# Peltier - Southwest Ecological Memory Project Site A6 - PPTR - ITRDB CO683
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35502
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35502.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co683-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co683-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co683.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co683.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site A6 - PPTR - ITRDB CO683
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site A6
#   Location: Colorado
#   Northernmost_Latitude: 37.8
#   Southernmost_Latitude: 37.8
#   Easternmost_Longitude: -107.9
#   Westernmost_Longitude: -107.9
#   Elevation_m: 3147
#--------------------
# Data_Collection
#   Collection_Name: CO683
#   First_Year: 1890
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## COA0601A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0601A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0601B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0601B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0602A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0602A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0602C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0602C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0603A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0603A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0603C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0603C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0604A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0604A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0604B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0604B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0605A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0605A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0605C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0605C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0606A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0606A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0606B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0606B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0607A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0607A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0607B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0607B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0608A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0608A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0608B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0608B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0609A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0609A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0609B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0609B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0610A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0610A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0610B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0610B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0611A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0611A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0611B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0611B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0612A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0612A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0612B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0612B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0613A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0613A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0613B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0613B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0614A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0614A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0614B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0614B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0615A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0615A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0615B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0615B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	COA0601A_raw	COA0601B_raw	COA0602A_raw	COA0602C_raw	COA0603A_raw	COA0603C_raw	COA0604A_raw	COA0604B_raw	COA0605A_raw	COA0605C_raw	COA0606A_raw	COA0606B_raw	COA0607A_raw	COA0607B_raw	COA0608A_raw	COA0608B_raw	COA0609A_raw	COA0609B_raw	COA0610A_raw	COA0610B_raw	COA0611A_raw	COA0611B_raw	COA0612A_raw	COA0612B_raw	COA0613A_raw	COA0613B_raw	COA0614A_raw	COA0614B_raw	COA0615A_raw	COA0615B_raw
1890	NA	NA	NA	NA	NA	NA	0.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	0.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	0.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	0.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	0.491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	0.512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	0.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	1.695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	1.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	1.367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	1.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	1.156	0.977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	1.318	1.165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	0.648	0.624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	1.439	1.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	0.994	1.608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	1.14	1.577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	1.178	1.453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	1.279	2.106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	0.757	1.313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	1.413	1.541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	1.01	1.108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	0.825	0.986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.543	NA	2.045	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	0.623	0.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585	NA	1.206	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	0.903	NA	NA	0.754	0.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737	NA	1.359	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	0.697	NA	NA	0.526	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526	0.552	NA	0.951	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	0.773	NA	NA	1.112	1.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.765	0.937	NA	1.247	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	0.754	NA	NA	0.887	0.804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719	0.913	NA	1.415	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	0.8	NA	NA	1.096	0.972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.813	0.953	NA	1.236	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	1.215	NA	NA	1.22	1.308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.936	0.988	NA	1.661	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	1.002	NA	NA	1.159	1.262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.929	1.178	NA	1.848	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	1.54	NA	NA	1.524	1.644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.018	1.29	NA	1.776	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	1.187	NA	NA	0.891	0.835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981	1.16	NA	1.498	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	1.126	NA	NA	1.249	1.043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.948	1.108	1.18	1.585	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	NA	NA	0.746	NA	NA	1.012	1.118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.579	0.752	0.351	0.3	NA	NA	NA	NA	NA	NA	NA	NA
1926	NA	NA	NA	0.747	NA	NA	1.247	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.886	1.482	0.296	0.11	NA	NA	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	1.142	NA	NA	0.928	0.894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.924	1.566	1.559	0.868	NA	NA	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	1.436	NA	NA	0.85	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.006	1.565	1.432	1.116	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	1.376	1.204	NA	NA	1.117	1.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.058	1.341	1.406	1.237	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	0.964	1.023	NA	NA	0.938	1.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.823	1.038	1.186	0.913	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	1.088	1.245	NA	NA	1.303	1.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.185	0.978	0.608	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	1.305	1.451	NA	NA	1.024	0.942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.897	1.029	0.584	0.364	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	1.319	1.56	NA	NA	1.368	1.467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.886	1.343	0.895	0.796	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	1.207	1.147	NA	NA	0.931	1.065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.638	0.723	0.841	0.778	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	0.979	1.022	NA	NA	0.89	1.043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.834	1.169	0.749	0.536	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	NA	1.106	1.109	NA	NA	1.24	1.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914	0.974	0.729	0.691	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	NA	1.181	1.028	NA	NA	1.237	1.329	NA	NA	NA	NA	NA	NA	NA	NA	1.97	NA	0.991	0.92	0.874	0.794	NA	NA	NA	NA	NA	NA	NA	NA
1938	NA	NA	1.119	1.145	NA	NA	0.919	1.093	NA	NA	NA	NA	NA	NA	NA	NA	1.217	NA	0.811	0.834	0.581	0.601	NA	NA	NA	NA	NA	NA	NA	NA
1939	NA	NA	1.23	1.174	NA	NA	0.742	0.718	NA	NA	NA	NA	NA	NA	NA	NA	0.475	NA	0.882	0.849	0.791	0.672	NA	NA	NA	NA	NA	NA	NA	NA
1940	NA	NA	1.284	1.089	NA	NA	0.998	0.96	NA	NA	NA	NA	NA	NA	NA	NA	0.759	NA	1.036	0.818	0.53	0.479	NA	NA	NA	NA	NA	NA	NA	NA
1941	NA	NA	0.846	0.785	NA	NA	0.733	0.623	NA	NA	NA	NA	NA	NA	NA	NA	1.355	NA	0.526	0.469	0.416	0.411	NA	NA	1.16	NA	NA	NA	NA	NA
1942	NA	NA	0.937	0.81	NA	NA	0.855	0.849	NA	NA	NA	NA	NA	NA	NA	NA	1.104	NA	0.751	0.816	0.678	0.53	NA	NA	2.026	NA	NA	NA	NA	NA
1943	NA	NA	0.854	0.705	NA	NA	0.913	0.878	NA	NA	NA	NA	NA	NA	NA	NA	1.134	NA	0.56	0.638	0.454	0.355	NA	NA	1.976	NA	NA	NA	NA	NA
1944	NA	NA	0.771	0.624	NA	NA	0.902	0.808	NA	NA	NA	NA	NA	NA	NA	NA	1.176	NA	0.596	0.719	0.667	0.428	NA	NA	1.79	NA	NA	NA	NA	NA
1945	NA	NA	0.762	0.469	NA	NA	0.66	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.814	NA	0.426	0.445	0.304	0.316	NA	NA	1.751	2.156	NA	NA	NA	NA
