# Kaiser - Fork Twin Creek Kodiak Island - PCSI - ITRDB AK17
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3654
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3654.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak17-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak17-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak17.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak17.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - Fork Twin Creek Kodiak Island - PCSI - ITRDB AK17
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fork Twin Creek  Kodiak Island
#   Location: Alaska
#   Northernmost_Latitude: 57.6
#   Southernmost_Latitude: 57.6
#   Easternmost_Longitude: -152.32
#   Westernmost_Longitude: -152.32
#   Elevation_m: 25
#--------------------
# Data_Collection
#   Collection_Name: AK17
#   First_Year: 1721
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FORK0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORK0170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORK0170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FORKCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FORKCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FORK0010_raw	FORK0020_raw	FORK0030_raw	FORK0040_raw	FORK0050_raw	FORK0060_raw	FORK0070_raw	FORK0080_raw	FORK0090_raw	FORK0100_raw	FORK0110_raw	FORK0120_raw	FORK0130_raw	FORK0140_raw	FORK0150_raw	FORK0160_raw	FORK0170_raw	FORKCH00_raw
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	0.3
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	0.8
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	0.89
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	1.1
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	1.12
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	1.26
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	1.4
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	1.31
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	1.07
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	0.96
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	1.34
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	1.09
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	1.54
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	1.4
1735	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	1.61	NA	NA	NA	NA	NA	NA	1.21
1736	NA	NA	NA	NA	NA	NA	0.8	NA	NA	2.3	1.79	NA	NA	NA	NA	NA	NA	1.63
1737	NA	NA	NA	NA	NA	NA	0.51	NA	NA	2.21	2.14	NA	NA	NA	NA	NA	NA	1.62
1738	NA	NA	NA	NA	NA	NA	0.46	NA	NA	2.04	1.65	NA	NA	NA	NA	NA	NA	1.38
1739	NA	NA	NA	NA	NA	NA	0.33	NA	NA	2.29	1.99	NA	NA	NA	NA	NA	NA	1.54
1740	NA	NA	NA	NA	NA	NA	0.41	NA	NA	1.89	1.26	NA	NA	NA	NA	NA	NA	1.19
1741	NA	NA	NA	NA	NA	NA	0.2	NA	NA	1.18	1.17	0.54	NA	NA	NA	NA	NA	0.77
1742	NA	NA	NA	NA	NA	NA	0.22	NA	NA	0.96	0.76	0.68	NA	NA	NA	NA	NA	0.66
1743	NA	NA	NA	NA	NA	NA	0.53	NA	NA	1.05	0.81	0.72	NA	NA	NA	NA	NA	0.78
1744	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.92	0.63	0.55	NA	NA	NA	NA	NA	0.71
1745	NA	NA	NA	NA	NA	NA	0.7	NA	NA	1.03	0.94	0.34	NA	NA	NA	NA	NA	0.75
1746	NA	NA	NA	NA	NA	NA	0.73	NA	NA	0.79	0.78	0.35	NA	NA	NA	NA	NA	0.66
1747	NA	NA	NA	NA	NA	NA	1	NA	NA	1.2	1.46	0.44	NA	NA	NA	NA	NA	1.03
1748	NA	NA	NA	NA	NA	NA	1.01	NA	NA	2.07	2.23	0.63	NA	NA	NA	NA	NA	1.49
1749	NA	NA	NA	NA	NA	NA	0.91	NA	NA	1.94	1.67	0.88	NA	NA	NA	NA	NA	1.35
1750	NA	NA	NA	NA	NA	NA	1.11	NA	NA	1.58	1.69	1.12	NA	NA	NA	NA	NA	1.38
1751	NA	NA	NA	NA	NA	NA	1.34	NA	NA	1.42	1.72	0.99	NA	NA	NA	NA	NA	1.37
1752	NA	NA	NA	NA	NA	NA	0.72	NA	NA	0.87	1.82	0.66	NA	NA	NA	NA	NA	1.02
1753	NA	NA	NA	NA	NA	NA	0.56	NA	NA	0.61	1.29	0.89	NA	NA	NA	NA	NA	0.84
1754	NA	NA	NA	NA	NA	NA	0.57	NA	NA	0.68	1.2	0.97	NA	NA	NA	NA	NA	0.86
1755	NA	NA	NA	NA	NA	NA	0.53	NA	0.95	0.66	1.37	1.28	NA	NA	NA	NA	NA	0.96
1756	NA	NA	NA	NA	NA	NA	0.57	NA	0.69	0.73	1.09	1.39	NA	NA	NA	NA	NA	0.89
1757	NA	NA	NA	NA	NA	NA	0.64	NA	0.71	0.85	1.43	1.66	NA	NA	NA	NA	NA	1.06
1758	NA	NA	NA	NA	NA	NA	0.89	NA	0.78	0.84	1.49	1.31	NA	NA	NA	NA	NA	1.06
1759	NA	NA	NA	NA	NA	NA	0.61	NA	0.82	0.86	1.22	1.26	NA	NA	NA	NA	NA	0.95
1760	NA	NA	NA	NA	NA	NA	0.82	NA	0.85	1.26	1.45	1.4	NA	NA	NA	NA	NA	1.16
1761	NA	NA	NA	NA	NA	1.39	0.9	NA	1.16	1.16	1.5	1.5	NA	NA	NA	NA	NA	1.27
1762	NA	NA	NA	NA	0.23	1.18	0.88	NA	1.19	1.15	1.3	1.49	NA	NA	NA	NA	NA	1.06
1763	NA	NA	NA	NA	0.36	1.51	0.84	NA	1.21	1.36	1.08	1.72	NA	NA	NA	NA	NA	1.15
1764	NA	NA	NA	NA	0.56	1.44	0.85	NA	1.2	1.24	0.89	1.47	NA	NA	NA	NA	NA	1.09
1765	NA	NA	NA	NA	0.48	1.7	0.9	NA	1.57	1.24	1.29	1.41	NA	NA	NA	NA	NA	1.23
1766	NA	NA	NA	0.23	0.37	1.87	0.77	NA	1.87	1.03	1.07	1.46	NA	NA	NA	NA	NA	1.08
1767	NA	NA	NA	0.48	0.46	1.49	0.83	NA	1.73	1.17	1.11	1.38	NA	NA	NA	NA	NA	1.08
1768	NA	NA	NA	0.57	0.28	1.56	0.64	NA	1.28	0.8	0.73	0.91	NA	NA	NA	NA	NA	0.85
1769	NA	NA	NA	0.47	0.28	1.11	0.56	NA	1.51	0.81	0.86	1.28	NA	NA	NA	NA	NA	0.86
1770	NA	NA	NA	0.57	0.41	0.83	0.36	NA	1.46	0.64	0.84	1.49	NA	NA	NA	NA	NA	0.83
1771	NA	NA	NA	0.85	0.74	0.73	0.45	NA	1.78	0.95	0.67	1.95	NA	NA	NA	NA	NA	1.02
1772	NA	NA	NA	0.99	1	0.89	0.68	NA	1.35	1.36	0.63	1.75	NA	NA	NA	NA	NA	1.08
1773	NA	NA	NA	0.84	1.14	1.04	0.7	NA	1.26	0.97	0.76	1.57	NA	NA	NA	NA	NA	1.04
1774	NA	NA	NA	0.87	1.07	1.44	0.68	NA	1.35	1.07	1.06	1.76	NA	NA	NA	NA	NA	1.16
1775	NA	NA	NA	0.93	1.35	1.43	0.51	NA	1.4	1.18	1.43	1.39	NA	NA	NA	NA	NA	1.2
