# King - Hodgdon Yosemite National Park - PILA - ITRDB CA579
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3702
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3702.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca579-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca579-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca579.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca579.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: King - Hodgdon Yosemite National Park - PILA - ITRDB CA579
#--------------------
# Investigators
#   Investigators: King, J.C.; Graumlich, L.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hodgdon Yosemite National Park
#   Location: California
#   Northernmost_Latitude: 37.8
#   Southernmost_Latitude: 37.8
#   Easternmost_Longitude: -119.87
#   Westernmost_Longitude: -119.87
#   Elevation_m: 1722
#--------------------
# Data_Collection
#   Collection_Name: CA579
#   First_Year: 1879
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus lambertiana Douglas
#   Common_Name: sugar pine
#   Tree_Species_Code: PILA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HSP01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HSP20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HSP20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HSP01A_raw	HSP01B_raw	HSP02A_raw	HSP02B_raw	HSP03A_raw	HSP03B_raw	HSP04A_raw	HSP04B_raw	HSP05A_raw	HSP05B_raw	HSP06A_raw	HSP06B_raw	HSP07A_raw	HSP07B_raw	HSP08A_raw	HSP08B_raw	HSP09B_raw	HSP10A_raw	HSP10B_raw	HSP11A_raw	HSP11B_raw	HSP12A_raw	HSP12B_raw	HSP13B_raw	HSP14A_raw	HSP14B_raw	HSP15A_raw	HSP15B_raw	HSP16A_raw	HSP16B_raw	HSP17A_raw	HSP17B_raw	HSP18A_raw	HSP18B_raw	HSP19A_raw	HSP19B_raw	HSP20A_raw	HSP20B_raw
1880	1.79	2.09	2.67	2.93	3.58	3.71	4.72	3.02	2.14	1.5	NA	NA	1.75	2.66	2.7	2.79	NA	4.63	4.78	NA	NA	2.55	2.87	NA	1.14	1.77	3.19	NA	1.38	0.74	1.23	2.01	4.19	3.44	2.5	4.65	0.98	1.72
1881	1.63	1.76	2.94	2.94	3.37	3.4	3.34	3.79	2.48	2.11	NA	NA	2.35	2.15	2.73	2.79	NA	4.52	3.75	NA	NA	3.44	2.82	NA	0.94	1.35	4.02	NA	1.15	0.72	1.1	1.41	3.57	3	3.04	5.49	1.05	2
1882	1.36	1.23	2.46	2.8	3.01	2.99	2.08	3.12	2.38	1.38	NA	NA	2.05	2.39	2.79	1.95	NA	3.94	4.48	NA	NA	3.16	2.51	NA	1.18	1.76	3.57	NA	0.85	0.62	1.44	1.31	3.28	2.85	3.13	4.36	0.91	1.28
1883	1.97	2.02	2.64	3.31	3.88	3.36	2.48	2.57	2.35	2	NA	NA	2.74	2.74	2.94	2.6	NA	4.02	4.46	NA	NA	3.5	2.31	NA	1.52	2.02	3.85	NA	1.08	0.7	1.28	1.7	3.74	2.66	2.65	4.26	1.04	1.83
1884	1.78	2.21	2.81	4	3.99	5.02	2.89	3.01	2.78	1.79	NA	NA	3.31	3.3	2.68	2.32	NA	5.23	5.18	NA	NA	3.04	3.59	NA	1.48	1.98	5.1	6.59	1.08	0.79	1.38	1.93	4.12	3.84	2.82	4.61	1.15	2
1885	2.04	2.24	3.41	3.58	4.32	5.07	3.03	3.77	2.86	2.03	NA	1.46	3.41	3.88	2.99	2.62	NA	5.96	4.38	NA	NA	3.68	2.67	1.1	1.74	1.53	4.14	5.87	1.2	0.66	1.44	1.68	4.6	3.35	2.79	4.22	1.11	1.94
1886	2.04	1.88	2.86	3.43	3.66	4.16	4.4	4.31	3.54	2.3	NA	1.68	3.09	3.51	2.63	1.99	NA	5.28	5.01	NA	NA	3.8	3.15	0.97	1.54	1.98	3.91	5.21	1.14	0.8	1.2	1.18	4.49	2.65	3.08	4.5	1.06	1.79
1887	1.76	2.01	2.92	3.3	3.23	3.67	3.4	3.48	2.51	1.76	NA	1.33	4.05	3.25	2.41	1.8	NA	4.49	4.41	NA	NA	2.56	2.46	1.16	1.52	1.33	3.65	4.62	1.23	0.81	0.85	1.46	3.72	2.44	2.31	3.69	1.15	1.62
1888	1.59	2.07	2.51	3.45	3.23	3.3	3.03	2.17	2.44	1.94	NA	1.29	3.26	3.64	2.55	2.12	NA	3.82	4.47	NA	NA	3.4	2.31	1.3	1.36	1.43	3.25	3.7	1.32	0.84	0.97	1.17	3.28	2.3	3.06	3.7	1.12	1.91
1889	1.66	1.56	2.86	3.4	2.88	2.67	3.04	2.29	2.13	1.84	NA	1.42	4	2.91	2.78	2.19	NA	4.88	3	NA	NA	2.99	2.78	0.98	1.7	1.65	3.46	4.25	1.26	0.9	0.89	1.05	2.73	2.04	2.22	2.47	1.11	1.82
1890	1.65	1.99	3.54	2.96	4.26	3.34	4.1	3.55	2.15	2.52	NA	1.65	3.2	4.18	3.17	3.1	NA	5.13	4.4	NA	NA	3.28	2.53	1.34	1.59	1.73	3.78	3.69	1.4	0.82	0.93	1.56	3.66	2.71	2.79	4.16	1.3	2.21
1891	1.04	1.75	3.1	3.15	3.38	3.34	3	2.74	3.18	2.19	NA	1.12	3.06	2.79	2.58	2.26	NA	4.06	3.58	NA	NA	3.11	2.75	1.37	1.28	1.69	3.23	4.1	1.46	0.54	1.01	1.47	3.89	2.65	2.53	4.34	1.02	1.88
1892	1.44	1.7	3.09	2.91	3.12	3.59	2.71	2.63	2.35	2.64	NA	1.89	2.52	2.72	3.15	2.43	NA	3.29	3.55	NA	NA	2.85	3.1	1.36	1.17	1.84	3.32	3.84	1.38	0.74	0.98	1.52	3.47	2.52	2.36	4.21	1.05	2.08
1893	2.26	2.57	2.75	3.12	2.78	4.12	2.45	3.1	2.68	2.54	NA	2.35	2.77	2.85	2.59	2.84	NA	3.89	4.58	NA	NA	3.37	2.68	1.45	1.33	1.97	3.76	4.09	1.2	0.82	1.06	1.67	3.59	2.91	2.85	3.89	1.08	2.05
1894	2.1	1.95	2.89	3.04	3.46	3.97	3.03	3.67	2.05	2.79	NA	1.91	3.09	3.46	2.56	2.39	NA	4.36	4.11	NA	NA	2.52	2.54	1.44	1.34	1.81	3.77	4.24	1.39	0.86	1.26	1.74	4.32	3.11	2.86	5.18	1.19	1.99
1895	1.54	2.23	3.45	3.21	2.9	3.63	3.1	3.2	2.76	1.67	NA	1.71	2.89	3.86	2.24	2.31	NA	3.61	3.72	NA	6.64	2.61	2.61	0.79	1.48	1.96	4.6	5.09	1.5	0.92	1.14	1.44	4.36	3.74	3.14	4.57	1.23	1.74
1896	1.98	1.61	3.06	3.41	2.72	3.97	2.78	2.79	1.97	2.21	NA	2.44	2.75	3.71	2.51	3.05	1.77	3.84	3.63	NA	7	2.96	2.69	1.48	1.64	2.33	4.21	5.61	1.69	0.9	1.23	1.84	4.68	3.49	3.16	4.49	1.26	2.08
1897	1.88	1.96	2.59	2.97	2.74	3.23	2.21	2.62	2.31	2.47	NA	2.2	3.17	4.14	2.52	2.22	2.12	3.53	4.14	NA	6.56	2.95	1.88	1.31	1.52	2.05	4.46	5.18	1.67	0.95	1.31	1.59	4.19	3.14	3.44	4.77	1.05	1.88
1898	1.57	1.19	2.15	2.03	1.72	3.03	1.43	1.68	1.88	1.31	NA	1.38	2.53	2.98	2.05	2.31	2.23	2.91	2.46	NA	6.22	1.95	2.01	1.3	1.14	1.29	3.23	3.35	0.96	0.58	1.16	1.68	3.25	2.3	2.03	2.51	0.74	1.21
1899	1.12	1.65	2.46	2.09	1.92	2.56	1.68	1.85	1.68	1.65	NA	1.4	2.28	2.66	1.7	2.13	2.62	3.01	2.96	NA	4.78	2.24	2.13	0.98	1.11	1.19	2.8	3.62	0.86	0.69	0.81	1.2	2.67	1.94	2.21	2.76	0.91	1.34
1900	1.36	1.44	2.28	2.46	1.98	2.99	0.53	0.61	1.41	0.8	NA	3.2	2.5	2.39	2.72	2.27	3.34	2.14	3.09	NA	6.98	2.87	2.06	0.99	1.52	1.25	0.72	1.05	0.84	0.57	0.91	1.19	2.81	2.23	1.44	2.09	0.87	1.22
1901	0.96	0.94	2.5	2.38	2.31	2.21	0.18	0.59	1.98	0.83	NA	3.98	2.78	3.09	2.78	2.7	2.84	2.03	3.33	NA	7.58	2.61	2.77	0.85	1.46	2.23	1.26	1.87	1.01	0.49	0.95	1.04	4.22	2.88	1.53	2.96	0.99	1.66
1902	0.99	1.21	2.4	2.35	2.38	2.15	0.3	0.79	1.76	0.61	NA	3.64	3	2.62	2.11	2.32	2.4	2.3	2.89	NA	6.6	2.01	2.12	0.8	1.03	2.21	1.29	1.78	0.95	0.71	0.99	1.3	4.23	2.65	1.8	2.52	0.83	1.53
1903	1.17	1.42	2.91	2.58	2.63	2.26	0.53	1.09	1.83	0.62	NA	3.59	2.38	3.83	2.3	1.92	2.19	2.25	3.18	NA	6.48	2.18	2.76	0.72	1.04	2.34	1.64	2.07	1.39	0.71	1.02	1.71	3.85	2.47	1.9	4.03	0.8	2.01
1904	1.12	1.41	2.62	2.56	2.13	2.31	0.77	1.46	2.47	0.95	1.04	3.27	2.88	3.21	2.97	2.2	2.68	2.48	2.69	NA	6.26	2.69	2.76	0.39	1.36	2.28	1.52	2.27	1.44	0.91	0.77	1.08	3.56	1.83	1.9	3.64	0.79	1.41
1905	1.04	1.38	2.84	2.66	2.38	2.49	1.22	1.88	2.37	1.52	0.48	3.37	3.17	4.51	3.54	2.47	2.85	3.18	3.43	7.02	6.28	2.27	2.5	0.57	1.5	2.53	2.7	3.34	1.74	0.91	1.2	1.46	4.39	1.92	2.01	3.77	1.32	1.81
1906	1.39	1.77	3	3.07	2.89	2.87	1.84	2.55	2.13	1.48	0.66	3.05	3.1	3.65	2.95	3.34	2.7	3.38	3.63	6.37	6.36	2.59	2.23	0.37	1.17	2.13	3.18	3.49	1.63	0.93	1.16	1.79	3.96	2.54	2.78	4.32	1.11	2.09
1907	1.01	2.05	2.85	3.23	2.6	2.87	2.47	2.51	2.02	1.46	0.71	3.39	3.51	4.6	2.75	2.47	2.61	3.66	4.45	6.38	5.08	2.79	2.88	0.41	1.24	2.29	3.47	3.92	1.4	1.07	1.1	1.95	4.32	2.53	2.96	3.77	1.18	1.96
1908	0.96	1.66	2.14	2.33	1.87	2.22	2.19	2.02	1.49	1.39	0.41	2.65	3.32	4.18	1.73	1.59	2.57	3	2.96	6.11	4.07	2.3	1.77	0.52	0.93	1.57	2.6	2.89	1.08	0.75	1.32	1.53	3.99	2.63	2.25	3.47	1.04	1.66
1909	0.68	1.58	2.5	2.93	2.56	2.21	2.34	1.5	2.14	1.56	0.66	1.93	2.7	3.88	1.19	1.5	2.04	3.69	3.29	5.38	4.47	1.92	1.84	0.24	1	1.52	2.94	3.69	1.45	1	1.12	1.21	3.6	2.67	1.91	4.27	1.09	1.72
1910	0.54	0.87	1.98	2.54	2.15	2.03	1.87	2.23	1.85	1.97	0.26	2.07	2.73	3.57	1.04	1.53	1.82	3.21	3.29	5.52	3.78	1.97	1.93	0.44	0.85	1.68	3.06	4.01	1.46	0.88	1.2	1.07	3.42	2.33	1.85	4.32	1.32	1.51
1911	0.69	1.41	2.34	2.43	2.81	1.73	2.19	2.42	1.81	2.08	0.45	1.72	2.88	3.94	1.37	1.34	2.44	4.52	3.78	4.53	4.41	2.37	1.95	0.56	1.01	1.21	3.48	3.91	1.08	0.84	1.2	1.27	3.3	2.66	2.21	3.48	0.96	1.57
1912	0.71	1.07	1.84	2.09	2.16	2.45	1.98	2.22	1.27	1.78	0.56	1.61	2.84	2.84	1.41	1.21	1.88	3.8	3.08	5.06	3.84	2.07	1.54	0.81	0.64	1.24	2.96	3.99	1.19	0.76	0.68	1.22	2.52	2.24	1.87	3.42	0.96	1.36
1913	0.53	1.07	2.08	1.66	1.94	2.18	1.89	1.81	1.23	0.99	0.65	2.09	2.58	2.95	1.12	1.73	2.29	2.72	2.77	4.65	3.48	2.04	1.57	1.27	0.74	1.18	3.2	3.21	0.89	0.79	1.13	1.38	2.84	2.42	1.9	2.7	0.84	1.09
1914	0.85	1.65	2.75	2.31	2.71	2.67	2.45	1.76	1.74	2.18	0.82	2.02	2.94	2.63	2.07	1.93	2.8	4.01	3.54	5.43	4.44	2.54	1.98	1.47	0.97	1.21	4.18	4.52	1.43	0.94	1.25	1.41	2.46	3.09	3.22	3.91	1.16	1.78
