# Larson - Gratiot House - QUSP - ITRDB WI032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33933
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33933.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Gratiot House - QUSP - ITRDB WI032
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gratiot House
#   Location: Wisconsin
#   Northernmost_Latitude: 42.553
#   Southernmost_Latitude: 42.553
#   Easternmost_Longitude: -90.23
#   Westernmost_Longitude: -90.23
#   Elevation_m: 330
#--------------------
# Data_Collection
#   Collection_Name: WI032
#   First_Year: 1764
#   Last_Year: 1851
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GHE1DSA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHE1DSA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHE1DSB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHE1DSB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHS1WWA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHS1WWA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHS1WWB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHS1WWB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHW1WNA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHW1WNA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHW1WNB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHW1WNB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHW1WSA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHW1WSA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHW1WSB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHW1WSB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHW2WSA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHW2WSA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GHW2WSB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GHW2WSB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GHE1DSA_raw	GHE1DSB_raw	GHS1WWA_raw	GHS1WWB_raw	GHW1WNA_raw	GHW1WNB_raw	GHW1WSA_raw	GHW1WSB_raw	GHW2WSA_raw	GHW2WSB_raw
1764	NA	NA	NA	NA	NA	NA	NA	NA	2.033	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	0.988	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	1.391	NA
1767	NA	NA	NA	NA	1.89	NA	NA	NA	1.745	1.852
1768	NA	NA	NA	NA	3.253	NA	NA	NA	2.272	2.037
1769	NA	NA	NA	NA	2.749	NA	NA	NA	2.134	3.5
1770	NA	NA	NA	NA	2.603	NA	NA	NA	2.263	2.95
1771	NA	NA	NA	NA	1.288	NA	NA	NA	1.226	1.464
1772	NA	NA	NA	NA	1.584	NA	NA	NA	0.976	0.902
1773	NA	NA	NA	NA	1.842	NA	NA	NA	1.538	1.177
1774	NA	NA	NA	NA	2.621	NA	NA	NA	1.86	1.234
1775	NA	NA	NA	NA	1.931	2.087	NA	NA	1.836	0.928
1776	NA	NA	NA	NA	1.796	2.28	NA	NA	1.905	0.84
1777	NA	NA	NA	NA	1.678	2.395	NA	NA	1.42	0.669
1778	NA	NA	NA	NA	1.717	1.872	NA	NA	1.276	0.652
1779	NA	NA	NA	NA	1.628	1.516	NA	NA	1.244	0.56
1780	NA	NA	NA	NA	1.33	1.246	NA	NA	1.074	0.57
1781	NA	NA	NA	NA	2.457	2.221	NA	NA	1.524	0.607
1782	NA	NA	NA	NA	1.68	1.934	NA	NA	1.267	0.566
1783	NA	NA	NA	NA	1.962	2.084	NA	NA	0.971	0.416
1784	NA	NA	NA	NA	2.201	1.836	NA	NA	1.205	0.502
1785	NA	NA	NA	NA	1.6	1.797	NA	NA	0.968	0.438
1786	NA	NA	NA	NA	1.628	1.526	NA	NA	1.017	0.525
1787	NA	NA	NA	NA	2.501	1.815	NA	NA	1.079	0.588
1788	NA	NA	1.986	NA	2.508	1.958	NA	NA	1.394	0.583
1789	1.383	NA	1.668	NA	1.89	1.447	NA	NA	1.755	0.611
1790	1.196	NA	1.456	NA	1.564	1.379	NA	NA	1.379	0.776
1791	0.991	NA	1.197	NA	1.328	1.063	NA	NA	0.928	0.376
1792	1.471	NA	1.235	NA	1.628	1.448	NA	NA	1.14	0.641
1793	3.412	NA	1.149	NA	2.057	1.51	NA	NA	1.627	0.69
1794	2.005	NA	1.092	NA	1.485	1.606	NA	NA	1.141	0.565
1795	1.602	1.455	1.406	NA	1.174	1.099	NA	NA	1.101	0.564
1796	1.222	1.455	1.353	NA	1.352	1.07	NA	NA	1.121	0.559
1797	1.444	1.545	1.322	NA	1.369	1.23	NA	NA	1.121	0.602
1798	1.464	1.948	1.334	1.221	1.004	1.175	NA	NA	1.184	0.577
1799	0.932	1.578	0.934	0.772	0.996	0.934	NA	NA	0.91	0.499
1800	0.645	1.009	0.558	0.519	0.604	0.709	NA	NA	0.679	0.367
1801	0.805	1.375	0.939	0.665	0.74	0.68	NA	NA	0.995	0.541
1802	1.051	1.328	1.186	0.956	0.849	0.881	NA	0.783	1.182	0.956
1803	1.018	1.502	1.205	0.96	1.041	0.95	NA	0.908	1.145	0.705
1804	0.799	1.123	1.191	0.994	0.891	0.934	NA	0.889	1.058	0.677
1805	0.848	1.404	1.391	1.335	0.848	0.942	NA	0.774	1.223	0.655
1806	0.938	1.102	1.083	1.065	0.855	0.855	NA	0.537	1.014	0.736
1807	0.835	0.971	1.217	1.171	0.958	0.861	NA	0.797	1.017	0.731
1808	0.714	0.997	1.025	1.005	0.754	0.765	0.553	0.565	0.74	0.525
1809	0.763	1.325	0.882	0.816	0.666	0.547	0.718	0.573	0.762	0.844
1810	0.946	1.125	1.048	0.947	0.66	0.728	1.023	0.749	1.079	0.907
1811	1.255	1.231	1.216	1.019	0.733	0.718	0.914	0.881	1.038	0.776
1812	1.323	1.651	0.765	0.74	0.809	0.664	0.806	0.746	1.038	0.886
1813	1.291	2.139	0.859	0.819	0.77	0.535	0.916	0.621	1.099	0.762
1814	1.365	1.623	1.077	0.907	0.818	0.844	0.995	0.792	1.291	0.995
1815	0.937	0.806	1.118	0.955	0.689	0.691	0.826	0.753	0.95	0.783
1816	0.621	1.027	0.776	0.599	0.565	0.708	0.868	0.671	0.886	0.591
1817	1.036	0.796	0.829	0.851	0.592	0.829	1.083	0.835	1.23	0.909
1818	0.86	0.826	0.646	0.685	0.521	0.675	0.847	0.794	1.056	0.739
1819	0.837	0.568	0.734	0.823	0.634	0.756	0.744	0.649	1.056	0.805
1820	0.724	0.483	0.696	0.59	0.568	0.654	0.596	0.448	0.757	0.508
1821	0.632	0.74	0.57	0.528	0.672	0.58	0.788	0.443	0.777	0.593
1822	0.855	0.93	0.611	0.592	0.737	0.742	0.935	0.616	0.974	0.887
1823	0.956	0.906	0.588	0.615	0.61	0.598	0.799	0.506	0.908	0.738
1824	0.912	0.837	0.61	0.698	0.5	0.624	0.864	0.508	0.889	0.75
1825	1.02	0.861	0.587	0.591	0.553	0.559	0.776	0.637	0.995	0.728
1826	1.002	1.093	0.591	0.613	0.623	0.617	0.849	0.531	0.889	0.884
1827	1.004	1.079	0.654	0.699	0.722	0.666	0.928	0.531	0.95	0.782
1828	1.268	1.671	1.47	1.286	0.677	0.77	0.688	0.781	1.005	0.803
1829	1.548	1.732	2.122	2.118	0.935	1.159	0.602	1.093	1.193	1.121
1830	1.547	1.844	1.715	1.924	1.171	1.484	0.657	1.232	1.171	0.993
1831	1.621	1.611	1.508	1.735	1.4	1.496	1.009	1.072	1.071	0.912
1832	1.185	1.34	1.429	1.46	0.876	1.243	1.023	0.987	1.042	0.928
1833	0.928	1.165	1.602	1.691	0.738	0.883	0.945	1.137	0.972	0.84
1834	0.986	1.708	1.03	1.164	0.798	0.946	0.875	1.054	1.289	0.972
1835	1.284	0.949	0.83	0.783	1.474	1.088	0.72	0.937	1.12	0.741
1836	0.646	1.02	0.68	0.593	0.905	0.737	0.743	0.786	0.888	0.878
1837	0.91	1.16	0.661	0.74	0.94	1.217	0.606	0.948	0.819	0.975
1838	0.951	1.157	0.633	0.826	0.842	1.088	0.605	1.192	0.657	0.671
1839	0.802	1.615	0.705	0.868	0.887	0.931	0.869	0.998	0.657	0.82
1840	1.123	1.43	0.887	0.994	0.873	1.013	0.881	1.193	0.739	0.732
1841	1.226	1.459	1.059	1.142	0.78	0.877	NA	2.508	0.912	0.672
1842	1.135	1.187	0.771	0.889	0.731	0.899	NA	1.326	0.95	0.836
1843	0.856	1.056	0.823	0.93	0.937	0.894	NA	1.649	1.248	0.893
1844	0.654	1.182	0.809	0.823	0.626	0.745	NA	1.598	1.039	0.67
1845	1.013	1.089	0.725	0.72	0.946	1.086	NA	1.562	1.011	0.732
1846	0.929	0.962	0.835	1.079	1.004	1.106	NA	1.555	0.996	0.581
1847	0.719	0.906	0.664	0.847	1.081	1.171	NA	1.275	1.08	0.946
1848	0.657	0.909	0.971	0.762	1.061	1.126	NA	1.765	1.081	1.048
