# Harley - Donaldson Woods - QURU - ITRDB IN010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30555
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30555.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Harley - Donaldson Woods - QURU - ITRDB IN010
#--------------------
# Investigators
#   Investigators: Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Van Aken, K.; Matheus, T.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Maxwell, J. T. and Harley, G.L.
#   Journal_Name: Climate Dynamics
#   Published_Title: Increased tree-ring network density reveals more precise estimations of sub-regional hydroclimate variability and climate dynamics in the Midwest, USA
#   Published_Date_or_Year: 2017
#   Volume: 49
#   Pages: 1479-1493
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00382-016-3396-9
#   Full_Citation: None
#   Abstract: Understanding the historic variability in the hydroclimate provides important information on possible extreme dry or wet periods that in turn inform water management plans. Tree rings have long provided historical context of hydroclimate variability of the U.S. However, the tree-ring network used to create these countrywide gridded reconstructions is sparse in certain locations, such as the Midwest. Here, we increase (n = 20) the spatial resolution of the tree-ring network in southern Indiana and compare a summer (June-August) Palmer Drought Severity Index (PDSI) reconstruction to existing gridded reconstructions of PDSI for this region. We find both droughts and pluvials that were previously unknown that rival the most intense PDSI values during the instrumental period. Additionally, historical drought occurred in Indiana that eclipsed instrumental conditions with regard to severity and duration. During the period 1962-2004 CE, we find that teleconnections of drought conditions through the Atlantic Meridional Overturning Circulation have a strong influence (r = -0.60, p < 0.01) on secondary tree growth in this region for the late spring-early summer season. These findings highlight the importance of continuing to increase the spatial resolution of the tree-ring network used to infer past climate dynamics to capture the sub-regional spatial variability. Increasing the spatial resolution of the tree-ring network for a given region can better identify sub-regional variability, improve the accuracy of regional tree-ring PDSI reconstructions, and provide better information for climatic teleconnections.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Donaldson Woods
#   Location: Indiana
#   Northernmost_Latitude: 38.727
#   Southernmost_Latitude: 38.727
#   Easternmost_Longitude: -86.4085
#   Westernmost_Longitude: -86.4085
#   Elevation_m: 195
#--------------------
# Data_Collection
#   Collection_Name: IN010
#   First_Year: 1827
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus rubra L.
#   Common_Name: red oak
#   Tree_Species_Code: QURU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DWR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DWR01A_raw	DWR01B_raw	DWR03A_raw	DWR03B_raw	DWR04A_raw	DWR04B_raw	DWR05A_raw	DWR05B_raw	DWR06A_raw	DWR06B_raw	DWR07A_raw	DWR07B_raw	DWR08A_raw	DWR08B_raw
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.081	1.262
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.368	1.623	0.416	0.557
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.461	1.013	0.8	0.713
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.044	1.625	0.846	0.88
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	0.711	0.997	0.582
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.736	0.522	0.72	0.423
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.676	1.18	0.829	0.893
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.483	1.524	1.08	1.069
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.638	1.715	1.233	0.755
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	0.847	1.134	1.663
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.275	1.116	1.17	1.096
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.035	0.94	1.028	0.914
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509	0.515	0.486	0.537
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.566	1.325	1.1	0.967
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.294	0.989	0.743	0.817
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.549	1.403	0.846	0.779
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.219	1.188	0.884	0.65
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.549	1.289	1.12	1.237
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.676	1.801	1.523	1.47
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.371	1.372	1.467	1.462
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.333	1.321	1.214	1.131
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.509	2.663	1.584	1.661
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.053	2.181	1.853	1.862
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.117	1.189	1	1.417
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.397	1.337	1.126	1.136
1852	NA	NA	NA	0.879	NA	NA	NA	NA	NA	NA	1.346	1.443	1.289	1.193
1853	NA	NA	NA	0.649	NA	NA	NA	NA	NA	NA	1.27	1.265	1.445	1.517
1854	NA	NA	NA	0.873	NA	NA	NA	NA	NA	NA	1.27	1.291	1.34	1.336
1855	NA	NA	NA	0.968	NA	NA	NA	NA	0.588	0.623	1.448	1.698	1.398	1.346
1856	NA	NA	NA	1.048	NA	NA	NA	NA	1.134	1.096	0.889	1.035	1.252	1.205
1857	NA	NA	NA	1.578	NA	NA	NA	NA	0.901	0.958	1.622	1.513	1.309	1.49
1858	NA	NA	NA	1.26	NA	NA	NA	NA	0.961	0.934	1.688	1.688	1.214	1.116
1859	NA	NA	NA	1.508	NA	NA	NA	NA	0.845	1.232	1.534	1.686	1.542	1.558
1860	NA	NA	NA	1.174	NA	NA	NA	NA	1.26	1.022	1.627	1.619	1.36	1.448
1861	NA	NA	NA	1.258	NA	NA	NA	NA	0.998	1.153	1.545	1.523	1.489	1.233
1862	NA	NA	NA	1.645	NA	NA	NA	NA	1.202	1.267	2.184	2.159	1.931	1.888
1863	NA	NA	NA	1.18	NA	NA	NA	NA	1.054	1.091	1.544	1.549	1.814	1.73
1864	NA	NA	NA	1.424	NA	NA	NA	NA	1.083	0.984	1.21	1.14	1.254	1.426
1865	NA	NA	NA	1.459	NA	NA	NA	NA	1.37	1.324	1.859	1.741	1.966	1.916
1866	NA	NA	NA	2.341	NA	NA	NA	NA	1.419	1.506	1.76	2.009	1.965	1.802
1867	NA	NA	NA	1.615	NA	NA	NA	NA	1.271	1.12	1.891	1.406	1.537	1.67
1868	NA	NA	NA	2.001	NA	NA	NA	NA	1.598	1.483	1.447	1.255	1.37	1.287
1869	NA	NA	NA	2.627	NA	NA	NA	NA	1.817	1.884	2.1	1.889	1.705	1.626
1870	NA	NA	NA	2.061	NA	NA	NA	NA	1.099	1.068	1.727	1.167	1.214	1.446
1871	NA	NA	NA	1.91	NA	NA	NA	NA	1.061	0.938	1.08	1.209	1.895	1.589
1872	NA	NA	NA	2.168	NA	0.02	NA	NA	1.752	1.701	1.686	1.29	2.501	2.503
1873	NA	NA	NA	2.273	NA	1.666	NA	NA	1.679	1.764	1.447	1.413	2.364	2.336
1874	NA	NA	NA	1.63	NA	1.239	NA	NA	1.116	1.097	1.032	0.933	1.704	1.656
1875	NA	NA	NA	1.871	NA	1.724	NA	NA	1.464	1.407	1.777	1.685	2.469	2.343
1876	NA	NA	NA	2.42	NA	1.259	NA	NA	1.932	1.854	1.445	1.343	2.638	2.694
1877	NA	NA	NA	1.763	NA	1.51	NA	NA	1.805	1.86	1.645	1.832	2.501	2.61
1878	NA	1.502	NA	1.771	NA	1.73	NA	1.366	1.313	1.214	1.496	2.585	2.419	2.319
1879	NA	1.174	NA	1.529	NA	1.281	NA	1.853	1.009	1.071	1.557	1.885	1.715	1.795
1880	NA	1.323	1.585	1.845	NA	1.28	1.346	1.8	0.884	0.829	2.194	2.332	2.054	2.046
1881	NA	1.566	1.817	1.938	NA	1.599	2.05	2.354	1.08	0.978	2.332	1.95	2.357	2.266
1882	NA	1.237	1.497	1.81	NA	1.037	1.357	1.379	0.851	0.692	2.002	1.486	1.315	1.279
1883	NA	1.507	2.592	3.371	NA	1.649	1.495	1.824	0.779	0.901	2.05	1.594	2.576	2.645
1884	NA	1.437	3.299	3.748	NA	1.647	1.788	2.41	0.842	0.88	1.81	1.317	2.576	2.64
1885	NA	1.227	2.713	3.872	NA	1.417	1.169	1.577	0.829	0.856	1.754	1.438	2.164	2.19
1886	NA	1.277	3.785	3.948	NA	1.733	1.713	1.754	0.956	0.831	1.139	0.938	2.61	2.526
1887	NA	1.022	2.648	3.056	NA	1.205	1.432	1.291	1.077	1.024	1.059	0.923	2.032	2.137
1888	NA	1.323	3.277	3.591	NA	0.93	1.957	1.661	1.223	1.18	0.887	1.007	1.733	1.605
1889	NA	0.98	3.768	4.091	NA	1.064	2.222	1.968	2.067	2.053	2.097	1.941	2.821	2.858
1890	NA	1.152	2.773	3.691	NA	0.948	1.715	1.649	1.699	1.719	1.504	1.472	2.498	2.424
1891	NA	1.711	2.708	3.557	NA	0.947	1.943	1.629	1.715	1.571	1.69	1.79	2.871	2.926
1892	NA	1.886	2.9	3.355	NA	1.132	2.288	1.995	1.696	1.679	1.93	1.786	2.933	2.834
1893	NA	1.566	2.151	2.702	NA	0.915	2.045	1.806	1.68	1.73	1.371	1.559	2.442	2.443
1894	NA	1.524	2.262	2.855	NA	1.116	2.389	1.933	1.877	1.959	1.564	1.339	2.414	2.409
1895	NA	1.832	2.346	2.6	NA	1.221	2.52	2.475	2.265	2.147	1.047	0.914	2.729	2.816
1896	NA	2.165	2.921	3.663	NA	1.201	1.896	2.043	2.499	2.394	1.406	1.46	3.284	3.296
