# Holmes - Hell's Half Acre - PIJE - ITRDB CA085
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3527
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3527.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca085-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca085-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca085.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca085.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Holmes - Hell's Half Acre - PIJE - ITRDB CA085
#--------------------
# Investigators
#   Investigators: Holmes, R.L.; Adams, R.K.; Lloyd, K.; White, L.O.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hell's Half Acre
#   Location: California
#   Northernmost_Latitude: 39.6
#   Southernmost_Latitude: 39.6
#   Easternmost_Longitude: -122.95
#   Westernmost_Longitude: -122.95
#   Elevation_m: 1922
#--------------------
# Data_Collection
#   Collection_Name: CA085
#   First_Year: 1497
#   Last_Year: 1980
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus jeffreyi Balf.
#   Common_Name: Jeffrey pine
#   Tree_Species_Code: PIJE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HHA01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA06X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA06X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA06Y_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA06Y; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHA13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHA13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HHA01A_raw	HHA01B_raw	HHA02A_raw	HHA02B_raw	HHA03A_raw	HHA03B_raw	HHA04A_raw	HHA04B_raw	HHA04C_raw	HHA05A_raw	HHA05B_raw	HHA06A_raw	HHA06B_raw	HHA06X_raw	HHA06Y_raw	HHA07A_raw	HHA07B_raw	HHA08A_raw	HHA08B_raw	HHA08C_raw	HHA09A_raw	HHA09B_raw	HHA10A_raw	HHA10B_raw	HHA11A_raw	HHA11B_raw	HHA12A_raw	HHA12B_raw	HHA13A_raw	HHA13B_raw
1497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1509	NA	NA	NA	NA	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.69	NA
1510	NA	NA	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85	NA
1511	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99	NA
1512	NA	NA	NA	NA	1.74	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA
1513	NA	NA	NA	NA	1.54	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92	NA
1514	NA	NA	NA	NA	1.52	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA
1515	NA	NA	NA	NA	1.58	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	NA
1516	NA	NA	NA	NA	0.83	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA
1517	NA	NA	NA	NA	0.64	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	NA
1518	NA	NA	NA	NA	0.96	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.52	NA
1519	NA	NA	NA	NA	0.68	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31	NA
1520	NA	NA	NA	NA	0.82	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.18	NA
1521	NA	NA	NA	NA	0.07	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78	NA
1522	NA	NA	NA	NA	0.43	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.33	NA
1523	NA	NA	NA	NA	0.4	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.31	NA
1524	NA	NA	NA	NA	0.82	2.07	NA	NA	NA	NA	NA	0.59	0.41	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.07	NA
1525	NA	NA	NA	NA	0.7	2.16	NA	NA	NA	NA	NA	0.58	0.59	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	NA
1526	NA	NA	NA	NA	0.42	0.99	NA	NA	NA	NA	NA	0.64	0.66	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.61	NA
1527	NA	NA	NA	NA	0.43	1.23	NA	NA	NA	NA	NA	0.66	0.62	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	NA
1528	NA	NA	NA	NA	0.88	1.66	NA	NA	NA	NA	NA	0.56	0.61	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29	NA
1529	NA	NA	NA	NA	1.05	2.18	NA	NA	NA	NA	NA	0.74	0.84	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.28	3.4
1530	NA	NA	NA	NA	0.88	1.47	NA	NA	NA	NA	NA	0.99	1.05	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.17	2.58
1531	NA	NA	NA	NA	1.11	1.4	NA	NA	NA	NA	NA	0.8	0.99	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	3.26
1532	NA	NA	NA	NA	1	1.11	NA	NA	NA	NA	NA	0.7	0.7	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.13	2.37
1533	NA	NA	NA	NA	1.04	1.3	NA	NA	NA	NA	NA	0.76	0.34	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	1.94
1534	NA	NA	NA	NA	1.29	2.16	NA	NA	NA	NA	NA	1.2	0.7	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.68	2.63
1535	NA	NA	NA	NA	1.14	2.46	1.36	NA	NA	NA	NA	1.21	0.89	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.84
1536	NA	NA	NA	NA	1.27	2.57	2.1	NA	NA	NA	NA	0.97	1.03	NA	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	1.44
1537	NA	NA	NA	NA	1.34	2.84	1.7	NA	NA	NA	NA	0.83	1.19	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43	1.84
1538	NA	NA	NA	NA	1.91	4.83	2.69	NA	NA	NA	NA	0.99	1.5	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.83	3.2
1539	NA	NA	NA	NA	1.98	3.65	1.85	NA	NA	NA	NA	1.42	1.22	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	3.2
1540	NA	NA	NA	NA	1.11	1.71	1.95	NA	NA	NA	NA	0.81	1.14	NA	NA	NA	NA	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	2.81
1541	NA	NA	NA	NA	1.24	2.59	2.32	NA	NA	NA	NA	1.6	0.88	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.67	2.24
1542	NA	NA	NA	NA	1.13	2	2.18	NA	NA	NA	NA	1.3	0.87	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	1.66
