# Copenheaver - Craig Creek - QUAL - ITRDB VA029
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/9961
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-9961.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va029-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va029-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va029.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va029.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-07-14
#--------------------
# File_Last_Modified_Date
#   Date: 2010-07-14
#--------------------
# Title
#   Study_Name: Copenheaver - Craig Creek - QUAL - ITRDB VA029
#--------------------
# Investigators
#   Investigators: Copenheaver, C.A.(https://orcid.org/0000-0003-1778-3593)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - precipitation analyses NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Craig Creek
#   Location: Virginia
#   Northernmost_Latitude: 37.35
#   Southernmost_Latitude: 37.35
#   Easternmost_Longitude: -80.3667
#   Westernmost_Longitude: -80.3667
#   Elevation_m: 550
#--------------------
# Data_Collection
#   Collection_Name: VA029
#   First_Year: 1722
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ccrwo11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ccrwo18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ccrwo18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ccrwo11_raw	ccrwo10_raw	ccrwo09_raw	ccrwo12_raw	ccrwo07_raw	ccrwo08_raw	ccrwo13_raw	ccrwo14_raw	ccrwo19_raw	ccrwo15_raw	ccrwo02_raw	ccrwo01_raw	ccrwo03_raw	ccrwo04_raw	ccrwo16_raw	ccrwo17_raw	ccrwo20_raw	ccrwo05_raw	ccrwo06_raw	ccrwo18_raw
1722	0.941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	0.916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	0.996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	0.891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	0.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	0.634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	0.469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	0.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	0.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	0.446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	0.661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	1.016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.092	NA	NA	NA	NA
1738	0.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.009	NA	NA	NA	NA
1739	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.951	NA	NA	NA	NA
1740	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.805	NA	NA	NA	NA
1741	0.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.819	NA	NA	NA	NA
1742	0.851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.907	NA	NA	NA	NA
1743	0.567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.134	NA	NA	NA	NA
1744	0.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.446	NA	NA	NA	NA
1745	1.009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA
1746	0.628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.401	NA	NA	NA	NA
1747	0.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.397	NA	NA	NA	NA
1748	0.416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.132	NA	NA	NA	NA
1749	0.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.123	NA	NA	NA	NA
1750	0.447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.329	NA	NA	NA	NA
1751	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.585	NA	NA	NA	NA
1752	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.664	2.355	NA	NA	NA
1753	0.281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.701	1.938	NA	NA	NA
1754	0.487	NA	NA	NA	NA	2.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.883	2.351	NA	NA	NA
1755	0.262	NA	NA	NA	NA	2.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.276	1.182	NA	NA	NA
1756	0.513	NA	NA	NA	NA	2.757	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.621	1.967	NA	NA	NA
1757	0.491	NA	NA	NA	NA	2.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.329	2.77	NA	NA	NA
1758	0.396	NA	NA	NA	NA	1.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.274	1.378	NA	NA	NA
1759	0.697	NA	NA	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.36	1.455	NA	NA	NA
1760	1.197	NA	NA	NA	NA	2.546	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.301	1.736	NA	NA	NA
1761	0.791	NA	NA	NA	NA	2.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.516	1.208	NA	NA	NA
1762	0.809	NA	NA	NA	NA	2.062	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.155	1.447	NA	NA	3.164
1763	1.096	NA	NA	NA	NA	2.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.746	NA	NA	2.039
1764	1.021	NA	NA	NA	NA	2.399	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.431	2.111	NA	NA	1.782
1765	0.763	NA	NA	NA	NA	1.922	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.097	1.041	NA	NA	1.355
1766	1	NA	NA	NA	NA	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.536	1.253	NA	NA	2.486
1767	0.61	NA	NA	NA	NA	1.409	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.451	0.958	NA	NA	1.633
1768	0.915	NA	NA	NA	NA	1.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.636	1.805	NA	NA	1.51
1769	0.762	NA	NA	NA	NA	0.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.315	1.284	NA	NA	1.345
1770	0.849	NA	NA	NA	NA	1.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.086	1.856	NA	NA	2.414
1771	0.881	NA	NA	NA	NA	1.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.053	1.598	NA	NA	2.201
1772	0.788	NA	NA	NA	NA	1.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774	0.937	NA	NA	1.486
1773	0.97	NA	NA	NA	NA	0.703	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.424	1.027	NA	NA	1.319
1774	0.323	NA	NA	NA	NA	0.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.689	NA	NA	1.26
1775	0.268	NA	NA	NA	NA	0.262	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.291	1.22	NA	NA	1.204
1776	0.835	NA	NA	NA	NA	0.397	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.501	1.177	NA	NA	1.175
