# Bale - Choccolocco Mountain - PIPA - ITRDB AL003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15028
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15028.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/al003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; al003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/al003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/al003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-09-04
#--------------------
# File_Last_Modified_Date
#   Date: 2013-09-04
#--------------------
# Title
#   Study_Name: Bale - Choccolocco Mountain - PIPA - ITRDB AL003
#--------------------
# Investigators
#   Investigators: Bale, A.; Stambaugh, M.C.; Guyette, R.P.; Marschall, J.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:# Event - fire#  # Cores Stored at:# Missouri Tree-Ring Laboratory, Department of Forestry, 21 ABNR Building, # University of Missouri at Columbia, Columbia, MO 65211 USA.# Tel: (573) 884-9262# NOAA Template Raw Measurements file added 2019-02-08
#--------------------
# Publication
#   Authors: Richard P. Guyette, Michael C. Stambaugh, Daniel C. Dey, and Rose-Marie Muzika.
#   Journal_Name: Ecosystems
#   Published_Title: Predicting Fire Frequency with Chemistry and Climate
#   Published_Date_or_Year: 2012
#   Volume: 15
#   Pages: 322-335
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s10021-011-9512-0
#   Full_Citation: None
#   Abstract: A predictive equation for estimating fire frequency was developed from theories and data in physical chemistry, ecosystem ecology, and climatology. We refer to this equation as the Physical Chemistry Fire Frequency Model (PC2FM). The equation was calibrated and validated with North American fire data (170 sites) prior to widespread industrial influences (before ~1850 CE) related to land use, fire suppression, and recent climate change to minimize non-climatic effects. We derived and validated the empirically based PC2FM for the purpose of estimating mean fire intervals (MFIs) from proxies of mean maximum temperature, precipitation, their interaction, and estimated reactant concentrations. Parameterization of the model uses reaction rate equations based on the concentration and physical chemistry of fuels and climate. The model was then calibrated and validated using centuries of empirical fire history data. An application of the PC2FM regression equation is presented and used to estimate historic MFI as controlled by climate. We discuss the effects of temperature, precipitation, and their interactions on fire frequency using the PC2FM concept and results. The exclusion of topographic, vegetation, and ignition variables from the PC2FM increased error at fine spatial scales, but allowed for the prediction of complex climate effects at broader temporal and spatial scales. The PC2FM equation is used to map coarse-scale historic fire frequency and assess climate impacts on landscape-scale fire regimes.
#--------------------
#   Authors: 
#   Journal_Name: Joint Fire Science Program
#   Published_Title: Developing and using fire scar histories in the southern and eastern United States
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Guyette, R.P., M.C. Stambaugh, and J.M. Marschall. 2010. 
Developing and using fire scar histories in the southern and eastern United States. 
Final Report to the Joint Fire Science Program. 46 pp.
#   Abstract: Land managers developing fire management plans in the eastern and southern United States lack quantitative information on historic fire regimes. Twelve new fire histories were developed from dated fire scars on trees from regions where no fire scar history data had existed before in the states of Alabama, Louisiana, Kentucky, Iowa, Wisconsin, and Michigan. Sites represent highly variable climates from extreme cold (with long snow cover duration) to subtropical. All sites utilized oak or pine recorder species that were collected from closed forest to open savanna structures. Pre-industrial mean fire intervals ranged from 3 to more than 35 years at sites that typically encompassed less than 2 km2 in area. The most frequent fire regime was found in Louisiana's Kisatchie National Forest (MFI = 3 yrs) while the longest fire intervals were at inland sites near the shore of Lake Superior (MFI > 35 yrs) some 1900 kilometers to the north. The subtropical site in Louisiana is perhaps the only site in the U.S. where fires are documented to have occurred more than once a year. The history of fire at sites in Wisconsin, Louisiana, and Michigan showed distinct temporal progressions in changes in fire frequency that we attributed to changing human population. Sites in Wisconsin showed potential for very large fires associated with drought years. Fire history data analyses and summaries were presented at multiple venues (workshops, conferences) and have been published in scientific journals and reports to regional land managers. Fire history data has also been made publicly available through the International Multiproxy Paleofire Databank (IMPD).# New fire history data from this project combined with previously collected fire history data from the Missouri Tree-Ring Laboratory and published fire histories in North America were used to parameterize and calibrate a continental fire frequency model based on climate. The most important contribution of this model is towards understanding climate forcing of fire regimes across the continental U.S. We have developed a suite of climate-based fire frequency models for the continental U.S. that show to be highly robust. Models and calibrations were validated with empirical fire history data during pre-industrial periods so to minimize non-climate influences associated with U.S. settlement (land conversion, changing cultures). Fire frequency models follow theoretical concepts from physical chemistry, utilize spatially-explicit fire and climate data, and were parameterized and validated using statistical methods. Data from fire history studies were accumulated from 37 states and include data based on fire scars (n = 168), expert estimates (n = 7) and charcoal (n = 3). Historic mean fire interval (MFI) models were parameterized using mean maximum temperature, precipitation, their interaction, and estimated population density (anthropogenic ignitions). Models are being used to: assess the role of climate in forcing fire frequency, map coarse-scale historic fire frequency for the continental U.S., and assess departures in fire regimes and smoke emissions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Joint Fire Science Program
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Choccolocco Mountain
#   Location: Alabama
#   Northernmost_Latitude: 33.8167
#   Southernmost_Latitude: 33.8167
#   Easternmost_Longitude: -85.7
#   Westernmost_Longitude: -85.7
#   Elevation_m: 306
#--------------------
# Data_Collection
#   Collection_Name: AL003
#   First_Year: 1583
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus palustris Mill.
#   Common_Name: longleaf pine
#   Tree_Species_Code: PIPA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TALC06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TALC06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TALC07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TALC07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TALC09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TALC09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TALC08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TALC08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO038_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO038; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO14D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO14D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TALC05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TALC05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO026_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO026; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cho17c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cho17c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHO013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHO013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TALC06_raw	TALC07_raw	TALC09_raw	TALC08_raw	CHO023_raw	CHO038_raw	CHO022_raw	CHO08A_raw	CHO14A_raw	CHO14D_raw	CHO14C_raw	CHO015_raw	CHO08B_raw	TALC05_raw	CHO006_raw	CHO032_raw	CHO05B_raw	CHO026_raw	CHO004_raw	CHO016_raw	cho17c_raw	CHO010_raw	CHO001_raw	CHO013_raw
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	1.66	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	1.85	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	1.68	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	2.9	NA	NA	NA	1.54	NA
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	2.91	NA	NA	NA	1.61	NA
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.28	NA	NA	NA	1.02	NA
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	1.12	NA	NA	NA	0.65	NA
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.5	NA	NA	NA	0.81	NA
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.38	NA	NA	NA	0.93	NA
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.98	NA	NA	NA	0.37	NA
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	1.06	NA	NA	NA	0.38	NA
1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.83	NA	NA	NA	0.43	NA
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.66	NA	NA	NA	0.47	NA
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.73	NA	NA	NA	1.24	NA
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.86	NA	NA	NA	1.18	NA
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	1.02	NA	NA	NA	0.96	NA
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.36	NA	NA	NA	1.12	NA
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.62	NA	NA	NA	0.79	NA
1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.15	NA	NA	NA	1.48	NA
1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	1.34	NA	NA	NA	1.69	NA
1612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.65	NA	NA	NA	1.7	NA
1613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	2.2	NA	NA	NA	1.6	NA
1614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	1.67	NA	NA	NA	1.74	NA
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	1.67	NA	NA	NA	1.44	NA
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.33	NA	NA	NA	1.47	NA
1617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.85	NA	NA	NA	1.45	NA
1618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.62	NA	NA	NA	0.96	NA
1619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	1.42	NA	NA	NA	1.47	NA
1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	1.54	NA	NA	NA	1.18	NA
1621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.91	NA	NA	NA	1.71	NA
1622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.7	NA	NA	NA	1.89	NA
1623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	1.45	NA	NA	NA	2.57	NA
1624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	1.27	NA	NA	NA	2.46	NA
1625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	1.22	NA	NA	NA	2.78	NA
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	1.41	NA	NA	NA	2.29	NA
1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.69	NA	NA	NA	1.81	NA
1628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.85	NA	NA	NA	1.48	NA
1629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	1.06	NA	NA	NA	1.76	NA
1630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	1	NA	NA	NA	1.46	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.72	NA	NA	NA	1.05	NA
1632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.37	NA	NA	NA	0.47	NA
1633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.26	NA	NA	NA	0.68	NA
1634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.34	NA	NA	NA	0.58	NA
1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.54	NA	NA	NA	0.96	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.87	NA	NA	NA	1.31	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.93	NA	NA	NA	1.77	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.16	NA	NA	NA	0.52	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.17	NA	NA	NA	0.56	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.33	NA	NA	NA	0.59	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.62	NA	NA	NA	1.05	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.47	NA	NA	NA	1.05	NA
1643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.42	NA	NA	NA	1.58	NA
1644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.5	NA	NA	NA	1.16	NA
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.49	NA	NA	NA	1.64	NA
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.49	NA	NA	NA	1.89	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.35	NA	NA	NA	1.87	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	0.71	NA	NA	NA	3.7	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	0.73	NA	NA	NA	2.77	NA
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.85	NA	NA	NA	1.95	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.14	NA	NA	NA	1.9	NA
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.63	NA	NA	NA	2.35	NA
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.13	NA	NA	NA	1.04	NA
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	0.26	NA	NA	NA	1.14	NA
1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.38	NA	NA	NA	0.9	NA
1656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	0.44	NA	NA	NA	1.28	NA
