# Miles - Fairbanks House, Dedham - QUSP - ITRDB MA008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4027
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4027.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma008-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ma008-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ma008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-07-12
#--------------------
# File_Last_Modified_Date
#   Date: 2007-07-12
#--------------------
# Title
#   Study_Name: Miles - Fairbanks House, Dedham - QUSP - ITRDB MA008
#--------------------
# Investigators
#   Investigators: Miles, D.W.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fairbanks House, Dedham
#   Location: Massachusetts
#   Northernmost_Latitude: 42.25
#   Southernmost_Latitude: 42.25
#   Easternmost_Longitude: -71.17
#   Westernmost_Longitude: -71.17
#   Elevation_m: 15
#--------------------
# Data_Collection
#   Collection_Name: MA008
#   First_Year: 1487
#   Last_Year: 1682
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## fhd1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd2a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd2a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd2b1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd2b1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd2b2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd2b2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd4a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd4a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd4b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd4b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## fhd17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: fhd17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	fhd1_raw	fhd2a_raw	fhd2b1_raw	fhd2b2_raw	fhd3_raw	fhd4a_raw	fhd4b_raw	fhd10_raw	fhd11_raw	fhd12_raw	fhd13_raw	fhd15_raw	fhd17_raw
1487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA
1488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	NA	NA
1489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.41	NA	3.68
1490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62	NA	2.92
1491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	2.36
1492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.33	NA	2.72
1493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	NA	2.95
1494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	2.24
1495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	1.67
1496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	1.94
1497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	NA	1.87
1498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	1.63
1499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	1.34
1500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76	NA	2.07
1501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA	1.95
1502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	1.79
1503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85	NA	2.08
1504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	NA	1.86
1505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	1.72
1506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	1.1
1507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	1.28
1508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	1.41
1509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	1.07
1510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	1.63
1511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	1.67
1512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	1.42
1513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	NA	1.61
1514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	1.55
1515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	1.25
1516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	1.11
1517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1.13
1518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	1.13
1519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	1.25
1520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	1.32
1521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	1.19
1522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	0.98
1523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	1.32
1524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	1.27
1525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	1.2
1526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	1.16
1527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	1.38
1528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	1.36
1529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	1.11
1530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	1.95
1531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	1.72
1532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	1.86
1533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	1.66
1534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	NA	1.68
1535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	1.94
1536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	1.33
1537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	1.25
1538	NA	NA	2.64	NA	NA	NA	NA	NA	NA	NA	1.42	NA	1.59
1539	NA	2.04	1.5	NA	NA	NA	NA	NA	NA	NA	1.34	NA	1.4
1540	NA	2.32	1.89	NA	NA	NA	NA	NA	NA	NA	1.84	NA	1.62
1541	NA	1.49	1.84	NA	NA	NA	NA	NA	NA	NA	1.7	NA	1.87
1542	NA	2	2.08	NA	NA	NA	NA	NA	NA	NA	1.61	NA	1.55
1543	NA	2.55	2.2	NA	NA	NA	NA	NA	NA	NA	1.7	NA	1.69
1544	NA	1.75	1.9	NA	NA	NA	NA	NA	NA	NA	1.54	NA	1.58
1545	NA	3.73	3.1	NA	NA	NA	NA	NA	NA	NA	1.83	NA	1.86
1546	NA	2.4	2.39	NA	NA	NA	1.48	1.67	NA	NA	1.53	NA	1.55
1547	NA	3.76	2.8	NA	NA	2.2	2.19	0.89	NA	NA	2.1	2.08	2.22
1548	NA	2.22	2.09	NA	NA	0.47	0.37	0.87	NA	NA	1.29	2.55	1.52
1549	NA	1.01	0.97	NA	NA	0.56	0.56	1.07	NA	NA	1.04	2.64	1.08
1550	NA	1.17	1.07	NA	NA	0.9	0.77	1.21	NA	NA	1.21	2.61	1.33
