# Larson - Duquette General Store - PIST - ITRDB MN031
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33700
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33700.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn031-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mn031-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn031.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mn031.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-01
#--------------------
# Title
#   Study_Name: Larson - Duquette General Store - PIST - ITRDB MN031
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Elliott, G.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: Grant P. Elliott and Evan R. Larson
#   Journal_Name: Geographical Bulletin
#   Published_Title: Disturbance and Successional Dynamics in an Old-Growth White Pine-Mixed Hardwood Forest in the Great Lakes Region of Minnesota
#   Published_Date_or_Year: 2021
#   Volume: 50
#   Pages: 
#   Issue: 1
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: Concern exists regarding the decline of Eastern white pine (Pinus strobus L.) in the pine-mixed hardwood forests of the Great Lakes region. Using dendroecological techniques, we reconstructed the disturbance history and successional dynamics of an isolated old-growth white pine-mixed hardwood forest in northeastern Minnesota. The oldest trees in the stand were white pine, but a transition to late-successional species began in the mid-1800s prior to extensive anthropogenic influences in the region. This was facilitated by a change in the dominant disturbance type from fire to a combination of wind throw and white-tailed deer browsing. This transition appears to have occurred under natural conditions and will continue to favor both the establishment and continued dominance of late-successional species. This study highlights the importance of studying the natural range of variability of white pine forests in the Great Lakes region of Minnesota.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Duquette General Store
#   Location: Minnesota
#   Northernmost_Latitude: 46.3697
#   Southernmost_Latitude: 46.3697
#   Easternmost_Longitude: -92.5533
#   Westernmost_Longitude: -92.5533
#   Elevation_m: 349
#--------------------
# Data_Collection
#   Collection_Name: MN031
#   First_Year: 1798
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DGS001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dgs001b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dgs001b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS002a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS002a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS002b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS002b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS003a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS003a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS003b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS003b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS004b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS004b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS005a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS005a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS005b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS005b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS006a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS006a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS006b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS006b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS007a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS007a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS007b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS007b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS008a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS008a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS008b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS008b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS009a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS009a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS009b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS009b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS010a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS010a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS010b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS010b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS011a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS011a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS011b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS011b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS012a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS012a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS012b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS012b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS013a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS013a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DGS013b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DGS013b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DGS001A_raw	dgs001b_raw	DGS002a_raw	DGS002b_raw	DGS003a_raw	DGS003b_raw	DGS004a_raw	DGS004b_raw	DGS005a_raw	DGS005b_raw	DGS006a_raw	DGS006b_raw	DGS007a_raw	DGS007b_raw	DGS008a_raw	DGS008b_raw	DGS009a_raw	DGS009b_raw	DGS010a_raw	DGS010b_raw	DGS011a_raw	DGS011b_raw	DGS012a_raw	DGS012b_raw	DGS013a_raw	DGS013b_raw
1798	1.245	3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	1.195	1.347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	2.429	1.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	2.23	1.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	2.599	2.837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	2.743	2.322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	3.148	3.473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	2.623	3.146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	3.468	3.397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	3.905	4.297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	3.314	3.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	3.535	4.156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	4.685	4.728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	3.623	3.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	3.452	3.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	3.097	2.476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	4.515	3.167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	4.072	2.594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	3.133	3.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	3.445	4.009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	4.191	3.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	4.501	3.717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	5.127	3.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	4.321	3.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	3.759	2.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	3.203	3.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	2.501	2.717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	2.515	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	2.484	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	3.033	2.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	2.803	2.557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.351	NA	NA	NA	NA
1829	4.683	3.639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.716	NA	NA	NA	NA
1830	3.24	2.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.296	NA	NA	NA	NA
1831	2.471	2.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.345	NA	NA	NA	NA
1832	3.11	1.658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.046	NA	NA	NA	NA	NA	NA	NA	NA	4.576	NA	NA	NA	NA
1833	4.074	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.262	NA	NA	NA	NA	NA	NA	NA	NA	5.016	NA	NA	NA	NA
1834	3.744	2.865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.544	NA	NA	NA	NA	NA	NA	NA	NA	4.459	NA	NA	NA	NA
1835	2.735	1.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.349	NA	NA	NA	NA	NA	NA	NA	5.761	4.34	NA	NA	NA	NA
1836	2.792	1.007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.248	NA	NA	NA	NA	NA	NA	NA	3.638	3.132	NA	NA	NA	NA
1837	2.854	1.852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.441	NA	NA	NA	NA	NA	NA	NA	3.45	3.439	NA	NA	NA	NA
1838	2.763	1.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.172	NA	NA	NA	NA	NA	NA	NA	3.244	3.157	NA	NA	NA	NA
1839	4.338	1.886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.854	NA	NA	NA	NA	NA	NA	NA	4.211	3.91	NA	NA	NA	NA
1840	5.519	1.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.138	1.813	NA	NA	NA	NA	NA	NA	NA	3.124	2.952	NA	NA	NA	NA
1841	4.931	1.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.498	2.182	NA	NA	NA	NA	NA	NA	NA	3.382	4.148	NA	2.147	NA	NA
1842	5.205	1.885	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.459	3.033	NA	NA	NA	NA	NA	NA	NA	3.619	4.155	NA	2.569	NA	NA
1843	4.682	1.866	NA	NA	NA	NA	NA	NA	1.139	NA	NA	2.69	2.312	2.228	NA	NA	NA	NA	NA	NA	3.112	2.791	NA	1.007	NA	NA
1844	3.755	2.188	NA	NA	NA	NA	NA	NA	0.804	NA	NA	0.627	2.111	1.595	NA	NA	NA	NA	NA	NA	2.136	2.255	0.881	1.375	NA	NA
1845	3.65	1.638	NA	NA	NA	NA	NA	NA	1.012	NA	NA	1.728	2.636	2.172	NA	NA	NA	NA	NA	NA	2.085	3.226	1.809	1.769	NA	NA
1846	3.391	1.294	NA	NA	NA	NA	NA	NA	1.222	NA	NA	0.873	2.022	2.013	NA	NA	NA	NA	NA	NA	2.163	2.706	1.687	1.719	NA	NA
1847	4.019	1.547	NA	NA	NA	NA	NA	NA	1.055	NA	NA	1.138	1.791	1.352	NA	NA	NA	NA	NA	NA	2.296	3.411	1.44	1.804	NA	NA
1848	2.853	1.085	NA	NA	NA	NA	NA	NA	1.572	NA	NA	1.241	1.637	1.383	NA	NA	NA	NA	NA	NA	2.659	2.809	1.436	1.842	NA	NA
1849	2.965	1.372	NA	NA	NA	NA	NA	NA	1.561	NA	NA	0.499	1.511	1.442	NA	NA	NA	NA	NA	NA	2.172	2.347	1.158	1.481	NA	NA
1850	3.655	2.237	NA	NA	NA	NA	NA	NA	1.202	NA	NA	1.514	1.524	1.54	3.022	NA	NA	NA	NA	NA	3.08	3.447	1.752	1.593	NA	NA
