# Harlan - Settlement Point Afognak Island - PCSI - ITRDB AK014
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3480
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3480.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak014-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak014-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak014.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak014.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-05-07
#--------------------
# File_Last_Modified_Date
#   Date: 2015-05-07
#--------------------
# Title
#   Study_Name: Harlan - Settlement Point Afognak Island - PCSI - ITRDB AK014
#--------------------
# Investigators
#   Investigators: Harlan, T.P.; Canova, M.; Reines, D.L.; Wu, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Settlement Point Afognak Island
#   Location: Alaska
#   Northernmost_Latitude: 58.05
#   Southernmost_Latitude: 58.05
#   Easternmost_Longitude: -152.7
#   Westernmost_Longitude: -152.7
#   Elevation_m: 10
#--------------------
# Data_Collection
#   Collection_Name: AK014
#   First_Year: 1690
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AFG103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG103B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG103B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG104B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG104B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG105B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG105B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG108A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG108B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG108B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG109A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG109A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG109B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG109B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG111A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG111B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG111B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG112B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG112B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG113A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG113B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG113B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG117A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG117A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG117B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG117B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG120B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG120B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG132A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG132A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AFG132B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AFG132B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AFG103A_raw	AFG103B_raw	AFG104A_raw	AFG104B_raw	AFG105A_raw	AFG105B_raw	AFG108A_raw	AFG108B_raw	AFG109A_raw	AFG109B_raw	AFG111A_raw	AFG111B_raw	AFG112A_raw	AFG112B_raw	AFG113A_raw	AFG113B_raw	AFG117A_raw	AFG117B_raw	AFG120A_raw	AFG120B_raw	AFG132A_raw	AFG132B_raw
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.95	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.32	3.76	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.99	5.44	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9	4.87	3.55
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.59	4.94	4.36
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37	5	4.47
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	4.68	3.97
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.67	3.59	2.77
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	3.01	2.01
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	3	2.25
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	3.48	1.83
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	3.39	2.26
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	2.97	1.94
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	3.49	2.53
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4.25	2.6
1705	NA	NA	NA	NA	NA	NA	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	3.89	2.08
1706	NA	NA	NA	NA	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	4.1	NA	NA	2.41	0.99	2.86	1.73
1707	NA	NA	NA	NA	NA	NA	1.74	NA	NA	1.8	NA	NA	NA	NA	NA	5.25	NA	NA	3.49	1.58	3.66	1.94
1708	NA	NA	NA	NA	NA	NA	1.93	NA	NA	1.85	NA	NA	NA	NA	NA	4.42	NA	NA	2.06	1.46	2.82	1.52
1709	NA	NA	NA	NA	NA	NA	2.49	NA	NA	1.91	NA	NA	NA	NA	NA	3.89	NA	NA	2.29	1.71	2.58	1.37
1710	NA	NA	NA	NA	NA	NA	3.08	NA	NA	2.69	NA	NA	NA	NA	NA	3.34	NA	NA	2.62	2.22	3.14	1.9
1711	NA	NA	NA	NA	NA	NA	2.64	NA	NA	2.74	NA	NA	NA	NA	NA	3.56	NA	NA	2.29	1.93	3.14	1.63
1712	NA	NA	NA	NA	NA	NA	3.84	NA	NA	2.73	NA	NA	NA	NA	NA	4.09	NA	NA	2.29	1.71	3.49	1.46
1713	NA	NA	NA	NA	NA	NA	3.88	NA	NA	2.88	NA	NA	NA	NA	NA	4.29	NA	NA	2.35	1.45	4.3	1.49
1714	NA	NA	NA	NA	NA	NA	3.31	NA	NA	3.38	NA	NA	NA	NA	NA	3.22	NA	NA	2.36	1.53	3.34	1.48
1715	NA	NA	NA	NA	NA	NA	3.3	1.51	NA	3.78	NA	NA	NA	NA	NA	2.62	NA	NA	2.09	1.38	3.12	1.39
1716	NA	NA	NA	NA	NA	NA	2.91	1.65	NA	3.44	NA	NA	NA	NA	2.25	2.53	NA	NA	1.46	1.23	2.13	1.02
1717	NA	NA	NA	NA	NA	NA	3.2	1.18	NA	3.68	NA	NA	NA	NA	3.25	3	NA	NA	1.29	1.08	2.44	0.97
1718	NA	NA	NA	NA	NA	NA	3.38	1.94	NA	4.04	NA	NA	NA	NA	3.71	2.99	NA	NA	1.23	1.1	2.88	1.29
1719	NA	NA	NA	NA	NA	NA	2.47	2.08	NA	4.37	NA	NA	NA	NA	4.77	2.45	NA	NA	1.21	1.08	2.37	0.94
1720	NA	NA	NA	NA	NA	NA	1.86	2.4	4.4	4.24	NA	NA	NA	3.71	5.14	3.19	NA	NA	1.85	1.4	2.33	1.06
1721	NA	NA	NA	NA	NA	NA	2.27	2.91	4.81	4.45	NA	NA	NA	3.91	5.18	3.41	NA	NA	2.64	2.19	3.04	1.38
1722	NA	NA	NA	NA	NA	NA	3.26	2.1	4.5	4.59	NA	NA	NA	4.15	6.3	4.18	NA	NA	2.33	3.09	3.06	1.43
1723	NA	NA	NA	NA	NA	NA	3.94	3.26	5.65	4.11	NA	NA	NA	3.83	5.96	4.52	NA	NA	3.8	4.15	4.06	1.74
1724	NA	NA	NA	NA	NA	NA	4.08	3.96	6.07	4.27	NA	NA	NA	3.73	5.35	4.36	NA	NA	3.85	4.27	3.66	2.08
1725	NA	NA	NA	NA	NA	NA	3.43	3.47	5.62	3.59	NA	NA	NA	3.29	4.53	3.62	NA	NA	3.06	3.68	3.22	1.84
1726	NA	NA	NA	NA	NA	NA	3.28	3.84	4.42	3.02	NA	NA	2.8	2.99	3.2	3	NA	NA	2.77	2.96	2.18	1.61
1727	NA	NA	NA	NA	NA	NA	3.98	2.52	4.83	3.98	NA	NA	3.39	3.53	4.08	3.92	NA	NA	3.36	3.43	2.74	1.73
1728	NA	NA	NA	NA	NA	NA	5.13	2.72	4.76	4.35	NA	NA	3.68	3.58	3.79	3.75	NA	NA	3.57	3.37	3.3	2.18
1729	NA	NA	NA	NA	NA	NA	3.78	3.22	4.7	3.77	NA	NA	3.51	3.44	2.88	3.49	NA	NA	3.44	2.88	2.85	1.84
1730	NA	NA	NA	NA	NA	NA	2.09	2.32	3.63	3.1	5.25	NA	3.23	2.92	2.63	3.01	NA	NA	0.87	0.87	2.37	1.61
1731	NA	NA	NA	NA	NA	NA	2.08	1.47	3.82	3.02	6.78	NA	2.81	2.75	2.81	3.67	NA	NA	1.66	2.44	2.23	1.65
1732	NA	NA	NA	NA	NA	NA	2.53	1.56	3.35	2.7	7.17	NA	2.58	2.46	2.53	3.69	NA	NA	2.11	1.64	1.92	1.37
1733	NA	NA	NA	NA	NA	NA	2.95	2.04	3.88	3.32	6.57	6.47	3.01	3.14	2.53	3.44	NA	NA	3.36	2.7	2.23	1.66
1734	3.54	NA	NA	NA	NA	NA	3.17	2.37	3.84	3.75	5.87	5.88	2.58	2.74	3.03	3.18	NA	NA	1.97	2.56	2.04	1.5
1735	3.33	NA	NA	NA	NA	NA	2.76	1.85	3.69	3.74	7.38	6.54	2.72	3.21	3.13	3.68	NA	NA	2.38	2.23	1.97	1.64
1736	4.23	NA	NA	NA	NA	NA	2.08	1.32	3.82	3.16	6.67	5.62	2.95	2.74	3.4	3.9	NA	NA	1.5	2.96	1.56	1.44
1737	4.97	NA	NA	NA	NA	NA	3.38	2.32	4.85	4.24	7.62	7.4	3.76	3.44	4.5	5.69	NA	NA	2.4	3.77	3.24	2.27
1738	3.82	NA	NA	NA	NA	NA	2.31	1.73	3.06	2.93	5.81	5.54	2.66	2.43	3.48	3.84	NA	NA	2.01	2.79	2.68	1.94
