# Pearl - West Hill Dam - CHTH - ITRDB MA034
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/29082
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-29082.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma034-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ma034-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma034.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ma034.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-02-11
#--------------------
# File_Last_Modified_Date
#   Date: 2020-02-11
#--------------------
# Title
#   Study_Name: Pearl - West Hill Dam - CHTH - ITRDB MA034
#--------------------
# Investigators
#   Investigators: Pearl, J.K.; Anchukaitis, K.J.(https://orcid.org/0000-0002-8509-8080); Pederson, N.(https://orcid.org/0000-0003-3830-263X); Donnelly, J.P.(https://orcid.org/0000-0002-3497-5944)
#--------------------
# Description_Notes_and_Keywords
#   Description: These data were collected as part of northeastern United States network of Atlantic white cedar. They were used to generate a gridded temperature reconstruction for the region. Two or three cores per tree were extracted from each tree and labelled as "A", "B" or "C" NOAA Template Raw Measurements file added 2020-05-11.
#--------------------
# Publication
#   Authors: Jessie K. Pearl, Kevin J. Anchukaitis, Neil Pederson, Jeffrey P. Donnelly
#   Journal_Name: Journal of Geophysical Research: Atmospheres
#   Published_Title: Multivariate Climate Field Reconstructions Using Tree Rings for the Northeastern United States
#   Published_Date_or_Year: 2020
#   Volume: 125
#   Pages: 
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1029/2019JD031619
#   Full_Citation: None
#   Abstract: High-resolution paleoclimate records are essential for improving our understanding of internal variability and the detection and attribution of forced climate system responses. The densely populated northeastern United States is at risk from increasing temperatures, severe droughts, and extreme precipitation, but the region has limited annual and seasonal-resolution paleoclimate records beyond the instrumental record. Chamaecyparis thyoides, L. (B.S.P.), Atlantic white cedar, a wetland conifer found within 200 km of the Atlantic coastline of the United States, is a promising tree-ring proxy that can fill in these data gaps. Here, we develop and analyze a new network of Atlantic white cedar tree-ring chronologies across the northeastern United States and demonstrate that site selection is important for regional paleoclimate reconstructions. Ring width variability reflects winter through summer temperatures at inland and hydrologically stable sites in the northernmost section of the species' range. Ombrotrophic sites along the coast record hydrological signals and correlate with growing season precipitation. We demonstrate skillful regional climate field reconstructions for the last several centuries and show the increased skill from incorporating our moisture sensitive sites into broad-scale products like the North American Drought Atlas. This comprehensive understanding of the species' climate responses leads to a tree-ring network that provides the long-term multivariate climate context at multidecadal and centennial time scales for the large-scale ocean-atmospheric processes that influence the climate of the region. We use this network to examine the covariance of temperature and drought across the New England area over the past two centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: AGS-1304262, AGS-1501856
#--------------------
# Site_Information
#   Site_Name: West Hill Dam
#   Location: Massachusetts
#   Northernmost_Latitude: 42.104
#   Southernmost_Latitude: 42.104
#   Easternmost_Longitude: -72.612
#   Westernmost_Longitude: -72.612
#   Elevation_m: 80
#--------------------
# Data_Collection
#   Collection_Name: MA034
#   First_Year: 1883
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Chamaecyparis thyoides (L.) B.S.P.
#   Common_Name: Atlantic white-cedar
#   Tree_Species_Code: CHTH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WDHD18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDHD18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD01C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD01C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD17C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD17C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHD21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHD21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WDHD18A_raw	WHD01A_raw	WHD01B_raw	WHD01C_raw	WHD02A_raw	WHD02B_raw	WHD03A_raw	WHD03B_raw	WHD04A_raw	WHD04B_raw	WHD05A_raw	WHD05B_raw	WHD06B_raw	WHD07A_raw	WHD07B_raw	WHD08A_raw	WHD08B_raw	WHD09A_raw	WHD09B_raw	WHD10A_raw	WHD10B_raw	WHD11A_raw	WHD11B_raw	WHD12A_raw	WHD12B_raw	WHD13A_raw	WHD13B_raw	WHD14A_raw	WHD14B_raw	WHD15A_raw	WHD15B_raw	WHD16A_raw	WHD16B_raw	WHD17A_raw	WHD17B_raw	WHD17C_raw	WHD18B_raw	WHD20A_raw	WHD20B_raw	WHD21A_raw	WHD21B_raw
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	0.828	0.703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	1.025	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	1.057	0.082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	1.317	0.222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	0.712	0.132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	0.322	0.369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	0.292	0.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	0.227	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	0.475	0.351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	0.667	0.564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	0.737	0.473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.146	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	0.592	0.213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.234	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	0.585	0.294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.33	NA	1.136	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.67	NA	1.319	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	0.651	0.238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.84	NA	0.932	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	0.333	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.85	NA	0.885	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	0.485	0.361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.91	NA	1.469	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	0.281	0.166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.01	NA	1.232	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	0.383	0.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.04	NA	1.186	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	0.453	0.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.53	NA	1.428	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	0.335	0.344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.79	NA	0.915	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	0.362	0.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.55	NA	0.755	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	0.477	0.615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.87	NA	1.035	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	0.485	0.691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.12	NA	0.892	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	0.229	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.31	NA	0.866	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	0.401	0.711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.92	NA	0.978	1.195	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	0.453	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.16	NA	1.167	1.218	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	0.298	0.841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.86	NA	0.976	0.844	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.15	NA	1.53	1.746	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	0.482	1.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.73	NA	1.303	1.404	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	0.347	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.45	NA	0.972	0.74	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.66	NA	0.315	0.335	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	0.434	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.19	NA	0.141	0.105	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	0.403	0.707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.58	NA	0.113	0.061	1.841	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	0.286	0.492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.33	NA	0.115	0.138	2.087	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	0.169	0.301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.86	NA	0.076	0.086	1.325	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	0.243	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.53	NA	0.091	0.083	1.558	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	0.184	0.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.84	NA	0.13	0.098	1.569	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	0.142	0.394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.908	NA	NA	NA	NA	1.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.28	NA	0.221	0.773	1.126	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	0.212	0.441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.743	NA	NA	NA	NA	0.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.4	NA	0.213	0.348	0.933	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	0.199	0.314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892	NA	NA	NA	NA	0.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.81	NA	0.322	0.384	0.52	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	0.196	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835	NA	NA	NA	NA	0.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.39	NA	0.215	0.248	0.559	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	0.109	0.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.075	1.33	NA	NA	NA	NA	0.855	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.588	NA	0.189	0.048	0.647	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	0.355	0.929	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.808	1.523	NA	NA	NA	NA	1.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3	NA	0.298	0.071	2.091	NA
