# Aughenbaugh - Tekoa Mountain - QURU - ITRDB MA016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8492
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8492.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ma016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ma016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Aughenbaugh - Tekoa Mountain - QURU - ITRDB MA016
#--------------------
# Investigators
#   Investigators: Aughenbaugh, K.; Harvey, B.; Hayes, J.; Kaye, M.W.; Kernan, J.; Marion, D.; Peterson, D.L.; Pipkin, A.; Riley, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tekoa Mountain
#   Location: Massachusetts
#   Northernmost_Latitude: 42.17
#   Southernmost_Latitude: 42.17
#   Easternmost_Longitude: -72.8
#   Westernmost_Longitude: -72.8
#   Elevation_m: 300
#--------------------
# Data_Collection
#   Collection_Name: MA016
#   First_Year: 1876
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus rubra L.
#   Common_Name: red oak
#   Tree_Species_Code: QURU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TEK133A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK133A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK133B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK133B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK137A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK137A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK112B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK112B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK121A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK121A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK130B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK130B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK121B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK121B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK129A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK129A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK129B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK129B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK131A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK131A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK131B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK131B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK136A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK136A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK130A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK130A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK127A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK127A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK111B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK111B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK127B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK127B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK136B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK136B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK106B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK106B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK135A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK135A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK135B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK135B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK105B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK105B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK137B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK137B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK111A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK132A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK132A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK132B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK132B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK142M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK142M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK142B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK142B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK122A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK122A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TEK122B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TEK122B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TEK133A_raw	TEK133B_raw	TEK137A_raw	TEK112B_raw	TEK112A_raw	TEK121A_raw	TEK130B_raw	TEK121B_raw	TEK129A_raw	TEK129B_raw	TEK131A_raw	TEK131B_raw	TEK136A_raw	TEK130A_raw	TEK127A_raw	TEK111B_raw	TEK127B_raw	TEK136B_raw	TEK106A_raw	TEK106B_raw	TEK135A_raw	TEK135B_raw	TEK105B_raw	TEK137B_raw	TEK111A_raw	TEK132A_raw	TEK132B_raw	TEK142M_raw	TEK142B_raw	TEK122A_raw	TEK122B_raw
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	2.95	NA	NA	NA	NA	NA	NA	2.319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	3.38	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	2.545	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	2.628	NA	NA	NA	NA	NA	NA	1.945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.565	1.626	NA	NA
1886	NA	2.788	NA	NA	NA	NA	2.423	NA	NA	NA	NA	NA	NA	2.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.567	0.715	NA	NA
1887	NA	2.704	NA	NA	NA	NA	2.578	NA	NA	NA	NA	NA	NA	2.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.609	0.658	NA	NA
1888	NA	2.906	NA	NA	NA	NA	1.893	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.996	0.802	NA	NA
1889	NA	3.439	NA	NA	NA	NA	2.197	NA	NA	NA	NA	NA	NA	2.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.189	1.151	NA	NA
1890	NA	2.77	NA	NA	NA	NA	1.977	NA	NA	NA	NA	NA	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982	0.854	NA	NA
1891	NA	2.753	NA	NA	NA	NA	1.553	NA	NA	NA	NA	NA	NA	2.267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.117	0.721	NA	NA
1892	NA	3.758	NA	NA	NA	NA	1.829	NA	NA	NA	NA	NA	NA	3.428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.419	1.512	NA	NA
1893	NA	4.082	NA	NA	NA	NA	2.311	NA	NA	NA	NA	NA	NA	3.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.496	1.191	1.162	1.028
1894	NA	2.774	NA	NA	NA	NA	1.894	NA	NA	NA	NA	NA	NA	2.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	0.348	1.165	1.179
1895	NA	1.45	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	1.712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.148	0.158	0.701	0.542
1896	NA	2.868	NA	NA	NA	NA	1.544	NA	NA	NA	NA	NA	NA	2.078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.245	1.813	2.422
1897	NA	3.225	NA	NA	NA	NA	1.621	NA	3.765	NA	NA	NA	NA	2.178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.402	0.391	3.054	2.148
1898	1.99	2.797	NA	NA	NA	NA	1.853	NA	2.379	NA	NA	NA	NA	2.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.687	0.455	2.953	1.988
1899	1.995	2.37	NA	NA	NA	NA	1.563	NA	2.54	NA	NA	NA	NA	2.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.152	1.201	3.885	1.861
1900	1.872	2.181	NA	NA	NA	NA	1.85	NA	1.722	NA	NA	NA	NA	2.393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.047	0.846	1.926	1.468
1901	0.799	0.991	NA	NA	NA	NA	0.604	NA	1.399	NA	NA	NA	NA	1.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322	0.247	0.389	0.355
1902	1.434	1.256	NA	NA	NA	NA	1.438	NA	2.267	NA	NA	NA	NA	1.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.581	0.42	1.927	0.831
1903	1.701	2.128	NA	NA	NA	NA	1.161	NA	2.37	NA	NA	NA	NA	1.703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.869	0.626	2.99	2.082
1904	2.148	2.562	NA	NA	NA	NA	1.542	NA	3.199	NA	NA	NA	NA	1.653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.922	1.192	3.457	2.424
1905	1.802	2.262	NA	NA	NA	NA	1.475	NA	2.196	NA	NA	NA	NA	1.972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.684	1.905	2.837	2.642
1906	2.242	3.343	NA	NA	NA	NA	2.486	NA	2.508	NA	NA	NA	NA	2.971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.822	2.243	3.452	2.049
1907	1.251	1.801	NA	NA	NA	NA	2.225	NA	1.678	NA	NA	NA	NA	2.303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.278	1.918	2.313	1.412
1908	1.454	1.813	NA	NA	NA	NA	2.205	NA	1.833	NA	NA	NA	NA	2.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.675	1.507	2.956	1.615
1909	0.956	1.298	NA	NA	NA	NA	1.48	NA	1.411	NA	NA	NA	NA	1.344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.836	0.622	1.145	0.595
1910	1.257	1.58	NA	NA	NA	NA	1.454	NA	1.458	NA	NA	NA	NA	1.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.885	0.761	1.48	0.841
1911	1.05	1.844	NA	NA	NA	NA	1.361	NA	1.35	NA	NA	NA	NA	1.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.893	0.607	1.787	0.646
1912	1.21	2.234	NA	NA	NA	NA	1.805	NA	1.33	2.218	NA	NA	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892	0.787	1.655	1
1913	1.003	1.493	NA	NA	NA	NA	1.524	NA	1.211	1.913	NA	NA	NA	1.459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715	0.713	1.777	1.028
1914	1.116	1.705	NA	NA	NA	NA	1.837	NA	1.277	2.245	NA	NA	NA	1.584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.686	0.462	1.904	0.756
1915	1.165	1.471	NA	NA	NA	NA	1.836	NA	1.025	2.505	NA	NA	NA	1.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.451	0.358	1.537	0.638
1916	2.712	2.226	NA	NA	NA	NA	2.154	NA	1.183	3.022	NA	NA	NA	1.688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.699	0.803	2.241	0.924
1917	2.832	3.141	NA	NA	NA	NA	2.282	NA	1.183	2.522	NA	NA	NA	1.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.189	1.394	2.501	1.225
1918	1.811	2.531	NA	NA	NA	NA	2.026	NA	1.072	2.134	NA	NA	NA	1.572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.206	1.375	2.493	1.024
1919	2.071	3.399	NA	NA	NA	NA	2.037	NA	1.106	2.252	NA	NA	NA	2.001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.212	1.065	2.922	0.971
1920	3.134	4.294	NA	NA	NA	NA	2.084	NA	1.118	2.336	NA	NA	NA	2.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.69	4.537	2.333
1921	2.971	3.63	NA	NA	NA	NA	1.951	NA	1.224	2.793	NA	NA	NA	2.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.639	1.512	3.092	1.937
1922	2.274	2.539	NA	NA	NA	NA	2.022	NA	0.769	2.051	NA	0.688	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.955	1.127	3	2.134
1923	2.045	2.161	NA	NA	NA	NA	1.575	NA	0.975	3.345	NA	0.747	NA	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.058	1.116	2.068	1.111
