# Bekker - Salt Lake Tabernacle basement timbers - PSME - ITRDB UT523
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2718
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2718.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut523-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut523-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut523.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut523.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-11-17
#--------------------
# File_Last_Modified_Date
#   Date: 2006-11-17
#--------------------
# Title
#   Study_Name: Bekker - Salt Lake Tabernacle basement timbers - PSME - ITRDB UT523
#--------------------
# Investigators
#   Investigators: Bekker, M.F.; Heath, D.M.; Collier, M.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Salt Lake Tabernacle basement timbers
#   Location: Utah
#   Northernmost_Latitude: 40.8
#   Southernmost_Latitude: 40.8
#   Easternmost_Longitude: -111.9
#   Westernmost_Longitude: -111.9
#   Elevation_m: 2835
#--------------------
# Data_Collection
#   Collection_Name: UT523
#   First_Year: 1702
#   Last_Year: 1862
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NS 5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NS 5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW 6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW 6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW 5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW 5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW 12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW 12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW 11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW 11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NS 1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NS 1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NS 4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NS 4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NS 2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NS 2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW 2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW 2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW 8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW 8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EW 3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EW 3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SLTR15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SLTR15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NS 5_raw	EW 6_raw	EW 5_raw	EW 12_raw	EW 11_raw	EW9_raw	NS 1_raw	NS 4_raw	NS 2_raw	EW 2B_raw	EW 8_raw	EW 3B_raw	SLTR10_raw	SLTR4_raw	SLTR7_raw	SLTR6_raw	SLTR8_raw	SLTR25_raw	SLTR19_raw	SLTR11_raw	SLTR5_raw	SLTR1_raw	SLTR12_raw	SLTR15_raw
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.258	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.728	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.524	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.801	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.342	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.793	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.126	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.187	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.431	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.804	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.318	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.476	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.608	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.026	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.896	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786	NA	2.936	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.195	NA	2.855	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.595	NA	2.076	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.511	NA	1.568	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.613	NA	2.026	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.708	NA	2.226	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	3.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.157	NA	2.064	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	4.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.502	NA	2.191	NA	NA	NA
1727	NA	NA	NA	2.244	NA	NA	NA	NA	4.651	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.402	NA	2.127	NA	NA	NA
1728	NA	NA	NA	2.249	NA	NA	NA	NA	4.191	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	NA	2.436	NA	NA	NA
1729	NA	NA	NA	1.511	NA	NA	NA	NA	2.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.022	NA	1.63	NA	NA	NA
1730	NA	NA	NA	1.939	NA	NA	NA	NA	2.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.497	NA	1.332	NA	NA	NA
1731	NA	NA	NA	2.055	NA	NA	NA	NA	3.366	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.938	NA	1.744	NA	NA	NA
1732	NA	NA	NA	2.143	NA	NA	NA	NA	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.255	NA	1.574	NA	NA	NA
1733	NA	NA	NA	2.192	NA	NA	NA	NA	2.667	NA	NA	NA	NA	NA	0.913	NA	NA	NA	3.049	NA	1.899	NA	NA	NA
1734	NA	NA	NA	1.71	NA	NA	NA	NA	2.535	NA	NA	NA	NA	NA	2.209	NA	NA	NA	3.562	NA	1.731	NA	NA	NA
1735	NA	NA	NA	1.121	NA	NA	NA	NA	1.293	NA	NA	NA	NA	NA	1.484	NA	NA	NA	2.737	NA	1.245	NA	NA	NA
1736	NA	NA	NA	0.998	NA	NA	NA	NA	1.153	NA	NA	NA	NA	NA	1.236	NA	NA	NA	3.029	NA	1.2	NA	NA	NA
1737	NA	NA	NA	1.195	NA	NA	NA	NA	1.833	NA	NA	NA	NA	NA	1.934	NA	NA	NA	2.531	NA	1.385	NA	NA	NA
1738	NA	NA	NA	1.318	NA	NA	NA	NA	2.546	NA	NA	NA	NA	NA	1.955	NA	NA	NA	2.106	NA	1.441	NA	NA	NA
1739	NA	NA	NA	1.399	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA	2.115	NA	NA	NA	2.475	NA	1.322	NA	NA	NA
1740	NA	NA	NA	1.192	NA	NA	NA	NA	1.621	NA	NA	NA	NA	NA	1.616	NA	NA	NA	2.393	NA	0.968	NA	NA	NA
1741	NA	NA	NA	1.49	NA	NA	NA	NA	1.935	NA	0.558	NA	NA	NA	1.983	NA	NA	NA	3.079	NA	1.328	NA	NA	NA
1742	NA	NA	NA	1.649	NA	NA	NA	NA	2.206	NA	0.521	NA	NA	NA	2.587	NA	NA	NA	3.348	NA	1.258	NA	NA	NA
1743	NA	NA	NA	1.419	NA	NA	NA	NA	2.272	NA	0.868	NA	NA	NA	2.546	NA	NA	NA	3.297	NA	1.307	NA	NA	NA
1744	NA	NA	NA	1.398	NA	NA	NA	NA	1.774	NA	0.775	NA	NA	NA	2.18	NA	NA	NA	2.53	NA	1.228	NA	NA	NA
1745	NA	NA	NA	1.379	NA	NA	NA	NA	1.962	NA	1.075	NA	NA	NA	2.39	NA	NA	NA	2.824	NA	1.138	NA	NA	NA
1746	NA	NA	NA	1.616	NA	NA	NA	NA	2.266	NA	1.169	NA	NA	NA	2.522	NA	NA	NA	2.948	NA	1.309	NA	NA	NA
1747	NA	NA	NA	1.421	NA	NA	NA	NA	2.27	NA	1.052	NA	NA	NA	2.412	NA	NA	NA	2.593	NA	1.391	NA	NA	NA
1748	NA	NA	NA	1.403	NA	NA	NA	NA	1.733	NA	1.38	NA	NA	NA	2.059	NA	NA	NA	2.24	NA	1.685	NA	NA	NA
1749	NA	NA	NA	1.577	NA	NA	NA	NA	1.722	NA	1.663	NA	NA	NA	2.137	2.383	NA	NA	2.453	NA	1.906	NA	NA	NA
1750	NA	NA	NA	1.175	NA	NA	NA	NA	1.452	NA	1.786	NA	NA	NA	2.561	2.05	NA	NA	2.12	NA	1.588	NA	NA	NA
1751	NA	NA	NA	1.125	NA	NA	NA	NA	1.482	NA	2.09	NA	NA	NA	2.286	2.476	NA	NA	2.197	NA	1.501	NA	NA	NA
