# Larson - Bohlin - QUMA - ITRDB WI018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33919
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33919.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi018-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi018-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi018.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi018.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Bohlin - QUMA - ITRDB WI018
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bohlin
#   Location: Wisconsin
#   Northernmost_Latitude: 42.895
#   Southernmost_Latitude: 42.895
#   Easternmost_Longitude: -90.642
#   Westernmost_Longitude: -90.642
#   Elevation_m: 310
#--------------------
# Data_Collection
#   Collection_Name: WI018
#   First_Year: 1769
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BLN002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN011B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN011B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN012A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN012A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN012B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN012B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN012C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN012C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN013A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN013A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN013B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN013B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN014A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN014A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN014B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN014B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN015A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN015A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN015B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN015B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN016A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN016A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN016B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN016B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN017A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN017A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN017B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN017B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN018A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN018A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN018B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN018B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLN020A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLN020A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BLN002A_raw	BLN002B_raw	BLN003A_raw	BLN003B_raw	BLN004A_raw	BLN004B_raw	BLN005A_raw	BLN005B_raw	BLN006A_raw	BLN006B_raw	BLN007A_raw	BLN007B_raw	BLN008A_raw	BLN008B_raw	BLN009A_raw	BLN010A_raw	BLN010B_raw	BLN011A_raw	BLN011B_raw	BLN012A_raw	BLN012B_raw	BLN012C_raw	BLN013A_raw	BLN013B_raw	BLN014A_raw	BLN014B_raw	BLN015A_raw	BLN015B_raw	BLN016A_raw	BLN016B_raw	BLN017A_raw	BLN017B_raw	BLN018A_raw	BLN018B_raw	BLN020A_raw
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.111	NA	NA	NA	NA	NA	NA	NA	3.298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899	NA	NA	NA	NA	NA	NA	NA	1.448	NA	NA	NA	NA	0.799	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.229	NA	NA	NA	NA	NA	NA	NA	3.213	NA	NA	NA	NA	0.515	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.699	NA	NA	NA	NA	NA	NA	NA	2.117	NA	NA	NA	NA	0.907	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719	NA	NA	NA	NA	NA	NA	NA	1.502	NA	NA	NA	NA	0.754	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.708	NA	NA	NA	NA	NA	NA	NA	2.148	NA	NA	NA	NA	0.732	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.889	NA	NA	1.482	NA	NA	NA	NA	2.266	NA	NA	NA	NA	0.568	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.069	NA	NA	2.222	NA	NA	NA	NA	1.583	NA	NA	NA	NA	0.667	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.017	NA	NA	2.012	NA	NA	NA	NA	2.596	NA	NA	NA	NA	1.954	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.911	NA	NA	1.926	NA	NA	NA	NA	1.609	NA	NA	NA	NA	1.649	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.846	NA	NA	1.906	NA	NA	NA	NA	2.212	NA	NA	NA	NA	1.525	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.249	NA	NA	1.904	NA	NA	NA	NA	2.286	NA	NA	NA	NA	1.862	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.101	NA	NA	1.799	NA	NA	NA	NA	2.244	NA	NA	NA	NA	1.439	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963	NA	NA	1.461	NA	NA	NA	NA	1.006	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994	NA	NA	1.143	NA	NA	NA	NA	1.037	NA	NA	NA	NA	0.656	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.858	NA	NA	1.502	NA	2.624	NA	NA	1.218	NA	NA	NA	NA	0.762	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.603	NA	NA	1.736	NA	2.058	NA	NA	0.815	NA	NA	NA	NA	0.825	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.804	NA	NA	1.566	NA	2.138	NA	NA	1.101	NA	NA	NA	1.164	0.762	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	1.375	NA	2.818	NA	NA	0.92	NA	NA	NA	1.063	0.466	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.825	NA	NA	1.482	NA	3.577	NA	NA	1.165	NA	NA	NA	0.874	0.529	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.699	NA	NA	1.439	2.216	3.492	NA	NA	0.899	NA	NA	1.376	0.867	0.445	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847	NA	NA	1.694	2.176	3.344	NA	NA	1.503	NA	NA	1.598	0.899	0.359	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	1.397	1.892	2.074	NA	NA	0.974	NA	NA	1.323	0.614	0.415	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.539	NA	NA	0.635	0.925	1.313	NA	NA	0.603	NA	NA	0.699	0.493	0.411	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.783	1.441	1.481	NA	NA	1.46	NA	NA	1.524	0.789	0.583	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.708	NA	NA	1.08	1.908	2.244	NA	NA	0.805	NA	NA	1.312	0.888	0.792	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.102	NA	NA	1.27	1.712	2.032	NA	NA	1.228	NA	NA	1.696	1.796	1.016	NA	NA	NA	NA	NA
1804	NA	NA	NA	1.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.624	NA	NA	0.973	1.512	1.757	NA	NA	1.121	NA	NA	1.754	2.021	0.974	NA	NA	NA	NA	NA
1805	NA	NA	NA	1.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.496	NA	NA	1.461	1.424	1.778	NA	NA	1.112	NA	NA	1.343	1.651	0.91	NA	NA	NA	NA	NA
1806	NA	NA	NA	1.698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.635	NA	NA	1.185	1.359	1.312	NA	NA	0.953	NA	NA	1.386	1.175	0.688	NA	NA	NA	NA	NA
1807	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.594	NA	NA	1.289	2.123	1.905	NA	NA	1.27	NA	NA	1.504	1.206	0.773	NA	NA	NA	NA	NA
1808	NA	NA	NA	0.927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.466	NA	NA	0.971	1.38	1.185	NA	NA	1.069	NA	NA	0.911	1.387	0.731	NA	NA	NA	NA	NA
1809	NA	NA	NA	1.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.614	NA	NA	1.399	2.106	2.053	NA	NA	1.365	NA	NA	1.29	2.117	0.963	NA	NA	NA	NA	NA
1810	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666	NA	NA	1.802	2.889	1.863	NA	NA	1.239	NA	NA	1.524	2.032	1.101	NA	NA	NA	NA	NA
1811	NA	NA	NA	1.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.794	NA	NA	1.757	2.392	1.63	NA	NA	1.376	NA	NA	1.619	1.82	1.386	NA	NA	NA	NA	NA
1812	NA	NA	NA	2.043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.646	NA	NA	1.716	3.048	1.905	NA	NA	1.376	NA	NA	1.249	1.461	0.73	NA	NA	NA	NA	NA
1813	NA	NA	NA	1.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.592	NA	NA	1.376	2.054	1.693	NA	NA	1.069	NA	NA	1.09	1.386	0.816	NA	NA	NA	NA	NA
1814	NA	NA	NA	3.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.646	NA	NA	1.461	2.222	2.985	NA	0.995	1.45	NA	NA	1.704	1.641	1.437	NA	NA	NA	NA	NA
1815	NA	NA	NA	3.016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.592	NA	NA	1.355	2.233	2.604	NA	1.291	0.995	NA	NA	1.439	1.809	1.071	NA	NA	NA	NA	NA
1816	NA	NA	NA	1.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.898	0.593	NA	NA	1.122	1.895	1.609	NA	1.312	0.815	NA	NA	0.968	1.302	0.815	NA	NA	NA	NA	NA
1817	NA	NA	NA	2.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.753	NA	NA	1.397	2.138	1.99	NA	1.694	1.63	NA	NA	1.688	1.789	1.085	NA	NA	NA	NA	NA
1818	NA	NA	NA	2.106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.741	0.657	NA	NA	1.206	1.736	1.524	NA	1.185	1.143	NA	NA	1.057	1.524	1.159	NA	NA	NA	NA	NA
