# Soulé - Paine Gulch - PIPO - ITRDB MT135
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/18200
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-18200.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt135-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mt135-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt135.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mt135.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-10-10
#--------------------
# File_Last_Modified_Date
#   Date: 2014-10-10
#--------------------
# Title
#   Study_Name: Soulé - Paine Gulch - PIPO - ITRDB MT135
#--------------------
# Investigators
#   Investigators: Soulé, P.T.; Knapp, P.A.(https://orcid.org/0000-0002-0783-7933)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Paine Gulch
#   Location: Montana
#   Northernmost_Latitude: 46.0833
#   Southernmost_Latitude: 46.0833
#   Easternmost_Longitude: -110.8167
#   Westernmost_Longitude: -110.8167
#   Elevation_m: 1650
#--------------------
# Data_Collection
#   Collection_Name: MT135
#   First_Year: 1793
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PGR1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR27a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR27a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PGR31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PGR31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PGR1B_raw	PGR02A_raw	PGR02B_raw	PGR03A_raw	PGR03B_raw	PGR04A_raw	PGR04B_raw	PGR5A_raw	PGR07A_raw	PGR07B_raw	PGR08A_raw	PGR08B_raw	PGR09a_raw	PGR09B_raw	PGR10A_raw	PGR10B_raw	PGR11A_raw	PGR11B_raw	PGR13A_raw	PGR13B_raw	PGR14A_raw	PGR15A_raw	PGR15B_raw	PGR16A_raw	PGR16B_raw	PGR20A_raw	PGR20B_raw	PGR21A_raw	PGR21B_raw	PGR25A_raw	PGR25B_raw	PGR27a_raw	PGR27B_raw	PGR28A_raw	PGR28B_raw	PGR31A_raw
1793	NA	1.476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	1.331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	1.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	2.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	2.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	2.008	NA	1.872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	2.781	NA	2.153	0.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	2.554	NA	3.573	0.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	2.294	NA	2.945	0.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	2.403	NA	2.743	0.167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	2.833	NA	2.621	0.168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	3.046	NA	3.057	0.311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	3.005	NA	2.949	4.541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	3.186	NA	3.191	3.514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	3.053	NA	2.607	2.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	2.799	NA	2.651	2.489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.476	2.967	NA	3.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.588
1809	NA	2.975	NA	2.166	2.124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.839	3.107	NA	3.693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.923
1810	NA	3.479	NA	2.503	1.916	NA	NA	3.432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.947	3.173	NA	3.885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.411
1811	NA	2.43	NA	2.144	2.3	NA	NA	2.719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.807	2.663	NA	4.597	NA	NA	NA	NA	NA	NA	NA	3.601	NA	NA	2.588
1812	NA	1.489	NA	0.784	0.54	NA	NA	1.646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.078	1.673	NA	3.314	NA	NA	NA	NA	NA	NA	NA	3.448	NA	NA	1.256
1813	NA	2.824	NA	0.933	0.802	NA	NA	1.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.874	1.544	NA	3.682	NA	NA	NA	NA	NA	NA	3.883	3.843	NA	NA	2.802
1814	NA	2.495	NA	1.729	1.953	NA	NA	2.202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.743	2.423	NA	4.808	NA	NA	NA	NA	NA	NA	3.981	4.718	NA	NA	2.916
1815	NA	3.123	NA	1.826	2.295	NA	NA	2.426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.906	2.379	NA	5.302	NA	3.376	NA	NA	NA	NA	3.781	5.132	NA	NA	2.651
1816	NA	2.337	NA	1.381	1.895	NA	NA	2.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.931	1.858	NA	4.028	NA	2.851	NA	NA	NA	NA	3.267	4.483	NA	NA	2.517
1817	NA	2.935	NA	2.025	2.75	NA	NA	3.199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.355	2.184	NA	4.235	NA	3.123	NA	NA	NA	NA	4.639	5.328	NA	NA	2.444
1818	NA	2.843	NA	1.195	1.808	NA	NA	2.258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.708	1.952	NA	4.235	0.398	0.447	NA	NA	NA	NA	3.557	3.258	NA	NA	2.274
1819	NA	3.101	NA	1.525	1.221	NA	NA	2.082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.659	2.529	NA	3.299	0.679	0.816	NA	NA	NA	NA	3.384	2.854	NA	NA	1.161
1820	NA	2.257	NA	1.34	1.429	NA	NA	2.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.587	2.709	NA	3.67	1.146	1.198	NA	NA	NA	NA	3.008	2.621	NA	NA	1.855
1821	NA	3.039	2.997	1.807	1.786	NA	NA	2.544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.871	3.756	6.283	3.587	1.698	1.45	NA	NA	NA	NA	3.566	3.201	NA	NA	2.441
1822	NA	3.253	3.599	2.049	2.337	NA	NA	2.495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.004	4.052	6.992	4.34	2.074	2.066	NA	NA	NA	NA	3.246	2.854	NA	NA	2.44
1823	NA	3.137	2.632	1.195	2.573	NA	NA	2.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.917	2.592	4.694	6.24	1.975	2.01	NA	NA	NA	NA	2.766	3.125	NA	NA	2.012
1824	NA	3.543	2.759	1.386	2.029	NA	NA	2.183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.381	2.438	5.682	4.011	1.647	2.728	NA	NA	2.017	1.783	3.186	2.807	NA	NA	2.2
1825	NA	2.947	2.274	1.264	1.78	NA	NA	2.567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.003	2.373	5.283	4.885	1.81	2.742	NA	NA	2.219	1.737	2.758	3.111	NA	NA	1.913
1826	NA	3.508	3.218	1.511	1.998	NA	NA	3.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.593	2.662	6.849	4.317	2.561	3.462	NA	NA	3.374	2.285	4.193	3.323	NA	NA	2.443
1827	NA	3.131	3.281	1.754	1.978	NA	NA	3.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74	2.592	5.936	4.984	2.397	3.04	NA	NA	2.875	2.25	3.328	2.863	NA	NA	2.92
1828	NA	2.19	2.297	1.964	1.853	NA	NA	3.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	2.047	5.521	3.954	3.058	3.085	NA	NA	2.953	2.368	3.18	2.793	NA	NA	2.167
1829	NA	2.519	2.709	1.77	2.302	NA	NA	2.791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	1.752	4.365	4.165	3.481	3.428	NA	NA	2.401	1.814	2.562	2.569	NA	NA	2.218
1830	NA	3.332	3.256	2.151	2.026	NA	NA	4.298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.911	2.256	6.641	3.605	4.548	4.599	NA	NA	2.908	2.561	3.225	3.288	3.574	3.206	2.909
1831	NA	1.963	2.455	2.14	2.239	NA	NA	3.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.588	1.895	5.952	5.504	3.411	3.782	NA	NA	2.584	2.43	2.921	2.502	2.749	3.186	2.071
1832	NA	3.113	3.164	1.867	2.239	NA	NA	2.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.063	1.729	4.351	4.014	3.93	3.296	NA	NA	2.552	3.041	3.087	2.449	2.452	3.445	2.45
1833	NA	2.809	2.783	1.88	2.355	NA	NA	2.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2.188	5.166	3.385	3.612	3.211	NA	NA	3.173	2.934	2.95	2.339	1.87	2.081	1.971
1834	NA	3.091	2.468	1.856	2.116	NA	NA	2.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.251	1.881	5.379	2.459	3.753	3.284	NA	NA	2.459	2.944	3.265	2.749	1.938	2.399	2.563
