# Young - Greenbriar - CADN - ITRDB TN013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5386
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5386.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn013e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn013e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn013e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn013e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Young - Greenbriar - CADN - ITRDB TN013
#--------------------
# Investigators
#   Investigators: Young, J.; Blozan, W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Greenbriar
#   Location: Tennessee
#   Northernmost_Latitude: 35.7
#   Southernmost_Latitude: 35.7
#   Easternmost_Longitude: -83.35
#   Westernmost_Longitude: -83.35
#   Elevation_m: 765
#--------------------
# Data_Collection
#   Collection_Name: TN013
#   First_Year: 1641
#   Last_Year: 1930
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GBR03A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GBR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBR03B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GBR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBR04A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GBR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBR04B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GBR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GBR05A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GBR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB202B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB202B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB203A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB203A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB203B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB203B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB203C_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB203C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB204A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB204B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB204B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB204D_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB204D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB205A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB205A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GB205B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GB205B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GBR03A_raw	GBR03B_raw	GBR04A_raw	GBR04B_raw	GBR05A_raw	GB202B_raw	GB203A_raw	GB203B_raw	GB203C_raw	GB204A_raw	GB204B_raw	GB204D_raw	GB205A_raw	GB205B_raw
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.815	NA	NA	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA
1643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.756	NA	NA	NA
1644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.726	0.943	1.001	NA
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.765	0.934	0.805	NA
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.199	0.538	0.782	0.789	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.295	0.612	1.11	0.992	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.066	0.409	0.926	0.863	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.736	0.342	0.796	0.922	NA
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.693	0.403	0.879	0.857	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.677	0.383	0.8	1	NA
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.445	0.993	1.065	NA
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.696	0.471	0.704	0.869	NA
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.697	0.474	1.004	1.045	NA
1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.593	0.506	0.833	0.826	NA
1656	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.629	0.758	0.865	0.868	NA
1657	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.673	0.597	0.69	0.961	NA
1658	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.544	0.804	0.892	0.96	NA
1659	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.622	0.784	0.781	1.039	NA
1660	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.766	0.728	0.799	0.802	NA
1661	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.552	0.579	0.868	1.239	NA
1662	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562	0.588	0.722	1.141	NA
1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.548	0.578	0.845	0.963	NA
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666	0.604	0.635	0.863	NA
1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.518	0.597	0.718	1.02	NA
1666	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576	0.611	0.773	1.036	NA
1667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.467	0.593	0.711	0.922	NA
1668	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.611	0.614	0.635	1.037	NA
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575	0.701	0.584	0.966	NA
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	0.682	0.768	0.953	NA
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.483	0.446	0.631	1.037	NA
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607	0.663	0.597	1.076	NA
1673	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.664	0.674	0.721	1.082	NA
1674	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	0.756	0.739	1.021	NA
1675	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.568	0.667	0.743	1.219	NA
1676	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.692	0.64	0.696	1.127	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.583	0.74	0.65	1.148	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595	0.576	0.709	0.896	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.629	0.583	0.677	1.063	NA
1680	NA	NA	NA	NA	NA	NA	0.554	NA	0.716	0.715	0.666	0.755	1.027	NA
1681	NA	NA	NA	NA	NA	NA	0.53	NA	0.493	0.703	0.704	0.788	0.908	NA
1682	NA	NA	NA	NA	NA	NA	0.402	NA	0.588	0.635	0.687	0.597	0.978	NA
1683	NA	NA	NA	NA	NA	NA	0.381	NA	0.545	0.483	0.636	0.559	0.985	NA
1684	NA	NA	NA	NA	NA	NA	0.441	NA	0.625	0.493	0.622	0.772	1.003	NA
1685	NA	NA	NA	NA	NA	NA	0.449	NA	0.484	0.429	0.644	0.724	0.986	NA
1686	NA	NA	NA	NA	NA	NA	0.379	NA	0.411	0.513	0.509	0.555	0.837	NA
1687	NA	NA	NA	NA	NA	NA	0.508	NA	0.538	0.541	0.538	0.777	1.044	NA
1688	NA	NA	NA	NA	NA	NA	0.581	NA	0.543	0.602	0.546	0.599	1.167	NA
1689	NA	NA	NA	NA	NA	NA	0.501	NA	0.486	0.44	0.584	0.595	0.998	NA
1690	NA	NA	NA	NA	NA	NA	0.454	NA	0.522	0.767	0.574	0.789	1.058	NA
1691	NA	NA	NA	NA	NA	NA	0.536	NA	0.425	0.468	0.524	0.691	0.885	NA
1692	NA	NA	NA	NA	NA	NA	0.536	NA	0.432	0.546	0.552	0.714	0.828	NA
1693	NA	NA	NA	NA	NA	NA	0.666	NA	0.454	0.577	0.569	0.8	1	NA
1694	NA	NA	NA	NA	NA	NA	0.493	NA	0.398	0.672	0.639	0.73	0.786	NA
1695	NA	NA	NA	NA	NA	NA	0.483	NA	0.449	0.82	0.694	0.896	0.983	NA
1696	NA	NA	NA	NA	NA	NA	0.452	NA	0.425	0.707	0.609	0.798	0.883	NA
1697	NA	NA	NA	NA	NA	NA	0.482	NA	0.418	0.607	0.46	0.695	0.964	NA
1698	NA	NA	NA	NA	NA	NA	0.517	NA	0.375	0.701	0.507	0.848	0.934	NA
1699	NA	NA	NA	NA	NA	NA	0.375	NA	0.264	0.613	0.506	0.687	0.909	NA
1700	NA	NA	NA	NA	NA	NA	0.467	0.398	0.294	0.691	0.402	0.699	0.929	NA
1701	NA	NA	NA	NA	NA	NA	0.435	0.324	0.378	0.628	0.484	0.629	0.899	NA
1702	NA	NA	NA	NA	NA	NA	0.5	0.506	0.545	0.596	0.497	0.65	0.904	NA
1703	NA	NA	NA	NA	NA	NA	0.506	0.277	0.315	0.846	0.391	0.757	0.994	NA
1704	NA	NA	NA	NA	NA	NA	0.593	0.454	0.392	0.623	0.569	0.673	0.993	NA
1705	NA	NA	NA	NA	NA	NA	0.638	0.493	0.465	0.888	0.574	0.841	1.096	NA
1706	NA	NA	NA	NA	NA	NA	0.54	0.381	0.471	0.744	0.634	0.701	0.72	NA
1707	NA	NA	NA	NA	NA	NA	0.525	0.451	0.482	0.833	0.641	0.795	0.833	NA
1708	NA	NA	NA	NA	NA	NA	0.575	0.349	0.549	0.847	0.655	0.646	0.94	NA
1709	NA	NA	NA	NA	NA	NA	0.624	0.548	0.496	0.697	0.763	0.722	0.986	NA
1710	NA	NA	NA	NA	NA	NA	0.709	0.496	0.572	0.67	0.599	0.763	0.968	NA
1711	NA	NA	NA	NA	NA	NA	0.464	0.506	0.574	0.655	0.542	0.698	0.954	NA
1712	NA	NA	NA	NA	NA	NA	0.539	0.43	0.514	0.689	0.646	0.756	1.094	NA
1713	NA	NA	NA	NA	NA	NA	0.515	0.438	0.458	0.57	0.531	0.634	0.89	NA
1714	NA	NA	NA	NA	NA	NA	0.53	0.517	0.532	0.553	0.588	0.802	0.988	NA
1715	NA	NA	NA	NA	NA	NA	0.435	0.5	0.606	0.599	0.555	0.634	0.938	NA
1716	NA	NA	NA	NA	NA	NA	0.568	0.484	0.456	0.61	0.557	0.753	1.018	NA
1717	NA	NA	NA	NA	NA	NA	0.563	0.543	0.5	0.697	0.643	0.849	0.953	NA
1718	NA	NA	NA	NA	NA	NA	0.469	0.502	0.468	0.578	0.652	0.747	1.046	NA
1719	NA	NA	NA	NA	NA	NA	0.432	0.479	0.392	0.433	0.62	0.73	0.967	NA
1720	NA	NA	NA	NA	NA	NA	0.669	0.422	0.574	0.621	0.563	0.799	1.054	NA
1721	NA	NA	NA	NA	NA	NA	0.632	0.548	0.678	0.529	0.769	0.858	1.156	NA
1722	NA	NA	NA	NA	NA	NA	0.366	0.535	0.527	0.682	0.677	0.814	1.042	NA
1723	NA	NA	NA	NA	NA	NA	0.426	0.444	0.458	0.525	0.498	0.646	1.018	NA
1724	NA	NA	NA	NA	NA	NA	0.418	0.449	0.43	0.562	0.533	0.669	0.975	NA
1725	NA	NA	NA	NA	NA	NA	0.473	0.53	0.572	0.657	0.762	0.71	1.055	NA
1726	NA	NA	NA	NA	NA	NA	0.638	0.419	0.488	0.574	0.593	0.667	0.939	NA
1727	NA	NA	NA	NA	NA	NA	0.951	0.449	0.59	0.662	0.645	0.87	1.082	NA
1728	NA	NA	NA	NA	NA	NA	1.229	0.428	0.772	0.612	0.749	0.598	0.755	NA
1729	NA	NA	NA	NA	NA	NA	0.652	0.483	0.388	0.518	0.761	0.587	1.044	NA
1730	NA	NA	NA	NA	NA	NA	0.593	0.491	0.473	0.708	0.585	0.58	0.878	NA
1731	NA	NA	NA	NA	NA	NA	0.527	0.531	0.642	0.77	0.662	0.725	1.102	NA
1732	NA	NA	NA	NA	NA	NA	0.47	0.471	0.618	0.622	0.686	0.647	1.042	NA
1733	NA	NA	NA	NA	NA	NA	0.438	0.496	0.527	0.52	0.557	0.617	0.932	NA
1734	NA	NA	NA	NA	NA	NA	0.405	0.57	0.405	0.541	0.556	0.569	0.768	NA
1735	NA	NA	NA	NA	NA	NA	0.501	0.472	0.56	0.567	0.509	0.779	0.71	NA
1736	NA	NA	NA	NA	NA	NA	0.466	0.525	0.613	0.55	0.835	0.776	0.561	NA
1737	NA	NA	NA	NA	NA	NA	0.37	0.541	0.637	0.549	0.602	0.733	0.794	NA
1738	NA	NA	NA	NA	NA	NA	0.373	0.471	0.439	0.486	0.731	0.718	0.677	NA
1739	NA	NA	NA	NA	NA	NA	0.412	0.482	0.499	0.535	0.555	0.713	0.945	NA
