# Krusic - Rock Rift Road Mohonk Lake update - TSCA - ITRDB NY028
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13967
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13967.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny028-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny028-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny028.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny028.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-12-27
#--------------------
# File_Last_Modified_Date
#   Date: 2012-12-27
#--------------------
# Title
#   Study_Name: Krusic - Rock Rift Road Mohonk Lake update - TSCA - ITRDB NY028
#--------------------
# Investigators
#   Investigators: Krusic, P.J.; Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: Mohonk Preserve hemlock Rock Rift Rd - Tsuga canadensis - growing near New Paltz, NY.#  It is a 2004 update made by Paul Krusic and Ed Cook of the original #  NY011 collection in the ITRDB:#  https://www.ncei.noaa.gov/access/paleo-search/study/3023. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
#   Authors: 
#   Journal_Name: Dendrochronologia
#   Published_Title: The influence of winter temperatures on the annual radial growth of six northern-range-margin tree species
#   Published_Date_or_Year: 2004
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Pederson, N., E.R. Cook, G.C. Jacoby, D.M. Peteet, and K.L. Griffin. 2004. The influence of winter temperatures on the annual radial growth of six northern-range-margin tree species. Dendrochronologia 22: 7-29
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rock Rift Road Mohonk Lake
#   Location: New York
#   Northernmost_Latitude: 41.77
#   Southernmost_Latitude: 41.77
#   Easternmost_Longitude: -74.17
#   Westernmost_Longitude: -74.17
#   Elevation_m: 200
#--------------------
# Data_Collection
#   Collection_Name: NY028
#   First_Year: 1839
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## mbb01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mbb10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mbb10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	mbb01a_raw	mbb01b_raw	mbb02a_raw	mbb03b_raw	mbb05a_raw	mbb05b_raw	mbb06a_raw	mbb06b_raw	mbb07a_raw	mbb07b_raw	mbb08a_raw	mbb08b_raw	mbb09b_raw	mbb10b_raw
1839	NA	NA	NA	NA	NA	NA	NA	1.348	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	1.794	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	1.868	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	2.061	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	1.507	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	1.344	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	1.172	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	1.164	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	1.446	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	1.515	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	NA	NA	1.338	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	1.371	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	1.784	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	1.792	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	1.634	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	1.311	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	1.508	NA	NA	NA	NA	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	1.712	NA	NA	NA	NA	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	2.422	NA	NA	NA	NA	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	2.012	NA	NA	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	2.109	1.164	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	1.548	1.023	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	1.927	0.757	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	2.083	0.488	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	1.341	0.578	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	1.312	0.752	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	1.245	0.666	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	1.347	0.846	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	1.609	0.883	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	NA	NA	1.196	0.387	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	NA	NA	NA	1.043	0.901	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	0.949	1.163	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	1.015	0.569	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	0.909	0.652	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	1.726	1.027	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	1.03	NA	NA	1.925	0.814	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	1.293	NA	NA	2.053	1.217	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	1.097	NA	1.653	1.666	1.067	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	1.227	NA	1.925	1.615	1.798	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	1.327	NA	1.885	1.442	1.667	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	0.944	1.556	1.322	1.373	0.799	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	0.801	1.91	1.046	0.962	0.98	NA	NA	NA	NA	NA
1882	NA	NA	1.275	NA	1.44	1.951	1.594	1.282	1.254	NA	NA	NA	NA	NA
1883	NA	NA	0.974	NA	1.412	1.944	1.465	1.001	1.023	NA	NA	NA	NA	NA
1884	NA	NA	1.27	NA	1.183	1.563	1.044	1.073	0.907	NA	NA	NA	NA	NA
1885	NA	NA	0.914	NA	1.099	1.6	1.015	1.41	1.272	NA	NA	NA	NA	NA
1886	NA	NA	1.086	NA	1.569	1.807	1.263	1.537	1.363	NA	NA	NA	NA	NA
1887	NA	NA	1.23	NA	1.159	1.42	1.108	1.361	0.984	NA	NA	NA	NA	NA
1888	NA	NA	1.686	NA	1.125	1.49	1.013	1.104	1.508	NA	NA	NA	NA	NA
1889	NA	NA	1.567	1.12	1.368	1.997	1.601	1.71	2.985	NA	NA	NA	NA	NA
1890	1.017	NA	1.775	1.244	1.679	1.97	1.98	1.981	3.267	NA	NA	NA	NA	NA
1891	0.67	NA	2.17	1.02	1.073	1.526	1.577	1.325	2.264	NA	NA	0.947	NA	NA
1892	1.109	NA	2.617	1.305	1.468	2.356	1.574	1.633	2.804	NA	NA	1.287	NA	NA
1893	0.926	NA	2.014	0.93	1.234	2.084	1.337	1.251	2.764	NA	NA	0.849	NA	NA
1894	1.01	NA	1.852	1.14	1.303	1.761	1.423	1.315	2.019	NA	NA	1.086	0.855	1.109
1895	1.123	NA	1.755	1.428	1.509	2.088	0.836	0.806	2.253	2.363	NA	1.425	0.677	1.126
1896	0.937	NA	1.308	1.354	0.678	1.697	0.652	0.605	1.716	2.233	NA	1.447	0.611	0.937
1897	1.468	NA	2.572	1.347	1.462	3.131	1.19	1.143	3.252	3.196	NA	2.743	1.354	1.682
1898	1.704	NA	4.649	1.913	1.649	2.675	1.473	1.403	3.227	3.564	NA	5.491	1.748	2.413
1899	1.2	1.903	2.595	2.01	1.722	1.805	1.155	1.176	3.046	3.072	NA	2.725	1.538	2.808
1900	1.288	1.507	1.594	1.628	1.663	1.9	0.936	1.208	2.515	2.821	2.01	2.287	3.435	1.754
1901	0.992	2.047	2.026	1.9	1.47	2.132	0.968	1.121	3.505	3.159	2.361	2.352	4.537	2.17
1902	1.125	2.407	2.412	2.639	2.116	2.531	1.73	1.392	3.47	4.127	2.55	2.748	4.271	2.485
1903	1.172	1.887	2.067	2.054	1.529	2.284	1.389	1.598	3.276	3.575	1.967	2.371	3.559	2.084
1904	1.097	1.619	1.758	1.483	1.803	1.942	1.453	1.979	2.929	2.854	1.732	2.181	2.751	2.006
1905	1.71	1.795	2.407	1.761	1.799	1.837	1.429	1.328	2.535	2.316	1.619	2.035	2.521	2.01
1906	1.736	3.223	3.02	2.799	1.919	2.017	1.895	1.491	2.658	2.494	1.531	2.278	3.48	2.051
1907	1.957	3.302	3.136	3.165	1.747	2.137	2.047	1.745	2.556	2.086	1.806	2.326	2.813	2.378
1908	2.65	3.668	3.381	3.207	1.958	2.217	1.654	1.578	2.923	1.888	1.723	2.158	3.249	2.169
1909	2.173	3.145	2.965	1.864	1.528	1.652	1.146	1.138	1.895	1.445	1.025	1.851	2.506	1.952
1910	2.383	3.206	3.39	1.985	2.146	1.858	1.125	0.933	2.644	2.062	1.579	1.709	2.815	2.273
1911	1.922	2.993	2.678	1.086	1.769	1.522	1.001	0.835	2.216	2.051	1.199	1.587	2.337	1.389
1912	1.996	2.516	2.688	1.056	1.4	1.22	0.817	0.604	1.737	1.646	1.285	1.825	2.415	1.677
1913	2.223	2.86	2.687	1.152	1.561	1.413	1.044	0.794	2.192	1.919	1.591	2.071	2.139	2.08
1914	1.765	2.484	2.348	0.894	1.214	1.148	0.939	0.66	2.404	1.955	1.345	1.834	1.947	2.022
1915	2.318	2.556	1.759	0.629	0.892	0.558	0.719	0.557	1.683	1.868	0.984	1.386	2.109	1.516
1916	2.553	2.573	2.746	1.219	1.91	0.924	0.973	0.998	2.26	2.697	1.208	2.116	2.781	1.944
1917	2.585	2.638	2.853	1.564	2.023	1.113	1.385	1.256	2.109	2.602	1.042	1.97	2.968	2.358
