# Buma - Glacier Bay National Park and Preserve - PCSI - ITRDB AK173
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/29170
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-29170.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak173b-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak173b-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak173b.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak173b.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-02-22
#--------------------
# File_Last_Modified_Date
#   Date: 2020-02-22
#--------------------
# Title
#   Study_Name: Buma - Glacier Bay National Park and Preserve - PCSI - ITRDB AK173
#--------------------
# Investigators
#   Investigators: Buma, B.; Bisbing, S.M.; Wiles, G.(https://orcid.org/0000-0001-7977-5383); Bidlack, A.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2020-05-12.
#--------------------
# Publication
#   Authors: B. Buma, S.M. Bisbing, G. Wiles, A.L. Bidlack
#   Journal_Name: Ecology
#   Published_Title: 100 yr of primary succession highlights stochasticity and competition driving community establishment and stability
#   Published_Date_or_Year: 2019
#   Volume: 100
#   Pages: 
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1002/ecy.2885
#   Full_Citation: None
#   Abstract: The study of community succession is one of the oldest pursuits in ecology. Challenges remain in terms of evaluating the predictability of succession and the reliability of the chronosequence methods typically used to study community development. The research of William S. Cooper in Glacier Bay National Park is an early and well-known example of successional ecology that provides a long-term observational data set to test hypotheses derived from space-for-time substitutions. It also provides a unique opportunity to explore the importance of historical contingencies and as an example of a revitalized historical study system. We test the textbook successional trajectory in Glacier Bay and evaluate long-term plant community development via primary succession through extensive fieldwork, remote sensing, dendrochronological methods, and newly discovered data that fills in data gaps (1940s to late 1980s) in continuous measurement over 100+ years. To date, Cooper's quadrats do not support the classic facilitation model of succession in which a sequence of species interacts to form predictable successional trajectories. Rather, stochastic early community assembly and subsequent inhibition have dominated; most species arrived shortly after deglaciation and have remained stable for 50+ years. Chronosequence studies assuming prior composition are thus questionable, as no predictable species sequence or timeline was observed. This underscores the significance of assumptions about early conditions in chronosequences and the need to defend such assumptions. Furthermore, this work brings a classic study system in ecology up to date via a plot size expansion, new baseline biogeochemical data, and spatial mapping for future researchers for its second century of observation.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Glacier Bay National Park and Preserve
#   Location: Alaska
#   Northernmost_Latitude: 58.9667
#   Southernmost_Latitude: 58.9667
#   Easternmost_Longitude: -136.8167
#   Westernmost_Longitude: -136.8167
#   Elevation_m: 477
#--------------------
# Data_Collection
#   Collection_Name: AK173
#   First_Year: 1950
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  tree-ring
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q1-01_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-01_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-01A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-01A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-03_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-03_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-03A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-03A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-07_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-07_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-07A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-07A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-09_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-09_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01C_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01C_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-07B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-07B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01C_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01C_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-02A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-02A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-03_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-03_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-05_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-05_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-05A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-05A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-07_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-07_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-07B_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-07B_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-08_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-08_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-10_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-10_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04_in_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04_in; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04A_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04A_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04C_i_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04C_i; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Spruce2__raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Spruce2_; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Spruce2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Spruce2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q1-01_in_raw	Q1-01A_i_raw	Q1-03_in_raw	Q1-03A_i_raw	Q1-07_in_raw	Q1-07A_i_raw	Q1-08_in_raw	Q1-08A_i_raw	Q1-08B_i_raw	Q1-09_in_raw	Q2-01_in_raw	Q2-01A_i_raw	Q2-01B_i_raw	Q2-01C_i_raw	Q2-07B_i_raw	Q3-01A_i_raw	Q3-01B_i_raw	Q3-01C_i_raw	Q3-02A_i_raw	Q4-03_in_raw	Q4-05_in_raw	Q4-05A_i_raw	Q6-07_in_raw	Q6-07B_i_raw	Q6-08_in_raw	Q6-10_in_raw	Q8-04_in_raw	Q8-04A_i_raw	Q8-04C_i_raw	Spruce2__raw	Spruce2A_raw
1954	NA	NA	NA	2.023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1955	NA	NA	NA	2.198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1956	NA	NA	NA	2.074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1957	NA	NA	NA	2.259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1958	NA	NA	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.675	NA	NA	NA
1959	NA	NA	NA	2.391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.706	NA	NA	NA
1960	NA	NA	NA	1.852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.414	1.766	NA	NA	NA
1961	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	1.9	1.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	1.523	1.777	NA	NA	NA
1962	NA	NA	1.634	1.874	NA	NA	1.449	1.637	1.79	NA	NA	1.787	1.653	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.403	NA	NA	NA	1.401	1.707	NA	NA	NA
1963	NA	NA	1.576	1.896	NA	NA	1.353	1.5	1.654	NA	NA	1.763	1.435	1.819	NA	NA	NA	NA	NA	NA	NA	NA	1.412	NA	NA	NA	1.392	1.665	1.352	NA	NA
1964	NA	NA	1.536	1.915	NA	NA	1.418	1.42	1.77	NA	NA	1.783	1.735	1.763	NA	NA	NA	NA	NA	NA	NA	NA	1.371	NA	NA	NA	1.498	1.756	1.31	NA	NA
1965	NA	NA	1.738	1.961	NA	NA	1.673	1.606	2.11	NA	NA	1.979	1.781	2.03	NA	NA	NA	NA	NA	NA	NA	NA	1.314	NA	NA	NA	1.472	1.683	1.373	NA	NA
1966	NA	NA	1.537	1.848	NA	NA	1.513	1.342	1.572	NA	NA	1.825	1.85	1.985	NA	NA	NA	NA	NA	NA	NA	NA	1.363	NA	NA	NA	1.607	1.789	1.395	NA	NA
1967	NA	NA	1.563	1.718	NA	NA	1.621	1.431	1.514	NA	NA	1.65	1.781	1.923	NA	NA	NA	NA	NA	NA	NA	NA	1.396	NA	NA	NA	1.594	1.619	1.399	NA	NA
1968	NA	1.791	2.052	1.827	1.439	NA	1.672	1.492	1.622	NA	NA	1.734	2.419	1.883	1.698	NA	NA	NA	NA	NA	NA	NA	1.509	NA	NA	NA	1.622	1.609	1.458	NA	NA
1969	NA	1.73	1.659	1.978	1.599	NA	1.604	1.574	1.691	1.561	NA	1.813	1.892	2.044	1.885	NA	NA	NA	NA	NA	NA	NA	1.491	1.726	NA	NA	1.734	1.71	1.415	NA	2.401
1970	NA	1.692	1.683	2.016	1.499	NA	1.715	1.573	1.831	1.532	NA	1.813	1.929	1.934	1.699	NA	NA	NA	NA	NA	NA	NA	1.544	1.566	NA	NA	1.705	1.637	1.392	NA	1.088
1971	NA	1.714	1.667	1.898	1.424	NA	1.478	1.466	1.664	1.444	NA	1.814	1.752	1.899	1.538	NA	NA	NA	NA	NA	NA	1.795	1.544	1.606	NA	NA	1.656	1.76	1.473	NA	1.089
1972	NA	1.664	1.67	2.007	1.623	NA	1.723	1.63	1.853	1.586	NA	1.89	1.81	1.952	1.67	NA	NA	NA	NA	NA	NA	1.694	1.583	1.552	NA	NA	1.591	1.802	1.485	NA	1.216
1973	NA	1.75	1.654	2.007	1.458	1.822	1.877	1.673	1.93	1.572	NA	1.963	1.97	1.929	1.551	NA	NA	NA	NA	NA	NA	1.581	1.571	1.63	NA	NA	1.564	1.795	1.526	NA	1.245
1974	NA	1.729	1.848	2.013	1.485	1.607	1.803	1.779	2.021	1.633	NA	1.931	1.91	1.943	1.694	NA	NA	NA	NA	NA	NA	1.684	1.611	1.572	NA	NA	1.631	1.798	1.504	NA	1.323
1975	NA	1.68	1.762	1.993	1.436	1.397	1.795	1.65	1.91	1.556	NA	1.816	1.821	1.914	1.619	NA	NA	NA	NA	NA	NA	1.688	1.59	1.586	NA	NA	1.559	1.688	1.533	NA	1.121
1976	NA	1.703	1.758	1.964	1.477	1.626	1.608	1.738	1.991	1.574	NA	2.008	1.808	2.011	1.631	NA	NA	NA	NA	NA	NA	1.709	1.609	1.566	NA	NA	1.614	1.762	1.52	1.531	1.227
1977	NA	1.659	1.871	1.948	1.569	1.821	1.897	1.78	2.023	1.643	NA	2.027	2.055	2.21	1.764	NA	NA	NA	NA	1.278	NA	1.628	1.592	1.536	NA	NA	1.563	1.79	1.567	1.563	1.295
1978	1.561	1.818	1.869	1.998	1.637	1.717	1.764	1.74	1.876	1.659	NA	1.845	1.922	2.074	1.864	NA	NA	NA	NA	1.278	NA	1.59	1.624	1.593	NA	1.828	1.551	1.738	1.588	1.537	1.295
1979	1.588	1.697	1.834	1.975	1.655	1.868	1.837	1.655	1.958	1.525	NA	1.846	1.888	2.163	1.873	NA	NA	NA	NA	1.232	NA	1.713	1.617	1.617	NA	1.45	1.558	1.738	1.636	1.527	1.243
1980	1.648	1.918	1.794	1.972	1.627	1.809	1.817	1.604	1.91	1.505	1.821	1.925	2.047	2.089	1.891	NA	NA	NA	NA	1.195	NA	1.585	1.65	1.625	NA	1.531	1.556	1.796	1.643	1.635	1.223
1981	1.619	1.758	1.816	1.995	1.605	1.646	1.924	1.577	1.791	1.486	1.566	1.78	1.994	2.065	1.86	NA	NA	NA	NA	1.26	NA	1.577	1.566	1.613	NA	1.424	1.577	1.765	1.584	1.637	1.161
1982	1.709	1.78	1.838	2.024	1.798	1.764	1.778	1.619	1.733	1.578	1.736	1.825	2.102	2.008	1.914	NA	NA	NA	NA	1.223	NA	1.573	1.634	1.731	NA	1.402	1.571	1.724	1.696	1.625	1.105
1983	1.792	1.871	1.797	2.072	1.711	1.737	1.901	1.575	1.743	1.54	1.719	1.898	2.214	2.072	1.897	NA	NA	NA	NA	1.323	NA	1.632	1.699	1.756	NA	1.843	1.566	1.77	1.661	1.713	1.147
1984	1.713	1.875	1.811	2.037	1.717	1.862	1.898	1.622	1.896	1.514	1.715	1.891	2.204	2.048	2.024	NA	NA	NA	NA	1.239	NA	1.609	1.693	1.695	1.565	1.899	1.494	1.751	1.667	1.829	1.142
1985	1.797	1.831	1.847	2.015	1.785	2.001	1.867	1.705	1.817	1.579	1.718	1.914	2.167	1.966	2.066	NA	NA	NA	NA	1.317	NA	1.501	1.672	1.728	1.578	1.941	1.543	1.776	1.674	2.127	1.256
1986	1.713	1.962	1.834	2.144	1.899	1.945	1.946	1.936	1.979	1.621	1.849	2.11	2.408	2.161	2.182	NA	NA	NA	NA	1.21	NA	1.946	1.672	1.68	1.587	1.918	1.552	1.79	1.638	1.796	1.333
1987	1.462	1.693	1.761	2.031	1.926	1.846	1.597	1.836	1.978	1.573	1.741	1.906	2.182	2.003	2.254	NA	NA	NA	NA	1.286	NA	1.494	1.648	1.604	1.517	1.764	1.51	1.653	1.564	1.482	1.201
1988	1.72	1.917	1.883	2.09	1.87	1.965	1.941	2.134	2.173	1.829	1.879	2.149	2.381	2.151	2.17	NA	NA	NA	NA	1.3	NA	1.51	1.678	1.658	1.589	1.802	1.635	1.76	1.622	1.615	1.385
1989	1.653	1.859	1.884	2.117	1.917	1.966	2.072	1.98	2.293	1.826	1.897	2.232	2.438	2.278	2.216	NA	NA	NA	NA	1.355	NA	1.604	1.8	1.675	1.571	1.85	1.626	1.8	1.705	1.679	1.421
1990	1.624	1.813	1.875	2.08	1.774	1.928	1.998	1.924	2.245	1.882	1.838	2.123	2.357	2.183	1.992	NA	NA	NA	NA	1.317	NA	1.484	1.783	1.661	1.642	1.828	1.602	1.785	1.619	1.654	1.342
1991	1.755	1.93	1.833	2.035	1.738	1.78	1.822	1.805	2.301	1.757	1.822	1.963	2.222	2.167	1.841	NA	NA	NA	NA	1.329	NA	1.443	1.679	1.591	1.602	1.74	1.552	1.774	1.616	1.646	1.404
1992	1.768	1.952	1.886	1.972	1.779	1.819	1.81	1.933	2.235	1.908	1.772	1.963	2.194	2.185	1.857	1.513	NA	2.39	NA	1.248	1.456	1.544	1.717	1.676	1.576	1.766	1.405	1.759	1.687	1.523	1.291
1993	1.901	2.154	1.969	2.079	1.869	1.918	1.987	2.007	2.329	1.945	1.972	2.12	2.387	2.265	2.14	2.38	NA	1.641	NA	1.343	1.507	1.5	1.759	1.706	1.664	1.862	1.443	1.705	1.718	1.599	1.413
1994	1.948	1.958	1.886	2.036	1.877	1.935	1.957	1.968	2.357	1.672	1.865	1.989	2.342	2.254	2.03	1.561	NA	1.679	NA	1.199	1.476	1.375	1.729	1.67	1.668	1.737	1.383	1.641	1.663	1.466	1.358
1995	1.892	2.037	1.985	2.124	1.918	2.024	1.981	1.908	2.292	1.726	1.828	2.034	2.375	2.306	1.978	1.567	NA	1.679	NA	1.217	1.379	1.429	1.758	1.72	1.643	1.776	1.409	1.594	1.674	1.511	1.419
1996	1.604	1.775	1.922	2.021	1.683	1.778	1.725	1.773	2.328	1.602	1.764	1.923	2.082	2.239	1.656	1.555	NA	1.499	1.732	1.22	1.299	1.406	1.718	1.613	1.52	1.711	1.295	1.544	1.651	1.547	1.402
1997	1.819	1.891	2.003	2.085	1.563	1.727	2.001	1.826	2.381	1.699	1.961	2.11	2.112	2.238	1.631	1.704	1.744	1.626	1.764	1.143	1.421	1.46	1.765	1.706	1.612	1.726	1.377	1.594	1.691	1.667	1.431
1998	1.855	1.906	1.971	2.08	1.53	1.549	1.864	1.817	2.384	1.748	1.987	2.048	2.121	2.271	1.478	1.653	1.7	1.55	1.904	1.256	1.357	1.416	1.759	1.693	1.596	1.758	1.302	1.55	1.623	1.62	1.407
1999	1.696	1.758	1.844	1.756	1.204	1.217	1.754	1.777	2.298	1.645	1.627	1.673	1.826	1.91	1.189	1.604	1.468	1.445	1.539	1.308	1.212	1.309	1.727	1.512	1.545	1.617	1.108	1.435	1.377	1.581	1.261
2000	1.886	1.762	2.071	2.087	1.425	1.562	1.854	1.882	2.3	1.573	2.047	2.009	2.109	2.072	1.563	1.635	1.616	1.537	1.817	1.191	1.229	1.367	1.741	1.533	1.637	1.671	1.348	1.546	1.518	1.548	1.273
