# Meko - Potato Patch - PSME - ITRDB AZ582
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22132
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22132.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az582-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az582-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az582.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az582.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-07
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-07
#--------------------
# Title
#   Study_Name: Meko - Potato Patch - PSME - ITRDB AZ582
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Morino, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Potato Patch
#   Location: Arizona
#   Northernmost_Latitude: 35.09
#   Southernmost_Latitude: 35.09
#   Easternmost_Longitude: -113.9
#   Westernmost_Longitude: -113.9
#   Elevation_m: 2300
#--------------------
# Data_Collection
#   Collection_Name: AZ582
#   First_Year: 1797
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PTH01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH01C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH01C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH02C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH02C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTH17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTH17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PTH01A_raw	PTH01B_raw	PTH01C_raw	PTH02A_raw	PTH02B_raw	PTH02C_raw	PTH03A_raw	PTH03B_raw	PTH04A_raw	PTH04B_raw	PTH05A_raw	PTH05B_raw	PTH05C_raw	PTH08A_raw	PTH08B_raw	PTH09B_raw	PTH10A_raw	PTH10B_raw	PTH11A_raw	PTH11B_raw	PTH12A_raw	PTH12B_raw	PTH13A_raw	PTH13B_raw	PTH14A_raw	PTH14B_raw	PTH15A_raw	PTH15B_raw	PTH16A_raw	PTH16B_raw	PTH17A_raw	PTH17B_raw
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.856	2.202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.933	2.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.005	3.466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.193	2.403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.459	2.592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.325	2.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.797	1.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.441	2.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.218	1.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	1.751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.548	1.768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	5.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85	1.525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	2.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	3.843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.539	1.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	3.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.938	1.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	4.359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.202	1.488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	4.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.524	1.879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	4.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	1.738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	6.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.244	2.126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	6.637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.597	1.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	5.262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.836	2.269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	4.211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.916	1.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.231	1.614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	3.673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.786	1.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	4.303	NA	3.873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.419	1.235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	5.478	NA	5.379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.326	1.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	4.5	NA	3.935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.247	1.384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	4.831	NA	3.707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.673	2.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	3.969	NA	2.517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.624	1.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	3.261	NA	3.434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.642	2.552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	5.388	NA	5.829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.918	3.838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	6.586	NA	6.082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.643	3.964	4.453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	NA	5.214	NA	4.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.083	3.204	4.843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	NA	4.208	NA	3.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.608	2.629	2.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	NA	3.712	NA	3.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.352	3.504	2.794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	NA	3.769	NA	3.062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.359	1.813	2.177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	4.58	NA	4.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.641	1.795	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	NA	4.409	NA	4.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.538	1.644	3.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	NA	5.769	NA	5.512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.037	2.168	3.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	3.822	NA	4.838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.701	1.901	2.791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	1.76	NA	2.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	1.84	1.567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	1.69	NA	2.422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.535	1.451	2.011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	1.858	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.671	3	2.313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	2.214	NA	2.308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.66	1.668	2.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	1.868	NA	2.272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.326	1.466	0.945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	3.918	NA	4.299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.145	1.799	3.918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	1.444	NA	1.851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.085	1.073	1.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	3.643	NA	4.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.984	1.394	3.868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	5.186	NA	4.727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.646	1.47	4.294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	8.203	NA	6.776	NA	NA	NA	4.04	NA	NA	NA	NA	NA	NA	2.297	1.692	2.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	6.492	NA	5.232	NA	NA	NA	2.741	NA	NA	NA	NA	NA	NA	2.055	1.768	1.825	1.789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	6.255	NA	5.569	NA	NA	NA	6.132	NA	NA	NA	NA	NA	NA	1.719	1.335	3.236	2.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	5.333	NA	4.516	NA	NA	NA	7.439	NA	NA	NA	NA	NA	NA	2.532	2.291	2.602	2.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	2.402	NA	3.289	NA	NA	NA	5.49	NA	NA	NA	NA	NA	NA	2.475	2.96	2.412	2.029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
