# Holmes - Snow White Ridge - PIPO - ITRDB CA079
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3551
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3551.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca079-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca079-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca079.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca079.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Holmes - Snow White Ridge - PIPO - ITRDB CA079
#--------------------
# Investigators
#   Investigators: Holmes, R.L.; Adams, R.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Snow White Ridge
#   Location: California
#   Northernmost_Latitude: 38.13
#   Southernmost_Latitude: 38.13
#   Easternmost_Longitude: -120.05
#   Westernmost_Longitude: -120.05
#   Elevation_m: 1731
#--------------------
# Data_Collection
#   Collection_Name: CA079
#   First_Year: 1557
#   Last_Year: 1980
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SNO01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNO15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNO15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SNO01A_raw	SNO01B_raw	SNO02A_raw	SNO02B_raw	SNO03A_raw	SNO03B_raw	SNO04A_raw	SNO04B_raw	SNO05A_raw	SNO05B_raw	SNO06A_raw	SNO06B_raw	SNO07A_raw	SNO07B_raw	SNO09A_raw	SNO09B_raw	SNO10A_raw	SNO10B_raw	SNO11A_raw	SNO11B_raw	SNO12A_raw	SNO12B_raw	SNO13A_raw	SNO13B_raw	SNO15A_raw	SNO15B_raw
1557	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1559	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1560	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	0.99	NA	NA	NA	2.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	0.55	NA	NA	NA	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	1.18	NA	NA	NA	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	0.94	NA	NA	NA	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	0.71	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	1.03	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	0.62	NA	NA	NA	2.54	NA	NA	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	0.53	NA	NA	NA	2.48	NA	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	0.79	NA	NA	NA	2.57	NA	NA	NA	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	0.64	NA	NA	NA	2.19	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	0.67	NA	NA	NA	2.55	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	1	NA	NA	NA	2.91	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	0.93	NA	NA	NA	2.8	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	0.94	NA	NA	NA	3.69	NA	NA	NA	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	0.68	NA	NA	NA	2.13	NA	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	0.48	NA	NA	NA	2.12	NA	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	0.2	NA	NA	NA	1.87	NA	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	0.54	NA	NA	NA	1.57	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	0.99	NA	NA	NA	2.94	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	1.22	NA	NA	NA	3.04	3.61	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	0.83	NA	NA	NA	2.77	3.31	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	0.58	NA	NA	NA	3.02	3.71	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	0.87	NA	NA	NA	2.05	2.64	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	1.09	NA	NA	NA	2.27	2.58	NA	NA	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	1.1	NA	NA	NA	2.5	2.57	NA	NA	2.38	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	0.76	NA	NA	NA	3.03	2.54	NA	NA	1.86	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	1.05	NA	NA	NA	2.57	2.42	NA	NA	1.15	1.55	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	1.28	NA	NA	NA	2.48	2.8	NA	NA	0.9	1.13	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	0.62	NA	NA	NA	2.71	2.03	NA	NA	0.97	1.08	NA	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	0.61	NA	NA	NA	1.64	1.29	NA	NA	0.23	0.41	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	0.71	NA	NA	NA	2.31	1.54	NA	NA	0.82	1.03	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	0.66	NA	NA	NA	1.69	1.64	NA	NA	0.77	0.86	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	0.51	NA	NA	NA	1.38	2.28	NA	NA	0.84	0.95	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	0.82	NA	NA	NA	2.23	3.15	NA	NA	1.26	1.49	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	0.78	NA	NA	NA	1.57	2.05	NA	NA	1.18	0.93	NA	NA	NA	NA	NA	NA	1.81	0.75	NA	NA	NA	NA	NA	NA	NA	NA
1599	0.9	NA	NA	NA	1.49	2.4	NA	NA	1.76	1.59	NA	NA	NA	NA	NA	NA	1.94	1.21	NA	NA	NA	NA	NA	NA	NA	NA
1600	0.39	NA	NA	NA	1.47	2.15	NA	NA	1.66	2.07	NA	NA	NA	NA	NA	NA	1.75	1.56	NA	NA	NA	NA	NA	NA	NA	NA
1601	1.04	NA	NA	NA	1.75	2.19	NA	NA	1.93	1.82	NA	NA	NA	NA	NA	NA	2.02	1.53	NA	NA	NA	NA	NA	NA	NA	NA
1602	0.89	NA	NA	NA	1.63	2.29	NA	NA	1.91	1.99	NA	NA	NA	NA	NA	NA	2.45	1.93	NA	NA	NA	NA	NA	NA	NA	NA
1603	1.02	NA	NA	NA	2.16	2.52	NA	NA	2.01	2.67	NA	NA	NA	NA	NA	NA	2.24	2.02	NA	NA	NA	NA	NA	NA	NA	NA
1604	0.83	NA	NA	NA	2.45	2.51	NA	NA	2.08	2.05	NA	NA	NA	NA	NA	NA	1.87	1.56	NA	NA	NA	NA	NA	NA	NA	NA
1605	0.7	NA	NA	NA	2.18	2.65	NA	NA	2.18	2.23	NA	NA	NA	NA	NA	NA	1.58	1.43	NA	NA	NA	NA	NA	NA	NA	NA
