# Larson - Jersey Valley County Park - QUMA - ITRDB WI036
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33937
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33937.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi036-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi036-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi036.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi036.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Jersey Valley County Park - QUMA - ITRDB WI036
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Jersey Valley County Park
#   Location: Wisconsin
#   Northernmost_Latitude: 43.692
#   Southernmost_Latitude: 43.692
#   Easternmost_Longitude: -90.798
#   Westernmost_Longitude: -90.798
#   Elevation_m: 360
#--------------------
# Data_Collection
#   Collection_Name: WI036
#   First_Year: 1852
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JVY001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JVY005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JVY005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JVY001A_raw	JVY001B_raw	JVY002A_raw	JVY002B_raw	JVY003A_raw	JVY003B_raw	JVY004A_raw	JVY004B_raw	JVY005A_raw	JVY005B_raw
1852	NA	NA	NA	0.388	NA	NA	NA	NA	NA	NA
1853	0.456	NA	NA	0.153	NA	NA	NA	NA	NA	NA
1854	1.291	NA	NA	0.354	NA	NA	NA	NA	NA	NA
1855	1.378	NA	NA	0.505	NA	NA	NA	NA	NA	NA
1856	1.683	NA	NA	0.612	NA	NA	NA	NA	NA	NA
1857	1.408	NA	NA	1.43	NA	NA	NA	NA	NA	NA
1858	1.088	NA	NA	1.091	NA	NA	NA	NA	NA	NA
1859	1.442	NA	NA	0.919	NA	NA	NA	NA	NA	NA
1860	1.344	NA	NA	0.445	NA	NA	NA	NA	NA	NA
1861	1.778	NA	NA	0.583	NA	NA	NA	NA	NA	NA
1862	1.45	1.651	NA	0.848	NA	NA	NA	NA	NA	NA
1863	1.079	0.539	NA	0.719	NA	NA	NA	NA	NA	NA
1864	1.344	0.307	NA	0.826	NA	NA	NA	NA	NA	NA
1865	2.021	0.476	NA	0.931	NA	NA	NA	NA	NA	NA
1866	2.106	0.825	NA	1.451	NA	NA	NA	NA	NA	NA
1867	1.693	0.635	1.382	1.47	NA	NA	NA	NA	NA	NA
1868	1.217	0.434	2.131	1.491	NA	NA	NA	NA	NA	NA
1869	2.455	1.017	2.478	2.338	NA	NA	NA	NA	NA	NA
1870	1.556	0.73	2.508	2.108	NA	NA	NA	NA	NA	NA
1871	1.979	0.836	1.714	1.978	NA	NA	NA	NA	NA	NA
1872	2.688	1.376	1.981	3.167	NA	NA	NA	NA	NA	NA
1873	2.466	1.27	2.35	2.886	NA	NA	NA	NA	NA	NA
1874	1.947	1.027	2.189	2.097	NA	NA	NA	NA	NA	NA
1875	2.911	1.704	1.957	0.835	NA	NA	NA	NA	NA	NA
1876	3.662	1.958	2.425	0.924	NA	NA	NA	NA	NA	NA
1877	3.376	1.842	1.874	1.473	NA	NA	NA	NA	NA	NA
1878	1.63	0.878	1.65	1.182	NA	NA	NA	NA	NA	NA
1879	2.551	1.799	1.98	1.939	NA	NA	NA	NA	NA	NA
1880	3.207	1.746	1.998	1.46	NA	NA	NA	NA	NA	NA
1881	2.18	1.302	1.748	1.292	NA	NA	NA	NA	NA	NA
1882	2.222	0.995	1.671	1.153	NA	NA	NA	NA	NA	NA
1883	2.297	1.609	1.577	1.301	NA	NA	NA	NA	NA	NA
1884	1.365	1.101	1.323	0.974	NA	NA	NA	NA	NA	NA
1885	2.371	1.302	1.409	1.375	NA	NA	NA	NA	NA	NA
1886	0.995	0.804	0.729	0.677	NA	NA	NA	NA	NA	NA
1887	1.461	0.677	0.93	1.047	NA	NA	NA	NA	NA	NA
1888	2.127	1.577	1.145	1.177	NA	NA	NA	NA	NA	NA
1889	2.593	2.148	1.1	1.249	NA	NA	NA	NA	NA	NA
1890	1.789	1.704	0.796	1.152	NA	NA	NA	NA	NA	NA
1891	1.556	1.238	0.688	0.901	NA	NA	NA	NA	NA	NA
1892	2.656	2.667	0.931	1.269	NA	NA	NA	NA	NA	NA
1893	2.275	2.127	0.792	1.29	NA	NA	NA	NA	NA	NA
1894	1.767	1.799	0.944	1.07	NA	NA	NA	NA	NA	NA
1895	0.942	1.079	0.771	0.826	NA	0.917	NA	NA	NA	NA
1896	1.873	1.556	1.758	1.726	NA	2.082	NA	NA	NA	NA
1897	1.016	1.196	1.344	1.428	NA	2.054	NA	NA	NA	NA
1898	0.931	0.984	0.803	0.995	NA	1.778	NA	NA	NA	NA
1899	1.259	1.577	1.344	1.344	NA	2.307	NA	NA	NA	NA
1900	1.058	1.185	0.72	1.026	3.176	3.449	NA	NA	NA	NA
1901	1.683	1.852	0.953	1.143	3.767	2.181	NA	NA	NA	NA
1902	2.371	1.99	1.174	1.545	3.494	1.785	NA	NA	NA	NA
1903	2.201	2.35	1.302	1.534	2.825	2.003	NA	NA	NA	NA
1904	1.873	2.201	0.89	1.376	1.991	1.636	NA	NA	NA	NA
1905	1.556	2.021	1.153	1.641	2.571	2.125	NA	NA	NA	NA
1906	1.058	1.81	1.131	1.398	2.192	1.503	NA	NA	NA	NA
1907	1.069	1.556	0.815	1.216	2.053	0.918	NA	NA	NA	NA
1908	1.142	2.117	0.899	1.282	2.221	1.39	NA	NA	NA	NA
1909	1.207	1.979	0.859	1.069	1.397	0.648	NA	NA	NA	NA
1910	1.093	1.556	0.699	1.079	0.869	0.846	NA	NA	NA	NA
1911	1.574	2.106	0.781	1.197	0.73	0.564	NA	NA	NA	NA
1912	2.297	3.207	1.27	1.682	1.482	0.77	NA	NA	NA	NA
1913	1.841	2.466	1.271	1.587	1.492	1.009	NA	NA	NA	NA
1914	1.736	2.244	1.058	1.526	1.683	2.293	NA	NA	NA	NA
1915	1.492	1.99	1.027	1.355	1.438	1.356	NA	NA	NA	NA
1916	1.407	2.265	1.227	1.078	1.492	0.994	NA	NA	NA	NA
1917	1.27	1.778	1.006	1.293	1.133	1.255	NA	NA	NA	NA
1918	1.09	1.376	0.867	1.049	1.334	1.087	NA	NA	NA	NA
1919	1.132	1.577	1.049	1.172	1.142	0.946	NA	NA	NA	NA
1920	1.101	1.524	0.983	1.123	1.207	1.022	NA	NA	NA	NA
1921	1.037	1.312	1.091	1.301	1.588	2.104	NA	NA	NA	NA
1922	1.132	1.27	1.048	1.205	4.116	6.017	NA	NA	NA	NA
1923	0.963	1.249	1.131	1.132	6.425	4.129	4	4.501	NA	NA
1924	0.952	1.185	1.071	1.175	5.915	4.566	4.727	3.184	NA	NA
1925	0.868	1.397	1.046	1.291	5.843	6.023	2.67	3.356	NA	NA
1926	1.09	1.418	0.764	0.349	4.455	5.293	4.517	4.107	NA	1.534
1927	1.132	1.365	0.9	0.457	2.529	3.931	2.848	3.164	NA	1.414
1928	1.345	1.471	1.089	1.356	2.932	4.46	3.248	4.15	NA	2.136
1929	1.291	1.439	1.439	1.185	2.371	3.484	2.856	3.524	NA	2.009
1930	1.111	1.249	1.164	1.301	1.989	3.048	1.303	1.957	NA	1.248
1931	0.984	1.058	1.112	1.069	1.492	3.499	1.515	2.107	NA	1.09
1932	0.984	1.048	1.004	1.017	2.868	4.375	1.502	2.783	3.725	2
1933	1.259	1.482	1.111	0.951	1.841	3.979	1.78	2.922	2.213	3.229
1934	1.027	1.238	0.698	0.741	1.799	3.282	1.109	2.816	2.676	2.54
1935	1.164	1.037	0.847	1.07	3.039	4.762	1.526	3.438	2.54	3.567
1936	0.889	1.249	0.847	0.962	1.544	1.989	1.279	2.403	2.299	2.148
1937	1.249	1.27	0.846	1.017	1.472	2.229	1.524	2.741	2.369	2.815
1938	1.302	1.344	0.815	1.037	1.768	3.19	1.142	2.455	2	3.895
1939	0.984	0.984	0.646	0.859	1.502	1.912	0.699	2.14	1.938	2.889
1940	1.185	1.048	0.761	1.12	2.031	3.14	0.901	2.608	2.432	2.849
