# Hartl - Berchtesgaden, Klausbachtal - LADE - ITRDB DEU363
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37562
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37562.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu363-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu363.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu363.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Klausbachtal - LADE - ITRDB DEU363
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Klausbachtal
#   Location: Germany
#   Northernmost_Latitude: 47.557
#   Southernmost_Latitude: 47.557
#   Easternmost_Longitude: 12.804
#   Westernmost_Longitude: 12.804
#   Elevation_m: 1310
#--------------------
# Data_Collection
#   Collection_Name: DEU363
#   First_Year: 1799
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGMW901G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW901G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW901K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW901K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW902G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW902G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW902K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW902K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW905G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW905G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW905K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW905K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW907G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW907G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW907K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW907K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW909G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW909G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW909K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW909K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW910G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW910G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW910K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW910K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW911G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW911G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW911K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW911K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW912G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW912G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW912K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW912K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW913G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW913G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW913K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW913K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW914G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW914G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMW914K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMW914K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGMW901G_raw	NGMW901K_raw	NGMW902G_raw	NGMW902K_raw	NGMW905G_raw	NGMW905K_raw	NGMW907G_raw	NGMW907K_raw	NGMW909G_raw	NGMW909K_raw	NGMW910G_raw	NGMW910K_raw	NGMW911G_raw	NGMW911K_raw	NGMW912G_raw	NGMW912K_raw	NGMW913G_raw	NGMW913K_raw	NGMW914G_raw	NGMW914K_raw
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.66	3.77
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2	3.18
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	2.97
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	2.02
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.59
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76	2
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	2
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	1.83
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	2.78
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	2.68
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42	2.75
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	2.61
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58	3.17
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	2.88
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	2.69
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	2.28
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.82
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.89
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2.27
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95	2.43
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	2.02	2.04
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	1.95	1.94
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	1.68	1.73
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	1.75	1.93
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	1.55	1.98
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	1.63	2.03
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	1.49	2.15
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	1.19	1.55
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	1.45	1.61
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	1.35	1.64
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	1.25	1.61
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.84	NA	NA	NA	1.43	1.95
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	2	NA	NA	NA	1.36	1.82
1832	3.37	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	0.92	NA	NA	NA	1.26	1.97
1833	2.7	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	1.37	NA	NA	NA	1.55	1.81
1834	3.29	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.3	NA	NA	NA	1.15	1.53
1835	2.58	NA	1.27	NA	1.89	NA	NA	NA	NA	NA	2.09	NA	NA	1.07	2.03	NA	NA	NA	0.95	1.14
1836	1.74	NA	1.3	NA	1.46	NA	NA	NA	NA	NA	1.78	NA	NA	1.25	2.13	NA	NA	NA	0.83	1.06
1837	1.66	NA	2.29	NA	1.92	NA	NA	NA	NA	NA	1.7	NA	1.84	1.94	1.36	1.53	NA	NA	1.08	1.42
1838	1.64	NA	2.8	NA	2.91	NA	NA	NA	NA	NA	2.53	NA	2.04	2.44	2.04	1.98	NA	NA	1.4	1.51
1839	1.94	NA	2.52	NA	2.27	NA	NA	NA	NA	NA	1.63	NA	1.9	1.81	1.47	1.58	NA	NA	1.02	1.24
1840	2.86	NA	2.76	2.67	3.2	NA	NA	NA	NA	NA	2.26	NA	1.78	1.96	1.55	1.81	NA	NA	1.33	1.53
1841	2.15	NA	2.63	3.2	3.22	NA	NA	NA	NA	NA	2.51	NA	1.36	1.4	1.65	1.96	NA	NA	1.34	1.43
1842	3.53	NA	2.73	3.09	3.38	NA	2.56	NA	NA	NA	2.89	NA	1.85	1.97	2.03	2.63	NA	NA	1.55	1.51
1843	2.65	NA	1.67	2.4	2.04	NA	2.77	NA	NA	NA	1.79	NA	1.73	1.87	1.72	2.29	NA	NA	1.06	1.5
1844	2.96	NA	2.36	3.03	3.67	NA	3.15	NA	NA	NA	2.31	NA	1.95	2.19	2.3	2.79	NA	NA	0.92	1.4
1845	2.38	NA	1.95	2.44	2.72	NA	1.72	NA	NA	NA	1.06	NA	1.65	1.86	1.88	2.07	NA	NA	0.79	1.54
1846	2.76	NA	2.28	1.83	2.59	NA	3.82	NA	NA	NA	2.62	NA	1.88	2.08	2.07	2.23	NA	NA	1.25	1.93
1847	1.94	NA	2.52	2.23	3.11	NA	3.6	NA	NA	NA	2.64	NA	1.25	1.67	2.33	3.08	NA	NA	1.54	1.87
1848	1.58	NA	2.47	2.81	3.18	NA	3.62	NA	NA	NA	2.18	NA	1.57	1.66	2.55	2.46	NA	NA	1.32	1.45
1849	2.12	NA	2.65	2.9	3.64	NA	3.37	3.06	NA	NA	1.75	NA	1.66	2.07	2.34	2.94	NA	NA	1.29	1.58
1850	1.37	NA	2.2	2.58	2.55	NA	2.33	2.37	NA	NA	1.57	NA	1.4	1.57	2	2.03	2.55	2.29	1.01	1.08
1851	1.66	NA	1.89	2.27	2	NA	2.69	2.48	NA	NA	1.22	NA	1.42	1.72	1.53	1.88	2.41	2.18	0.58	0.88
1852	2.08	NA	1.59	2.36	1.99	NA	1.19	1.01	NA	NA	1.84	1.29	1.41	1.81	2.39	2.85	3.36	3.06	0.65	0.88
1853	1.39	NA	1.63	1.72	1.77	NA	2.44	2.09	NA	NA	1.56	1.83	1.67	2.05	2.61	2.9	2.24	2.43	0.64	0.97
1854	1.47	NA	1.62	1.92	1.67	2.29	3.22	2.52	NA	NA	1.74	2.12	1.45	1.88	2.34	2.76	2.1	2.12	0.59	0.83
1855	1.54	NA	1.77	1.8	1.86	2.28	2.9	2.25	NA	NA	1.56	1.91	1.34	1.6	1.97	2.19	1.89	1.98	0.84	0.92
1856	1.11	NA	1.68	1.56	1.4	2.06	2.38	1.91	NA	NA	1.78	2.21	1.04	1.47	2.27	2.52	1.99	2.12	0.71	0.85
