# Mašek - 12NS Kokořínsko - PISY - ITRDB CZE045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37270
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37270.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze045-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cze045-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cze045.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-01-25
#--------------------
# File_Last_Modified_Date
#   Date: 2023-01-25
#--------------------
# Title
#   Study_Name: Mašek - 12NS Kokořínsko - PISY - ITRDB CZE045
#--------------------
# Investigators
#   Investigators: Mašek, J.(https://orcid.org/0000-0002-3494-9113); Hofman, M.; Fišer, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Mašek, Jiří, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml
#   Journal_Name: Ecosystems
#   Published_Title: Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level
#   Published_Date_or_Year: 2023
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: ECO-22-0233
#   DOI: 10.1007/s10021-023-00822-8
#   Full_Citation: Jiří Mašek, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml. 2023. Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level. Ecosystems, ECO-22-0233. doi: 10.1007/s10021-023-00822-8
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Charles University Grant Agency
#   Grant: GAUK 548120
#--------------------
# Site_Information
#   Site_Name: 12NS Kokořínsko
#   Location: Czech Republic
#   Northernmost_Latitude: 50.57463
#   Southernmost_Latitude: 50.57463
#   Easternmost_Longitude: 14.457303
#   Westernmost_Longitude: 14.457303
#   Elevation_m: 413
#--------------------
# Data_Collection
#   Collection_Name: CZE045
#   First_Year: 1856
#   Last_Year: 2020
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 12SS05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 12SS07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 12SS07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	12SS05_raw	12SS03_raw	12SS24_raw	12SS12_raw	12SS17_raw	12SS02_raw	12SS16_raw	12SS01_raw	12SS23_raw	12SS21_raw	12SS20_raw	12SS09_raw	12SS06_raw	12SS13_raw	12SS11_raw	12SS08_raw	12SS14_raw	12SS22_raw	12SS10_raw	12SS18_raw	12SS19_raw	12SS04_raw	12SS25_raw	12SS26_raw	12SS15_raw	12SS07_raw
1856	NA	NA	NA	NA	1.42	NA	NA	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	NA	NA	2.8	NA	NA	2.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	NA	NA	1.53	NA	NA	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	NA	NA	2.11	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	NA	NA	3.02	NA	NA	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	3.34	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	3.63	NA	NA	1.91	NA	1.67	NA	NA	NA	NA	2.9	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	1.18	2.97	NA	NA	1.83	1.2	1.03	NA	2.19	NA	NA	2.91	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	0.84	2.61	NA	NA	2.27	0.62	1.35	NA	2.28	NA	NA	2.02	NA	1.22	NA	1.8	2.3	NA	NA	NA	NA	NA	NA
1865	NA	1.95	NA	0.63	2.19	NA	NA	1.76	0.34	0.55	NA	1.96	NA	NA	1.51	NA	1.38	NA	1.46	1.31	NA	3.3	0.4	NA	NA	NA
1866	NA	2.39	NA	0.48	1.72	NA	NA	1.95	0.67	0.8	NA	1.49	NA	NA	0.97	NA	0.71	NA	1.15	0.74	NA	1.92	0.88	1.28	NA	NA
1867	NA	2.71	NA	0.45	1.56	NA	NA	1.99	0.63	1.3	NA	2.11	NA	NA	1.46	NA	0.43	NA	1.72	0.81	NA	1.99	0.69	2.25	NA	NA
1868	NA	2.63	NA	0.59	1.47	NA	NA	1.78	0.44	1.23	NA	2.35	NA	NA	1.54	NA	0.41	NA	1.73	1.28	NA	1.98	0.73	2.25	NA	NA
1869	NA	2.8	1.72	0.69	1.98	NA	NA	2.16	0.35	0.76	NA	2.25	1.8	NA	1.39	NA	0.61	NA	2.14	0.9	2.88	1.65	0.66	1.6	NA	NA
1870	NA	2.62	1.59	1	1.64	NA	NA	1.68	0.47	0.54	NA	2.46	2.14	NA	1.71	NA	0.72	NA	1.55	0.82	1.8	1.55	0.71	0.91	NA	NA
1871	NA	2.26	1.58	0.78	1.96	NA	NA	1.78	0.73	0.75	NA	2.55	1.57	NA	1.69	NA	0.66	NA	1.53	1.1	1.44	1.58	0.61	0.7	NA	2.12
1872	NA	2.08	1.2	0.86	1.72	NA	NA	1.89	0.78	1.25	NA	3.04	1.49	NA	1.54	NA	0.7	NA	1.6	1.3	1.96	1.4	0.79	1.1	NA	3
1873	NA	1.63	1.57	0.68	1.48	NA	NA	2.08	0.74	1.16	NA	2.27	1.45	NA	1.68	1.97	0.75	NA	1.43	1.24	1.68	1.59	0.98	1.41	2.95	2.01
1874	NA	1.51	1.51	0.78	1.5	NA	NA	2.06	1.22	1.02	NA	1.71	1.4	NA	1.72	1.66	0.87	NA	1.04	0.91	1.46	1.53	0.8	1.11	2.12	1.73
1875	NA	1.35	1.28	0.59	1.83	NA	NA	1.93	0.92	1.13	NA	2.02	1.41	NA	1.45	1.81	0.93	NA	1.47	1.2	1.91	1.39	1.12	1.09	2.72	2.17
1876	NA	1.54	1.04	0.53	1.74	NA	NA	2.02	0.88	1.39	NA	1.23	0.87	NA	1.8	1.38	1.02	NA	1.2	0.99	1.77	1.34	0.98	1.37	1.88	1.51
1877	NA	1.57	1.18	0.89	1.79	NA	NA	2.1	0.86	1.38	NA	1.3	0.21	NA	1.84	1.15	0.88	NA	0.9	0.63	1.91	1.18	0.75	0.88	1.68	1.44
1878	NA	1.92	1.65	1	1.89	NA	NA	1.95	1.24	1.43	NA	1.42	0.23	1.19	1.7	1.1	0.73	1.84	0.95	0.84	2.51	1.5	0.67	1.06	2	1.73
1879	NA	1.48	1.36	1.23	1.74	NA	NA	1.78	1.28	1.66	NA	1.64	0.43	1.13	1.82	1.5	0.8	1.98	1.01	0.82	2.46	2.11	0.82	1.12	2.56	2.09
1880	2.28	1.82	1.49	1.16	2.08	NA	NA	1.72	0.93	1.83	0.95	1.99	0.68	1.19	1.34	1.63	1.04	1.7	1.22	0.74	2.58	2.15	0.76	1.23	1.81	1.9
1881	2.34	1.83	1.6	1.31	2.14	NA	NA	1.32	1.07	1.9	1.05	1.58	0.75	1.39	1.52	1.59	1.4	1.74	1.22	0.82	2.01	2.15	0.65	2.04	1.69	2.16
1882	2.34	1.99	1.7	1.04	2.36	NA	NA	1.51	0.9	1.85	0.93	2.37	0.54	1.51	1.69	1.52	1.4	1.29	1.86	1	1.61	2.32	0.75	1.9	1.68	2.11
1883	1.67	2.24	1.36	1.44	1.91	NA	2.94	1.15	1.12	1.88	0.8	2.81	0.52	2.12	1.14	1.35	1.46	1.28	1.63	0.61	2.01	1.72	0.8	2.04	1.92	1.37
1884	1.88	1.82	1.74	0.73	2.42	NA	1.89	1.15	0.93	1.33	1.14	2.53	0.56	2.21	1.26	1.61	1.38	1.39	1.17	0.85	2.37	2.02	0.78	1.67	1.99	2.14
1885	1.52	1.34	1.62	0.84	1.94	NA	2.47	1.22	1.12	1.03	1.2	2.35	0.57	2.21	1.1	1.29	1.51	0.83	0.91	0.83	2.14	1.64	0.65	1.86	1.49	1.96
1886	1.37	1.08	1.77	0.36	2.1	NA	2.05	1.15	0.84	1.04	0.95	2.52	0.54	1.51	1.43	1.32	1.36	1.05	1.16	0.72	2.81	1.41	0.69	1.55	1.21	1.91
1887	1.5	1.3	1.56	0.52	1.49	NA	1.37	1.17	0.88	1.27	0.75	1.83	0.62	1.64	1.03	1.21	1.06	1.13	0.86	0.51	2.41	1.5	0.84	1.02	1.31	1.73
1888	1.37	1.5	1.68	0.69	1.49	NA	1.09	1.38	0.87	1.37	0.52	2.24	0.45	1.64	1.13	1.12	0.84	1.11	0.96	0.4	1.82	1.64	0.66	0.93	1.08	1.54
1889	1.44	1.36	1.69	0.84	1.67	NA	1.28	0.88	0.93	1.69	0.35	1.71	0.6	1.65	0.98	1.05	0.76	1.02	1.28	0.54	1.83	1.08	0.64	0.96	1.12	1.62
1890	1.48	1.85	1.81	0.65	1.52	NA	1.5	1.03	0.89	1.4	0.44	1.5	0.6	1.22	1.47	1.2	0.84	0.92	1.07	0.56	1.72	1.56	0.69	1.01	0.94	1.71
1891	1.5	1.45	1.34	0.9	1.23	NA	1.12	1.2	1.2	1.17	0.42	1.69	0.47	1.32	0.89	0.89	1.03	0.52	0.88	0.4	1.66	1.47	0.34	0.81	0.79	1.46
1892	2.04	1.81	2.08	0.73	1.33	NA	1.51	1.41	0.91	0.99	0.34	1.95	0.69	1.53	1.4	1.1	0.66	1.08	0.94	0.53	1.54	1.33	0.74	1.02	1.19	1.99
1893	1.61	2.08	2.2	0.9	1.45	NA	1.4	1.72	1.32	0.99	0.27	2.07	0.76	1.76	1.79	1.15	0.88	0.87	0.88	0.64	1.55	1.26	0.55	1.18	1.04	1.43
1894	1.25	1.6	2.2	0.73	1.34	NA	1.65	1.24	0.73	1.01	0.44	2.1	0.65	1.64	1.83	1.25	0.75	1.16	1.16	0.55	1.32	1.58	0.69	1.06	0.99	1.65
1895	1.46	1.51	1.63	0.73	1.16	NA	1.16	1.45	0.86	0.82	0.34	2.1	0.46	1.97	1.27	1.09	0.99	0.65	0.79	0.52	1.28	1.4	0.59	0.83	1.11	1.8
1896	1.57	1.88	1.78	1.22	1.59	NA	1.14	1.81	1.07	0.82	0.42	1.69	0.52	2.05	1.39	0.69	0.71	0.72	1.1	0.45	0.9	1.38	0.44	0.88	1.51	1.66
1897	1.63	1.76	2.34	0.63	2.12	NA	1.52	1.66	0.9	1.15	0.31	2.97	0.4	1.99	1.64	0.98	1.09	0.94	1.33	0.78	1.44	1.7	0.62	0.94	1.62	1.79
1898	1.27	1.63	1.93	1.03	1.62	NA	1.17	1.09	0.81	0.73	0.21	2.36	0.48	1.59	1.4	0.87	1.25	0.6	1.17	0.55	1.28	1.28	0.55	0.61	1.15	1.34
1899	1.25	1.64	0.92	1.17	1.79	NA	1.34	1.59	0.95	0.56	0.34	2.64	0.34	1.91	1.24	1	0.92	0.74	1.07	0.82	1.22	1.79	0.72	0.81	1.74	1.2
