# Kaiser - Daettnau 2 Late Glacial Subfossil - PISY - ITRDB SWIT196
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10722
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10722.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit196-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit196-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit196.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit196.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Kaiser - Daettnau 2 Late Glacial Subfossil - PISY - ITRDB SWIT196
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: Daettnau 2 Late Glacial Subfossil, Winterthur, Zurich, Switzerland
# # 
# # Purpose of Collection: 
# # Paeleoclimate, 14C calibration, extension of absolute tree-ring series 
# # 
# # Cores and cross-sections are stored at: 
# # WSL Birmensdorf 
# # 
# # 
# # References:
# # Kaiser, K.F. (1993): 
# # Beitrage zur Klimageschichte vom spaten Hochglazial 
# # bis ins fruhe Holozan ... Ziegler Druck- und Verlags-AG, 
# # Winterthur. 203p. 
# #  
# # Friedrich et al (2001): 
# # High-resolution climate signals in the B?lling?Aller?d 
# # Interstadial (Greenland Interstadial 1) as reflected in 
# # European tree-ring chronologies compared to marine varves 
# # and ice-core records. 
# # Quaternary Science Reviews
# # Vol. 20, Issue 11, May 2001, pp. 1223-1232 
# # doi:10.1016/S0277-3791(00)00148-7 
# # 
# # 
# # Notes: 
# # Subfossil wood, Late Boelling/early Alleroed, cal.BP 14,237 BP - 12,750   
# # Loam pit, substrate of UFM.  Late Glacial timberline.
# # Daettnau (Alch2)
# #  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: High-resolution climate signals in the Bølling-Allerød Interstadial (Greenland Interstadial 1) as reflected in European tree-ring chronologies compared to marine varves and ice-core records
#   Published_Date_or_Year: 2001
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/S0277-3791(00)00148-7 
#   Full_Citation: Friedrich, M., B. Kromer, K.F. Kaiser, M. Spurk, K.A. Hughen, and S.J. Johnsen. 2001. 
High-resolution climate signals in the Bølling-Allerød Interstadial (Greenland Interstadial 1) as reflected in European tree-ring chronologies compared to marine varves and ice-core records. 
Quaternary Science Reviews, Vol. 20, Issue 11, May 2001, pp. 1223-1232.  
doi:10.1016/S0277-3791(00)00148-7 

#   Abstract: Lateglacial and Holocene tree-ring chronologies are unique archives, which provide various information on past environments on a true annual time scale. Changes in ring-width can be related to past climate anomalies and dendrodated wood provides an ideal source for radiocarbon calibration. We present a 1051 year tree-ring chronology from the Late Glacial, built from subfossil Scots pines (Pinus sylvestris) that grew in different regions of Central and Southern Europe. Through a series of high-precision radiocarbon measurements we obtained a floating radiocarbon chronology, which allowed accurate wiggle-matching to the INTCAL98 calibration curve. The trees show a coherent pattern in ring-width variations throughout Central Europe, and extending into the Mediterranean, which indicates a strong external climatic factor, most probably temperature during the growing season. We identified major growth events, which appear synchronous with events seen in isotopic and tracer signals in the Greenland ice cores and with changes in the strength of upwelling in the Cariaco Basin.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Daettnau 2 Late Glacial Subfossil
#   Location: Switzerland
#   Northernmost_Latitude: 47.4833
#   Southernmost_Latitude: 47.4833
#   Easternmost_Longitude: 8.6833
#   Westernmost_Longitude: 8.6833
#   Elevation_m: 487
#--------------------
# Data_Collection
#   Collection_Name: SWIT196
#   First_Year: 14237
#   Last_Year: 12750
#   Time_Unit: cal yr BP
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DAEALCH2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DAEALCH2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KFKA3030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KFKA3030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DAEK2120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DAEK2120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KFKA2680_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KFKA2680; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KFKA3010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KFKA3010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KFKA4010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KFKA4010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KFKA2640_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KFKA2640; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DAEALCH2_raw	KFKA3030_raw	DAEK2120_raw	KFKA2680_raw	KFKA3010_raw	KFKA4010_raw	KFKA2640_raw
1	0.66	0.66	NA	NA	NA	NA	NA
2	0.41	0.41	NA	NA	NA	NA	NA
3	0.4	0.4	NA	NA	NA	NA	NA
4	0.24	0.24	NA	NA	NA	NA	NA
5	0.27	0.27	NA	NA	NA	NA	NA
6	0.51	0.51	NA	NA	NA	NA	NA
7	0.58	0.58	NA	NA	NA	NA	NA
8	0.4	0.4	NA	NA	NA	NA	NA
9	0.25	0.25	NA	NA	NA	NA	NA
10	0.38	0.38	NA	NA	NA	NA	NA
11	0.59	0.59	NA	NA	NA	NA	NA
12	0.9	0.9	NA	NA	NA	NA	NA
13	0.48	0.48	NA	NA	NA	NA	NA
14	0.56	0.56	NA	NA	NA	NA	NA
15	0.39	0.39	NA	NA	NA	NA	NA
16	0.44	0.44	NA	NA	NA	NA	NA
17	0.35	0.35	NA	NA	NA	NA	NA
18	0.44	0.44	NA	NA	NA	NA	NA
19	0.53	0.53	NA	NA	NA	NA	NA
20	0.62	0.62	NA	NA	NA	NA	NA
21	1.14	1.14	NA	NA	NA	NA	NA
22	0.65	0.65	NA	NA	NA	NA	NA
23	0.79	0.79	NA	NA	NA	NA	NA
24	0.6	0.6	NA	NA	NA	NA	NA
25	0.75	0.75	NA	NA	NA	NA	NA
26	0.65	0.65	NA	NA	NA	NA	NA
27	0.5	0.5	NA	NA	NA	NA	NA
28	0.77	0.77	NA	NA	NA	NA	NA
29	0.96	0.96	NA	NA	NA	NA	NA
30	0.84	0.84	NA	NA	NA	NA	NA
31	0.92	0.92	NA	NA	NA	NA	NA
32	0.98	0.98	NA	NA	NA	NA	NA
33	0.67	0.67	NA	NA	NA	NA	NA
34	0.64	0.64	NA	NA	NA	NA	NA
35	0.85	0.85	NA	NA	NA	NA	NA
36	0.94	0.94	NA	NA	NA	NA	NA
37	0.8	0.8	NA	NA	NA	NA	NA
38	0.35	0.35	NA	NA	NA	NA	NA
39	0.66	0.66	NA	NA	NA	NA	NA
40	1.02	1.02	NA	NA	NA	NA	NA
41	1.98	1.98	NA	NA	NA	NA	NA
42	1.52	1.52	NA	NA	NA	NA	NA
43	1.36	1.36	NA	NA	NA	NA	NA
44	1.62	1.62	NA	NA	NA	NA	NA
45	1.68	1.68	NA	NA	NA	NA	NA
46	1.8	1.8	NA	NA	NA	NA	NA
47	1.98	1.98	NA	NA	NA	NA	NA
48	1.98	1.98	NA	NA	NA	NA	NA
49	1.78	1.78	NA	NA	NA	NA	NA
50	0.81	1.42	0.19	NA	NA	NA	NA
51	0.88	1.58	0.18	NA	NA	NA	NA
52	0.92	1.7	0.14	NA	NA	NA	NA
53	0.79	1.85	0.29	0.22	NA	NA	NA
54	1	2.41	0.31	0.27	NA	NA	NA
55	0.79	1.87	0.18	0.31	NA	NA	NA
56	0.64	1.58	0.14	0.2	NA	NA	NA
57	0.66	1.57	0.15	0.26	NA	NA	NA
58	0.82	2.02	0.2	0.25	NA	NA	NA
59	0.74	1.89	0.12	0.22	NA	NA	NA
60	0.7	1.71	0.13	0.27	NA	NA	NA
61	0.73	1.71	0.25	0.24	NA	NA	NA
62	0.96	2.32	0.28	0.29	NA	NA	NA
63	0.79	1.75	0.26	0.35	NA	NA	NA
64	1	2.5	0.23	0.26	NA	NA	NA
65	0.91	1.89	0.35	0.48	NA	NA	NA
66	0.76	1.91	0.27	0.05	NA	0.8	NA
67	0.98	2.36	0.31	0.29	NA	0.96	NA
68	0.99	2.1	0.33	0.34	NA	1.19	NA
69	0.88	1.91	0.29	0.35	NA	0.96	NA
70	1.02	2.04	0.28	0.67	NA	1.1	NA
71	0.9	1.65	0.27	0.45	NA	1.21	NA
72	1.04	1.85	0.35	0.37	NA	1.57	NA
73	0.82	1.55	0.22	0.25	NA	1.25	NA
74	1.1	2.32	0.32	0.38	NA	1.36	NA
75	0.9	1.58	0.26	0.36	NA	1.39	NA
76	1.08	2.1	0.34	0.37	NA	1.52	NA
77	1.17	2.34	0.32	0.5	NA	1.5	NA
78	0.96	1.75	0.11	0.38	NA	1.59	NA
79	1.1	2.16	0.27	0.47	NA	1.5	NA
80	1.17	2.23	0.3	0.41	NA	1.75	NA
81	1.22	2.5	0.32	0.51	NA	1.53	NA
82	1.42	2.84	0.41	0.68	NA	1.73	NA
83	1.37	2.58	0.5	0.36	NA	2.05	NA
84	1.22	2.34	0.37	0.47	NA	1.71	NA
85	1.28	2.53	0.27	0.38	NA	1.95	NA
86	1.34	2.29	0.64	0.37	NA	2.07	NA
87	1.41	2.14	0.89	0.36	NA	2.25	NA
88	1.32	2.25	0.55	0.39	NA	2.1	NA
89	1.34	2.02	0.69	0.41	NA	2.25	NA
90	1.16	1.52	0.73	0.38	NA	2	NA
91	1.26	1.65	0.91	0.44	NA	2.05	NA
92	1.4	1.37	1.36	0.64	NA	2.23	NA
93	1.26	1.48	1.03	0.56	NA	1.97	NA
94	1.16	1.71	0.72	0.45	NA	1.77	NA
95	1.15	1.82	0.62	0.42	NA	1.73	NA
96	1.09	2.08	0.36	0.28	NA	1.65	NA
97	1.2	1.91	0.74	0.29	NA	1.84	NA
98	1.1	1.71	0.52	0.23	NA	1.93	NA
99	1.11	1.66	0.53	0.25	NA	2	NA
100	1.24	1.75	0.89	0.33	NA	2	NA
101	1.35	2.04	0.53	0.3	NA	2.54	NA
102	1.16	1.51	0.32	0.27	NA	2.54	NA
103	1.03	1.45	0.23	0.33	NA	2.1	NA
104	1.26	1.8	0.29	0.43	NA	2.51	NA
105	1.18	1.09	0.27	0.39	NA	2.97	NA
106	1.09	0.95	0.34	0.42	NA	2.63	NA
107	1.19	1.22	0.32	0.4	NA	2.8	NA
108	1.26	1.18	0.61	0.28	NA	2.97	NA
109	1.09	0.8	0.54	0.37	NA	2.63	NA
110	1.4	1.03	0.63	0.65	NA	3.27	NA
111	1.7	1.32	0.79	1.35	NA	3.35	NA
112	1.62	1.21	0.88	1.09	NA	3.31	NA
113	1.95	1.85	1.56	0.88	NA	3.51	NA
114	1.75	1.66	1.15	0.88	NA	3.31	NA
115	1.81	1.87	1.12	0.72	NA	3.51	NA
116	1.71	1.7	1.27	0.72	NA	3.15	NA
117	1.29	0.94	1.12	0.64	NA	2.45	NA
118	1.3	0.88	0.81	0.92	NA	2.57	NA
119	1.26	0.97	0.6	0.89	NA	2.57	NA
120	1.32	1.08	0.61	1.09	NA	2.51	NA
121	1.44	1.44	0.88	0.85	NA	2.57	NA
122	1.6	1.58	0.81	0.82	NA	3.19	NA
123	1.02	1.44	0.12	0.38	NA	2.15	NA
124	0.66	1.45	0.22	0.45	NA	0.53	NA
125	0.73	1.68	0.26	0.58	NA	0.41	NA
126	0.85	1.75	0.34	0.84	NA	0.46	NA
127	1.07	2.18	0.43	1.1	NA	0.57	NA
128	1.12	1.57	0.59	1.39	NA	0.93	NA
129	1.48	1.32	0.58	1.61	NA	1.52	2.39
130	1.33	1.16	0.81	1.12	NA	1.67	1.87
131	1.44	1.7	1.1	0.86	NA	1.86	1.69
132	1.57	2.23	0.7	1.3	NA	2.42	1.21
