# Hurford - Bremhill Court - QUSP - ITRDB BRIT075
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28312
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28312.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit075-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit075-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit075.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit075.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Hurford - Bremhill Court - QUSP - ITRDB BRIT075
#--------------------
# Investigators
#   Investigators: Hurford, M.; Howard, R.E.; Tyers, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bremhill Court
#   Location: United Kingdom
#   Northernmost_Latitude: 51.455868
#   Southernmost_Latitude: 51.455868
#   Easternmost_Longitude: -2.029758
#   Westernmost_Longitude: -2.029758
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT075
#   First_Year: 1111
#   Last_Year: 1323
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BHBC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BHBC12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BHBC12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BHBC03A_raw	BHBC03B_raw	BHBC04A_raw	BHBC04B_raw	BHBC08A_raw	BHBC08B_raw	BHBC09A_raw	BHBC09B_raw	BHBC10A_raw	BHBC10B_raw	BHBC11A_raw	BHBC11B_raw	BHBC12A_raw	BHBC12B_raw
1111	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1112	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1113	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1114	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1115	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	NA	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1118	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1120	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1122	NA	NA	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1123	NA	NA	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	NA	NA	3.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77	2.9
1125	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	2.35
1126	NA	NA	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.76	3.75
1127	NA	NA	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.41	3.3
1128	NA	NA	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	2.6
1129	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	1.56
1130	NA	NA	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	2.11
1131	NA	NA	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	2.41
1132	NA	NA	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	1.68
1133	NA	NA	2.03	NA	NA	NA	2.22	2.22	NA	NA	NA	NA	1.71	1.67
1134	NA	NA	2.13	NA	NA	NA	1.78	1.79	NA	NA	NA	NA	1.93	1.95
1135	NA	NA	1.9	NA	NA	NA	2.47	2.44	NA	NA	NA	NA	2.12	2.15
1136	NA	NA	2.56	NA	NA	NA	3.56	3.58	NA	NA	NA	NA	2.28	2.28
1137	NA	NA	1.79	NA	NA	NA	1.68	1.72	NA	NA	NA	NA	1.44	1.4
1138	NA	NA	2.43	NA	NA	NA	1.79	1.8	NA	NA	NA	NA	2.92	2.98
1139	NA	NA	1.96	NA	NA	NA	2.64	2.64	NA	NA	NA	NA	3.12	3.12
1140	NA	NA	2.13	NA	NA	NA	4.66	4.67	NA	NA	NA	NA	4.85	4.87
1141	NA	NA	2.32	NA	NA	NA	4.8	4.87	NA	NA	NA	NA	4.12	4.16
1142	NA	NA	2.28	NA	NA	NA	4.48	4.42	NA	NA	NA	NA	2.67	2.65
1143	NA	NA	1.9	NA	NA	NA	2.87	2.87	NA	NA	NA	NA	2.24	2.2
1144	NA	NA	1.72	NA	NA	NA	3.19	3.17	NA	NA	NA	NA	2.97	2.96
1145	NA	NA	1.87	NA	NA	NA	4.39	4.37	NA	NA	NA	NA	2.47	2.48
1146	NA	NA	1.65	NA	NA	NA	4.03	4.04	NA	NA	NA	NA	1.6	1.59
1147	NA	NA	1.84	1.59	NA	NA	2.5	2.48	NA	NA	NA	NA	1.26	1.28
1148	NA	NA	1.53	1.28	NA	NA	2.21	2.21	NA	NA	NA	NA	1.05	1.02
1149	NA	NA	2.07	1.93	NA	NA	3.72	3.71	NA	NA	NA	NA	1.52	1.55
1150	NA	NA	1.65	1.54	NA	NA	2.88	2.88	NA	NA	NA	NA	1.46	1.41
1151	NA	NA	2.13	1.53	NA	NA	3.43	3.43	NA	NA	NA	NA	1.74	1.73
1152	NA	NA	1.35	0.96	NA	NA	1.77	1.81	NA	NA	NA	NA	1.22	1.29
1153	NA	NA	1.59	1.5	NA	NA	3.73	3.62	NA	NA	NA	NA	2.39	2.39
1154	NA	NA	1.17	1.15	NA	NA	2.42	2.45	NA	NA	NA	NA	1.72	1.69
1155	NA	NA	1.29	1.08	NA	NA	3.13	3.09	NA	NA	NA	NA	1.44	1.41
1156	NA	NA	1.28	1.09	NA	NA	2.63	2.64	NA	NA	NA	NA	1.53	1.52
1157	NA	NA	1.39	1.39	1.66	1.76	2.93	2.95	NA	NA	NA	NA	1.64	1.64
1158	NA	NA	1.07	1.12	1.92	1.92	1.79	1.74	NA	NA	NA	NA	1.4	1.35
1159	NA	NA	1.41	1.29	2.5	2.56	2.92	2.91	NA	NA	NA	NA	1.72	1.79
1160	NA	NA	1.63	1.52	2.42	2.36	3.15	3.19	NA	NA	NA	NA	1.63	1.61
1161	NA	NA	1.34	1.19	1.56	1.48	2.11	2.07	NA	NA	NA	NA	1.58	1.54
1162	NA	NA	0.98	0.94	1.73	1.71	1.39	1.43	NA	NA	NA	NA	1.65	1.61
1163	NA	NA	1.02	1.1	1.86	1.87	1.37	1.37	NA	NA	NA	NA	1.35	1.35
1164	NA	NA	1.34	1.19	2.02	2.03	1.36	1.44	NA	NA	NA	NA	1.47	1.45
1165	NA	NA	1.75	1.65	2.94	2.9	1.71	1.77	NA	NA	NA	NA	1.94	1.93
1166	NA	NA	1.39	1.46	2.47	2.4	1.38	1.33	NA	NA	NA	NA	1.67	1.64
1167	NA	NA	1.26	0.99	1.55	1.52	1.1	1.12	NA	NA	NA	NA	1.27	1.37
1168	NA	NA	1.07	0.86	1.79	1.79	1.41	1.43	NA	NA	NA	NA	1.39	1.35
1169	NA	NA	1.06	0.98	2.2	2.2	1.1	1.05	NA	NA	NA	NA	1.37	1.32
1170	NA	NA	1.23	0.92	1.65	1.66	1.02	1.06	NA	NA	NA	NA	1.41	1.48
1171	NA	NA	0.89	0.65	1.62	1.62	0.76	0.76	NA	NA	NA	NA	1.11	1.13
