# Tessier - L'Orgere B - PCAB - ITRDB FRAN013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5108
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5108.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Tessier - L'Orgere B - PCAB - ITRDB FRAN013
#--------------------
# Investigators
#   Investigators: Tessier, L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: L'Orgere B
#   Location: France
#   Northernmost_Latitude: 45.22
#   Southernmost_Latitude: 45.22
#   Easternmost_Longitude: 6.68
#   Westernmost_Longitude: 6.68
#   Elevation_m: 2100
#--------------------
# Data_Collection
#   Collection_Name: FRAN013
#   First_Year: 1740
#   Last_Year: 1973
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 707 14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 41_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 41; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 42_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 42; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 53_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 53; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 56_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 56; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 54_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 54; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 65_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 65; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 62_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 62; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 64_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 64; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 75_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 75; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 72_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 72; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707 74_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707 74; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	707 14_raw	707 15_raw	707 16_raw	707 21_raw	707 23_raw	707 24_raw	707 41_raw	707 42_raw	707 53_raw	707 56_raw	707 54_raw	707 65_raw	707 62_raw	707 64_raw	707 75_raw	707 72_raw	707 74_raw
1740	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	1.45	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	1.4	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	1.28	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	1.34	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	1.61	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	1.84	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	2.32	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	2.21	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	2.05	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	2.71	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	3.05	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	3.14	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	3.74	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	2.78	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	NA	2.8	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	NA	2.97	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	NA	2.58	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	1.99	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	2.98	3.24	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	2.93	2.53	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	3.09	2.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	2.5	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	2.91	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	2.64	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	2.36	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	2.51	2.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	1.61	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	2.55	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	2.78	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	1.3	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	1.88	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	1.88	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	1.76	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	2.38	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	2.51	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	1.84	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	2.48	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	3.08	2.48	NA	NA	NA	NA	NA	NA	NA	NA	1.07
1779	NA	NA	NA	NA	NA	NA	2.1	2.26	NA	NA	NA	NA	NA	NA	NA	NA	0.79
1780	NA	NA	NA	NA	NA	NA	2.43	3	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1781	NA	NA	NA	NA	NA	NA	2.61	3.52	NA	NA	NA	NA	NA	NA	NA	NA	0.69
1782	NA	NA	NA	NA	NA	NA	1.76	2.51	NA	NA	NA	NA	NA	1.74	NA	NA	0.59
1783	NA	NA	NA	NA	NA	NA	2.12	3.02	NA	NA	NA	1.6	NA	2.14	NA	NA	0.84
1784	NA	NA	NA	NA	NA	NA	2.06	2.67	NA	NA	NA	1.42	NA	1.63	NA	NA	0.57
1785	NA	NA	NA	NA	NA	NA	1.8	2.67	NA	NA	NA	1.34	NA	1.42	NA	NA	0.66
1786	NA	NA	NA	NA	NA	NA	1.37	2.51	1.02	NA	NA	0.82	NA	1.32	NA	NA	0.61
1787	NA	NA	NA	NA	NA	NA	1.69	2.85	1.89	NA	NA	1.23	NA	1.79	NA	NA	0.63
1788	NA	NA	NA	NA	NA	NA	1.48	2.6	1.09	NA	NA	0.87	NA	1.35	1.03	NA	0.67
1789	NA	NA	NA	NA	NA	NA	1.74	2.94	1.25	NA	NA	1.2	NA	1.67	1.04	NA	0.68
1790	NA	NA	NA	NA	NA	NA	1.69	2.68	1.05	NA	NA	1.45	NA	1.18	0.86	0.68	0.64
1791	NA	NA	NA	NA	NA	NA	1.67	2.69	0.51	NA	NA	1.11	NA	0.98	0.58	0.57	0.72
1792	NA	NA	NA	NA	NA	NA	1.68	2.5	1.3	NA	NA	1.35	NA	1.36	1.02	0.99	0.95
1793	NA	NA	NA	NA	NA	NA	1.66	2.84	1.57	NA	NA	1.01	NA	1.16	1.15	1.05	1.02
1794	NA	NA	NA	NA	NA	NA	1.7	2.92	2	NA	NA	0.91	NA	1.3	1.26	1.24	0.95
1795	NA	NA	NA	NA	NA	NA	1.4	2.23	1.96	NA	NA	0.99	NA	1.67	1.26	1.12	0.79
