# Fischer - Niederrheinisches Tiefland drn01 - QURO - ITRDB GERM204
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16738
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16738.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ204-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ204-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ204.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ204.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Niederrheinisches Tiefland drn01 - QURO - ITRDB GERM204
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Niederrheinisches Tiefland drn01
#   Location: Germany
#   Northernmost_Latitude: 51.3
#   Southernmost_Latitude: 51.3
#   Easternmost_Longitude: 6.7833
#   Westernmost_Longitude: 6.7833
#   Elevation_m: 40
#--------------------
# Data_Collection
#   Collection_Name: GERM204
#   First_Year: 1845
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drn0115m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0115m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0114m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0114m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0113m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0113m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0112m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0112m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0111m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0111m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0110m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0110m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0109m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0109m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0108m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0108m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0107m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0107m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0106m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0106m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0105m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0105m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0104m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0104m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0103m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0103m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0102m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0102m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drn0101m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drn0101m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drn0115m_raw	drn0114m_raw	drn0113m_raw	drn0112m_raw	drn0111m_raw	drn0110m_raw	drn0109m_raw	drn0108m_raw	drn0107m_raw	drn0106m_raw	drn0105m_raw	drn0104m_raw	drn0103m_raw	drn0102m_raw	drn0101m_raw
1845	NA	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	2.6	NA	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	4.32	NA	NA	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	4.08	NA	NA	3.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	4.98	NA	NA	4.75	NA	2.11	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	5.99	NA	NA	5.4	2.85	3.3	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	5.97	NA	NA	5.6	3.09	4.25	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	5.55	3.44	NA	5.97	4.22	4.66	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	6.6	2.75	NA	5.2	5.15	5.42	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	6.64	2.26	NA	4.28	4.83	4.8	4.06	NA	NA	NA	NA	NA	NA	NA
1855	NA	7.96	2.91	NA	5.74	5.19	5.35	5.18	4.59	NA	NA	NA	NA	NA	NA
1856	NA	6.83	3.36	NA	5.38	4.64	5.42	5.39	3.77	NA	NA	NA	NA	NA	NA
1857	NA	5.41	2.43	NA	4	4.05	4.5	5.16	3.59	NA	NA	NA	NA	NA	NA
1858	NA	4	1.54	NA	2.92	3.68	6.25	3.7	2.69	NA	NA	NA	NA	NA	NA
1859	NA	6.02	3.74	NA	4.3	4.9	5.56	5.33	3.84	NA	NA	NA	NA	NA	NA
1860	NA	6.67	6.78	NA	4.96	5.58	5.5	4.46	3.91	NA	NA	NA	NA	NA	NA
1861	5.23	4.6	5.8	NA	3.38	5.28	5.78	3.44	2.61	NA	NA	NA	NA	NA	NA
1862	5.57	5.9	6.2	NA	2.9	4.12	6.48	3.39	2.13	NA	NA	NA	NA	NA	NA
1863	5.76	3.92	5.41	NA	3.1	4.18	5.56	3.67	2.36	NA	NA	NA	NA	NA	NA
1864	6.5	5.24	5.72	NA	2.89	3.86	5.18	3.6	1.95	NA	NA	NA	NA	NA	NA
1865	5.98	6.52	5.44	4.66	2.92	5.46	7.04	4.42	2.36	NA	NA	NA	NA	NA	NA
1866	4.3	3.66	3.26	3.54	2.7	3.52	4.59	3.09	3.9	NA	NA	NA	NA	NA	NA
1867	4.38	3.25	4.66	4.01	1.81	3.51	4.45	3.21	4.36	NA	NA	NA	NA	NA	NA
1868	2.86	3.26	4.11	2.79	1.42	2.91	4.28	2.31	4.18	NA	NA	NA	NA	NA	NA
1869	2.53	2.86	3.42	2.6	1.62	2.38	3.26	1.83	3.94	NA	NA	NA	NA	NA	NA
1870	3.57	3.68	3.17	3.55	2.24	3.04	3.98	2.73	5.14	NA	NA	NA	NA	NA	NA
1871	2.94	4.6	2.62	4.88	2.94	3.64	4.26	3.55	5.44	NA	NA	NA	NA	NA	NA
1872	2.54	2.38	1.42	2.32	1.73	2.16	2.04	1.96	3.06	NA	NA	NA	NA	NA	NA
1873	3.02	2.34	2.35	3.05	1.97	2.7	2.69	3.06	3.72	NA	NA	NA	NA	NA	NA
1874	2.74	1.52	1.1	1.86	1.82	1.95	1.76	2.09	2.8	NA	NA	NA	NA	NA	NA
1875	3.99	2.56	1.38	3.08	2.52	2.5	2.18	2.66	3.78	NA	NA	NA	NA	NA	NA
1876	3.44	3.2	1.11	3.75	2.86	2.07	2.78	3.43	4.14	NA	NA	NA	NA	NA	NA
1877	3.23	2.82	0.98	3.43	2.52	2.09	2.06	2.58	2.93	NA	NA	NA	NA	NA	NA
1878	4.7	5	2.38	5.24	3.99	3.34	2.31	4.88	3.84	NA	NA	NA	NA	NA	NA
1879	3.78	3.66	1.32	5.06	3.04	2.12	2	5.68	2.81	NA	NA	NA	NA	NA	NA
1880	2.68	2.6	0.7	4.17	2.02	1.24	1.99	3.12	1.98	NA	NA	NA	NA	NA	NA
1881	3.03	2.58	0.82	4.07	1.84	1.66	2.36	3.02	1.95	NA	NA	NA	2.37	NA	NA
1882	3.18	3	1.44	4.52	2	2.14	2.08	3.26	3	NA	NA	NA	4.56	NA	NA
1883	3.53	3.56	1.5	4.68	2.26	2.46	1.76	3.74	3	NA	3.64	3.59	6.04	NA	4.88
1884	2.71	2.77	1.31	3.26	2.02	1.98	1.84	3.53	2.54	NA	5.06	3.31	6.48	NA	3.26
1885	2.42	2.74	1.77	2.76	1.53	1.56	1.76	2.73	2.26	NA	4.87	4.69	5.1	2.85	3.7
1886	1.68	2.46	1.27	2.38	1.15	1.42	1.84	2.69	2.26	NA	4.57	6.74	5.44	4.39	5.55
1887	1.94	1.8	1.26	2.22	1.1	1.44	1.39	1.36	1.97	NA	4.6	3.56	3.84	3.59	4.3
1888	1.11	1.51	1.04	2	0.8	0.88	0.98	1.02	1.44	1.99	3.99	5.72	3.62	3.45	5.26
1889	1.83	2.72	1.4	2.74	1.62	1.66	0.88	1.98	2.52	1.32	3.66	4.22	3.19	3.53	4.19
1890	2.47	2.54	1.88	3.28	1.9	1.98	1.06	3.17	2.82	1.68	2.95	6.01	5.18	3.79	5.35
1891	1.88	2.19	1.22	2.51	1.75	1.64	1.01	2.47	2.53	1.99	3.8	3.77	3.73	2.81	3.4
1892	2.86	3.06	1.76	3.6	1.99	1.8	1.11	2.8	2.84	2.63	4.18	4.58	4.14	3.21	4.08
1893	2.34	2.92	0.98	2.8	1.24	1.53	1.06	2.23	2.3	1.4	4.04	3.84	3.82	2.61	2.75
1894	2.21	3.41	1.32	3.36	0.91	1.93	1.13	2.44	2.58	2.18	3.76	4.61	4.22	2.47	3.08
1895	2.1	3.79	1.95	3.89	1.36	2.02	1.12	3.1	2.07	1.29	3.88	2.87	3.5	2.01	2.2
1896	2.5	2.14	1.74	2.9	1.9	1.9	1.36	2.4	2.4	1.64	3.68	3.36	3.42	2.45	2.14
1897	2.53	2.58	1.93	3.52	2.31	2.22	1.45	3.46	3.06	1.86	3.99	4.53	3.79	2.96	3.3
1898	2.35	2.8	1.7	3.1	1.7	1.99	1.1	2.36	2.74	1.96	3.65	4.4	3.1	2.01	3.41
1899	2.24	2.26	1.64	2.67	1.54	1.68	1.02	2.54	2.5	1.72	3.4	3.3	3.19	2.38	2.42
1900	2.18	3.4	2.17	2.98	1.3	2.01	1.42	2.84	2.47	1.68	2.64	3.13	2.66	2.04	2.43
1901	1.36	1.86	1.42	2.26	0.9	1.6	0.84	1.36	1.51	1.39	2.54	2.83	2.56	2.05	2.2
1902	1.76	2.65	2.06	2.44	1.4	2.1	1.15	2.18	1.96	1.71	2.38	4.02	2.7	2.76	2.6
1903	1.84	2.68	2.18	3.32	2.97	2.47	1.4	2.36	2.2	1.62	2.71	4.13	3.29	2.77	3.1
1904	1.82	2.7	1.58	3	1.58	2.29	1.42	1.93	2	1.42	2.99	2.61	2.44	1.73	2.24
1905	1.68	2.98	1.46	2.7	2.02	3.02	1.42	2.56	2.36	1.46	3.15	4.08	2.62	2.55	3.06
1906	1.4	2.34	1.46	2.5	2.54	2.3	1.48	2.31	2.12	1.6	2.5	4.24	2.88	2.1	3.76
