# Schweingruber - Riederalp Vs Aletschwald - PICE - ITRDB SWIT109
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4610
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4610.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit109-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit109-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit109.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit109.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Riederalp Vs Aletschwald - PICE - ITRDB SWIT109
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Riederalp Vs Aletschwald
#   Location: Switzerland
#   Northernmost_Latitude: 46.4
#   Southernmost_Latitude: 46.4
#   Easternmost_Longitude: 8.02
#   Westernmost_Longitude: 8.02
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: SWIT109
#   First_Year: 1788
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 225007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	225007_raw	225008_raw	225009_raw	225010_raw	225011_raw	225013_raw	227030_raw	227031_raw	227032_raw
1866	NA	2.04	1.98	NA	NA	NA	0.59	1.1	NA
1867	NA	1.49	1.96	NA	NA	NA	0.75	0.94	NA
1868	NA	0.88	2.09	NA	NA	NA	0.56	0.88	NA
1869	NA	1.38	2.55	NA	NA	NA	0.56	0.76	NA
1870	NA	1.43	2.88	NA	NA	NA	0.39	0.95	0.77
1871	NA	1.71	2.94	NA	NA	NA	0.54	1.06	0.86
1872	NA	1.75	2.67	NA	NA	NA	0.45	0.99	0.66
1873	NA	1.31	2.44	NA	NA	NA	0.51	0.77	0.63
1874	NA	1.67	3.27	2.06	NA	NA	0.46	0.73	0.61
1875	NA	1.5	2.54	2.03	NA	NA	0.6	0.89	0.84
1876	NA	1.53	1.8	1.22	NA	NA	0.58	0.69	0.64
1877	NA	1.82	1.9	1.39	NA	NA	0.48	0.66	0.57
1878	NA	2.17	1.76	1.58	NA	NA	0.59	0.73	0.67
1879	NA	2.51	2.15	1.71	NA	NA	0.6	0.59	0.69
1880	NA	2.27	2.1	1.89	NA	NA	0.68	0.64	0.98
1881	NA	2.23	2.35	2.05	NA	NA	0.9	0.96	0.95
1882	NA	2.06	2.07	1.29	NA	NA	0.63	0.71	1.14
1883	NA	2.81	1.45	1.14	NA	NA	1	0.83	1.16
1884	NA	3.1	1.46	1.07	NA	NA	0.83	0.91	1.13
1885	NA	2.64	1.41	0.68	NA	NA	1.01	0.86	0.84
1886	NA	2.65	1.32	0.72	NA	NA	0.73	0.91	0.96
1887	NA	2.05	1.36	0.44	NA	NA	0.65	0.71	0.98
1888	NA	2.14	1.38	0.58	NA	NA	0.49	0.73	0.78
1889	NA	1.58	1.56	0.92	NA	2.41	0.62	0.89	0.96
1890	NA	1.21	1.45	0.64	NA	2.34	0.54	0.73	0.85
1891	NA	1.36	1.16	0.55	NA	2.15	0.63	0.73	0.84
1892	NA	1.11	1.51	0.77	NA	2.3	0.89	0.95	0.86
1893	NA	1.05	1.52	0.81	NA	2.53	1.01	0.93	1.17
1894	NA	1.27	1.8	0.85	NA	2.6	0.68	0.9	0.97
1895	NA	1.31	1.29	0.91	NA	2.43	0.56	0.75	0.9
1896	NA	1.67	1.06	0.81	NA	2.04	0.44	0.66	0.83
1897	NA	1.28	1.25	1.15	NA	2.78	0.53	0.59	0.99
1898	NA	2.2	1.25	1.15	NA	2.75	0.59	0.5	0.93
1899	NA	1.97	1.57	1.18	NA	2.67	0.59	0.65	0.94
1900	NA	1.64	2.05	1.39	NA	2.54	0.63	0.92	1.03
1901	NA	2.23	1.88	1.45	NA	2.44	0.51	0.7	0.9
1902	NA	2.48	1.73	1.68	NA	2.67	0.56	0.88	1.17
1903	2.14	2.26	1.31	1.54	NA	2.73	0.72	0.88	1.15
1904	1.97	2.22	1.25	1.64	NA	2.87	0.67	0.87	1.24
1905	2.07	2.08	1.19	1.45	NA	2.98	0.62	0.86	1.4
1906	2.13	2.78	1.35	1.45	NA	2.67	0.73	0.79	1.21
1907	2	3.05	2.29	1.78	NA	3.16	0.81	0.94	1.45
1908	2.78	2.65	2.27	1.88	NA	2.67	0.64	0.88	1.23
1909	2.47	2.64	1.95	2.01	NA	3	0.71	0.68	1.43
1910	2.14	2.09	1.42	1.4	NA	3.03	0.55	0.55	1.29
1911	2.42	2.14	1.54	1.26	NA	3	0.7	0.62	1.24
1912	1.36	1.6	1.33	1.1	NA	1.62	0.65	0.55	0.92
1913	1.82	1.22	0.94	0.79	NA	1.59	0.5	0.51	0.79
1914	2.52	1.33	0.98	0.91	NA	2.3	0.47	0.41	1.02
1915	2.05	1.13	1.04	0.78	NA	2.62	0.35	0.51	0.73
1916	2.17	1.02	1.02	0.86	NA	2.28	0.31	0.49	0.6
1917	2.13	1.27	1.05	0.85	NA	2.35	0.35	0.63	0.6
1918	1.93	1.34	1.02	0.89	NA	2.21	0.29	0.42	0.53
1919	2.37	1.69	1.81	1.38	NA	2.29	0.28	0.54	0.58
1920	2.49	1.31	1.41	0.81	NA	1.86	0.32	0.55	0.44
1921	2.37	2.17	2.28	1.4	NA	1.89	0.28	0.71	0.59
1922	1.94	1.99	2	1.07	NA	1.59	0.23	0.63	0.55
1923	2.77	2.36	2.18	1.44	1.78	1.85	0.37	0.9	0.71
1924	2.04	1.85	1.87	1.39	2	1.82	0.3	0.93	0.82
1925	2.14	1.61	1.59	1.3	2.24	1.89	0.41	0.9	0.81
1926	1.74	1.2	1.14	1.08	2.35	1.99	0.28	0.89	0.94
1927	2.59	1.89	1.48	1.28	2.48	2.31	0.27	0.97	1.18
1928	2.82	1.85	1.45	1.03	2.03	2.04	0.24	0.92	0.78
1929	1.89	1.95	1.15	0.74	1.9	1.77	0.28	1.08	1.03
1930	1.79	1.48	0.91	0.74	1.38	1.68	0.34	1.02	0.97
1931	2.19	1.61	1.04	0.86	1.67	1.85	0.29	0.71	1.02
1932	2.18	1.8	1.05	1.43	2.16	2.22	0.35	1.11	1.24
1933	1.83	1.19	0.85	1.05	1.85	2.06	0.25	0.6	0.98
1934	1.7	1.26	0.96	1.04	1.78	2.14	0.24	1.09	0.8
1935	2.07	1.6	0.94	1.03	1.72	2.02	0.37	0.71	0.79
1936	2.14	1.7	1.34	1.59	2.24	2.68	0.38	0.92	1.15
1937	2.45	1.66	1.17	1.26	1.73	2.29	0.38	0.83	0.87
1938	2.27	1.83	1.17	1.08	1.9	2.09	0.41	0.88	0.93
1939	2.14	1.6	1.26	1.02	1.77	2.39	0.4	0.76	1.02
1940	2.29	1.25	1.18	0.85	1.83	2.51	0.38	0.75	0.9
1941	2	1.26	1.05	1.01	1.84	2.52	0.38	0.8	0.85
1942	2.02	1.23	1.26	1.35	1.95	2.4	0.42	0.74	0.86
1943	2.07	1.51	1.39	1.51	2.1	2.44	0.33	0.63	0.8
1944	1.72	1.3	1.53	1.39	1.93	1.88	0.33	0.53	0.78
1945	1.67	1.45	1.71	1.08	1.47	1.81	0.28	0.6	0.61
1946	2.73	2.31	2.99	1.84	1.91	2.24	0.32	0.83	1.04
1947	3.01	2.36	2.99	2.06	2.16	2.14	0.25	0.64	0.57
1948	1.62	1.72	1.78	1.09	1.81	1.37	0.3	0.72	0.51
1949	2	1.96	1.71	1.57	1.94	1.63	0.3	0.55	0.55
1950	1.63	2.01	1.47	1.3	1.94	1.23	0.23	0.57	0.42
1951	2.4	2.44	1.61	1.85	2.47	1.86	0.24	0.8	0.59
1952	2.26	2.15	1.8	1.42	2.25	2.07	0.27	0.84	0.45
1953	1.76	1.85	1.75	1.19	2.23	1.49	0.2	0.65	0.59
1954	1.92	1.83	1.6	1.22	2.46	1.87	0.3	0.74	0.67
1955	1.98	1.94	1.74	1.27	2.37	2.41	0.35	0.81	0.64
1956	1.61	1.62	1.68	1.15	2.11	2.04	0.33	0.68	0.6
1957	1.26	1.03	1.26	1.07	2.16	1.65	0.38	0.91	0.64
1958	1.66	1.51	1.84	1.7	2.81	2.19	0.73	1.01	1.26
1959	1.44	1.31	1.08	1.29	1.73	1.11	0.42	0.73	0.84
1960	1.23	1.16	0.95	0.98	1.35	1.04	0.3	0.73	0.76
1961	1.65	1.08	1.14	1.5	1.34	1.47	0.44	0.9	0.68
1962	1.58	1.25	1.24	1.5	1.42	1.57	0.29	0.68	0.52
1963	1.23	0.88	1.12	1.15	1.14	1.38	0.2	0.55	0.56
1964	1.34	1.08	1.41	1.35	1.26	1.61	0.24	0.95	0.55
1965	1.4	0.99	1.09	1.16	1.22	1.42	0.2	0.7	0.49
1966	1.85	1.19	1.3	1.49	1.23	1.85	0.33	0.79	0.46
1967	1.74	1.17	1.59	1.43	1.42	2.1	0.34	0.73	0.5
1968	1.85	1.23	2.46	1.51	1.71	2.04	0.38	0.75	0.52
1969	2.2	1.78	2.1	1.7	2.38	2.33	0.39	0.56	0.53
1970	1.98	1.69	1.56	1.57	2.07	2.15	0.35	0.61	0.44
1971	2	2.28	1.66	2.24	2.53	2.77	0.41	0.57	0.63
1972	1.69	1.51	1.35	1.67	1.85	1.67	0.37	0.72	0.48
1973	1.69	1.94	1.58	1.7	1.95	1.75	0.36	0.72	0.5
1974	1.3	1.76	1.64	1.63	2.2	1.8	0.31	0.51	0.39
