# Groves - Morchard Bishop - QUSP - ITRDB BRIT089
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28326
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28326.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit089-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit089-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit089.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit089.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Groves - Morchard Bishop - QUSP - ITRDB BRIT089
#--------------------
# Investigators
#   Investigators: Groves, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Ring width sequences from Morchard Bishop, Rudge spanning period AD 1124-1315. NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Morchard Bishop
#   Location: United Kingdom
#   Northernmost_Latitude: 50.85
#   Southernmost_Latitude: 50.85
#   Easternmost_Longitude: -3.75
#   Westernmost_Longitude: -3.75
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT089
#   First_Year: 1124
#   Last_Year: 1315
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MBRU001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MBRU021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MBRU021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MBRU001_raw	MBRU002_raw	MBRU004_raw	MBRU005_raw	MBRU007_raw	MBRU008_raw	MBRU009_raw	MBRU010_raw	MBRU011_raw	MBRU012_raw	MBRU013_raw	MBRU014_raw	MBRU015_raw	MBRU016_raw	MBRU017_raw	MBRU019_raw	MBRU020_raw	MBRU021_raw
1124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.11	NA
1125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA
1126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA
1127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA
1128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA
1129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	0.68	NA
1130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	1.11	NA
1131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	0.83	NA
1132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	0.86	NA
1133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	0.63	NA
1134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	0.88	NA
1135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	0.91	NA
1136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.64	NA
1137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	0.63	NA
1138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	0.42	NA
1139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	0.41	NA
1140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	0.54	NA
1141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	0.39	NA
1142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	0.45	NA
1143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	0.64	NA
1144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	0.67	NA
1145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	0.96	NA
1146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	1.22	NA
1147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA	3.21	NA
1148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	4.6	NA
1149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	NA	4.91	NA
1150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	NA	NA	NA	NA	NA	3.92	NA
1151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	NA	NA	6.04	NA
1152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	4.24	NA
1153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	NA	NA	NA	NA	NA	4.8	NA
1154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA	3.95	NA
1155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	0.98	2.75	NA
1156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	0.92	4.03	NA
1157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	NA	NA	NA	NA	2	4	NA
1158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	1.52	3.8	NA
1159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65	NA	NA	NA	NA	2.9	3.87	NA
1160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	NA	NA	NA	NA	2.37	4.12	NA
1161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	2.63	3.95	NA
1162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	NA	NA	NA	NA	2.24	4.29	NA
1163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	3.09	3.98	NA
1164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96	NA	NA	NA	NA	3.17	4.4	NA
1165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25	NA	NA	NA	NA	2.13	4.62	NA
1166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	NA	NA	NA	3.48	2.36	3.25	NA
1167	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	1.72	1.46	2.03	NA
1168	NA	2.9	NA	NA	NA	NA	NA	NA	NA	NA	3.86	NA	NA	NA	2.59	2.48	2.92	NA
1169	NA	2.19	NA	NA	NA	NA	NA	NA	NA	NA	3.4	NA	NA	NA	2.05	2.66	4.62	NA
1170	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	1.35	2.23	1.89	NA
1171	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	2.52	NA	NA	NA	2.11	2.48	2.81	NA
1172	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	2.27	NA	NA	NA	2.14	2.27	2.76	NA
1173	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	3.23	NA	NA	NA	2.28	1.9	4.17	NA
1174	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	2.92	1.96	2.47	NA
1175	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	2.54	1.57	2.05	NA
1176	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	2.34	NA	NA	NA	1.28	1.74	2.12	NA
1177	NA	1.25	NA	NA	NA	NA	NA	1.34	NA	NA	1.37	NA	NA	NA	0.83	1.53	1.02	NA
1178	NA	1.32	NA	NA	NA	NA	NA	2.06	NA	NA	1.2	NA	NA	NA	1.16	1.79	1.23	NA
1179	NA	2.62	NA	NA	NA	NA	NA	2.89	NA	NA	1.81	NA	NA	NA	2.24	2.56	2.35	NA
