# Touchan - Anapoli High - PIBR - ITRDB GRC021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39322
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39322.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc021-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/grc021.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-04-08
#--------------------
# File_Last_Modified_Date
#   Date: 2024-04-08
#--------------------
# Title
#   Study_Name: Touchan - Anapoli High - PIBR - ITRDB GRC021
#--------------------
# Investigators
#   Investigators: Touchan, Ramzi
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Touchan, Ramzi; Kevin J Anchukaitis; Vladimir V Shishov; Fatih Sivrikaya; Jihad Attieh; Muzaffer Ketmen; Jean Stephan; Ioannis Mitsopoulos; Andreas Christou; David M Meko
#   Published_Date_or_Year: 2014
#   Published_Title: Spatial patterns of eastern Mediterranean climate influence on tree growth
#   Journal_Name: The Holocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1177/0959683613518594
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Anapoli High
#   Location: Greece
#   Northernmost_Latitude: 35.23
#   Southernmost_Latitude: 35.23
#   Easternmost_Longitude: 24.1
#   Westernmost_Longitude: 24.1
#   Elevation_m: 1050
#--------------------
# Data_Collection
#   Collection_Name: GRC021
#   First_Year: 1879
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus brutia Ten.
#   Common_Name: Calabrian pine
#   Tree_Species_Code: PIBR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ANAH01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH11B1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH11B1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH11B2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH11B2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ANAH21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ANAH21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ANAH01A_raw	ANAH01B_raw	ANAH02A_raw	ANAH02B_raw	ANAH03A_raw	ANAH03B_raw	ANAH04A_raw	ANAH04B_raw	ANAH05A_raw	ANAH05B_raw	ANAH06B_raw	ANAH07A_raw	ANAH07B_raw	ANAH08A_raw	ANAH08B_raw	ANAH09A_raw	ANAH09B_raw	ANAH10A_raw	ANAH10B_raw	ANAH11A_raw	ANAH11B1_raw	ANAH11B2_raw	ANAH12A_raw	ANAH12B_raw	ANAH13A_raw	ANAH13B_raw	ANAH14A_raw	ANAH14B_raw	ANAH15A_raw	ANAH15B_raw	ANAH16A_raw	ANAH16B_raw	ANAH17A_raw	ANAH17B_raw	ANAH18A_raw	ANAH18B_raw	ANAH19A_raw	ANAH19B_raw	ANAH20A_raw	ANAH20B_raw	ANAH21A_raw	ANAH21B_raw
1879	NA	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	2.28	NA	NA	NA	NA	NA	5.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	3.13	NA	NA	NA	NA	NA	4.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	1.97	NA	NA	NA	NA	NA	5.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	1.07	NA	NA	NA	NA	NA	5.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	3.28	NA	NA	NA	NA	NA	5.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	1.96	NA	NA	NA	NA	NA	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	1.76	NA	NA	NA	NA	NA	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	1.99	NA	NA	NA	NA	NA	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	2.52	NA	NA	NA	NA	NA	4.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	3.52	NA	NA	NA	NA	NA	5.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	0.58	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	2.45	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	2.38	NA	NA	NA	NA	NA	0.54	NA	6.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	2.37	NA	NA	NA	NA	NA	1.77	NA	7.28	NA	NA	NA	NA	NA	NA	NA	NA	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.98	NA	NA	NA	NA	NA	NA
1902	NA	NA	3.24	3.26	NA	NA	NA	NA	3.71	2.47	NA	8.11	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	1.13	NA	NA	NA	NA	NA	NA
1903	NA	NA	2.68	2.51	NA	NA	NA	NA	2.51	2.61	NA	8.82	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	1.05	NA	NA	NA	NA	NA	NA
1904	NA	NA	3.81	0.69	NA	NA	NA	NA	1.69	2.79	NA	6.13	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8	NA	NA	NA	NA	NA	NA
1905	NA	NA	2.84	0.55	NA	NA	NA	NA	2.55	2.32	NA	7.77	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	1.41	NA	3.64	NA	NA	NA	NA
1906	NA	NA	2.54	0.9	NA	NA	NA	NA	1.83	0.9	NA	3.12	NA	NA	NA	NA	NA	NA	NA	NA	2.97	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	1.36	NA	4.27	NA	NA	NA	NA
1907	NA	NA	2.26	2.05	NA	NA	NA	NA	3.97	1.76	NA	2.64	NA	NA	NA	NA	NA	NA	NA	NA	2.25	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	0.65	NA	2.79	NA	NA	NA	NA
1908	NA	NA	2.41	3.28	NA	NA	NA	NA	4.7	3.64	NA	2.51	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.49	NA	2.13	NA	NA	NA	NA
1909	NA	NA	2.25	3.41	NA	NA	NA	NA	3.51	2.72	NA	4.25	NA	NA	NA	NA	NA	NA	NA	NA	2.79	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.51	NA	0.99	NA	NA	NA	NA
1910	NA	NA	1.87	2.41	NA	NA	NA	NA	2.99	1.54	NA	6.38	NA	NA	2.82	NA	NA	NA	NA	NA	3.94	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.81	NA	2.17	NA	NA	NA	NA
1911	NA	NA	0.73	1.96	NA	NA	NA	NA	2.6	2.7	NA	7.25	NA	NA	2.31	NA	NA	NA	NA	NA	5.95	NA	NA	1.34	4.86	NA	3.19	NA	NA	NA	NA	NA	NA	NA	1.81	1.03	NA	1.57	NA	NA	NA	NA
1912	NA	NA	1.09	4.09	NA	2.66	NA	NA	2.94	4.95	NA	5.82	NA	NA	3.3	NA	NA	NA	NA	NA	5.46	NA	NA	1.36	3.66	NA	3.15	NA	NA	NA	NA	NA	NA	0.56	2.02	1.29	NA	2.11	NA	NA	NA	NA
1913	NA	NA	4.37	4.23	NA	0.91	NA	NA	1.6	5.45	NA	1.35	NA	NA	4.47	NA	NA	NA	NA	NA	4.81	NA	NA	1.24	4.07	NA	4.64	NA	NA	NA	NA	NA	NA	1.14	1.87	1.29	NA	3.13	NA	NA	NA	NA
1914	NA	NA	2.48	1.84	NA	2.15	NA	NA	2.29	3.18	NA	7.75	NA	NA	4.37	NA	NA	NA	NA	NA	4.5	NA	NA	0.46	4.86	NA	5.22	NA	NA	3.5	NA	NA	NA	1.47	1.77	1.08	NA	3.45	NA	NA	NA	NA
1915	NA	NA	1.72	2.26	NA	2.43	NA	NA	2.01	2.37	NA	5.11	NA	NA	5.16	NA	NA	NA	NA	NA	3.65	NA	NA	0.2	4.15	NA	5.01	NA	NA	3.91	NA	NA	NA	1.88	2.4	0.89	NA	1.14	NA	NA	NA	NA
1916	NA	NA	0.79	0.84	NA	2.47	NA	NA	1.84	1.39	NA	0.72	NA	NA	3.67	NA	NA	NA	NA	NA	4.48	NA	NA	0.3	1.91	NA	4.58	6.36	NA	2.84	3.06	NA	NA	1.54	1.52	0.71	NA	1.83	NA	NA	NA	NA
1917	NA	NA	2.52	2.04	NA	2.21	NA	NA	1.68	1.71	NA	2.64	NA	NA	3.71	NA	NA	NA	NA	NA	3.66	NA	NA	0.27	2.21	NA	4.9	5.33	NA	3.23	2.04	NA	NA	2.35	2.14	0.69	NA	2.02	NA	1.91	NA	NA
1918	NA	NA	2.28	3.14	NA	0.63	NA	NA	1.57	1.47	NA	2.8	NA	NA	4.14	NA	NA	NA	NA	NA	2.96	NA	NA	0.42	2.61	NA	4.4	4.35	NA	2.97	0.67	3.17	NA	3.03	1.91	0.72	NA	4.2	NA	3.25	NA	NA
1919	NA	NA	2.42	3.08	NA	2.08	3.72	4.14	1.61	2.35	NA	2.42	NA	NA	3.96	NA	NA	NA	NA	NA	5.32	NA	NA	0.57	4.84	NA	5.41	5.45	NA	3.13	0.9	3.85	NA	4.45	2.82	1.06	NA	3.7	NA	3.97	NA	NA
1920	NA	NA	2.23	2.86	1.55	1.7	2.96	3.35	2.69	3.29	NA	1.76	NA	NA	4.37	NA	NA	4.49	NA	NA	2.9	NA	NA	1.36	3.4	1.58	5.74	6.08	NA	3.49	0.79	2.91	NA	5.18	4.69	1.4	NA	2	NA	4.83	NA	NA
1921	NA	NA	1.8	2.06	0.91	1.7	3	3.85	2.28	2.24	NA	3.09	NA	NA	3.43	NA	NA	2.8	3.31	3.09	2.66	NA	NA	1.11	2.24	2.05	4.16	4.23	NA	2.68	1.05	2.44	NA	4.68	3.17	1.22	NA	1.64	NA	3.8	NA	NA
