# Schweingruber - Münstertal (D), EU-Pr. - ABAL - ITRDB GERM054
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4544
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4544.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ054x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ054x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ054x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ054x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-29
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-29
#--------------------
# Title
#   Study_Name: Schweingruber - Münstertal (D), EU-Pr. - ABAL - ITRDB GERM054
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Münstertal (D), EU-Pr.
#   Location: Germany
#   Northernmost_Latitude: 47.85
#   Southernmost_Latitude: 47.85
#   Easternmost_Longitude: 7.78
#   Westernmost_Longitude: 7.78
#   Elevation_m: 490
#--------------------
# Data_Collection
#   Collection_Name: GERM054
#   First_Year: 1864
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 051011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051025_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051025; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051027_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051027; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051035_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051035; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051037_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051037; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051043_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051043; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051045_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051045; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051047_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051047; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051053_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051053; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051055_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051055; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 051057_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 051057; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	051011_raw	051013_raw	051015_raw	051017_raw	051021_raw	051023_raw	051025_raw	051027_raw	051031_raw	051033_raw	051035_raw	051037_raw	051041_raw	051043_raw	051045_raw	051047_raw	051051_raw	051053_raw	051055_raw	051057_raw
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.96	NA	0.97
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.94	0.88	0.93
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.96	0.87	0.97
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.95	0.96	0.96
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1	0.99	1.02
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.94	0.92	0.92
1870	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	0.86	0.9	0.87	0.89
1871	NA	NA	1.02	1.03	NA	NA	NA	NA	0.99	1.03	1.01	NA	NA	NA	NA	NA	0.99	0.98	0.97	1.04
1872	NA	NA	0.99	1.02	NA	NA	NA	NA	0.93	0.98	1	0.94	NA	NA	NA	NA	0.95	0.89	0.92	0.94
1873	1	0.96	1	0.98	NA	NA	NA	NA	0.88	0.91	0.89	0.89	NA	NA	NA	NA	0.99	0.96	1.01	1
1874	1	0.99	0.99	0.99	NA	NA	NA	NA	0.96	0.95	0.9	0.94	NA	NA	NA	NA	0.95	0.87	0.96	0.96
1875	1.03	1.02	1	1.04	NA	NA	NA	NA	1.02	0.96	1.01	1.01	NA	NA	NA	NA	1.01	1.03	0	1.07
1876	0.97	0.94	1.02	1.01	NA	NA	NA	NA	0.93	0.98	0.92	0.92	NA	NA	NA	NA	0.99	1.01	0.97	0.99
1877	0.93	0.83	0.95	0.88	NA	NA	NA	NA	0.92	0.95	0.95	0.91	NA	NA	NA	NA	0.99	0.97	0.85	0.98
1878	0.97	0.99	1	0.97	NA	NA	NA	NA	0.94	1	0.97	0.97	NA	NA	NA	NA	0.97	1	0.94	0.98
1879	0.93	0.91	0.96	0.93	0.71	0.79	0.81	0.8	0.83	0.87	0.87	0.86	NA	NA	NA	NA	0.91	0.91	0.92	0.91
1880	1.01	1.01	1.04	1.04	0.84	0.85	0.89	0.98	0.91	0.97	0.89	0.95	NA	NA	NA	NA	1.01	0.99	0.96	1.02
1881	1.01	0.96	0.94	0.99	0.75	0.75	0.77	0.7	0.9	0.92	0.95	0.9	NA	NA	NA	NA	1	1.01	0.96	0.95
1882	0.98	0.93	0.94	1	0.85	0.87	0.88	0.81	0.89	0.95	0.84	0.8	NA	NA	NA	NA	0.96	0.96	0.92	0.87
1883	1.04	1.02	1.06	1.05	0.98	0.95	1.04	1	0.96	0.76	0.8	0.96	NA	NA	NA	NA	0.99	1.01	0.92	0.96
1884	0.95	0.83	0.89	0.96	0.99	0.94	1	1	0.95	1.03	0.93	1.02	NA	NA	NA	NA	0.99	0.89	0.94	0.98
1885	0.99	0.89	0.95	1.02	0.97	0.9	0.99	0.98	1	0.99	0.94	1.03	NA	NA	NA	NA	0.99	1.03	0.98	0.94
1886	0.94	0.93	0.95	0.95	0.97	0.92	0.97	1	1.02	1.04	0.93	1.04	NA	NA	NA	NA	0.96	0.92	0.97	1.01
1887	0.97	0.95	0.95	0.97	0.96	0.87	0.95	0.97	1.02	1.03	0.95	0.96	NA	NA	NA	NA	0.96	0.95	0.98	0.93
1888	1	1	0.99	0.99	0.96	0.9	0.94	0.98	1	1	1.01	0.99	NA	NA	NA	NA	0.98	0.98	0.96	0.97
1889	1.03	0.96	1	1.03	0.94	0.94	0.96	0.97	1.02	0.98	0.97	0.95	NA	NA	NA	NA	0.96	0.97	0.97	0.95
1890	0.97	0.97	0.98	0.99	0.95	0.88	0.93	0.96	0.94	0.89	0.91	0.92	NA	NA	NA	NA	0.96	0.97	0.95	0.88
1891	1.07	1	1.04	1.03	0.94	0.98	1	0.97	1.01	1.07	1.03	1.04	NA	NA	NA	NA	1.01	1.03	1.02	1.02
1892	1.05	0.98	1.01	1.04	0.95	1.01	1.01	0.96	1.02	1.01	1.02	1.06	NA	NA	NA	NA	1	1.03	1.05	1.03
1893	1.08	1.03	1.04	1.05	0.99	1.03	1.02	0.99	1	1.06	1.05	1.07	NA	NA	NA	NA	1.09	1.07	1.08	1.08
1894	1	0.96	0.97	0.98	0.88	0.97	0.91	0.89	0.92	0.91	0.91	0.99	NA	NA	NA	NA	0.97	0.98	0.99	0.96
1895	1.02	1	0.99	1.01	0.95	1	0.97	0.98	1	1	0.97	1.04	NA	NA	NA	NA	1.02	1.03	1.03	1.02
1896	1	0.87	0.87	0.96	0.82	0.83	0.85	0.83	0.91	0.87	0.84	0.93	NA	NA	NA	NA	0.91	0.95	0.94	0.94
1897	1	0.87	0.87	0.97	0.85	0.9	0.84	0.8	0.95	0.87	0.83	0.99	NA	NA	NA	NA	0.9	0.91	0.89	0.97
1898	0.99	0.91	0.9	1	0.93	0.97	0.94	0.89	0.93	0.86	0.91	0.97	NA	NA	NA	NA	0.99	1.04	0.97	1.06
1899	1.06	0.99	1	1.02	0.98	0.98	0.98	0.95	0.97	0.97	0.93	1.03	NA	NA	NA	NA	1.02	1.02	1.01	1.08
1900	0.96	0.92	0.92	1.01	0.94	0.89	0.9	0.89	0.97	0.9	0.93	0.99	NA	NA	NA	NA	0.97	0.94	1.04	1.07
1901	0.92	0.83	0.86	0.98	0.83	0.87	0.9	0.85	0.88	0.81	0.85	0.91	NA	NA	NA	NA	0.87	0.86	0.92	0.95
1902	0.96	0.92	0.9	0.97	0.86	0.88	0.89	0.85	0.84	0.84	0.76	0.9	NA	NA	NA	NA	0.96	0.91	0.97	0.95
1903	1.02	0.93	0.97	1	0.91	0.89	0.92	0.84	0.87	0.9	0.84	0.91	NA	NA	NA	0.91	1	0.97	1.02	1.01
1904	1.06	1.03	1.02	0.99	0.99	0.97	0.99	0.98	0.97	1.01	0.93	1.02	0.97	0.9	1	0.96	1	1	1.06	1.02
1905	0.84	0.81	0.87	0.88	0.8	0.81	0.77	0.73	0.76	0.78	0.75	0.8	0.9	0.92	0.95	0.87	0.8	0.73	0.9	0.92
1906	0.98	0.95	1.06	0.99	0.96	0.96	0.95	0.93	0.94	0.94	0.88	1	0.98	1	1	0.94	0.92	0.96	1.02	1.02
1907	1.08	1.03	1.05	1.04	1.01	1.01	1	1.02	1.01	1.03	0.99	1.06	0.99	1.01	1.04	0.99	1	1.02	1.07	1.04
1908	0.93	0.87	0.91	0.92	0.9	0.86	0.89	0.9	0.93	0.83	0.81	0.98	0.97	0.98	1.02	0.96	0.93	0.86	0.95	0.94
1909	0.84	0.81	0.92	0.93	0.87	0.86	0.84	0.86	0.83	0.89	0.84	0.82	0.98	0.98	0.99	0.97	0.96	0.86	0.91	0.98
1910	0.81	0.79	0.8	0.87	0.84	0.79	0.82	0.76	0.73	0.83	0.82	0.8	0.9	0.87	0.92	0.87	0.79	0.82	0.89	0.9
1911	0.94	0.91	0.78	0.93	0.93	0.93	0.92	0.9	0.92	0.99	0.94	0.9	0.98	0.97	1.05	0.99	0.83	0.9	1	0.9
1912	0.88	0.82	0.91	0.97	0.9	0.79	0.89	0.89	0.89	0.77	0.85	0.92	0.94	0.85	0.92	0.9	0.87	0.86	0.91	1.02
1913	0.92	0.81	0.92	0.98	0.99	0.96	0.92	0.92	0.95	0.82	0.81	0.96	0.93	0.92	0.96	0.97	0.94	0.93	1	0.98
1914	0.86	0.75	0.94	0.92	0.93	0.89	0.9	0.91	0.9	0.67	0.71	0.86	0.97	0.92	0.98	0.99	0.93	0.92	1	0.94
