# Tumajer - U Houkvice - QURO - ITRDB CZEC028
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34973
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34973.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/czec028-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; czec028-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/czec028.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/czec028.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-15
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-15
#--------------------
# Title
#   Study_Name: Tumajer - U Houkvice - QURO - ITRDB CZEC028
#--------------------
# Investigators
#   Investigators: Tumajer, J.(https://orcid.org/0000-0002-7773-7081); Treml, V.(https://orcid.org/0000-0001-5067-3308)
#--------------------
# Description_Notes_and_Keywords
#   Description: The data represent raw tree-ring width series. One core was extracted from each tree (Quercus robur). NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Jan Tumajer and Václav Treml
#   Journal_Name: Trees - Structure and Function
#   Published_Title: Influence of artificial alteration of groundwater level on vessel lumen area and tree-ring width of Quercus robur
#   Published_Date_or_Year: 2017
#   Volume: 31
#   Pages: 1945-1957
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s00468-017-1598-3
#   Full_Citation: None
#   Abstract: Drought events and the overuse of groundwater for water supply can cause significant declines of groundwater levels in naturally poorly drained forest stands. However, the documented growth reactions of trees to declines in groundwater level vary a lot and range from positive because of increased soil aeration to strongly negative because of drought stress. We analysed changes in tree-ring width and earlywood average vessel lumen area of Quercus robur from sites above an artesian aquifer, whose groundwater level declined in the late 1980s by about 5 m due to water pumping. Because we expected different responses of individual trees due to local microtopography and fine root distribution, we performed both site-level and tree-level analyses. Our results show that the site-level response of tree growth to groundwater-level pumping was not uniform. Individual trees were clustered into groups of drought-limited and water abundance-limited individuals. The response of trees to groundwater pumping differed between clusters - drought-sensitive trees responded negatively, whereas the growth of trees limited by water abundance remained stable or slightly increased. Inter-series correlation of drought-limited trees significantly increased in the period with the lowest groundwater level. In contrast to tree-ring widths, earlywood vessel lumen area series contained common temperature signal, with no imprint of groundwater-level alteration. Our results indicate that poorly drained forest ecosystems are characterized by a significantly individualistic response of radial growth to groundwater-level alteration. These individualistic responses could be, however, overshadowed in stand-level average tree-ring width chronologies.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Ministry of Education, Youth and Sports of the Czech Republic
#   Grant: SVV 260078/2014
#--------------------
# Site_Information
#   Site_Name: U Houkvice
#   Location: Czech Republic
#   Northernmost_Latitude: 50.192
#   Southernmost_Latitude: 50.192
#   Easternmost_Longitude: 16.089
#   Westernmost_Longitude: 16.089
#   Elevation_m: 275
#--------------------
# Data_Collection
#   Collection_Name: CZEC028
#   First_Year: 1882
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## h01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## h23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: h23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	h01_raw	h02_raw	h03_raw	h04_raw	h05_raw	h06_raw	h07_raw	h08_raw	h09_raw	h10_raw	h11_raw	h12_raw	h13_raw	h14_raw	h15_raw	h16_raw	h17_raw	h18_raw	h20_raw	h21_raw	h22_raw	h23_raw
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.04	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06	3.14
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	4.22
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	3.04
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	3.95
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	5.32
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	3.85
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82	4.16
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	3.49
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85	3.46
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31	3.73
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	2.18
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	2.36
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	1.77
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	2.25
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	1.85
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	1.48
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	1.36
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	1.11
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	1.47
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.92
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	0.85
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.78
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	0.9
1924	NA	NA	NA	NA	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.04
1925	NA	NA	NA	NA	1.85	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	1.04
1926	NA	NA	NA	NA	1.94	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.37
1927	NA	NA	NA	NA	2.41	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	1.46
1928	NA	NA	NA	NA	2.66	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	1.54
1929	NA	NA	NA	NA	5.18	3.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.15
1930	NA	NA	NA	NA	4.34	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.97
1931	NA	NA	NA	NA	5.79	5.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.75
1932	NA	NA	NA	NA	4.5	5.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	1.54
1933	NA	1.72	NA	NA	4.37	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	3.24	NA	NA	1.27	1.32
1934	NA	1.43	NA	NA	3.98	3.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	0.97	NA	NA	0.56	0.82
1935	NA	2.5	NA	NA	3.24	4.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	1.48	NA	NA	1.03	1.05
1936	NA	2.26	NA	NA	2.85	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	2.65	NA	NA	1.15	0.81
1937	NA	3.34	3.61	NA	4.31	6.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	NA	2.32	NA	NA	2.35	0.79
1938	NA	4.32	2.8	NA	5.15	5.83	NA	NA	NA	NA	1.09	NA	NA	NA	NA	1.84	NA	3.52	NA	NA	2.13	0.56
1939	NA	4.1	4.63	NA	6.72	7.43	NA	NA	NA	8.19	2.03	NA	NA	NA	NA	1.43	NA	4.3	2.2	NA	1.9	0.57
1940	NA	1.87	1.53	2.07	1.25	2.66	1.66	1.86	NA	3.1	1.43	NA	NA	NA	NA	1.36	NA	1.43	1.66	NA	0.69	0.43
