# Meriläinen - Kirkkoniemi Savonlinna Bell Tower - PISY - ITRDB FINL026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3995
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3995.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-04-09
#--------------------
# File_Last_Modified_Date
#   Date: 2004-04-09
#--------------------
# Title
#   Study_Name: Meriläinen - Kirkkoniemi Savonlinna Bell Tower - PISY - ITRDB FINL026
#--------------------
# Investigators
#   Investigators: Meriläinen, J.; Lindholm, M.; Timonen, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kirkkoniemi Savonlinna Bell Tower
#   Location: Ita-Suomen laani
#   Northernmost_Latitude: 61.87
#   Southernmost_Latitude: 61.87
#   Easternmost_Longitude: 28.82
#   Westernmost_Longitude: 28.82
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: FINL026
#   First_Year: 1505
#   Last_Year: 1772
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OMA0415B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0415B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0415C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0415C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0420A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0420A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0420B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0420B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0421A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0421A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0423B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0423B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0426A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0426A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0426B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0426B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0429A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0429A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0430A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0430A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0430B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0430B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0431A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0431A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0431B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0431B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0432A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0432A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0432B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0432B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0437A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0437A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0437B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0437B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0439A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0439A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0440A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0440A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OMA0415B_raw	OMA0415C_raw	OMA0420A_raw	OMA0420B_raw	OMA0421A_raw	OMA0423B_raw	OMA0426A_raw	OMA0426B_raw	OMA0429A_raw	OMA0430A_raw	OMA0430B_raw	OMA0431A_raw	OMA0431B_raw	OMA0432A_raw	OMA0432B_raw	OMA0437A_raw	OMA0437B_raw	OMA0439A_raw	OMA0440A_raw
1505	NA	NA	NA	NA	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1506	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1507	NA	NA	NA	NA	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1508	NA	NA	NA	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1509	NA	NA	NA	NA	NA	2.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1510	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1511	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1512	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1513	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1514	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1515	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1516	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1517	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1518	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1519	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1520	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1521	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1522	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1523	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1524	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1525	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1526	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1527	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1528	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1529	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1530	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1531	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1532	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1533	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1534	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1535	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1536	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1537	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1538	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA
1539	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	2.31	NA	NA	NA	NA	NA
1540	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
1541	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	NA
1542	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA
1543	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	2.82	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	NA	1.35	NA	0.66	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	NA	1.22	NA	0.88	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	NA	1.12	NA	0.91	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	NA	0.59	NA	0.5	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	NA	0.76	NA	0.64	NA	NA	NA	NA	NA	1.31	NA	NA	NA	0.71	NA
1556	NA	NA	NA	NA	NA	1.05	0.85	0.58	NA	NA	NA	NA	NA	1.29	NA	NA	NA	1.02	NA
1557	NA	NA	NA	NA	NA	1.13	0.81	0.68	NA	NA	NA	NA	NA	1.48	NA	NA	NA	0.87	NA
1558	NA	NA	NA	NA	NA	1.26	0.78	0.62	NA	NA	NA	NA	NA	1.12	NA	NA	NA	1.17	NA
1559	NA	NA	NA	NA	NA	1.28	0.54	0.62	NA	NA	NA	NA	NA	0.96	NA	NA	NA	1.54	1.5
1560	NA	NA	NA	NA	NA	0.85	0.5	0.67	NA	NA	NA	NA	NA	1.06	NA	NA	NA	0.69	0.95
1561	NA	NA	NA	NA	NA	0.88	0.71	0.67	NA	NA	NA	NA	NA	1.09	NA	NA	NA	0.77	1.2
1562	NA	NA	NA	NA	NA	0.78	0.5	0.58	NA	NA	NA	NA	NA	1.04	NA	NA	NA	0.65	0.88
