# Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4388
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4388.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-31
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-31
#--------------------
# Title
#   Study_Name: Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Col D'Allos
#   Location: France
#   Northernmost_Latitude: 44.27
#   Southernmost_Latitude: 44.27
#   Easternmost_Longitude: 6.57
#   Westernmost_Longitude: 6.57
#   Elevation_m: 1900
#--------------------
# Data_Collection
#   Collection_Name: FRAN016
#   First_Year: 1792
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 257030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257220_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257220; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257230_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257230; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257260_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257260; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	257030_raw	257070_raw	257090_raw	257120_raw	257150_raw	257160_raw	257220_raw	257230_raw	257260_raw
1865	1.08	0.44	1.06	NA	0.82	0.72	1.14	0.59	0.79
1866	1.04	0.46	0.85	NA	0.73	0.63	0.99	0.74	0.81
1867	1.06	0.45	0.8	NA	0.89	0.7	0.99	0.72	0.88
1868	0.81	0.3	0.63	NA	0.8	0.59	1.16	0.71	0.8
1869	0.82	0.26	0.69	NA	0.8	0.46	1.02	0.62	0.92
1870	0.67	0.26	0.58	NA	0.65	0.54	0.86	0.64	0.74
1871	0.71	0.29	0.81	NA	0.72	0.53	1.02	0.7	0.87
1872	0.74	0.31	0.76	NA	0.64	0.53	0.8	0.74	0.78
1873	0.67	0.32	0.77	NA	0.75	0.58	0.98	0.69	0.84
1874	0.86	0.3	0.97	NA	0.89	0.55	1.42	0.95	1.02
1875	0.97	0.28	1.11	NA	0.79	0.51	1.63	1.04	1.38
1876	0.93	0.31	0.87	NA	0.7	0.5	1.55	0.98	1.39
1877	0.86	0.29	0.91	NA	0.63	0.47	1.73	0.82	1.2
1878	0.67	0.38	0.72	NA	0.69	0.41	1.3	0.88	1.55
1879	0.53	0.21	0.52	NA	0.48	0.36	1.14	0.81	1.57
1880	0.71	0.28	0.86	NA	0.7	0.45	1.66	1.08	1.72
1881	0.91	0.32	0.6	1.38	0.63	0.47	1.14	0.92	1.77
1882	0.69	0.2	0.53	1.11	0.59	0.35	1.02	0.66	1.16
1883	0.79	0.38	0.93	1.9	0.73	0.64	1.53	1.16	1.46
1884	0.71	0.45	0.74	1.49	0.55	0.43	1.16	0.82	1.32
1885	0.61	0.4	0.68	1.64	0.59	0.52	1.39	0.88	1.33
1886	0.73	0.32	0.68	1.33	0.63	0.46	1.19	0.89	1.19
1887	0.68	0.29	0.59	1.16	0.68	0.49	1.15	0.98	1.16
1888	0.65	0.21	0.72	1.38	0.58	0.46	1.16	1	1.14
1889	0.8	0.33	0.8	1.69	0.61	0.55	1.26	1.26	1.34
1890	0.86	0.21	0.62	1.63	0.56	0.49	1.15	1.15	1.16
1891	0.89	0.24	0.63	1.56	0.72	0.46	1.05	1.08	0.99
1892	0.96	0.22	0.55	1.76	0.6	0.49	1.07	1.12	1.06
1893	1.01	0.24	0.63	2.04	0.73	0.53	1.19	1.18	1.34
1894	0.78	0.19	0.54	1.33	0.58	0.33	1.11	0.91	1.05
1895	0.84	0.28	0.71	1.48	0.64	0.62	1.3	0.91	0.92
1896	0.62	0.3	0.71	1.34	0.47	0.44	1.36	0.9	1.07
1897	0.9	0.43	0.75	1.51	0.53	0.6	1.49	1.33	1.28
1898	0.6	0.26	0.59	1.2	0.46	0.52	1.44	1.1	1.09
1899	0.59	0.21	0.61	1.26	0.44	0.47	1.72	1.08	1.32
1900	0.61	0.19	0.5	1.11	0.35	0.38	1.27	1.01	1.22
1901	0.78	0.29	0.64	1.79	0.58	0.56	1.8	1.45	1.6
1902	0.78	0.4	0.51	1.05	0.48	0.55	1.28	1.09	1.24
1903	0.72	0.41	0.75	1.25	0.57	0.66	1.42	0.99	1.26
1904	0.7	0.41	0.69	1.73	0.71	0.64	1.75	1.29	1.46
1905	0.59	0.38	0.57	1.05	0.53	0.67	1.16	0.95	0.94
1906	0.66	0.3	0.85	1.27	0.56	0.73	1.35	0.89	0.87
1907	0.48	0.16	0.67	0.8	0.47	0.5	1.15	0.68	0.49
1908	0.78	0.22	0.78	1.33	0.54	0.59	1.58	0.99	0.81
1909	0.79	0.14	0.65	1.05	0.48	0.57	1.36	0.83	0.66
1910	0.87	0.26	0.68	1.16	0.51	0.63	1.6	1.14	0.79
1911	0.71	0.3	0.75	1.13	0.55	0.71	1.44	1.13	0.74
1912	0.67	0.18	0.76	0.9	0.52	0.54	1.28	0.94	0.49
1913	0.96	0.23	0.66	0.93	0.6	0.71	1.12	0.88	0.42
1914	0.98	0.25	0.94	1.17	0.77	0.91	1.56	0.91	0.6
1915	0.89	0.27	0.95	1.26	0.79	0.95	1.53	1.21	0.72
1916	0.75	0.23	0.74	1.12	0.75	0.78	1.29	1.1	0.71
1917	0.83	0.2	0.67	1.17	0.79	0.85	1.58	1.2	0.87
1918	0.79	0.2	0.71	0.95	0.64	0.72	1.37	0.9	0.75
1919	0.72	0.17	0.65	0.56	0.6	0.73	1.11	0.8	0.7
1920	0.88	0.39	1	0.53	0.75	0.91	1.48	1.21	1.08
1921	0.82	0.28	0.63	1.01	0.59	0.58	1.37	1.59	0.99
1922	0.68	0.25	0.66	0.88	0.53	0.71	1.64	1.16	0.93
1923	0.79	0.35	0.96	1.08	0.62	0.7	1.73	1.47	1.04
1924	0.96	0.43	1.05	1.07	0.61	0.72	2.18	1.64	1.16
1925	1.3	0.89	0.93	1.32	0.67	0.92	2.75	1.84	1.21
1926	1.12	1.04	1.08	1.19	0.82	1.06	2.41	1.38	1.08
1927	0.82	1.41	1.1	0.9	0.76	1.04	2.63	1.31	1.35
1928	0.75	1.08	1.32	0.71	0.81	1.09	2.11	1.38	1.37
1929	0.69	1.33	1.26	1.89	0.69	0.88	1.65	1.19	1.55
1930	0.79	1.52	1.11	1.99	0.49	1.5	1.78	0.76	1.69
1931	1.09	1.29	0.86	1.12	0.41	1.26	1.48	0.99	1.24
1932	0.88	1.74	1	1.28	0.41	1.07	1.67	1	1.27
1933	1.44	1.65	0.99	0.8	0	1.15	1.63	0.86	1.15
1934	1.79	1.68	1.09	0.57	0	1.16	1.86	1.12	1.32
1935	1.6	1.61	1	0.6	0	0.96	1.86	1.16	1.35
1936	1.67	2.07	1.14	0.79	0	1.24	2.71	1.4	1.95
1937	1.73	1.59	0.99	0.63	0	1.16	2.58	0.24	2.02
1938	1.41	0.97	1.2	0.87	0.51	1.16	2.42	0.74	2.03
1939	1.43	1.27	1.42	0.87	0.47	1.33	2.08	0.34	1.99
1940	1.42	1.26	1.77	1.08	0.74	1.28	2.09	1.1	2.23
1941	1.61	1.48	1.68	0.99	1.3	1.41	2.33	0.73	2.26
1942	1.45	1.07	1.32	0.69	1.38	1.12	1.56	0.78	1.47
1943	1.68	0.94	1.59	0.81	1.7	1.19	1.64	0.84	1.62
1944	1.47	0.79	1.63	1.16	1.14	1.06	1.75	1.19	1.71
1945	1.35	0.78	1.47	0.92	1.11	1.08	1.4	1.17	1.46
1946	1.41	0.96	1.64	1.01	1.05	1.14	1.35	0.99	1.64
1947	1.75	0.95	1.68	0.99	0.95	1.18	1.4	0.67	1.99
1948	1.01	0.6	1.51	0.76	0.89	1.07	1.23	0.52	1.34
1949	0.89	0.64	1.48	0.86	0.85	1.19	1.48	0.72	1.61
1950	0.95	0.68	1.2	0.66	0.75	1.11	1.02	0.68	1.19
1951	0.89	0.69	1.39	0.7	0.61	0.96	1.14	0.83	1.22
1952	1.33	0.78	1.42	0.87	0.68	1.08	1.39	0.86	1.23
1953	1.3	0.71	1.61	1.04	0.78	1.2	2.11	1.12	1.54
1954	1.2	0.76	1.68	1.12	0.81	1.37	2.23	1.02	1.79
1955	1.82	1.11	2.1	1.37	1.14	1.62	2.49	1.38	2.7
1956	1.56	0.94	1.96	1	1.1	1.47	1.88	1.03	2.29
1957	1.41	0.97	1.94	1.21	0.99	1.32	1.52	1.08	2.04
1958	1.65	1.05	2.28	1.38	1.01	1.45	1.74	1.06	2.06
1959	1.76	1.09	1.85	1.22	0.68	1.33	1.35	0.87	1.88
1960	1.84	1.11	1.87	1.21	0.81	1.38	1.83	0.81	2.05
1961	1.77	1.06	2.09	1.27	0.92	1.27	2.15	0.94	2.11
1962	1.17	0.88	1.29	0.77	0.63	1.02	1.18	0.51	1.24
1963	1.51	0.82	2.35	1.03	0.96	1.5	1.46	0.96	1.55
1964	1.53	0.82	2.65	1.22	1.07	1.57	1.89	0.88	2.23
1965	1.45	0.8	1.75	0.95	0.93	1.21	1.29	0.77	1.71
1966	1.46	0.76	1.86	0.94	0.99	1.12	1.18	0.7	1.37
1967	1.35	1.07	1.78	0.99	0.99	1.09	1.26	1	1.61
1968	1.05	0.86	1.28	1	0.87	1.16	1.38	0.95	1.44
1969	1.23	1.13	1.81	1.3	0.98	1.37	2.1	0.78	1.86
1970	1.28	1.09	1.43	1.08	0.82	1.09	1.34	0.94	2
1971	1.18	1.04	1.75	1.15	0.92	1.19	1.2	0.83	2.23
1972	1.19	1.11	1.85	1.06	0.98	1.17	1.17	1.08	2.96
1973	1.43	0.97	1.92	1.63	1.18	1.41	1.27	0.97	2.02
1974	1.24	0.97	2.03	1.72	0.93	1.18	1.42	1.04	1.81
1975	1.26	0.98	1.46	1.2	0.93	1.22	1.05	0.84	1.76
