# Schweingruber - Riederalp Vs Aletschwald - PICE - ITRDB SWIT109
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4610
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4610.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit109n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit109n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit109n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit109n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Riederalp Vs Aletschwald - PICE - ITRDB SWIT109
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Riederalp Vs Aletschwald
#   Location: Switzerland
#   Northernmost_Latitude: 46.4
#   Southernmost_Latitude: 46.4
#   Easternmost_Longitude: 8.02
#   Westernmost_Longitude: 8.02
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: SWIT109
#   First_Year: 1788
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 225007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 225013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 225013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 227032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 227032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	225007_raw	225008_raw	225009_raw	225010_raw	225011_raw	225013_raw	227030_raw	227031_raw	227032_raw
1866	NA	0.28	0.31	NA	NA	NA	0.26	0.33	NA
1867	NA	0.29	0.3	NA	NA	NA	0.24	0.3	NA
1868	NA	0.31	0.28	NA	NA	NA	0.24	0.31	NA
1869	NA	0.31	0.28	NA	NA	NA	0.23	0.28	NA
1870	NA	0.31	0.28	NA	NA	NA	0.26	0.33	0.34
1871	NA	0.31	0.26	NA	NA	NA	0.24	0.34	0.32
1872	NA	0.29	0.28	NA	NA	NA	0.26	0.32	0.31
1873	NA	0.31	0.28	NA	NA	NA	0.24	0.3	0.29
1874	NA	0.31	0.25	0.31	NA	NA	0.25	0.31	0.27
1875	NA	0.31	0.27	0.33	NA	NA	0.25	0.32	0.3
1876	NA	0.31	0.27	0.32	NA	NA	0.24	0.32	0.27
1877	NA	0.3	0.27	0.32	NA	NA	0.26	0.31	0.28
1878	NA	0.3	0.25	0.34	NA	NA	0.26	0.33	0.29
1879	NA	0.3	0.28	0.32	NA	NA	0.24	0.32	0.29
1880	NA	0.28	0.27	0.32	NA	NA	0.24	0.32	0.27
1881	NA	0.29	0.27	0.33	NA	NA	0.26	0.35	0.28
1882	NA	0.29	0.27	0.35	NA	NA	0.24	0.31	0.28
1883	NA	0.3	0.26	0.33	NA	NA	0.26	0.34	0.26
1884	NA	0.3	0.25	0.32	NA	NA	0.24	0.33	0.27
1885	NA	0.3	0.28	0.35	NA	NA	0.26	0.34	0.29
1886	NA	0.31	0.26	0.32	NA	NA	0.24	0.34	0.27
1887	NA	0.27	0.28	0.37	NA	NA	0.27	0.33	0.3
1888	NA	0.28	0.27	0.34	NA	NA	0.25	0.3	0.28
1889	NA	0.27	0.27	0.3	NA	0.29	0.26	0.32	0.28
1890	NA	0.26	0.28	0.32	NA	0.3	0.24	0.33	0.26
1891	NA	0.27	0.29	0.31	NA	0.28	0.24	0.33	0.28
1892	NA	0.27	0.28	0.3	NA	0.29	0.24	0.31	0.26
1893	NA	0.28	0.29	0.31	NA	0.28	0.25	0.32	0.26
1894	NA	0.29	0.28	0.31	NA	0.3	0.27	0.35	0.28
1895	NA	0.3	0.29	0.31	NA	0.28	0.27	0.35	0.29
1896	NA	0.29	0.3	0.32	NA	0.31	0.26	0.34	0.29
1897	NA	0.29	0.28	0.3	NA	0.3	0.25	0.34	0.28
1898	NA	0.3	0.29	0.28	NA	0.27	0.23	0.32	0.26
1899	NA	0.29	0.29	0.3	NA	0.26	0.23	0.34	0.27
1900	NA	0.28	0.29	0.29	NA	0.29	0.27	0.35	0.28
1901	NA	0.3	0.3	0.31	NA	0.27	0.26	0.35	0.27
1902	NA	0.3	0.29	0.31	NA	0.27	0.27	0.35	0.26
1903	0.28	0.29	0.28	0.29	NA	0.26	0.27	0.34	0.25
1904	0.28	0.31	0.29	0.29	NA	0.29	0.27	0.36	0.28
1905	0.28	0.29	0.29	0.3	NA	0.26	0.26	0.34	0.27
1906	0.29	0.31	0.29	0.32	NA	0.28	0.27	0.38	0.29
1907	0.29	0.3	0.27	0.32	NA	0.29	0.23	0.35	0.29
1908	0.26	0.3	0.28	0.36	NA	0.26	0.26	0.32	0.27
1909	0.27	0.3	0.27	0.3	NA	0.24	0.24	0.33	0.26
1910	0.26	0.27	0.26	0.29	NA	0.25	0.22	0.34	0.25
1911	0.25	0.29	0.27	0.31	NA	0.26	0.27	0.36	0.27
1912	0.27	0.29	0.31	0.31	NA	0.29	0.27	0.38	0.28
1913	0.26	0.27	0.25	0.29	NA	0.24	0.24	0.31	0.27
1914	0.26	0.29	0.27	0.31	NA	0.27	0.25	0.35	0.26
1915	0.24	0.28	0.28	0.31	NA	0.27	0.23	0.34	0.25
1916	0.25	0.3	0.28	0.31	NA	0.26	0.25	0.33	0.27
1917	0.25	0.3	0.29	0.31	NA	0.26	0.26	0.35	0.28
1918	0.29	0.31	0.3	0.32	NA	0.26	0.29	0.36	0.28
1919	0.28	0.3	0.29	0.28	NA	0.25	0.25	0.33	0.27
1920	0.24	0.31	0.29	0.3	NA	0.25	0.27	0.34	0.28
1921	0.25	0.3	0.3	0.31	NA	0.27	0.28	0.33	0.28
1922	0.27	0.3	0.29	0.29	NA	0.26	0.27	0.34	0.28
1923	0.26	0.29	0.28	0.3	0.28	0.27	0.27	0.34	0.28
1924	0.25	0.29	0.29	0.29	0.29	0.26	0.26	0.33	0.27
1925	0.26	0.29	0.28	0.29	0.25	0.26	0.26	0.32	0.3
1926	0.28	0.31	0.29	0.3	0.26	0.25	0.26	0.33	0.29
1927	0.24	0.31	0.29	0.29	0.27	0.25	0.26	0.32	0.29
1928	0.26	0.29	0.3	0.31	0.26	0.27	0.26	0.32	0.29
1929	0.26	0.3	0.29	0.32	0.27	0.26	0.27	0.31	0.3
1930	0.26	0.31	0.3	0.31	0.29	0.27	0.27	0.33	0.32
1931	0.25	0.29	0.29	0.3	0.29	0.28	0.26	0.32	0.31
1932	0.25	0.28	0.28	0.3	0.26	0.24	0.23	0.33	0.31
1933	0.24	0.27	0.26	0.3	0.24	0.23	0.26	0.33	0.27
1934	0.27	0.29	0.29	0.3	0.27	0.28	0.25	0.33	0.29
1935	0.25	0.29	0.29	0.31	0.27	0.27	0.27	0.32	0.29
1936	0.25	0.27	0.27	0.29	0.26	0.24	0.24	0.31	0.3
1937	0.24	0.3	0.28	0.3	0.3	0.26	0.24	0.31	0.29
1938	0.23	0.29	0.27	0.3	0.27	0.24	0.25	0.3	0.28
1939	0.26	0.29	0.27	0.3	0.27	0.25	0.26	0.31	0.27
1940	0.26	0.28	0.26	0.3	0.28	0.24	0.23	0.29	0.27
1941	0.23	0.28	0.27	0.31	0.28	0.25	0.27	0.31	0.26
1942	0.24	0.29	0.29	0.32	0.28	0.26	0.25	0.31	0.27
1943	0.26	0.3	0.28	0.32	0.27	0.27	0.26	0.3	0.27
1944	0.26	0.29	0.27	0.32	0.3	0.27	0.25	0.31	0.3
1945	0.26	0.3	0.27	0.29	0.27	0.29	0.26	0.31	0.27
1946	0.22	0.3	0.26	0.29	0.26	0.27	0.26	0.31	0.27
1947	0.22	0.29	0.27	0.3	0.28	0.26	0.27	0.32	0.28
1948	0.24	0.28	0.26	0.29	0.27	0.27	0.24	0.3	0.28
1949	0.25	0.29	0.27	0.3	0.26	0.26	0.27	0.33	0.3
1950	0.25	0.28	0.28	0.29	0.29	0.27	0.27	0.29	0.29
1951	0.23	0.27	0.26	0.29	0.29	0.26	0.28	0.31	0.29
1952	0.26	0.28	0.25	0.29	0.25	0.27	0.27	0.31	0.3
1953	0.24	0.26	0.2	0.27	0.22	0.25	0.23	0.27	0.25
1954	0.25	0.27	0.25	0.3	0.24	0.26	0.24	0.31	0.27
1955	0.23	0.27	0.25	0.3	0.23	0.24	0.25	0.3	0.27
1956	0.24	0.26	0.24	0.3	0.23	0.24	0.26	0.31	0.26
1957	0.23	0.29	0.28	0.31	0.23	0.26	0.3	0.31	0.28
1958	0.23	0.28	0.25	0.3	0.24	0.26	0.26	0.31	0.27
1959	0.25	0.28	0.27	0.3	0.25	0.25	0.28	0.32	0.27
1960	0.25	0.27	0.26	0.29	0.25	0.28	0.25	0.29	0.27
1961	0.25	0.29	0.26	0.32	0.24	0.27	0.29	0.33	0.28
1962	0.26	0.28	0.28	0.33	0.25	0.3	0.29	0.32	0.28
1963	0.24	0.27	0.28	0.3	0.24	0.3	0.28	0.31	0.28
1964	0.26	0.3	0.28	0.31	0.26	0.26	0.3	0.34	0.29
1965	0.24	0.27	0.28	0.28	0.27	0.27	0.28	0.29	0.27
1966	0.25	0.29	0.29	0.3	0.26	0.26	0.3	0.32	0.31
1967	0.24	0.27	0.27	0.3	0.25	0.24	0.31	0.31	0.28
1968	0.24	0.27	0.27	0.29	0.25	0.25	0.28	0.31	0.27
1969	0.23	0.27	0.25	0.28	0.24	0.25	0.26	0.3	0.28
1970	0.24	0.26	0.25	0.28	0.25	0.25	0.29	0.3	0.28
1971	0.25	0.27	0.25	0.27	0.24	0.24	0.29	0.31	0.28
1972	0.24	0.26	0.26	0.27	0.25	0.24	0.3	0.33	0.28
1973	0.25	0.26	0.27	0.28	0.24	0.25	0.27	0.31	0.29
1974	0.25	0.27	0.26	0.29	0.24	0.24	0.27	0.3	0.27
