# Wilson - Theresienplatz 20-3, Rathaus Straubing Historical - PCAB - ITRDB GERM143
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12857
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12857.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: precipitation
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ143-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ143-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ143.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ143.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-23
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-23
#--------------------
# Title
#   Study_Name: Wilson - Theresienplatz 20-3, Rathaus Straubing Historical - PCAB - ITRDB GERM143
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: # # Hydroclimatic reconstructions # # # # # # References: # # Wilson, R.J.S. and W. Elling. 2004. # # Temporal instabilities of tree-growth/climate response # # in the Lower Bavarian Forest Region: Implications for # # dendroclimatic reconstruction. # # Trees: Structure and Function, 18 (1): 19-28.# # # # Wilson, R.J.S., J. Esper, and B.H. Luckman. 2004. # # Utilising Historical Tree-Ring Data for Dendroclimatology: # # A Case study from the Bavarian Forest, Germany. # # Dendrochronologia. 21 (2): 53-68.# # # # Wilson, R.J.S., B.H. Luckman, and J. Esper. 2005. # # A 500-Year Dendroclimatic Reconstruction of Spring/Summer # # Precipitation from the Lower Bavarian Forest Region, Germany. # # International Journal of Climatology, 25: 611-630.# # # # # # Notes: # # Bavarian Forest Region Historical Timbers # # # #  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: International Journal of Climatology
#   Published_Title: A 500-Year Dendroclimatic Reconstruction of Spring/Summer  Precipitation from the Lower Bavarian Forest Region, Germany
#   Published_Date_or_Year: 2005
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1002/joc.1150
#   Full_Citation: Wilson, R.J.S., B.H. Luckman, and J. Esper. 2005. 
A 500-Year Dendroclimatic Reconstruction of Spring/Summer 
Precipitation from the Lower Bavarian Forest Region, Germany. 
International Journal of Climatology, 25: 611-630.

#   Abstract: This paper presents a 500 year March-August precipitation reconstruction for the Bavarian Forest region of southeast
# Germany based on a composite, well-replicated data set of 676 living and historical tree-ring width series from Norway
# spruce. Two versions of the chronology are developed. The cubic smoothing spline (SPL) chronology, standardized
# with a fixed 80 year spline function, retains decadal and higher frequency variation. The regional curve standardization
# (RCS) chronology uses regional curve standardization to retain additional lower frequency variation from the same
# data. Calibration (1879-1978) of these chronologies with March-August precipitation indicates they explain 40% (SPL)
# and 34% (RCS) of the variability in the instrumental precipitation record. The SPL reconstruction models the high frequency
# variation better, whereas the RCS reconstruction tracks the low-frequency trends more robustly. It suggests
# that spring-summer precipitation was above the long-term average for the periods 1730-1810 and 1870-2000, about
# average between 1560 and 1610 and that significantly drier periods occurred during 1510-60, 1610-35, 1660-1730 and
# 1830-70. The low-frequency trends of the RCS reconstruction during the 19th century were verified by comparison with a
# regional precipitation series derived from 14 long precipitation records from central Europe. Better verification results were
# obtained using the original (non-homogenized) records over this interval. These results suggest that some low-frequency
# variability may have been removed during correction of these early records. Periods of synchronous decadal variability
# were observed between the SPL series and independent dendroclimatic reconstructions from central Europe. The RCS
# reconstruction is the first dendroclimatic precipitation reconstruction in Europe to capture low-frequency information.
# These long-term trends, however, are difficult to verify owing to the paucity of other proxy precipitation records in
# central Europe that portray low-frequency information. Further verification and testing of the RCS reconstruction will
# require the development of additional reconstructions from tree-rings (or other proxy data series) that similarly target
# low-frequency variability.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Theresienplatz 20-3, Rathaus Straubing
#   Location: Bavaria
#   Northernmost_Latitude: 48.8833
#   Southernmost_Latitude: 48.8833
#   Easternmost_Longitude: 12.5667
#   Westernmost_Longitude: 12.5667
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: GERM143
#   First_Year: 1581
#   Last_Year: 1704
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SRD25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SRD25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SRD25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SRD25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SRD27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SRD27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SRD28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SRD28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SRD25A_raw	SRD25B_raw	SRD27_raw	SRD28_raw
1581	1.737	NA	NA	NA
1582	2.097	NA	NA	NA
1583	1.165	NA	NA	NA
1584	1.294	NA	NA	NA
1585	2.168	NA	NA	NA
1586	1.45	1.309	NA	NA
1587	2.38	2.05	NA	NA
1588	2.016	1.945	NA	NA
1589	2.467	2.489	NA	NA
1590	1.749	1.913	NA	NA
1591	2.84	2.514	NA	NA
1592	1.993	2.255	NA	NA
1593	2.149	2.722	NA	NA
1594	1.392	1.277	NA	NA
1595	1.112	0.992	NA	NA
1596	1.171	1.092	NA	NA
1597	1.053	1.223	NA	NA
1598	1.728	2.131	NA	NA
1599	2.159	2.394	NA	NA
1600	1.351	1.435	NA	NA
1601	2.334	2.514	NA	NA
1602	1.764	2.329	NA	NA
1603	1.067	1.132	NA	NA
1604	2.395	2.562	NA	NA
1605	2.18	2.567	NA	NA
1606	2.501	2.805	NA	NA
1607	2.52	2.825	NA	NA
1608	1.478	1.676	NA	NA
1609	1.443	1.51	NA	NA
1610	1.584	1.348	NA	NA
1611	1.434	1.188	NA	NA
1612	1.498	1.446	NA	NA
1613	4.239	4.817	NA	NA
1614	2.223	2.629	NA	NA
1615	1.534	1.483	NA	NA
1616	0.727	0.814	NA	NA
1617	1.503	1.643	NA	NA
1618	1.581	1.557	NA	NA
1619	1.173	1.721	NA	NA
1620	1.422	1.555	NA	NA
1621	1.724	2.009	NA	NA
1622	3.318	3.349	NA	NA
1623	2.43	2.369	NA	NA
1624	1.504	1.387	NA	NA
1625	1.299	1.176	NA	NA
1626	1.553	1.287	NA	NA
1627	1.549	1.522	NA	NA
1628	1.889	2.079	NA	NA
1629	1.759	1.467	NA	NA
1630	0.755	0.67	NA	NA
1631	0.796	0.616	NA	NA
1632	1.153	0.971	NA	NA
1633	1.241	1.16	3.962	NA
1634	1.017	0.876	4.377	NA
1635	1.37	1.244	3.453	NA
1636	0.747	0.789	2.688	NA
1637	1.069	1.199	4.113	NA
1638	0.654	0.655	2.599	NA
1639	1.161	1.294	4.884	NA
1640	1.61	1.962	3.985	NA
1641	1.497	1.61	2.766	NA
1642	0.897	0.998	2.556	NA
1643	1.039	0.872	2.017	NA
1644	1.245	1.116	1.782	NA
1645	0.807	0.793	1.543	NA
1646	0.832	0.643	2.12	NA
1647	0.639	0.69	1.759	3.247
1648	0.955	1.002	1.979	2.874
1649	1.03	1.131	2.491	2.787
1650	0.659	0.763	2.542	2.689
1651	0.867	0.908	2.022	2.12
1652	0.431	0.527	1.403	2.01
1653	0.657	0.673	1.027	1.576
1654	1.036	1.028	1.261	1.931
1655	1.177	1.097	1.548	2.121
1656	0.8	1.111	1.43	1.94
1657	2.871	1.279	1.495	2.141
1658	1.764	1.33	1.772	1.724
1659	1.498	1.692	1.338	1.782
1660	0.7	0.692	1.408	1.827
1661	1.486	1.376	1.301	1.919
1662	1.655	1.97	2.363	2.067
1663	2.588	3.346	2.068	1.418
1664	1.566	1.93	1.734	1.627
1665	0.689	0.808	1.511	1.309
1666	0.826	NA	1.112	1.127
1667	1.16	NA	1.26	1.526
1668	1.126	NA	1.085	1.21
1669	0.484	NA	0.531	0.883
1670	1.178	NA	0.843	1.152
1671	0.786	NA	0.808	1.446
1672	0.838	NA	1.019	1.233
1673	1.161	NA	1.502	1.839
1674	1.394	NA	1.698	2.174
1675	1.382	NA	2.185	2.184
1676	0.668	NA	1.316	1.404
1677	0.458	NA	1.007	1.147
1678	0.88	NA	1.09	1.723
1679	0.757	NA	1.2	1.318
1680	0.767	NA	1.321	1.602
1681	0.515	NA	1.109	1.464
1682	0.771	NA	1.379	1.611
1683	0.462	NA	1.053	1.388
1684	0.329	NA	0.669	1.014
1685	0.527	NA	0.843	1.727
1686	0.516	NA	0.66	1.196
1687	0.184	NA	0.659	0.77
1688	0.536	NA	0.904	0.664
1689	0.325	NA	0.869	1.001
1690	0.611	NA	1.108	1.301
1691	0.388	NA	1.154	1.143
1692	0.645	NA	1.471	1.411
1693	0.582	NA	1.649	1.425
1694	0.313	NA	1.159	1.284
1695	0.413	NA	1.121	0.856
1696	0.583	NA	1.164	1.104
1697	0.517	NA	0.967	1.006
1698	0.257	NA	0.783	0.922
1699	0.427	NA	0.823	0.636
1700	0.216	NA	0.808	0.792
1701	NA	NA	0.706	0.806
1702	NA	NA	0.765	0.979
1703	NA	NA	1.098	1.045
1704	NA	NA	NA	1.007
