# Hartl - Höllengebirge, Salzberg B - ABAL - ITRDB AUT118
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37480
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37480.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut118-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut118.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut118.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Höllengebirge, Salzberg B - ABAL - ITRDB AUT118
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Höllengebirge, Salzberg B
#   Location: Austria
#   Northernmost_Latitude: 47.808
#   Southernmost_Latitude: 47.808
#   Easternmost_Longitude: 13.591
#   Westernmost_Longitude: 13.591
#   Elevation_m: 1209
#--------------------
# Data_Collection
#   Collection_Name: AUT118
#   First_Year: 1760
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MWSB301C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB301C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB301O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB301O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB303C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB303C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB303O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB303O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB304C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB304C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB304O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB304O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB305C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB305C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB305O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB305O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB308C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB308C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB308O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB308O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB309C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB309C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB309O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB309O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB310C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB310C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB310O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB310O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB311C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB311C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB311O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB311O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB313C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB313C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB313O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB313O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB314C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB314C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSB314O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSB314O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MWSB301C_raw	MWSB301O_raw	MWSB303C_raw	MWSB303O_raw	MWSB304C_raw	MWSB304O_raw	MWSB305C_raw	MWSB305O_raw	MWSB308C_raw	MWSB308O_raw	MWSB309C_raw	MWSB309O_raw	MWSB310C_raw	MWSB310O_raw	MWSB311C_raw	MWSB311O_raw	MWSB313C_raw	MWSB313O_raw	MWSB314C_raw	MWSB314O_raw
1760	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44
1763	NA	NA	NA	NA	NA	NA	NA	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51
1764	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	2
1765	NA	NA	NA	NA	NA	NA	2.65	1.97	NA	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	1.14
1766	NA	NA	NA	NA	NA	NA	2.59	1.45	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	0.71
1767	NA	NA	NA	NA	NA	NA	2.4	2.1	NA	NA	NA	2.38	NA	NA	NA	NA	NA	NA	NA	1.09
1768	NA	NA	NA	NA	NA	NA	1.5	1.19	NA	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	0.87
1769	NA	NA	NA	NA	NA	NA	1.2	1.57	NA	NA	NA	1.46	NA	NA	NA	NA	NA	NA	NA	1.04
1770	NA	NA	NA	NA	NA	NA	1.62	0.8	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	0.5
1771	NA	NA	NA	NA	NA	NA	1	0.63	NA	NA	NA	1.51	NA	NA	NA	1.57	NA	NA	NA	0.42
1772	NA	NA	NA	NA	NA	NA	1.09	1.2	1.22	NA	NA	2.41	NA	NA	NA	2.11	NA	NA	NA	0.65
1773	NA	NA	NA	NA	NA	NA	0.94	0.7	1.14	NA	NA	1.66	NA	NA	NA	1.67	NA	NA	NA	0.68
1774	NA	NA	NA	NA	NA	NA	1.22	0.96	1.3	NA	NA	1.7	NA	NA	NA	1.94	NA	NA	NA	0.76
1775	NA	NA	NA	NA	NA	NA	1.44	1.33	1.57	NA	2.03	2.19	NA	NA	NA	1.98	NA	NA	NA	1.14
1776	NA	NA	NA	NA	NA	NA	1.24	0.9	1.55	NA	2.4	2.27	NA	NA	NA	2.22	NA	NA	NA	1.25
1777	NA	NA	NA	NA	NA	NA	0.94	1.1	1.7	NA	2.27	1.87	NA	NA	NA	2.04	NA	NA	NA	1.32
1778	NA	NA	NA	NA	NA	NA	0.95	0.88	1.77	NA	1.51	1.45	NA	NA	NA	1.35	NA	NA	NA	1.02
1779	NA	NA	NA	NA	NA	NA	0.62	0.66	1.76	NA	1.5	1.36	NA	NA	NA	0.96	NA	NA	NA	1.01
1780	NA	NA	NA	NA	NA	NA	0.75	0.86	2.61	NA	1.58	1.39	NA	NA	NA	1.13	NA	NA	NA	1.01
1781	NA	NA	NA	NA	NA	NA	0.59	0.52	2.41	2.29	1.06	1.18	NA	NA	NA	0.99	NA	NA	NA	0.75
1782	NA	NA	NA	NA	NA	NA	0.41	0.81	2.38	2.4	1.17	1.37	NA	NA	NA	0.86	NA	NA	NA	0.65
1783	NA	NA	NA	NA	NA	NA	0.41	0.55	1.92	2.06	1.07	1.26	NA	NA	NA	0.87	NA	NA	NA	1.28
1784	NA	1.85	NA	NA	NA	NA	0.67	0.66	2.05	2.11	0.63	0.83	NA	NA	NA	0.69	NA	NA	NA	1.37
1785	NA	2.15	NA	NA	NA	NA	0.85	0.9	1.87	2.02	0.9	1.22	NA	NA	NA	0.58	NA	NA	NA	1.81
1786	NA	2.62	NA	NA	NA	NA	0.95	0.93	1.98	2.24	1.23	1.53	1.23	NA	NA	0.79	NA	NA	NA	1.62
1787	NA	2.72	NA	NA	NA	NA	1.37	1.13	2.76	3.06	1.67	1.88	1.45	NA	NA	1.15	NA	NA	NA	2.35
1788	NA	1.81	NA	NA	NA	NA	1.48	1.06	2.86	3.11	1.54	1.62	1.45	NA	NA	0.97	NA	NA	2.79	2.46
1789	NA	1.97	NA	NA	NA	NA	0.92	0.57	1.3	1.78	0.84	0.95	2.17	NA	NA	0.56	NA	NA	1.53	1.28
1790	NA	1.86	NA	NA	NA	NA	1.07	1.03	2.32	2.51	1.32	1.14	1.46	NA	NA	0.68	NA	NA	2.28	1.94
1791	NA	1.61	NA	NA	NA	NA	0.95	0.94	2.71	2.6	1.35	1.63	1.27	NA	NA	0.76	NA	NA	2.36	1.7
1792	NA	1.3	NA	NA	0.53	NA	1.29	0.72	2.39	2.22	1.22	1.63	1.37	NA	NA	0.84	NA	NA	2.15	1.8
1793	NA	1.29	NA	NA	0.49	NA	1.01	0.67	2.68	2.54	1.51	1.57	1.77	1.15	NA	0.7	NA	NA	2.17	2.07
1794	NA	0.8	NA	NA	0.28	NA	0.81	0.7	1.97	1.82	1.33	1.55	1.16	1.14	NA	0.69	NA	NA	1.35	1.19
1795	1.66	1.6	NA	NA	0.5	NA	1.01	0.98	1.86	2.04	2.02	1.88	1.39	1.2	1.59	1.04	NA	NA	2.32	2.31
1796	1.54	1.35	NA	NA	0.52	NA	0.93	1.18	2.21	2.25	2.09	1.42	1.31	1.38	1.33	0.88	NA	NA	2.18	2.28
1797	2.05	1.78	NA	NA	0.79	NA	0.73	1.23	1.8	2.17	1.52	1.17	1.06	1.35	1.14	0.92	NA	NA	1.26	2.18
1798	2.37	2.16	NA	NA	0.75	NA	1.06	1.46	2.26	2.58	1.67	1.37	1.56	1.67	1.53	1.07	NA	NA	1.63	2.42
1799	1.97	1.9	NA	NA	0.74	NA	1.01	1.28	2.27	2.44	1.67	1.69	1.16	1.54	1.49	1.24	1.21	NA	2.06	2.4
1800	1.61	1.88	NA	NA	0.39	NA	0.79	1.08	1.79	1.91	1.27	1.35	0.78	0.99	1.36	0.92	1.39	NA	1.49	2.27
1801	1.88	1.95	NA	NA	0.41	NA	1.1	1.42	1.69	2.03	1.78	1.85	0.91	0.96	1.44	0.96	1.24	NA	2.43	3.02
1802	1.96	2.39	NA	NA	0.32	NA	1.1	1.69	2.31	2.59	1.92	1.95	1.15	1.51	1.85	1.29	1.4	NA	2.6	2.57
1803	1.82	2.05	NA	NA	0.12	NA	0.69	1.27	1.66	1.88	1.83	1.68	1.03	1.48	1.55	1.08	1.23	NA	1.86	2.72
1804	2.39	2.2	NA	NA	0.32	NA	0.89	1.68	1.84	2.39	2.18	1.92	1.26	1.89	1.96	1.54	1.73	NA	3	3.36
1805	2.45	2.56	NA	NA	0.27	NA	0.99	1.55	1.68	1.94	2.2	1.95	1.11	1.58	1.94	1.48	1.66	NA	2.94	3.18
1806	2.14	2.53	NA	NA	0.23	NA	0.99	1.7	1.96	2.03	1.98	1.73	0.93	1.45	1.75	1.12	1.49	NA	2.66	2.63
1807	2.31	2.67	NA	NA	0.4	NA	1.16	2.37	2.49	2.64	2.31	2.23	1.12	2.01	2.27	1.61	1.77	NA	2.91	3.1
1808	1.79	1.71	NA	NA	0.34	NA	0.58	1.69	1.89	2.36	2.42	1.78	0.61	1.25	1.86	1.37	1.16	NA	2.57	2.2
1809	1.92	2.02	NA	NA	0.37	NA	0.66	1.72	2.02	2.7	2.51	1.59	0.84	1.37	2.45	1.6	1.57	NA	2.32	2.29
1810	2.08	2.29	NA	NA	0.44	NA	0.94	1.79	2.09	2.66	2.12	1.87	0.79	1.3	2.17	1.67	1.78	NA	2.66	2.52
1811	2.24	2.41	NA	NA	0.23	NA	0.63	1.47	1.62	2.05	1.58	1.24	0.66	0.95	1.55	1.33	1.58	NA	1.87	1.88
1812	1.83	1.65	NA	NA	0.4	NA	0.54	1.21	1.4	1.67	1.83	1.47	0.63	0.94	1.48	1.24	1.24	1.55	1.92	1.96
1813	2	1.65	NA	NA	0.52	NA	0.69	1.16	1.29	1.26	1.7	1.44	0.83	1.21	1.66	1.43	1.61	1.74	1.92	1.92
