# Jansma - Groningen Wolters Noordhof Complex Timbers - QUSP - ITRDB NETH007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3628
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3628.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/neth007-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; neth007-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/neth007.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/neth007.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Jansma - Groningen Wolters Noordhof Complex Timbers - QUSP - ITRDB NETH007
#--------------------
# Investigators
#   Investigators: Jansma, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Groningen  Wolters Noordhof Complex Timbers
#   Location: Netherlands
#   Northernmost_Latitude: 53.22
#   Southernmost_Latitude: 53.22
#   Easternmost_Longitude: 6.57
#   Westernmost_Longitude: 6.57
#   Elevation_m: 0
#--------------------
# Data_Collection
#   Collection_Name: NETH007
#   First_Year: 1092
#   Last_Year: 1287
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GWN011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GDH011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GDH011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GDH012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GDH012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GDH021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GDH021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GDH061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GDH061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWN231_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWN231; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GWN011_raw	GWN012_raw	GWN021_raw	GWN031_raw	GWN032_raw	GWN061_raw	GWN062_raw	GWN063_raw	GWN111_raw	GWN121_raw	GWN151_raw	GDH011_raw	GDH012_raw	GDH021_raw	GDH061_raw	GWN231_raw
1092	NA	NA	NA	2.13	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1093	NA	NA	NA	2.56	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1094	NA	NA	NA	1.79	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1095	NA	NA	NA	1.49	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1096	NA	NA	NA	1.89	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1097	NA	NA	NA	2.22	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	NA	NA	NA	2.09	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1099	NA	NA	NA	1.97	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1100	NA	NA	NA	1.75	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1101	NA	NA	NA	1.6	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1102	NA	NA	NA	1.05	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1103	NA	NA	NA	1.44	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1104	NA	NA	NA	1.4	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1105	NA	NA	NA	1.91	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1106	NA	NA	NA	1.57	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1107	NA	NA	NA	1.22	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1108	NA	NA	NA	1.31	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1109	NA	NA	NA	1.4	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1110	NA	NA	NA	1.27	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	NA	NA	NA	1.25	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1112	NA	NA	NA	1.1	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1113	NA	NA	NA	1.75	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1114	NA	NA	NA	1.27	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1115	NA	NA	NA	1.64	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	NA	NA	NA	1.41	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	NA	NA	NA	1.29	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1118	NA	NA	NA	1.14	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	NA	NA	NA	1.02	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1120	NA	NA	NA	1.39	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	NA	NA	NA	1.28	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1122	NA	NA	NA	1.99	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1123	NA	NA	NA	2.25	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	NA	NA	NA	1.64	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1125	NA	NA	NA	1.78	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1126	NA	NA	NA	0.89	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1127	NA	NA	NA	1.06	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1128	NA	NA	NA	1.75	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	NA	NA	NA	1.18	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1130	NA	NA	NA	2.06	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1131	NA	NA	NA	1.12	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	NA	NA	NA	1.07	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1133	NA	NA	NA	1.15	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1134	NA	NA	NA	1.52	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1135	1.26	NA	NA	1.19	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1136	2.14	2.21	NA	1.11	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1137	2.4	2.37	NA	0.96	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1138	3.12	3.1	NA	1.66	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1139	3.11	3.07	NA	1.12	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1140	3.96	3.91	NA	1.58	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1141	3.49	3.58	NA	0.98	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1142	2.15	2.19	NA	0.82	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1143	2.98	3.01	NA	1.93	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144	2.27	2.23	NA	1.69	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1145	1.09	1.11	NA	1.44	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1146	0.76	0.71	NA	1.17	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1147	0.79	0.8	NA	1.7	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1148	0.74	0.75	NA	1.77	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1149	0.85	0.86	NA	1.47	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1150	0.87	0.82	NA	1.1	1.04	NA	NA	NA	NA	NA	NA	1.24	1.39	NA	NA	NA
