# Arnold - St Leonard's Church, Northamptonshire - QUSP - ITRDB BRIT097
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36974
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36974.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit097-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit097-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit097.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit097.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-10-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-10-17
#--------------------
# Title
#   Study_Name: Arnold - St Leonard's Church, Northamptonshire - QUSP - ITRDB BRIT097
#--------------------
# Investigators
#   Investigators: Arnold, A.J.; Howard, R.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: Research results at Historic England website: https://research.historicengland.org.uk/redirect.aspx?id=7357|The%20Tree-Ring%20Dating%20of%20the%20Roof%20Carpentry%20of%20the%20Eastern%20Chapels,%20North%20Nave%20Triforium,%20and%20North%20Porch,%20Salisbury%20Cathedral,%20Wiltshire
#--------------------
# Publication
#   Authors: Arnold, A. and R. Howard
#   Journal_Name: Historic England Research Department Report Series
#   Published_Title: St Leonard's Church, Main Street, Apethorpe, Northamptonshire; Tree-ring Analysis of Timbers
#   Published_Date_or_Year: 2008
#   Volume: 
#   Pages: 46
#   Issue: 
#   Report_Number: 85-2008
#   DOI:
#   Full_Citation: None
#   Abstract: These samples represent the earliest phase of felling identified at this church and relate to tiebeams from the north and south aisles, plus two king-posts in the chancel roof.  These timbers have an estimated felling date in the range AD 1412-37.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: St Leonard's Church, Northamptonshire
#   Location: United Kingdom
#   Northernmost_Latitude: 52.549563
#   Southernmost_Latitude: 52.549563
#   Easternmost_Longitude: 0.489831
#   Westernmost_Longitude: 0.489831
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT097
#   First_Year: 1211
#   Last_Year: 1403
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## APTC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## APTC18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: APTC18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	APTC01A_raw	APTC01B_raw	APTC02A_raw	APTC02B_raw	APTC03A_raw	APTC03B_raw	APTC06A_raw	APTC06B_raw	APTC09A_raw	APTC09B_raw	APTC18A_raw	APTC18B_raw
1211	NA	NA	4.82	5.19	NA	NA	NA	NA	NA	NA	NA	NA
1212	NA	NA	2.99	3.08	NA	NA	NA	NA	NA	NA	NA	NA
1213	NA	NA	4.07	4.07	NA	NA	NA	NA	NA	NA	NA	NA
1214	NA	NA	2.75	2.77	NA	NA	NA	NA	NA	NA	NA	NA
1215	NA	NA	4.13	3.9	NA	NA	NA	NA	NA	NA	NA	NA
1216	NA	NA	3.93	3.68	NA	NA	NA	NA	NA	NA	NA	NA
1217	NA	NA	3.02	3.08	NA	NA	NA	NA	2.64	2.31	NA	NA
1218	NA	NA	2.47	2.5	NA	NA	NA	NA	1.92	1.99	NA	NA
1219	NA	NA	2.44	2.34	NA	NA	NA	NA	2.97	2.72	NA	NA
1220	NA	NA	1.83	1.79	NA	NA	NA	NA	2.57	2.65	NA	NA
1221	NA	NA	2.04	1.74	NA	NA	NA	NA	1.92	1.81	NA	NA
1222	NA	NA	2.5	2.2	NA	NA	NA	NA	2.11	2.16	NA	NA
1223	NA	NA	0.37	0.52	2.36	2	NA	NA	2.13	2.22	NA	NA
1224	NA	NA	0.46	0.48	3.22	3.22	NA	NA	1.81	1.87	NA	NA
1225	NA	NA	0.45	0.55	2.55	2.6	NA	NA	1.7	1.6	NA	NA
1226	NA	NA	0.64	0.5	2.73	2.66	NA	NA	1.82	1.8	NA	NA
1227	NA	NA	0.94	0.94	1.31	1.26	NA	NA	1.1	1.27	NA	NA
1228	NA	NA	0.61	0.62	1.83	1.89	NA	NA	1.43	1.55	NA	NA
1229	NA	NA	0.72	0.69	2.47	2.51	NA	NA	1.84	1.8	NA	NA
1230	NA	NA	0.43	0.47	2.41	2.4	NA	NA	1.47	1.49	NA	NA
1231	2.34	2.12	0.53	0.6	1.79	1.93	NA	NA	1.48	1.38	NA	NA
1232	0.94	0.89	0.77	0.89	1.16	1.11	NA	NA	1.36	1.3	NA	NA
1233	1.77	1.74	1.19	1.27	1.77	1.84	NA	NA	1.7	1.68	NA	NA
1234	1.6	1.79	1	1	1.65	1.76	NA	NA	1.79	1.7	NA	NA
1235	1.76	1.77	1.88	2.11	1.97	1.97	NA	NA	1.84	1.93	NA	NA
1236	1.79	1.72	1.48	1.57	1.92	1.72	NA	NA	1.52	1.72	NA	NA
1237	3.47	3.37	2.23	2.06	2.72	2.75	NA	NA	2.65	2.47	NA	NA
1238	1.68	1.71	2.22	2.33	2.25	2.35	NA	NA	1.91	1.58	NA	NA
1239	2.72	2.59	3.13	3.08	3.56	3.38	NA	NA	1.8	2.13	NA	NA
1240	1.94	1.94	3.63	3.58	2.44	2.39	NA	NA	1.55	1.54	NA	NA
1241	1.41	1.4	3.08	3.04	1.66	1.59	NA	NA	1.11	1.15	NA	NA
1242	1.35	1.37	3.28	3.33	1.36	1.42	NA	NA	0.81	0.79	NA	NA
1243	2.03	2.09	2.3	2.24	2.43	2.34	NA	NA	1.28	1.4	NA	NA
1244	1.43	1.22	1.87	1.87	1.96	1.98	NA	NA	1.09	1.13	NA	NA
1245	1.66	1.78	2.29	2.26	2.54	2.44	NA	NA	1.44	1.44	NA	NA
1246	1.64	1.62	1.76	1.79	2.05	2.05	NA	NA	1.05	1.2	NA	NA
1247	1.77	1.64	2	2.02	2.05	2.2	NA	NA	0.95	0.88	0.85	0.9
1248	1.39	1.41	2.32	2.22	1.72	1.56	NA	NA	0.88	0.85	0.92	1
1249	2.04	1.91	2.26	2.33	1.81	1.83	NA	NA	1.1	1.32	1.36	1.35
1250	1.83	2.03	1.85	1.94	2.74	2.61	NA	NA	1.54	1.52	1.84	1.7
1251	1.53	1.44	1.76	1.66	2.99	2.76	NA	NA	1.45	1.6	1.72	1.74
1252	1.34	1.35	1.56	1.59	2.65	2.62	NA	NA	1.42	1.44	1.52	1.5
1253	2.15	2.16	3.1	2.99	3.77	3.61	NA	NA	1.93	2.05	2.2	2.22
1254	2.08	2.08	3.03	3.02	2.99	3.07	NA	NA	1.97	1.91	2.07	2.11
1255	3.33	3.07	3.93	4	4.15	4.19	NA	NA	2.82	2.77	2.84	2.87
1256	1.56	1.64	2.45	2.22	2.79	2.73	NA	NA	1.51	1.55	1.78	1.85
1257	3.5	3.54	2.79	2.81	2.3	1.98	NA	NA	1.46	1.56	1.96	1.97
1258	1.84	1.84	1.58	1.58	1.42	1.58	NA	NA	0.72	0.87	0.98	1.01
1259	2.31	2.36	1.96	1.82	2.26	2.32	NA	NA	0.7	0.57	1.09	1.08
1260	2.16	2.3	2.51	2.67	3.72	3.76	NA	NA	1.44	1.5	1.66	1.54
1261	1.6	1.38	2.8	2.81	3.69	3.55	NA	NA	1.44	1.43	1.77	1.81
1262	1.73	1.78	4.4	4.17	5.07	4.94	NA	NA	1.68	1.59	2.52	2.63
1263	1.13	1.12	3.16	3.14	2.6	2.56	NA	NA	0.88	0.95	1.73	1.6
1264	1.15	1.09	3.23	3.28	2.46	2.65	2.99	3.02	1.1	1.13	1.95	1.98
1265	1.24	1.29	2.43	2.43	2.66	2.55	3.06	3.06	1.35	1.46	2.17	1.99
1266	1.19	1.24	1.9	2.01	1.79	1.84	2.19	2.2	0.89	0.72	1.7	1.86
1267	0.78	0.75	1.59	1.76	0.97	0.97	1.26	1.19	0.58	0.59	0.84	0.83
1268	1.27	1.22	1.52	1.43	1.24	1.25	1.62	1.69	0.69	0.62	0.77	0.82
1269	0.79	0.83	2.27	2.06	1.73	1.65	1.95	1.89	0.53	0.62	0.72	0.58
1270	0.81	0.72	1.86	1.89	1.89	1.84	1.81	1.95	0.93	0.83	0.63	0.77
1271	0.98	1.01	2.12	2.32	2.25	2.29	2.41	2.28	1.07	0.98	0.76	0.78
1272	1.16	1.16	2.42	2.35	1.6	1.63	2.09	2.11	0.84	0.74	0.76	0.79
1273	1.11	1.12	2.76	2.75	1.44	1.6	2.86	2.83	0.9	0.99	0.96	0.82
1274	1.09	1.02	1.97	1.78	1.25	1.52	2.08	2.2	0.69	0.58	0.58	0.6
1275	1.06	1.01	2.4	2.16	1.36	1.38	2.15	2.19	0.84	0.93	1.15	1.05
1276	0.82	0.74	1.52	1.57	1.55	1.63	2.06	2.09	0.82	0.8	0.96	1.07
