# Vitas - Selema - LADE - ITRDB LITH017
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8595
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8595.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith017-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith017-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith017.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith017.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Vitas - Selema - LADE - ITRDB LITH017
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Selema
#   Location: Lithuania
#   Northernmost_Latitude: 54.68
#   Southernmost_Latitude: 54.68
#   Easternmost_Longitude: 23.5
#   Westernmost_Longitude: 23.5
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: LITH017
#   First_Year: 1865
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## nr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nr24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nr24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	nr1_raw	nr2_raw	nr3_raw	nr4_raw	nr5_raw	nr6_raw	nr7_raw	nr8_raw	nr9_raw	nr10_raw	nr12_raw	nr13_raw	nr14_raw	nr15_raw	nr16_raw	nr17_raw	nr18_raw	nr19_raw	nr20_raw	nr21_raw	nr23_raw	nr24_raw
1908	0.856	NA	NA	1.874	NA	2.935	2.226	0.184	0.571	3.205	2.08	3.079	1.54	4.508	2.525	1.556	1.534	1.906	2.425	2.535	1.404	1.617
1909	1.085	NA	NA	1.304	NA	1.344	1.489	0.152	0.627	1.957	1.826	2.639	1.35	4.15	3.007	1.849	1.172	1.522	1.533	2.353	1.324	1.362
1910	1.016	NA	NA	1.351	NA	1.529	1.965	0.055	0.222	2.444	2.329	3.14	1.3	4.05	2.093	1.677	1.242	1.361	2.076	2.373	1.482	1.594
1911	1.294	NA	NA	1.375	NA	1.586	1.548	0.422	0.413	1.712	2.127	2.006	1.66	3.331	1.905	1.702	1.978	1.587	2.02	2.133	1.026	1.545
1912	0.826	NA	NA	0.987	NA	1.218	1.103	0.262	0.294	1.568	2.312	3.081	0.851	2.45	1.166	1.296	1.022	1.007	1.63	1.408	0.955	0.916
1913	1.564	NA	NA	1.048	NA	1.752	1.47	0.318	0.333	0.853	2.971	3.859	1.031	4.664	1.756	2.384	2.76	1.406	2.26	2.041	1.33	1.219
1914	1.094	NA	NA	1.198	NA	1.397	1.588	0.319	0.413	1.439	2.946	3.002	0.812	3.887	1.092	1.456	1.76	0.819	1.911	1.75	0.971	0.486
1915	1.009	NA	NA	1.032	NA	1.291	1.224	0.286	0.548	2.236	3.876	2.059	0.741	4.656	1.377	1.4	1.908	0.859	1.68	1.61	0.89	0.861
1916	1.567	NA	NA	1.675	NA	1.962	2.169	0.271	0.746	3.976	4.225	4.687	1.062	5.158	2.206	1.647	1.576	1.869	1.751	2.323	0.978	1.334
1917	0.852	NA	NA	1.405	NA	1.347	1.635	0.136	0.492	2.21	2.821	1.754	0.893	4.341	1.399	0.931	1.084	1.316	1.571	1.95	0.954	0.747
1918	1.258	NA	NA	1.222	NA	2.035	1.786	0.095	0.477	1.517	3.96	2.256	1.265	4.08	1.439	1.424	1.509	2.078	1.851	1.61	1.235	0.77
1919	1.145	NA	NA	1.136	NA	2.522	1.587	0.755	1.469	1.947	3.123	4.096	1.406	6.897	1.414	1.968	1.424	3.295	2.26	1.618	1.73	1.311
1920	1.451	NA	NA	1.333	NA	1.75	0.937	1.065	1.865	1.453	4.136	2	1.275	5.626	1.911	2.024	2.291	2.441	1.461	1.828	1.661	1.525
1921	1.849	NA	NA	1.04	NA	1.749	0.849	1.767	1.746	1.97	3.328	2.832	1.266	5.458	1.473	2.12	2.313	2.486	1.63	1.851	1.771	1.897
1922	2.995	NA	NA	1.429	NA	2.408	1.461	2.905	3.378	1.644	4.177	4.002	1.569	7.594	2.897	3.152	3.944	3.474	1.591	2.039	2.094	2.897
1923	1.968	NA	NA	1.239	NA	1.75	0.968	3.351	1.18	0.905	3.557	2.31	1.98	4.72	2.442	2.373	3.419	2.064	1.271	1.391	1.34	1.667
1924	2.364	NA	NA	0.977	NA	2.363	1.183	5.453	2.843	1.921	4.977	3.788	2.16	5.204	2.972	2.954	3.86	3.325	1.891	2.494	1.985	3.461
1925	2.2	NA	2.105	1.016	NA	1.034	1.063	3.034	1.259	0.46	4.274	2.165	1.755	1.938	2.129	2.026	2.21	2.286	1.2	1.702	1.013	1.842
1926	3.244	NA	2.575	1.589	NA	1.414	1.231	4.104	1.759	1.056	4.324	3.291	1.443	3.059	2.6	2.733	2.843	2.885	1.631	2.532	1.535	2.47
1927	1.097	NA	2.534	0.881	NA	0.334	0.77	1.389	1.268	0.436	2.343	1.338	0.666	1.247	1.295	1.28	1.945	1.407	1.051	1.312	0.913	0.825
1928	0.971	NA	3.038	0.809	NA	0.595	0.762	1.343	1.895	0.889	2.273	2.898	0.505	3.233	2.089	1.719	2.176	1.388	0.87	1.027	0.9	1.381
1929	1.168	NA	3.636	1.048	NA	1.087	1.111	2.107	2.443	1.215	2.817	3.632	0.958	5.147	2.903	2.342	2.698	2.11	1.235	1.155	1.293	2.001
1930	1.619	NA	3.801	0.73	NA	1.184	0.786	1.756	1.696	1.325	4.484	3.455	0.874	2.642	2.811	2.817	3.096	2.553	1.154	1.354	1.376	1
1931	2.205	NA	3.584	0.897	NA	1.819	1.293	1.629	1.599	1.683	3.872	3.109	1.217	3.407	2.299	2.731	4.664	3.336	1.607	2.012	1.525	1.413
1932	2.36	NA	2.322	0.842	NA	1.841	1.295	1.327	1.607	1.627	4.115	2.957	0.943	3.524	1.771	2.77	3.816	2.592	1.687	2.358	1.436	1.182
1933	1.96	NA	1.533	0.809	NA	1.707	0.954	1.469	1.327	1.27	2.622	2.425	0.935	2.684	1.772	2.365	3.459	2.124	1.556	1.9	1.234	0.889
1934	1.698	NA	2.592	0.834	NA	1.897	1.598	1.541	2.347	1.699	3.86	3.003	0.885	3.494	2.204	2.35	4.442	3.078	1.667	2.606	1.121	0.921
1935	1.689	NA	2.474	1.079	NA	2	1.05	1.676	2.886	1.025	3.001	2.948	0.833	3.923	1.807	1.944	3.248	3.296	2.05	1.586	1.306	1
1936	1.964	NA	2.357	1.429	NA	2.532	1.298	3.185	3.97	2.065	3.49	3.667	1.051	4.289	2.206	2.125	3.955	3.17	1.818	1.816	1.396	1.755
1937	1.888	NA	0.709	0.651	NA	0.979	0.685	1.428	1.917	1.254	3.302	2.457	0.412	2.001	1.529	1.187	3.291	1.815	1.296	0.573	0.857	0.841
1938	1.841	NA	1.218	0.73	NA	1.417	0.662	2.024	1.492	0.953	2.481	2.345	0.614	1.93	1.475	1.505	2.145	1.686	1.486	1.068	1.522	1.477
1939	1.602	NA	1.353	0.714	NA	1.482	0.406	2.278	1.726	0.484	2.234	2.195	0.303	1.747	0.955	1.226	1.825	1.423	1.584	0.812	1.068	1.708
1940	1.92	NA	2.214	0.556	NA	1.306	0.422	0.722	1.699	0.698	1.892	2.176	0.15	1.517	0.592	1.315	1.947	1.508	1.173	1.076	1.421	0.985
1941	1.902	NA	1.47	0.54	NA	1.217	0.351	1.969	1.535	0.167	1.562	1.929	0.757	1.056	0.965	1.368	1.886	1.459	0.923	0.79	1.184	0.93
1942	1.965	NA	1.751	0.714	NA	1.355	0.415	1.413	2.12	2.247	2.393	2.329	0.868	2.227	1.449	1.728	2.13	1.539	0.913	1.022	1.272	1.288
1943	1.6	NA	1.861	0.976	NA	1.946	0.541	2.024	3.477	3.736	2.313	4.291	1.147	2.284	2.163	2.077	3.2	2.409	1.234	1.377	1.978	1.377
1944	1.688	NA	2.099	1.549	NA	2.321	0.814	1.723	3.073	3.907	2.441	3.79	1.959	2.452	2.182	2.118	4.413	3.094	1.45	1.56	1.487	2.141
1945	2.809	0.45	1.42	1.312	NA	0.591	0.543	1.142	1.39	0.941	2.471	1.881	1.249	0.84	1.823	1.403	2.19	1.285	1.25	1.2	1.351	0.176
1946	3.656	1.392	1.923	1.995	NA	1.597	0.838	1.421	1.831	1.838	3.06	3.621	1.573	1.227	1.694	1.958	3.364	1.521	2.01	2.025	1.621	1.083
1947	3.548	1.246	1.642	1.089	NA	1.242	0.623	1.818	2.007	2.103	1.27	2.345	2.307	0.434	1.724	1.276	2.893	1.389	1.36	1.418	1.05	0.592
1948	3.429	0.712	3.235	0.651	NA	0.828	0.567	2.103	1.613	2.23	1.47	1.383	2.607	0.472	1.639	1.85	2.401	1.663	1.36	0.616	1.169	0.351
1949	2.059	1.502	3.621	0.787	NA	1.213	0.759	2.196	2.68	3.27	2.111	3.041	2.961	0.662	1.999	2.1	3.089	2.358	1.391	1.445	1.454	0.471
1950	1.74	1.453	3.918	0.969	NA	1.02	1.19	1.519	3.362	2.926	2.352	4.07	2.883	1.567	2.734	2.885	5.42	2.506	1.851	2.296	1.701	1.245
1951	2.374	1.294	2.256	0.803	NA	1.399	0.872	1.145	2.527	2.414	2.513	3.235	2.071	1.601	2.315	2.259	5.05	2.807	1.632	1.869	2.116	0.92
1952	1.016	0.482	0.437	0.12	NA	0.551	0.276	0.501	1.565	0.502	1.543	1.175	0.835	0.603	1.225	1.306	1.492	1.199	1.082	0.586	1.234	0.571
1953	1.295	0.481	1.192	0.421	NA	0.941	0.405	0.565	1.809	1.825	2.515	1.224	1.085	1.48	1.712	1.48	1.642	1.967	1.351	0.805	1.161	0.596
1954	0.413	0.116	0.342	0	NA	0.382	0.04	0	0.648	1.266	1.315	0.604	0.65	0.664	0.904	0.565	1.013	1.245	0.762	0.426	0.66	0.167
1955	0.953	0.464	0.834	0.19	NA	0.613	0.365	0.095	0.9	1	1.315	0.954	0.866	1.014	1.484	1.128	1.372	1.461	0.861	0.685	0.866	0.461
1956	1.161	0.409	0.937	0.398	NA	0.533	0.258	0.357	0.738	0.464	1.364	0.764	0.614	0.583	1.024	1.081	1.507	0.813	0.832	1.007	0.643	0.184
1957	1.471	0.553	1.977	0.255	NA	0.502	0.339	0.112	1.112	1.328	1.193	0.883	0.764	0.887	1.324	1.382	1.061	1.195	1.152	0.725	0.857	0.39
1958	1.646	0.595	3.224	0.414	NA	0.366	0.291	0.325	1.555	1.24	1.859	2.02	1.116	1.286	1.529	1.327	0.885	1.325	1.173	0.855	0.492	0.43
1959	1.471	1.116	2.009	0.453	NA	0.669	0.541	0.231	1.316	1.608	1.649	1.7	1.147	1.181	1.311	1.264	0.861	1.313	1.622	0.853	0.913	0.501
1960	1.765	0.446	2.304	0.278	NA	0.724	0.606	0.27	1.066	0.991	2.143	2.001	1.949	1.189	1.108	0.909	0.94	1.267	1.463	0.596	0.73	0.381
1961	1.772	0.965	3.542	0.333	NA	1.003	0.933	0.183	1.771	2.371	2.894	2.153	1.495	1.788	1.182	1.663	1.327	1.607	1.944	1.292	0.929	0.572
1962	2.233	1.55	3.321	0.651	NA	1.282	1.473	0.476	2.134	1.38	4.111	2.824	1.744	1.89	1.642	1.679	1.43	1.485	1.591	1.3	1.135	0.429
1963	2.089	1.236	5.545	0.763	NA	1.442	1.687	0.533	2.676	3.254	3.101	4.01	2.208	3.277	1.805	1.886	1.668	2.547	1.894	1.698	1.119	0.818
1964	1.335	0.649	1.971	0.389	NA	0.843	1.035	0.532	1.043	1.451	1.775	2.16	1.1	1.201	1.031	0.906	0.73	1.359	1.344	0.684	0.802	0.469
1965	1.533	1.123	2.487	0.486	NA	1.233	1.029	0.468	1.084	1.362	2.358	2.701	1.078	0.878	1.353	1.346	0.374	1.758	1.042	0.805	0.92	0.747
1966	1.64	1.187	3.179	0.501	NA	1.425	1.142	0.993	1.201	2.183	3.099	2.361	1.795	1.239	1.594	1.195	0.921	1.675	1.315	1.329	0.977	0.778
1967	1.425	0.628	2.432	0.183	NA	1.178	0.706	1.207	0.976	1.776	1.736	2.542	1.11	0.99	1.18	1.218	0.739	1.002	0.732	0.924	0.817	0.802
1968	1.932	1.585	3.915	0.739	NA	1.822	0.859	1.103	1.379	2.221	3.158	3.574	1.853	1.657	1.903	1.529	1.136	1.52	1.423	1.323	1.461	1.024
1969	1.343	1.292	3.852	1.149	NA	2.1	0.819	1.595	1.195	2.358	2.844	3.404	1.823	2.262	1.974	0.869	1.653	1.714	1.783	1.58	1.206	1.2
1970	1.55	1.732	3.223	1.237	NA	2.825	1.121	1.557	1.765	2.497	3.005	3.47	2.949	1.929	2.143	1.168	3.591	2.007	1.65	1.842	1.318	1.206
1971	0.898	1.207	2.605	0.824	NA	1.543	0.944	1.715	1.279	2.131	1.447	2.11	1.826	1.739	1.38	0.776	1.694	1.83	0.93	1.104	0.738	0.714
1972	0.929	1.076	2.882	0.743	NA	1.744	1.196	1	1.698	2.563	1.616	2.711	1.957	1.864	1.753	0.974	1.43	2.182	1.05	1.174	1.119	0.62
1973	0.493	0.539	2.898	0.542	NA	1.353	0.668	1.341	0.815	1.67	1.302	1.711	2.412	1.51	1.492	0.711	0.81	1.066	0.48	0.445	0.746	0.396
1974	0.453	0.742	2.446	0.526	NA	1.154	0.601	0.27	1.205	1.879	1.445	1.62	2.433	1.132	1.021	0.607	0.795	1.042	0.33	0.524	0.699	0.492
1975	0.357	0.872	2.551	0.51	NA	1.472	0.684	0.643	1.532	2.701	1.128	1.794	3.173	1.181	1.292	0.576	1.026	1.343	0.35	0.643	0.738	0.508
1976	0.485	0.408	1.144	0.23	NA	0.668	0.545	0.945	0.5	1.324	0.924	1.333	1.328	0.61	0.854	0.615	0.611	0.767	0.47	0.555	0.588	0.477
1977	0.803	1.116	2.011	0.358	2.233	1.517	0.683	0.42	1.158	2.065	1.28	2.385	2.189	1.148	1.229	0.639	0.722	1.399	0.68	1.088	1.087	0.701
1978	0.786	1.088	1.559	0.487	2.774	2.112	0.53	1.27	0.835	2.54	1.14	1.875	3.317	0.918	1.433	0.598	0.866	1.809	0.57	0.873	1.04	0.922
1979	0.658	1.256	1.725	0.644	4.024	2.065	0.608	1.151	0.787	2.202	1.863	2.9	2.628	1.674	1.145	0.531	0.976	1.497	0.69	0.841	0.857	0.716
1980	0.754	0.842	1.344	0.55	3.343	1.39	0.445	0.913	0.73	2.285	1.532	1.87	3.64	1.02	1.081	0.53	0.571	1.056	0.63	0.397	0.738	1.113
1981	0.747	2.11	2.552	0.964	4.473	2.152	1.726	1.92	1.089	3.03	1.361	3.381	3.122	2.174	1.543	0.755	1.049	1.606	0.86	0.778	1.247	0.868
1982	0.738	1.071	2.044	0.883	2.607	1.652	1.573	1.644	0.516	1.165	1.362	2.151	1.426	1.339	1.541	0.73	1.286	1.142	0.84	0.365	0.795	0.54
1983	1.136	1.956	2.552	1.082	3.901	2.271	2.843	0.827	1.285	2.13	1.815	2.701	1.414	2.245	1.569	0.968	1.262	1.505	1.33	1.23	1.215	1.019
1984	1.184	1.586	1.216	0.446	3.62	2.24	2.023	1.461	0.946	1.135	1.32	1.69	0.955	1.714	1.15	0.744	0.992	0.922	1.2	0.611	0.73	0.628
1985	1.19	5.35	3.549	1.207	5.032	2.871	2.241	1.43	1.221	2.286	2.486	2.458	1.976	2.925	1.874	1.054	1.167	1.149	1.67	0.842	1.017	1.296
1986	1.85	4.588	4.153	1.778	6.111	3.201	2.597	2.786	1.834	2.209	3.309	2.789	3.173	3.554	2.198	0.908	1.675	1.577	1.95	1.016	1.113	1.09
1987	1.944	3.974	2.775	1.897	5.104	2.367	1.457	1.945	1.526	1.358	2.035	2.276	2.122	2.175	2.057	0.685	1.452	1.812	1.042	0.777	1.024	0.675
1988	2.517	4.484	2.704	1.732	5.61	2.829	2.233	1.079	1.881	2.636	2.529	2.697	1.753	2.956	1.971	0.623	1.724	2.474	0.802	1.12	1.23	0.788
1989	1.897	1.557	1.435	0.493	1.642	1.211	0.903	0.835	0.905	1.524	0.907	1.214	1.48	1.401	1.279	0.583	0.754	1.174	0.161	0.42	1.127	0.262
1990	2.024	4.664	2.865	0.644	2.896	2.27	2.331	1.59	1.228	2.773	1.15	3.112	2.173	1.911	1.543	0.899	1.437	1.611	0.792	1.016	1.611	1.105
1991	1.509	5.064	3.295	1.034	3.116	1.945	1.689	1.073	1.401	1.981	1.371	2.168	2.022	1.387	1.14	0.887	1.436	1.238	0.713	0.881	0.691	0.867
1992	0.787	1.679	1.27	0.421	1.752	0.827	0.734	0.222	0.7	1.341	1	0.853	0.62	0.741	0.588	0.398	0.921	0.533	0.231	0.691	0.881	0
1993	1.247	4.168	5.178	0.987	3.832	2.076	2.228	1.408	1.288	2.087	2.521	2.437	1.335	2.277	1.36	0.957	1.827	1.418	0.822	1.238	1.103	0.301
1994	0.81	2.493	2.882	0.884	3.09	1.073	1.01	0.215	1.108	1.632	1.438	1.443	1.654	1.481	1.098	0.885	1.024	1.311	0.061	0.779	0.651	1.082
1995	0.588	0.725	1.143	0.374	1.635	0.595	0.237	0.087	0.383	1.109	0.341	0.522	0.402	0.43	0.543	0.334	0.501	0.575	0.18	0.032	0.421	0.588
1996	1.183	3.628	2.144	0.565	2.051	1.518	1.158	0.82	0.887	2.279	0.751	2.277	1.263	0.605	0.764	0.718	1.095	1.051	0.552	0.818	0.913	0.811
1997	1.199	2.857	2.436	0.813	2.517	1.677	0.852	1.138	1.246	2.457	1.034	2.148	1.736	0.534	0.878	0.693	1.032	1.311	0.632	0.652	0.73	0.947
1998	1.416	3.041	1.381	0.351	2.01	0.699	0.989	0.54	0.491	1.388	0.785	1.424	1.273	0.341	0.268	0.471	0.476	0.761	0.371	0.064	0.556	0.365
1999	1.479	3.565	2.112	0.822	3.142	1.757	1.126	1.114	0.949	2.467	1.336	2.971	2.504	1.427	1.065	0.893	1.056	1.109	0.541	0.962	0.888	0.801
2000	1.511	2.48	2.587	0.527	2.174	1.501	1.539	0.891	0.569	1.466	1.107	1.84	2.246	1.433	0.771	0.614	1.604	0.871	0.381	0.382	0.756	0.533
2001	1.281	1.769	1.723	0.965	2.497	1.485	1.498	1.239	0.665	1.818	1.458	2.754	2.135	1.792	1.18	0.965	1.589	1.491	0.492	0.723	1.27	0.858
2002	1.057	1.844	1.397	0.63	1.943	0.977	0.66	1.177	0.818	1.13	1.216	1.492	1.494	1.457	0.609	0.423	0.984	0.71	0.412	0.533	0.841	0.587
2003	1.601	3.198	1.722	1.276	2.734	1.86	1.28	1.605	1.105	1.481	1.713	2.654	2.133	1.775	1.311	0.781	1.493	1.088	0.642	1.168	1.095	1.119
2004	2.104	3.068	2.223	1.148	5.248	1.168	1.051	1.296	1.546	1.123	1.863	2.371	1.908	2.157	1.661	0.604	1.271	0.952	0.531	0.688	1.159	0.985
2005	2.574	NA	5.675	2.196	4.246	1.97	1.466	1.781	2.916	2.3	3.062	4.181	3.284	2.658	3.038	1.098	2.249	1.267	0.973	1.531	1.524	1.517
2006	1.108	NA	2.707	1.003	2.276	0.787	0.799	0.977	1.058	1.097	1.366	1.733	1.637	1.528	1.456	0.644	1.437	0.645	0.432	1.365	0.651	0.794
