# Schneider - Berlin Müritz National Park dmm06 - QUSP - ITRDB DEU317
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36431
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36431.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu317-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu317-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu317.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu317.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Müritz National Park dmm06 - QUSP - ITRDB DEU317
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Müritz National Park dmm06
#   Location: Germany
#   Northernmost_Latitude: 53.334722
#   Southernmost_Latitude: 53.334722
#   Easternmost_Longitude: 13.202778
#   Westernmost_Longitude: 13.202778
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU317
#   First_Year: 1694
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dmm0601m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0601m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0602m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0602m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0603m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0603m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0604m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0604m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0605m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0605m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0606m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0606m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0607m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0607m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0608m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0608m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0609m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0609m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0610m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0610m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0611m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0611m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0612m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0612m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0613m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0613m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0614m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0614m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0615m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0615m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0616m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0616m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0617m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0617m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0618m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0618m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0619m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0619m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0620m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0620m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0621m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0621m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0622m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0622m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0623m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0623m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0624m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0624m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0625m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0625m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0626m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0626m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dmm0601m_raw	dmm0602m_raw	dmm0603m_raw	dmm0604m_raw	dmm0605m_raw	dmm0606m_raw	dmm0607m_raw	dmm0608m_raw	dmm0609m_raw	dmm0610m_raw	dmm0611m_raw	dmm0612m_raw	dmm0613m_raw	dmm0614m_raw	dmm0615m_raw	dmm0616m_raw	dmm0617m_raw	dmm0618m_raw	dmm0619m_raw	dmm0620m_raw	dmm0621m_raw	dmm0622m_raw	dmm0623m_raw	dmm0624m_raw	dmm0625m_raw	dmm0626m_raw
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.936	1.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.312	1.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245	1.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.846	1.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.664	0.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.922	1.106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.481	0.738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	0.815	NA	NA	NA	NA	NA	0.825	0.913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	0.332	NA	NA	NA	NA	NA	1.095	1.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	0.527	NA	NA	NA	1.322	NA	NA	0.08	NA	NA	1.077	1.175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	0.994	NA	NA	0.916	2.234	NA	NA	1.396	NA	NA	1.466	1.054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	0.963	NA	NA	1.1	1.45	NA	NA	0.875	NA	NA	1.251	1.082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	NA	NA	NA	NA	0.933	NA	NA	1.096	1.377	NA	NA	0.977	NA	NA	1.439	1.257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	NA	NA	NA	NA	0.63	NA	NA	0.667	1.356	NA	NA	1.419	NA	NA	1.032	1.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	NA	NA	NA	NA	0.47	NA	NA	1.07	1.246	NA	NA	1.228	NA	NA	0.935	1.186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	NA	NA	NA	NA	0.449	NA	NA	1.133	1.48	NA	0.589	1.7	NA	NA	1.118	1.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	NA	NA	NA	NA	0.633	NA	NA	0.532	0.639	NA	0.509	0.907	NA	NA	0.542	0.638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	NA	NA	NA	NA	0.678	NA	NA	0.987	1.598	NA	0.968	1.437	NA	NA	1.113	0.894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1716	NA	NA	NA	NA	0.568	NA	0.251	1.51	0.993	NA	0.314	1.382	NA	NA	0.711	0.774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	0.718	NA	0.213	1.283	1.224	NA	0.574	1.27	NA	NA	1.13	0.976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	2.378	NA	NA	NA	0.823	NA	0.257	1.259	1.337	NA	0.734	1.366	NA	NA	0.901	0.976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	1.142	NA	NA	NA	0.528	NA	0.179	0.949	0.882	NA	0.83	0.865	NA	NA	0.641	0.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	0.578	NA	NA	NA	0.301	NA	0.281	0.742	0.871	NA	0.523	0.301	NA	NA	0.286	0.408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	0.849	NA	NA	NA	0.174	NA	0.343	0.901	0.751	NA	0.786	0.757	NA	NA	0.547	0.644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	1.017	NA	NA	NA	0.243	1.113	0.564	1.2	1.091	NA	0.886	0.994	NA	NA	1.06	0.994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	0.894	NA	NA	NA	0.266	1.345	0.774	1.338	0.942	NA	0.875	0.841	NA	NA	0.679	0.798	NA	3.165	NA	NA	NA	NA	NA	NA	NA	NA
1724	0.522	NA	NA	NA	0.436	1.536	0.965	1.04	1.419	NA	0.459	0.707	NA	NA	0.51	0.604	NA	0.937	NA	NA	NA	NA	NA	NA	NA	NA
1725	1.038	NA	NA	NA	0.484	1.83	1.256	1.286	1.337	NA	0.746	1.107	NA	NA	1.212	0.994	NA	2.421	NA	NA	NA	NA	NA	NA	NA	NA
1726	0.643	NA	NA	NA	0.3	0.816	0.629	0.874	0.689	NA	0.595	0.552	NA	NA	0.77	0.801	0.853	0.864	1.093	NA	NA	NA	NA	NA	NA	NA
1727	0.73	NA	NA	NA	0.424	0.896	1.03	1.358	1.1	NA	0.673	0.779	NA	NA	0.815	0.839	2.195	1.523	1.376	NA	NA	NA	NA	NA	NA	NA
1728	0.324	NA	NA	NA	0.307	0.602	0.673	1.053	0.502	NA	0.308	0.224	NA	NA	0.278	0.435	1.199	0.943	0.585	NA	NA	NA	NA	NA	NA	NA
1729	0.75	NA	NA	NA	0.588	1.33	0.798	1.845	1.007	NA	0.505	0.914	NA	NA	0.884	0.873	1.489	1.471	1.562	NA	NA	1.042	NA	NA	NA	NA
1730	0.649	NA	NA	NA	0.563	1.436	0.736	1.5	0.804	NA	0.538	0.589	NA	NA	0.711	0.821	1.111	1.595	1.425	NA	NA	0.751	NA	NA	NA	NA
1731	0.56	NA	NA	NA	0.522	1.447	0.628	1.163	0.755	NA	0.611	0.589	NA	NA	0.564	0.744	1.054	1.081	1.196	NA	NA	0.765	NA	NA	NA	NA
1732	0.571	NA	NA	NA	0.572	1.381	0.71	1.126	0.939	NA	0.533	0.538	NA	NA	0.567	0.807	1.446	1.155	0.922	NA	NA	0.984	NA	NA	NA	NA
1733	0.688	NA	NA	NA	0.522	1.335	0.91	1.413	0.772	NA	0.684	0.593	NA	NA	0.605	0.662	2.058	1.158	1.188	NA	NA	0.109	NA	NA	NA	NA
1734	0.7	NA	NA	NA	0.622	1.577	1.057	1.405	0.774	NA	0.798	0.698	NA	NA	0.821	0.843	2.014	1.282	1.353	NA	NA	0.965	NA	NA	NA	NA
1735	0.873	NA	NA	NA	0.506	1.757	1.082	1.236	0.657	NA	0.887	0.586	NA	NA	0.798	0.82	1.914	1.356	1.482	NA	NA	1.036	NA	NA	NA	NA
1736	0.802	NA	NA	NA	0.616	0.776	1.124	1.19	0.623	NA	1.528	0.499	NA	NA	0.623	0.678	1.234	0.748	1.303	NA	NA	0.997	NA	NA	NA	NA
1737	0.528	NA	NA	NA	0.423	0.565	0.72	0.872	0.39	NA	0.804	0.424	NA	NA	0.482	0.57	0.682	0.668	0.909	NA	NA	0.435	NA	NA	NA	0.722
1738	0.688	NA	NA	NA	0.624	0.757	0.835	1.332	0.558	NA	1.446	0.786	NA	NA	0.624	0.716	1.594	0.918	1.278	NA	NA	0.749	NA	NA	NA	0.778
1739	0.691	NA	NA	NA	0.652	0.646	1.05	1.47	0.378	NA	1.197	0.805	1.008	NA	0.794	0.855	1.292	1.062	1.3	NA	NA	0.775	NA	NA	NA	0.894
1740	0.444	NA	0.877	NA	0.478	0.387	0.77	1.406	0.436	NA	0.934	0.653	0.531	NA	0.686	0.796	0.747	0.769	0.976	NA	NA	1.075	NA	NA	NA	1.106
1741	0.493	NA	0.763	NA	0.444	0.511	0.711	0.998	0.402	NA	0.864	0.578	0.606	NA	0.513	0.597	0.824	0.572	0.977	NA	NA	0.734	NA	NA	NA	0.633
1742	0.458	NA	0.342	NA	0.25	0.253	0.799	0.814	0.329	NA	0.678	0.56	0.395	NA	0.396	0.826	0.498	0.799	0.611	NA	NA	0.603	NA	NA	NA	0.412
1743	0.344	NA	0.509	NA	0.354	0.407	0.632	1.1	0.437	NA	0.604	0.54	0.448	NA	0.518	0.806	0.624	0.92	0.6	NA	NA	0.74	NA	NA	NA	0.544
1744	0.18	NA	0.942	NA	0.458	0.332	0.743	1.187	0.58	NA	0.285	0.564	0.251	NA	0.35	0.597	0.971	0.427	0.332	NA	NA	1.222	NA	NA	NA	0.891
1745	0.18	NA	1.079	NA	0.466	0.393	0.786	1.214	0.651	NA	0.414	0.787	0.337	NA	0.61	0.69	0.802	0.417	0.366	NA	NA	0.688	NA	NA	NA	0.816
1746	0.198	NA	0.893	NA	0.422	0.518	0.922	1.268	0.66	NA	0.545	0.595	0.489	NA	0.53	0.699	0.894	0.497	0.524	NA	NA	0.86	NA	NA	NA	0.861
1747	0.263	NA	1.063	NA	0.511	0.614	0.874	1.417	0.782	NA	0.961	0.938	0.691	NA	0.546	0.608	1.078	0.482	0.674	NA	NA	0.758	NA	NA	NA	0.779
1748	0.271	NA	0.913	NA	0.473	0.364	0.797	1.262	0.867	NA	0.794	0.699	0.582	NA	0.754	0.666	0.971	0.54	0.614	NA	NA	0.898	NA	NA	NA	0.997
1749	0.273	NA	1.231	NA	0.503	0.493	0.895	1.473	0.858	NA	1.004	0.764	0.698	NA	0.98	0.667	1.144	0.457	0.672	NA	NA	0.96	NA	NA	NA	0.878
