# Hartl - Berchtesgaden, Bockstall - ABAL - ITRDB DEU323
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37522
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37522.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu323-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu323.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu323.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Bockstall - ABAL - ITRDB DEU323
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Bockstall
#   Location: Germany
#   Northernmost_Latitude: 47.667
#   Southernmost_Latitude: 47.667
#   Easternmost_Longitude: 13.021
#   Westernmost_Longitude: 13.021
#   Elevation_m: 760
#--------------------
# Data_Collection
#   Collection_Name: DEU323
#   First_Year: 1849
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGBS301G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS301G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS301K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS301K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS302G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS302G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS302K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS302K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS304G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS304G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS304K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS304K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS306G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS306G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS306K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS306K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS309G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS309G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS309K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS309K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS310G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS310G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS310K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS310K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS311G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS311G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS311K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS311K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS312G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS312G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS312K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS312K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS313G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS313G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS313K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS313K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS314G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS314G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS314K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS314K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGBS301G_raw	BGBS301K_raw	BGBS302G_raw	BGBS302K_raw	BGBS304G_raw	BGBS304K_raw	BGBS306G_raw	BGBS306K_raw	BGBS309G_raw	BGBS309K_raw	BGBS310G_raw	BGBS310K_raw	BGBS311G_raw	BGBS311K_raw	BGBS312G_raw	BGBS312K_raw	BGBS313G_raw	BGBS313K_raw	BGBS314G_raw	BGBS314K_raw
1849	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	1.86	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	1.16	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	1.49	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	1.52	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	1.8	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	1.58	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	1.67	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	1.46	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	1.58	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	1.47	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	1.42	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	1.46	1.92	NA	1.33	NA	2.35	NA	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	1.35	1.87	NA	1.23	NA	2.24	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	1.42	1.82	NA	1.02	NA	2.19	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	1.47	1.97	NA	1.13	NA	2.66	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	1.69	1.93	NA	1.19	NA	2.48	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	1.76	1.82	NA	1.09	NA	2.34	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	1.59	2.04	NA	1.14	NA	2.55	1.68	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	1.33	1.96	NA	0.9	NA	2.08	1.66	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	0.8	1.12	NA	0.64	NA	1.39	1.43	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	1.11	1.28	NA	0.66	NA	1.44	2.05	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	1.02	1.2	1.04	0.67	NA	1.61	1.82	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	1.11	1.23	1.4	0.91	NA	1.82	1.65	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	1.4	1.48	1.5	1.3	NA	2.36	1.63	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	1.29	1.12	1.82	1.25	NA	1.85	1.59	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	1.3	1.08	1.65	1.45	NA	1.91	1.26	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA
1893	1.1	1.21	1.33	1.31	NA	1.67	1.36	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA
1894	1.01	1.62	1.43	1.35	NA	1.9	1.5	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA
1895	1.43	1.44	1.43	1.35	NA	1.6	1.33	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA
1896	1.09	0.94	1.44	1.18	NA	1.81	1.44	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA
1897	1.22	1.15	1.45	1.26	1.99	1.99	1.56	1.66	NA	NA	NA	NA	NA	NA	1.28	NA	NA	1.04	NA	NA
1898	1.16	1.41	1.48	1.29	2.06	2.01	2.09	1.94	NA	NA	NA	NA	NA	NA	1.9	NA	NA	1.14	NA	NA
1899	0.91	1.02	1.49	1.2	1.77	1.73	2.39	1.58	NA	NA	NA	NA	NA	NA	2.22	NA	NA	1.29	NA	NA
1900	1	0.95	1.47	1.05	1.57	1.7	2.07	1.17	NA	NA	NA	NA	NA	NA	2.61	NA	NA	1.33	NA	NA
1901	0.78	1.03	1.42	1.15	1.87	2.13	2.77	1.54	NA	NA	NA	NA	NA	NA	2.67	NA	NA	1.42	NA	2.14
1902	1.07	1.05	1.51	1.47	1.82	2.23	2.67	1.7	NA	NA	NA	NA	NA	NA	2.64	NA	NA	1.48	NA	2.34
1903	1.23	1.23	1.88	1.59	1.95	2.35	3.38	2.11	NA	NA	NA	NA	NA	NA	2.11	NA	NA	1.76	NA	2.02
1904	0.98	0.93	1.74	1.42	1.73	2.16	2.7	1.65	NA	NA	NA	NA	NA	NA	2.45	NA	NA	1.75	2.25	2.35
1905	0.8	0.82	1.78	1.45	1.88	1.99	3.22	1.38	NA	NA	NA	NA	NA	NA	2.03	NA	2.14	1.92	1.94	2.39
1906	0.82	0.91	1.57	1.36	1.44	1.45	2.82	1.26	NA	NA	2.66	NA	1.06	NA	2.03	NA	2.08	2.01	1.62	1.91
1907	0.64	0.87	1.47	1.22	1.09	1.26	3.21	1.77	NA	NA	2.32	NA	0.94	NA	1.8	2.08	1.75	1.51	1.34	1.69
