# Tyers - Manor Farm Barn - QUSP - ITRDB BRIT085
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28322
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28322.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit085-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit085-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit085.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit085.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Tyers - Manor Farm Barn - QUSP - ITRDB BRIT085
#--------------------
# Investigators
#   Investigators: Tyers, C.; Hurford, M.; Bridge, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Manor Farm Barn
#   Location: United Kingdom
#   Northernmost_Latitude: 51.133238
#   Southernmost_Latitude: 51.133238
#   Easternmost_Longitude: -2.219328
#   Westernmost_Longitude: -2.219328
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT085
#   First_Year: 1260
#   Last_Year: 1409
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KDMB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDMB13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDMB13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KDMB03A_raw	KDMB03B_raw	KDMB04A_raw	KDMB04B_raw	KDMB05A_raw	KDMB05B_raw	KDMB06A_raw	KDMB06B_raw	KDMB08A_raw	KDMB08B_raw	KDMB11A_raw	KDMB11B_raw	KDMB12A_raw	KDMB12B_raw	KDMB13A_raw	KDMB13B_raw
1260	NA	NA	NA	NA	1.76	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1261	NA	NA	NA	NA	2.54	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1262	NA	NA	NA	NA	2.92	3.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1263	NA	NA	NA	NA	2.38	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1264	NA	NA	NA	NA	3.08	3.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1265	NA	NA	NA	NA	2.31	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1266	NA	NA	NA	NA	2.35	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1267	NA	NA	NA	NA	1.74	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1268	NA	NA	NA	NA	2.33	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1269	NA	NA	NA	NA	2.47	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1270	NA	NA	NA	NA	2.05	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1271	NA	NA	NA	NA	2.17	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1272	NA	NA	NA	NA	2.47	2.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1273	NA	NA	NA	NA	3.06	3.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1274	NA	NA	NA	NA	2.13	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1275	NA	NA	NA	NA	2.2	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1276	NA	NA	NA	NA	2.53	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1277	NA	NA	NA	NA	3.06	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1278	NA	NA	2.26	1.96	2.52	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1279	NA	NA	2.94	3.08	3.26	3.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1280	NA	NA	2.24	2.31	3.94	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1281	NA	NA	2.1	2.06	2.27	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1282	NA	NA	1.76	1.78	0.96	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1283	NA	NA	2.34	2.34	1.1	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1284	NA	NA	2.39	2.14	1.28	1.27	NA	NA	NA	NA	2.76	2.82	NA	NA	NA	NA
1285	NA	NA	1.95	2.06	1.59	1.62	NA	NA	NA	NA	3.42	3.34	NA	NA	NA	NA
1286	NA	NA	1.57	1.85	1.75	1.74	NA	NA	NA	NA	2.84	2.85	NA	NA	NA	NA
1287	NA	NA	1.05	1.07	1.04	1.07	NA	NA	NA	NA	2.32	2.3	NA	NA	NA	NA
1288	NA	NA	1.45	1.48	0.74	0.68	NA	NA	NA	NA	2.62	2.5	NA	NA	NA	NA
1289	NA	NA	1.45	1.44	1.28	1.32	NA	NA	NA	NA	2.64	2.7	NA	NA	NA	NA
1290	NA	NA	1.67	1.72	2.02	1.98	NA	NA	NA	NA	2.89	2.89	NA	NA	NA	NA
1291	NA	NA	1.64	1.8	2.6	2.63	NA	NA	NA	NA	3.07	3.04	NA	NA	NA	NA
1292	NA	NA	1.99	2.18	3.48	3.39	NA	NA	NA	NA	3.26	3.26	NA	NA	NA	NA
1293	5.04	5.04	1.93	1.88	3.64	3.67	NA	NA	NA	NA	2.62	2.62	NA	NA	NA	NA
1294	5.75	5.72	2.66	2.7	2.52	2.55	NA	NA	NA	NA	1.9	1.9	NA	NA	NA	NA
1295	4.91	4.9	2.14	2	2.13	2.14	NA	NA	NA	NA	1.95	1.97	NA	NA	NA	NA
1296	4.66	4.69	3.21	3.04	2.85	2.92	NA	NA	NA	NA	2.22	2.16	NA	NA	3.26	3.19
1297	3.66	3.64	2.99	2.87	2.49	2.47	NA	NA	NA	NA	2.2	2.22	NA	NA	1.76	1.76
1298	2.95	2.98	1.72	1.66	2.04	2.12	NA	NA	NA	NA	1.49	1.52	NA	NA	1.8	1.78
1299	2.22	2.24	2.36	2.39	1.63	1.68	NA	NA	NA	NA	1.36	1.34	NA	NA	2.27	2.31
1300	3.05	3.27	2.62	2.57	1.73	1.57	NA	NA	NA	NA	1.82	1.84	NA	NA	1.82	1.75
1301	4.23	4.07	2.5	2.49	1.78	1.99	NA	NA	1.5	1.63	1.87	1.88	NA	NA	1.97	1.95
1302	3.54	3.54	2.37	2.36	3.12	2.99	NA	NA	2.25	2.22	1.87	1.91	NA	NA	2.85	2.85
1303	1.29	1.31	1.83	1.84	2.18	2.11	NA	NA	1.37	1.31	1.27	1.37	NA	NA	2.14	2.04
1304	1.07	1.16	1.32	1.33	1.64	1.58	NA	NA	0.69	0.7	1.88	1.84	NA	NA	1.97	1.75
1305	1.74	1.66	1.15	1.13	2.65	2.52	NA	NA	1	0.99	1.04	1.07	4.09	4.37	1.6	1.68
1306	2.13	2.08	1.41	1.45	2.77	2.93	NA	NA	2.43	2.39	1.49	1.46	2.71	2.67	1.52	1.52
1307	2.76	2.82	1.81	1.77	3.5	3.61	NA	NA	2.07	2.04	1.43	1.4	4.01	3.91	1.64	1.36
1308	2.26	2.26	1.54	1.46	3.33	3.29	NA	NA	2.15	2.04	1.53	1.47	3.33	3.61	2.11	1.93
1309	2.07	1.87	1.41	1.44	2.84	2.82	NA	NA	1.14	1.11	1.56	1.55	2.04	2.14	2.08	2.05
1310	1.96	1.92	1.14	1.04	3.07	3.09	NA	NA	1.77	1.59	1.16	1.14	2.55	2.59	1.48	1.45
1311	1.34	1.37	1.41	1.43	1.07	1.03	NA	NA	2.17	2.18	1.17	1.11	2.37	2.39	1.4	1.47
1312	2.1	1.98	1.17	1.09	0.43	0.45	NA	NA	1.41	1.34	1.95	1.93	1.88	1.72	0.7	0.66
1313	2.53	2.51	1.29	1.45	0.53	0.5	NA	NA	1.9	1.88	1.36	1.37	1.59	1.6	0.75	0.76
1314	2.37	2.22	0.82	0.67	0.47	0.48	NA	NA	1.41	1.41	1.73	1.75	1.98	1.94	0.77	0.75
1315	3.7	3.72	0.71	0.76	0.45	0.49	NA	NA	2.9	2.81	1.64	1.56	2.57	2.6	1.64	1.69
