# Mašek - 23PL Šumava - PCAB - ITRDB CZE056
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37281
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37281.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze056-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cze056-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/cze056.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cze056.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-01-25
#--------------------
# File_Last_Modified_Date
#   Date: 2023-01-25
#--------------------
# Title
#   Study_Name: Mašek - 23PL Šumava - PCAB - ITRDB CZE056
#--------------------
# Investigators
#   Investigators: Mašek, J.(https://orcid.org/0000-0002-3494-9113); Treml, V.(https://orcid.org/0000-0001-5067-3308); Mík, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Mašek, Jiří, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml
#   Journal_Name: Ecosystems
#   Published_Title: Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level
#   Published_Date_or_Year: 2023
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: ECO-22-0233
#   DOI: 10.1007/s10021-023-00822-8
#   Full_Citation: Jiří Mašek, Jan Tumajer, Jelena Lange, Ryszard Kaczka, Petr Fišer, Václav Treml. 2023. Variability in Tree-ring Width and NDVI Responses to Climate at a Landscape Level. Ecosystems, ECO-22-0233. doi: 10.1007/s10021-023-00822-8
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Charles University Grant Agency
#   Grant: GAUK 548120
#--------------------
# Site_Information
#   Site_Name: 23PL Šumava
#   Location: Czech Republic
#   Northernmost_Latitude: 49.201473
#   Southernmost_Latitude: 49.201473
#   Easternmost_Longitude: 13.248555
#   Westernmost_Longitude: 13.248555
#   Elevation_m: 1214
#--------------------
# Data_Collection
#   Collection_Name: CZE056
#   First_Year: 1892
#   Last_Year: 2020
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 23PL01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23PL26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23PL26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	23PL01_raw	23PL03_raw	23PL22_raw	23PL25_raw	23PL07_raw	23PL10_raw	23PL11_raw	23PL20_raw	23PL24_raw	23PL15_raw	23PL17_raw	23PL19_raw	23PL05_raw	23PL06_raw	23PL21_raw	23PL23_raw	23PL02_raw	23PL14_raw	23PL04_raw	23PL09_raw	23PL18_raw	23PL08_raw	23PL13_raw	23PL16_raw	23PL26_raw
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA
1894	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA
1895	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74	NA	NA	NA	NA	NA	NA	NA	2.15	NA	NA
1896	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA
1897	NA	1.6	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA
1898	NA	2.08	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.89	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA
1899	NA	2.22	NA	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA
1900	NA	1.42	NA	2.78	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	2.97	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA
1901	NA	1.78	NA	2.23	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	2.87	NA	NA	NA	NA	NA	NA	NA	2.21	NA	NA
1902	NA	1.49	NA	1.3	NA	NA	NA	NA	NA	NA	NA	1.93	NA	NA	2.31	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA
1903	NA	1.3	NA	2.77	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA
1904	NA	0.94	NA	2.23	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA
1905	NA	0.77	NA	1.32	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA
1906	NA	1.2	NA	0.67	NA	NA	NA	NA	NA	NA	NA	1.48	NA	0.2	1.7	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA
1907	NA	0.74	NA	0.72	NA	NA	NA	NA	NA	NA	NA	1.58	NA	0.16	2.36	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA
1908	NA	1.13	NA	0.61	NA	NA	NA	NA	NA	NA	NA	1.99	NA	0.25	2.24	NA	0.58	NA	NA	NA	NA	NA	1.01	NA	NA
1909	NA	1.13	NA	0.66	NA	NA	NA	NA	NA	NA	NA	1.81	NA	0.56	2.04	NA	0.77	NA	NA	NA	NA	NA	1.28	NA	NA
1910	NA	1.53	NA	0.36	NA	NA	NA	NA	NA	NA	NA	1.86	NA	0.81	1.9	NA	0.74	NA	NA	NA	NA	NA	1.47	NA	NA
1911	NA	1.4	NA	0.28	NA	NA	NA	NA	NA	NA	NA	1.53	NA	0.56	1.81	NA	0.63	NA	NA	NA	NA	NA	1.43	NA	NA
1912	NA	1.13	NA	0.26	NA	NA	NA	NA	NA	NA	NA	2.55	NA	0.28	1.38	NA	0.58	NA	NA	NA	NA	NA	1.35	NA	NA
1913	NA	1.19	NA	0.36	NA	NA	NA	NA	NA	NA	NA	1.27	NA	0.37	1.24	NA	0.62	NA	NA	NA	NA	NA	0.47	NA	NA
1914	NA	1.21	NA	0.32	NA	NA	NA	NA	NA	1.44	NA	1.28	NA	0.23	1.55	NA	0.73	NA	NA	NA	NA	NA	1.04	NA	NA
1915	NA	0.86	NA	0.19	NA	NA	NA	NA	NA	1.3	NA	1.24	NA	0.3	1.84	NA	1.11	NA	NA	NA	NA	NA	1.39	NA	NA
1916	NA	0.88	NA	0.08	NA	NA	NA	NA	NA	1.37	NA	1.5	NA	0.2	1.64	NA	0.94	NA	NA	NA	NA	NA	1.52	NA	NA
1917	NA	0.77	NA	0.12	NA	NA	NA	NA	NA	0.8	NA	1.16	NA	0.2	1.9	NA	0.72	NA	NA	NA	NA	NA	1.02	NA	NA
1918	NA	0.63	NA	0.09	NA	NA	NA	NA	NA	1.12	NA	0.93	NA	0.22	1.22	NA	0.37	NA	NA	NA	NA	NA	0.68	NA	NA
1919	NA	0.84	NA	0.18	NA	NA	NA	NA	NA	1.2	NA	0.96	NA	0.2	1.46	NA	0.38	NA	NA	NA	NA	NA	0.91	NA	NA
1920	NA	0.82	NA	0.1	NA	NA	NA	NA	NA	1	NA	0.96	NA	0.29	1.52	NA	0.21	NA	NA	NA	NA	NA	0.55	NA	NA
1921	NA	0.63	NA	0.16	NA	NA	NA	NA	NA	0.7	NA	1.03	1.95	0.22	1.35	NA	0.13	NA	NA	NA	NA	NA	0.49	NA	NA
1922	NA	0.65	NA	0.12	NA	NA	NA	NA	NA	0.57	NA	0.92	2.93	0.55	1.16	NA	0.35	NA	NA	NA	NA	NA	0.32	NA	NA
1923	NA	0.61	NA	0.08	NA	NA	NA	NA	NA	0.59	NA	0.78	2.11	0.8	1.39	NA	0.17	NA	NA	NA	NA	NA	0.08	NA	NA
1924	NA	0.63	NA	0.08	NA	NA	NA	NA	NA	0.66	NA	1.3	2.88	1.49	1.12	NA	0.49	NA	NA	NA	NA	NA	0.16	NA	NA
1925	NA	0.76	NA	0.1	NA	NA	NA	NA	NA	1.03	NA	1.2	1.92	1.31	1.39	NA	0.32	NA	NA	NA	NA	NA	0.26	NA	NA
1926	NA	0.59	NA	0.08	NA	NA	NA	NA	NA	0.87	NA	1.2	3.07	0.97	1.43	NA	0.88	NA	NA	NA	NA	NA	0.5	NA	NA
1927	NA	0.92	NA	0.09	NA	NA	NA	NA	NA	0.67	NA	1.5	1.77	1.77	1.71	NA	0.44	NA	NA	NA	NA	NA	0.56	NA	NA
1928	NA	0.84	NA	0.1	NA	NA	NA	NA	NA	0.43	NA	1.45	1.6	1.46	1.31	NA	0.44	NA	NA	NA	NA	NA	0.26	NA	NA
1929	NA	0.78	NA	0.28	NA	NA	NA	NA	NA	0.31	NA	1.24	1.65	1.27	1.08	NA	0.82	NA	NA	NA	NA	NA	0.18	NA	NA
1930	1.72	1.03	NA	0.28	NA	NA	NA	NA	NA	0.28	NA	1.26	1.58	1.26	1.47	NA	0.59	NA	NA	NA	NA	NA	0.18	NA	NA
1931	4.41	1.89	NA	0.72	NA	NA	NA	NA	NA	0.57	NA	1.4	1.75	1.77	1.87	NA	1.4	NA	NA	2.15	NA	NA	0.42	NA	NA
1932	4.01	1.78	NA	0.76	NA	NA	NA	NA	NA	0.64	NA	1.04	1.93	1.81	2.27	NA	1.37	NA	NA	1.88	3.69	NA	0.63	NA	NA
1933	4.39	1.22	NA	1.22	NA	NA	NA	NA	NA	0.38	1.44	1.33	2.06	1.68	2.42	NA	1.11	NA	NA	2.99	2.55	NA	0.37	NA	NA
1934	3.89	1.41	NA	1.06	NA	NA	NA	NA	NA	0.2	2.65	1.34	2.12	2.46	2.26	2.15	2.26	NA	NA	1.9	2.84	NA	0.4	NA	NA
1935	3.77	1.03	NA	1.46	NA	NA	NA	NA	NA	0.15	2.21	1.56	2.47	1.85	2.18	2.34	1.51	NA	NA	1.21	2.37	NA	0.28	NA	NA
1936	3.4	1.36	NA	1.31	NA	NA	NA	NA	NA	0.09	2.33	1.35	2.52	1.33	1.63	2.28	1.46	NA	NA	1.57	2.99	NA	0.46	NA	NA
1937	3.28	1.7	NA	1.03	NA	NA	NA	NA	NA	0.11	2.75	1.15	1.87	2.09	1.89	3.14	1.31	NA	NA	2.78	2.82	NA	0.67	NA	NA
1938	3.9	1.89	NA	0.99	NA	NA	NA	NA	2.96	0.21	2.21	1.17	0.31	2.16	1.81	3.28	1.24	NA	NA	2.37	2.24	NA	0.63	1.39	NA
1939	3.81	2.39	NA	1.09	NA	NA	NA	NA	3.48	0.23	2.04	1.12	2.16	1.98	1.94	3.24	1.14	NA	NA	2.18	2.96	NA	0.81	1.35	NA
1940	2.27	1.97	NA	1.42	NA	NA	NA	NA	3.25	0.2	1.9	1	1.86	1.87	1.47	2.12	0.81	NA	NA	2.68	1.75	NA	0.67	0.62	2.06
