# Hartl - Nationalpark Kalkalpen, Schwarzkogel - ABAL - ITRDB AUT141
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37503
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37503.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut141-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut141.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut141.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Nationalpark Kalkalpen, Schwarzkogel - ABAL - ITRDB AUT141
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Nationalpark Kalkalpen, Schwarzkogel
#   Location: Austria
#   Northernmost_Latitude: 47.754
#   Southernmost_Latitude: 47.754
#   Easternmost_Longitude: 14.438
#   Westernmost_Longitude: 14.438
#   Elevation_m: 1150
#--------------------
# Data_Collection
#   Collection_Name: AUT141
#   First_Year: 1777
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NKSK302C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK302C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK302O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK302O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK303C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK303C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK303O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK303O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK304C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK304C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK304O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK304O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK305C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK305C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK305O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK305O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK307C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK307C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK307O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK307O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK308C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK308C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK308O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK308O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK310C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK310C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK310O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK310O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK311C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK311C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK311O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK311O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK312C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK312C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK312O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK312O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK314C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK314C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKSK314O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKSK314O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NKSK302C_raw	NKSK302O_raw	NKSK303C_raw	NKSK303O_raw	NKSK304C_raw	NKSK304O_raw	NKSK305C_raw	NKSK305O_raw	NKSK307C_raw	NKSK307O_raw	NKSK308C_raw	NKSK308O_raw	NKSK310C_raw	NKSK310O_raw	NKSK311C_raw	NKSK311O_raw	NKSK312C_raw	NKSK312O_raw	NKSK314C_raw	NKSK314O_raw
1777	NA	NA	NA	NA	NA	NA	NA	NA	4.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	3.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	3.94	3.29	NA	NA	NA	NA	3.43	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	3.74	0.8	NA	NA	NA	NA	3.81	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	4.11	1.13	NA	NA	NA	NA	2.22	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	3.94	1.94	NA	NA	NA	NA	2.34	NA	NA	NA	0.48	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	3.59	2.46	NA	NA	NA	NA	1.59	NA	NA	NA	0.48	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	2.87	2.42	NA	NA	NA	NA	3.22	NA	NA	NA	0.49	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	2.87	2.64	NA	NA	NA	NA	1.93	2.76	NA	NA	0.6	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	2.49	2.16	NA	NA	NA	NA	0.58	1.61	NA	NA	0.43	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	2.33	1.87	NA	NA	NA	NA	0.68	2.41	NA	NA	0.52	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	2	1.6	NA	NA	NA	NA	0.75	2.06	NA	NA	1.05	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.99	NA	NA	NA	NA	0.73	2.05	NA	NA	0.58	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.14	NA	NA	NA	NA	0.97	1.72	NA	NA	0.43	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.42	NA	NA	NA	NA	1.23	1.23	NA	NA	0.39	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.26	NA	NA	NA	NA	1.39	1.38	NA	NA	0.29	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.28	NA	NA	NA	NA	1.6	1.19	NA	NA	0.32	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.9	NA	NA	NA	NA	0.99	0.75	NA	NA	0.16	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	0.71	1.21	NA	NA	0.9	NA	1.42	0.96	NA	NA	0.28	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.53	NA	NA	0.86	NA	1.31	1.02	NA	NA	0.64	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	0.55	1.03	NA	NA	1.07	NA	0.94	0.45	NA	NA	0.3	NA
1798	NA	NA	NA	NA	NA	1.31	NA	NA	1.07	1.23	NA	NA	0.79	NA	1.33	0.67	NA	NA	0.24	NA
1799	NA	NA	NA	NA	NA	1.11	NA	NA	1.14	1.21	NA	NA	0.74	NA	1.21	0.94	NA	NA	0.36	NA
1800	NA	NA	NA	NA	NA	1.25	NA	NA	0.67	0.76	NA	NA	0.62	NA	0.94	0.61	NA	2.12	0.24	NA
1801	NA	NA	NA	NA	NA	1.21	NA	NA	0.46	0.64	NA	NA	0.54	NA	1	0.88	NA	2.7	0.27	NA
1802	NA	NA	NA	NA	NA	1.57	NA	NA	0.74	0.78	NA	NA	0.59	NA	1.14	1.18	NA	2.92	0.33	NA
1803	NA	NA	NA	NA	NA	1.55	NA	NA	0.71	0.5	NA	NA	0.45	NA	1.32	1.25	NA	2.57	0.39	NA
1804	NA	NA	NA	NA	NA	1.71	NA	NA	1.06	0.85	NA	NA	0.56	NA	1.77	1.48	NA	2.75	0.59	NA
1805	NA	NA	NA	NA	NA	1.63	NA	NA	1.47	0.96	NA	NA	0.8	NA	1.67	1.35	NA	2.87	0.76	NA
1806	NA	NA	NA	NA	NA	1.24	NA	NA	0.97	0.83	NA	NA	0.77	NA	1.23	0.85	3	2.25	0.58	NA
1807	NA	NA	NA	NA	NA	1.66	NA	NA	1.23	1.06	NA	NA	0.89	NA	1.45	1.15	3.66	3.05	0.78	NA
1808	NA	NA	NA	NA	NA	1.46	NA	NA	0.84	0.78	NA	NA	0.88	NA	1.45	1.07	2.99	2.86	1	NA
1809	1.84	NA	NA	NA	NA	1.79	NA	NA	0.91	1.03	NA	NA	0.99	NA	1.38	1.31	2.69	2.5	1.58	NA
1810	1.3	NA	NA	NA	NA	1.82	NA	NA	0.84	0.96	NA	NA	1.21	NA	1.31	1.28	2.46	2.54	1.87	NA
1811	1.13	NA	NA	NA	NA	1.12	NA	NA	0.41	0.35	NA	NA	0.67	NA	0.68	0.51	2.11	1.71	1.23	0.55
1812	1.47	NA	NA	NA	NA	1.26	NA	NA	0.67	0.71	1.77	NA	0.75	NA	1.08	1.38	2.66	2.07	1.29	0.62
1813	1.95	1.94	NA	NA	NA	1.32	0.37	NA	0.6	0.62	1.74	NA	0.84	NA	0.94	1.06	2.38	2.02	1.55	0.84
1814	1.97	1.95	NA	NA	NA	2.24	0.49	NA	0.78	0.96	2.33	NA	1.2	NA	1.27	1.28	2.48	2.27	1.46	0.67
1815	1.63	1.81	NA	NA	NA	2.4	0.58	NA	0.72	0.96	2.05	NA	1.12	1.48	1.25	1.07	2.51	2.34	0.83	0.27
1816	1.85	1.9	NA	NA	NA	3.13	0.59	NA	0.91	1.17	2.38	NA	1.25	2.11	1.64	1.35	2.53	2.33	0.75	0.17
1817	1.62	1.52	NA	NA	NA	2.18	0.91	NA	0.83	0.89	2.37	NA	1.09	1.76	1.31	1.14	2.51	1.61	0.65	0.35
1818	1.51	1.35	NA	NA	NA	1.81	0.71	NA	0.54	0.67	2.12	2.17	0.88	1.27	1.27	1.09	1.52	1.56	0.41	0.19
1819	1.89	1.59	NA	NA	2.36	2.23	0.66	NA	0.77	0.74	1.93	2.79	1.27	1.56	1.38	1.26	1.36	1.9	0.4	0.18
1820	1.2	1.66	NA	NA	1.43	1.37	0.58	NA	0.65	0.68	1.52	1.78	1.02	1.41	0.94	0.83	1.4	1.49	0.39	0.16
1821	1.44	1.47	NA	NA	1.43	1.28	0.57	NA	0.64	0.71	1.73	1.62	0.73	1.03	0.86	0.71	1.48	1.66	0.41	0.2
1822	1.38	1.04	NA	NA	2.66	1.71	0.81	NA	0.58	0.77	2.19	3.24	0.96	1.61	0.94	0.92	1.68	2.15	0.34	0.12
1823	1.24	0.95	NA	NA	2.35	1.65	0.7	NA	0.59	0.74	1.75	2.11	0.94	1.67	0.92	0.92	1.48	1.77	0.3	0.17
1824	1.36	1.19	NA	NA	2.21	1.81	0.89	NA	0.5	0.69	1.91	1.96	0.95	1.56	1.06	0.92	1.74	1.59	0.36	0.24
1825	1.42	1.22	NA	NA	1.77	1.72	0.88	NA	0.51	0.73	1.64	2.1	0.93	1.35	0.97	0.84	1.46	1.48	0.34	0.31
1826	1.35	1.39	NA	NA	1.84	2.52	0.76	NA	0.66	0.97	1.89	2.14	1.19	1.86	1.05	0.87	1.6	1.44	0.57	0.38
1827	1.1	0.97	NA	NA	1.69	2.03	0.46	NA	0.52	0.75	2.01	1.54	0.89	1.38	0.89	0.96	1.5	0.57	0.53	0.37
1828	1.18	1.41	NA	NA	2.66	2.19	0.73	NA	0.67	0.87	2.45	1.94	1.15	1.8	1.09	1.25	1.3	0.82	0.49	0.39
1829	1.63	1.4	NA	NA	2.43	2.67	0.79	NA	0.88	1.14	2.43	2.28	1.51	2.07	1.07	1.16	1.81	1.2	0.84	0.66
1830	1.37	1.14	NA	NA	1.81	1.96	0.51	NA	0.8	0.92	1.99	1.84	1.72	2.02	0.9	1.04	1.2	0.95	0.58	0.55
1831	1.71	1.71	NA	NA	2.48	2.86	0.92	NA	0.73	0.97	2.02	2.08	0.91	1.02	0.95	0.89	0.62	1.05	0.73	0.53
