# Kaiser - Daettnau 1 Late Glacial Subfossil - PISY - ITRDB SWIT195
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10721
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10721.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit195-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit195-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit195.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit195.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Kaiser - Daettnau 1 Late Glacial Subfossil - PISY - ITRDB SWIT195
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: Daettnau 1 Late Glacial Subfossil, Winterthur, Zurich, Switzerland 
# # 
# # Purpose of Collection: 
# # Paeleoclimate, 14C calibration, extension of absolute tree-ring series 
# # 
# # Cores and cross-sections are stored at: 
# # WSL Birmensdorf 
# # 
# # References:
# # Kaiser, K.F. (1993): 
# # Beitrage zur Klimageschichte vom spaten Hochglazial 
# # bis ins fruhe Holozan ... Ziegler Druck- und Verlags-AG, 
# # Winterthur. 203p. 
# #  
# # Friedrich et al (2001): 
# # High-resolution climate signals in the B?lling?Aller?d 
# # Interstadial (Greenland Interstadial 1) as reflected in 
# # European tree-ring chronologies compared to marine varves 
# # and ice-core records. 
# # Quaternary Science Reviews
# # Vol. 20, Issue 11, May 2001, pp. 1223-1232 
# # doi:10.1016/S0277-3791(00)00148-7 
# # 
# # 
# # Notes: 
# # Subfossil wood, Late Boelling/early Alleroed, cal.BP 14,237 BP - 12,750   
# # Loam pit, substrate of UFM.  Late Glacial timberline.
# # Daettnau (Alch1)
# #  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: High-resolution climate signals in the Bølling-Allerød Interstadial (Greenland Interstadial 1) as reflected in European tree-ring chronologies compared to marine varves and ice-core records
#   Published_Date_or_Year: 2001
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/S0277-3791(00)00148-7 
#   Full_Citation: Friedrich, M., B. Kromer, K.F. Kaiser, M. Spurk, K.A. Hughen, and S.J. Johnsen. 2001. 
High-resolution climate signals in the Bølling-Allerød Interstadial (Greenland Interstadial 1) as reflected in European tree-ring chronologies compared to marine varves and ice-core records. 
Quaternary Science Reviews, Vol. 20, Issue 11, May 2001, pp. 1223-1232.  
doi:10.1016/S0277-3791(00)00148-7 

#   Abstract: Lateglacial and Holocene tree-ring chronologies are unique archives, which provide various information on past environments on a true annual time scale. Changes in ring-width can be related to past climate anomalies and dendrodated wood provides an ideal source for radiocarbon calibration. We present a 1051 year tree-ring chronology from the Late Glacial, built from subfossil Scots pines (Pinus sylvestris) that grew in different regions of Central and Southern Europe. Through a series of high-precision radiocarbon measurements we obtained a floating radiocarbon chronology, which allowed accurate wiggle-matching to the INTCAL98 calibration curve. The trees show a coherent pattern in ring-width variations throughout Central Europe, and extending into the Mediterranean, which indicates a strong external climatic factor, most probably temperature during the growing season. We identified major growth events, which appear synchronous with events seen in isotopic and tracer signals in the Greenland ice cores and with changes in the strength of upwelling in the Cariaco Basin.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Daettnau 1 Late Glacial Subfossil
#   Location: Switzerland
#   Northernmost_Latitude: 47.4833
#   Southernmost_Latitude: 47.4833
#   Easternmost_Longitude: 8.6833
#   Westernmost_Longitude: 8.6833
#   Elevation_m: 487
#--------------------
# Data_Collection
#   Collection_Name: SWIT195
#   First_Year: 14237
#   Last_Year: 12750
#   Time_Unit: cal yr BP
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DAECHAL1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DAECHAL1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KFKA2130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KFKA2130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DAET3240_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DAET3240; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KFKA2090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KFKA2090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DAET2030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DAET2030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DAECHAL1_raw	KFKA2130_raw	DAET3240_raw	KFKA2090_raw	DAET2030_raw
1	0.49	0.49	NA	NA	NA
2	0.22	0.22	NA	NA	NA
3	0.6	0.6	NA	NA	NA
4	0.33	0.33	NA	NA	NA
5	0.37	0.37	NA	NA	NA
6	0.54	0.54	NA	NA	NA
7	0.24	0.24	NA	NA	NA
8	0.53	0.53	NA	NA	NA
9	0.34	0.34	NA	NA	NA
10	0.33	0.33	NA	NA	NA
11	0.6	0.6	NA	NA	NA
12	0.24	0.24	NA	NA	NA
13	0.44	0.44	NA	NA	NA
14	0.82	0.82	NA	NA	NA
15	0.64	0.64	NA	NA	NA
16	0.53	0.53	NA	NA	NA
17	0.36	0.36	NA	NA	NA
18	0.34	0.34	NA	NA	NA
19	0.33	0.33	NA	NA	NA
20	0.38	0.38	NA	NA	NA
21	0.28	0.28	NA	NA	NA
22	0.28	0.28	NA	NA	NA
23	0.5	0.5	NA	NA	NA
24	0.28	0.28	NA	NA	NA
25	0.21	0.21	NA	NA	NA
26	0.28	0.28	NA	NA	NA
27	0.54	0.54	NA	NA	NA
28	0.15	0.15	NA	NA	NA
29	0.12	0.12	NA	NA	NA
30	0.55	0.55	NA	NA	NA
31	0.44	0.44	NA	NA	NA
32	0.63	0.63	NA	NA	NA
33	0.59	0.59	NA	NA	NA
34	0.4	0.4	NA	NA	NA
35	0.19	0.19	NA	NA	NA
36	0.41	0.41	NA	NA	NA
37	0.31	0.31	NA	NA	NA
38	0.27	0.27	NA	NA	NA
39	0.27	0.27	NA	NA	NA
40	0.4	0.4	NA	NA	NA
41	0.36	0.36	NA	NA	NA
42	0.26	0.26	NA	NA	NA
43	0.29	0.29	NA	NA	NA
44	0.24	0.24	NA	NA	NA
45	0.26	0.26	NA	NA	NA
46	0.46	0.46	NA	NA	NA
47	0.44	0.44	NA	NA	NA
48	0.77	0.77	NA	NA	NA
49	0.63	0.63	NA	NA	NA
50	0.55	0.55	NA	NA	NA
51	0.62	0.62	NA	NA	NA
52	0.65	0.65	NA	NA	NA
53	0.53	0.53	NA	NA	NA
54	0.71	0.71	NA	NA	NA
55	0.69	0.69	NA	NA	NA
56	0.67	0.67	NA	NA	NA
57	0.97	0.97	NA	NA	NA
58	0.8	0.8	NA	NA	NA
59	0.4	0.4	NA	NA	NA
60	0.43	0.43	NA	NA	NA
61	0.52	0.52	NA	NA	NA
62	0.47	0.47	NA	NA	NA
63	0.55	0.55	NA	NA	NA
64	0.46	0.46	NA	NA	NA
65	0.24	0.24	NA	NA	NA
66	0.38	0.38	NA	NA	NA
67	0.24	0.24	NA	NA	NA
68	0.25	0.25	NA	NA	NA
69	0.19	0.19	NA	NA	NA
70	0.21	0.21	NA	NA	NA
71	0.22	0.22	NA	NA	NA
72	0.12	0.12	NA	NA	NA
73	0.09	0.09	NA	NA	NA
74	0.05	0.05	NA	NA	NA
75	0.06	0.06	NA	NA	NA
76	0.08	0.08	NA	NA	NA
77	0.11	0.11	NA	NA	NA
78	0.24	0.24	NA	NA	NA
79	0.37	0.37	NA	NA	NA
80	0.29	0.29	NA	NA	NA
81	0.28	0.28	NA	NA	NA
82	0.63	0.63	NA	NA	NA
83	0.98	0.98	NA	NA	NA
84	0.85	0.85	NA	NA	NA
85	0.63	0.63	NA	NA	NA
86	0.46	0.46	NA	NA	NA
87	0.46	0.46	NA	NA	NA
88	0.66	0.66	NA	NA	NA
89	0.59	0.59	NA	NA	NA
90	0.56	0.56	NA	NA	NA
91	0.7	0.7	NA	NA	NA
92	0.75	0.75	NA	NA	NA
93	1.22	1.22	NA	NA	NA
94	1.2	1.2	NA	NA	NA
95	0.92	0.92	NA	NA	NA
96	0.98	0.98	NA	NA	NA
97	1.26	1.26	NA	NA	NA
98	1.33	1.33	NA	NA	NA
99	0.94	0.94	NA	NA	NA
100	0.88	0.88	NA	NA	NA
101	0.63	1.09	0.16	NA	NA
102	0.62	0.96	0.28	NA	NA
103	0.77	1.15	0.39	NA	NA
104	0.84	0.92	0.76	NA	NA
105	0.7	0.71	0.68	NA	NA
106	0.43	0.5	0.36	NA	NA
107	0.33	0.35	0.31	NA	NA
108	0.38	0.33	0.43	NA	NA
109	0.57	0.49	0.64	NA	NA
110	0.38	0.42	0.33	NA	NA
111	0.4	0.45	0.35	NA	NA
112	0.48	0.56	0.4	NA	NA
113	0.56	0.62	0.49	NA	NA
114	0.54	0.57	0.5	NA	NA
115	0.72	0.75	0.68	NA	NA
116	0.84	0.86	0.82	NA	NA
117	0.56	0.68	0.43	NA	NA
118	0.56	0.73	0.39	NA	NA
119	0.46	0.31	0.6	NA	NA
120	0.5	0.22	0.77	NA	NA
121	0.67	0.31	1.02	NA	NA
122	0.63	0.4	0.85	NA	NA
123	0.77	0.75	0.79	NA	NA
124	0.88	0.86	0.89	NA	NA
125	1.07	1.01	1.12	NA	NA
126	1.07	1.19	0.95	NA	NA
127	0.97	1.03	0.91	NA	NA
128	1.55	1.45	1.64	NA	NA
129	1.16	1.45	0.87	NA	NA
130	0.99	1.26	0.72	NA	NA
131	0.92	0.86	0.98	NA	NA
132	0.77	0.77	0.77	NA	NA
133	0.76	1.04	0.47	NA	NA
134	0.53	0.59	0.47	NA	NA
135	0.47	0.44	0.5	NA	NA
136	0.64	0.76	0.52	NA	NA
137	0.77	0.92	0.61	NA	NA
138	0.6	0.85	0.35	NA	NA
139	0.69	1.1	0.28	NA	NA
140	0.58	0.96	0.27	0.5	NA
141	0.63	0.76	0.5	0.62	NA
142	0.82	0.97	0.9	0.58	NA
143	0.74	1.03	0.77	0.41	NA
144	0.65	0.86	0.63	0.45	NA
145	0.64	0.77	0.66	0.5	NA
146	0.72	0.79	0.73	0.64	NA
147	0.67	0.86	0.52	0.62	NA
148	0.54	0.7	0.43	0.5	NA
149	0.71	0.79	0.68	0.65	NA
150	0.51	0.59	0.39	0.54	NA
151	0.58	0.75	0.34	0.64	NA
152	0.94	0.98	0.74	1.1	NA
153	0.93	1.04	0.8	0.96	NA
154	0.63	0.92	0.44	0.54	NA
155	0.78	0.98	0.63	0.72	NA
156	0.43	0.47	0.35	0.46	NA
157	0.48	0.39	0.4	0.65	NA
158	0.33	0.34	0.15	0.49	NA
159	0.42	0.35	0.2	0.72	NA
160	0.56	0.34	0.26	1.08	NA
161	0.59	0.23	0.43	1.11	NA
162	0.83	0.36	0.63	1.51	NA
163	0.81	0.29	0.67	1.48	NA
164	0.75	0.38	0.75	1.11	NA
165	0.63	0.26	0.56	1.08	NA
166	0.71	0.34	0.7	1.08	NA
167	0.7	0.28	0.49	1.33	NA
168	0.72	0.37	0.82	0.96	NA
169	0.92	0.48	0.87	1.41	NA
170	1.15	0.53	1.37	1.55	NA
