# Toromani - Divjaka - PIHA - ITRDB ALB004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/18955
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-18955.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/alb004-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; alb004-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/alb004.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/alb004.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2015-07-01
#--------------------
# Title
#   Study_Name: Toromani - Divjaka - PIHA - ITRDB ALB004
#--------------------
# Investigators
#   Investigators: Toromani, E.; Pasho, E.; Alla, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Divjaka
#   Location: Albania
#   Northernmost_Latitude: 41.0
#   Southernmost_Latitude: 41.0
#   Easternmost_Longitude: 19.4833
#   Westernmost_Longitude: 19.4833
#   Elevation_m: 3
#--------------------
# Data_Collection
#   Collection_Name: ALB004
#   First_Year: 1949
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus halepensis Mill.
#   Common_Name: Aleppo pine
#   Tree_Species_Code: PIHA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PHDVA01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA19X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA19X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHDVA24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHDVA24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PHDVA01A_raw	PHDVA02A_raw	PHDVA03B_raw	PHDVA04A_raw	PHDVA04B_raw	PHDVA05A_raw	PHDVA05B_raw	PHDVA06A_raw	PHDVA06B_raw	PHDVA07B_raw	PHDVA08A_raw	PHDVA08B_raw	PHDVA09A_raw	PHDVA09B_raw	PHDVA10A_raw	PHDVA10B_raw	PHDVA11A_raw	PHDVA12A_raw	PHDVA12B_raw	PHDVA13A_raw	PHDVA14A_raw	PHDVA14B_raw	PHDVA15A_raw	PHDVA15B_raw	PHDVA16A_raw	PHDVA16B_raw	PHDVA17A_raw	PHDVA17B_raw	PHDVA18A_raw	PHDVA18B_raw	PHDVA19X_raw	PHDVA20B_raw	PHDVA21A_raw	PHDVA21B_raw	PHDVA22A_raw	PHDVA22B_raw	PHDVA23A_raw	PHDVA23B_raw	PHDVA24A_raw	PHDVA24B_raw
1949	NA	NA	NA	NA	NA	NA	NA	NA	5.45	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1950	NA	NA	NA	NA	NA	NA	NA	NA	5.06	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1951	NA	NA	NA	NA	NA	NA	NA	NA	4.42	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1952	NA	NA	NA	NA	NA	NA	NA	NA	6.6	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1953	NA	NA	NA	NA	NA	NA	NA	6.1	4.83	NA	NA	NA	1.62	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1954	NA	NA	NA	NA	NA	NA	NA	6.27	4.22	NA	NA	NA	1.69	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1955	NA	NA	NA	8.23	NA	NA	NA	5.26	3.57	NA	NA	NA	2.92	1.33	NA	12.96	NA	NA	NA	7.55	NA	NA	NA	9.84	5.89	NA	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1956	NA	NA	NA	5.98	NA	NA	4.74	4.62	4.84	NA	NA	NA	2.29	1.47	NA	9.81	NA	NA	NA	5.85	NA	NA	8.55	3.57	3.74	NA	11.45	7.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1957	NA	NA	NA	6.27	NA	NA	4.2	2.99	5.11	NA	NA	9.67	1.66	2.26	NA	10.05	NA	NA	NA	7.37	NA	NA	7.66	7.01	7.1	NA	7.31	11.64	NA	NA	NA	NA	NA	NA	NA	NA	4.81	NA	NA	NA
1958	NA	NA	NA	3.44	NA	NA	5.14	2.42	5.53	NA	NA	14.64	1.28	2.49	NA	10.59	NA	NA	NA	8.25	NA	NA	6.03	6.1	7.02	7.61	4.75	9.24	6.23	NA	NA	NA	NA	7.22	NA	NA	4.61	NA	NA	NA
1959	NA	NA	NA	5.38	NA	NA	5.79	3.23	6.91	NA	NA	17.02	2.15	1.77	NA	9.92	NA	NA	NA	8.5	NA	2.28	7.91	7.33	6.78	6.27	5.95	11.34	9.01	6.98	NA	NA	NA	7.36	NA	NA	4.72	NA	NA	7.52
1960	NA	NA	NA	4.82	NA	NA	2.32	3.24	8.02	NA	NA	13.19	2.17	1.24	NA	9.31	NA	NA	NA	6.5	4.39	4.23	6.01	6.22	5.13	6.74	3.61	7.45	5.75	8.97	NA	NA	11.06	7.39	6.95	NA	5.13	NA	NA	7.6
1961	6.02	NA	NA	4.19	NA	3.2	3.18	2.52	7.35	NA	1.94	11.79	4.22	1.45	NA	10.11	NA	NA	NA	5.38	6.2	6.02	5.02	7.29	6.57	5.35	5.16	7.86	6.44	8.57	NA	NA	9.47	7.23	5.98	NA	5.5	NA	NA	5.25
1962	8.1	NA	NA	3.98	NA	3.95	3.32	2.36	5.6	NA	4.64	9.44	5.06	1.67	NA	8.76	NA	NA	NA	4	4.4	4.71	3.35	7.82	5.68	5.46	4.17	5.94	7.2	8.45	NA	NA	8.44	6.15	6.33	NA	6.34	NA	NA	1.79
1963	6.54	NA	9.71	4.07	NA	5.08	3.94	2.36	5.04	NA	6.06	7.83	2.6	1.47	7.71	9.25	NA	NA	NA	4.42	5.84	5.92	5.31	6.95	5.78	5.23	3.99	6.53	6.11	8.58	NA	NA	8.12	6.43	8.62	NA	6.55	NA	7.49	8.43
1964	7.62	NA	6.3	3.12	NA	4.08	2.68	2.24	3.67	NA	4.98	7.96	1.56	1.01	7.51	7.04	NA	NA	NA	3.46	3.76	5.9	5.13	5.81	5.1	3.9	3.47	7.43	5.93	7.94	NA	NA	8.87	6.72	6.65	NA	5.13	NA	5.74	4.39
1965	10.36	NA	6.13	3.55	NA	4.61	3.78	2.79	3.88	NA	5.19	8.04	1.73	1.06	5.8	5.87	NA	NA	NA	4	5.25	2.48	3.78	6.14	5.57	4.29	3.56	7.91	5.38	7.42	NA	NA	6.82	6.54	7.39	NA	4.84	NA	7.66	5.72
1966	10.15	NA	7.88	3.04	6.36	5.92	3.7	2.94	2.76	NA	4.79	7.02	1.38	1.15	4.82	4.09	NA	NA	NA	4.42	5.09	5.38	4.44	9	6.29	5.09	4.57	8.88	5.07	7.92	NA	10.41	8.42	8.58	7.39	5.65	5.7	NA	8.76	6.08
1967	12.07	3.82	6.49	3.26	6.61	6.26	3.82	3.09	4.08	NA	4.54	6.48	1.19	1.1	2.9	3.31	7.9	NA	NA	5.5	4.07	5.13	3.5	6.07	5.45	6.05	3.96	6.27	3.82	10.97	NA	5.04	9	6.6	5.69	6.38	4.76	NA	5.8	4.93
1968	9.66	3.94	7.92	3.54	7.17	5.63	4.1	3.35	3.88	NA	3.53	6.46	0.84	1.11	3.04	2.04	7.3	NA	8.91	7.71	3.84	4.12	3.65	7.85	4.57	4.7	3.59	5.43	3.76	6.48	NA	8.19	10.21	7.44	5.67	6.18	4.04	NA	5.76	4.79
1969	4.1	4.28	6.14	3.6	8.71	4.64	3.8	3.82	6.37	NA	3.89	9.31	0.68	1.03	4.08	2.13	6.86	NA	11.22	7.29	3.38	4.8	3.78	4.67	3.23	4.35	2.59	4.25	3.03	6.93	NA	12.32	7.64	5.66	5.69	4.92	3.76	NA	4.74	5.08
1970	4.63	3.37	6.76	4.06	7.8	4.21	3.84	4.27	4.8	NA	2.62	7.18	0.71	0.92	5.53	3.12	6.53	NA	9.56	6.43	4.82	5.92	4.48	4.44	4.19	5.32	2.74	4.65	3.87	4.29	11.38	13.45	8.44	5.92	6.32	6.22	4.82	NA	5.01	4.93
1971	8.27	3.99	7.11	5.98	6.68	6.22	3.73	5.27	4.47	NA	3.7	7.46	1.02	0.88	6.67	3.22	7.03	NA	12.52	6.16	3.58	4.74	4.48	5.23	4.96	5.55	2.85	4.36	4.07	4.9	10.61	8.32	6.85	4.73	5.65	6.57	5.44	NA	5.59	6.48
1972	9.95	3.71	5.6	5.45	6.18	6.33	3.94	5.91	4.04	6.63	3.48	7.3	1.3	0.69	4.63	3.39	6.99	NA	9.73	6.17	4.37	4.94	5.1	5.04	5.57	5.25	3.34	5.46	3.71	5.68	11.65	8.78	7.18	5.37	6.75	5.63	6.24	NA	5.44	5.54
1973	7.54	3.45	4.59	5.06	5.45	4.75	3.02	4.57	3.21	5.33	2.69	6.39	0.63	0.77	2.91	2.98	5.93	NA	8.97	4.95	2.99	5.19	3.72	4.02	3.88	4.35	2.15	3.94	3.93	6.39	7.03	6.85	4.77	3.87	5.03	7.67	4.32	NA	2.2	3.6
1974	7.37	2.87	4.93	5.83	7.55	4.28	2.05	5.9	3.16	6.14	3.4	8.45	0.78	1.08	2.74	3.11	5.88	NA	8.57	5.97	3.8	6.34	5.91	5.21	5.16	5.74	2.24	2.96	3.14	4.88	10.5	8.49	5.72	4.42	5.09	5.77	5.09	NA	3.95	4.77
1975	5.91	2.74	3.59	4.09	5.03	3.77	3.89	3.43	2.53	3.6	2.18	6.99	0.57	0.57	2.98	2.07	5.17	NA	5.89	5.15	3.39	4.14	4.23	3.11	3.68	4.57	2.44	3.03	2.56	6.95	9.82	5.47	5.37	4.13	3.96	6.9	4.36	NA	2.78	3.53
1976	7.21	3.02	6.18	6.1	9.55	5.64	4.16	5.53	3.42	4.74	2.88	8	0.82	0.73	3.12	1.92	5.89	NA	8.12	2.97	3.66	4.5	6.17	4.89	3.47	4.49	2.47	3.83	3.41	3.96	8.97	6.3	5.76	4.86	4.23	4.93	5.42	NA	4.45	5.12
1977	6.29	2.68	3.78	4.78	6.82	5.66	2.81	4.61	3.03	4.55	2.19	5.62	0.86	0.65	2.08	1.75	5.56	NA	7.62	3.55	3.09	3.66	4.16	3.5	3.19	4.33	1.32	2.64	2.53	4.95	4.84	4.72	4.67	3.9	2.89	4.74	3.94	NA	3.42	3.62
1978	8.97	2.76	5.28	6.46	8.33	6.39	3.31	6.46	4.17	6.61	1.75	5.62	0.83	0.61	1.46	1.8	5.45	7.06	8.17	4.37	3.96	5.18	5.68	3.35	4.15	5.17	1.7	2.17	3.24	3.61	7.26	6.48	5.27	4.75	4.12	3.66	4.75	NA	4.34	4.04
1979	8.75	2.92	5.26	7.38	8.5	6.06	4.11	8.46	3.88	7.79	2.16	5.28	0.51	0.96	1.68	1.62	4.54	10.89	8.71	5.11	4.39	3.67	6.32	4.28	4.23	5.52	2.97	2.89	3.99	5.37	9.67	6.98	4.64	3.43	5.11	1.62	4.74	NA	4.73	4.49
1980	8.22	3.49	5.28	6.31	7.1	5.78	3.73	5.77	2.58	4.96	2.7	5.85	0.63	0.71	1.96	1.14	3.99	10.94	6.62	3.01	3.11	4.18	5.61	3.77	3.38	4.63	2.32	2.34	3.99	8.15	7.37	5.06	5.37	3.34	4.3	4.15	5.15	NA	3.64	4.06
1981	8.05	4.35	4.04	5.31	6.56	6.15	3.56	5.14	2.01	4.91	1.73	5.42	0.58	0.42	2.19	1.47	4.45	8.73	7.78	4.35	3.17	3.84	4.51	3.12	2.7	2.49	2.4	1.84	3.77	6.16	6.55	4.63	5.6	3.25	3.69	4.77	4.21	NA	3.7	4.4
1982	7.71	4.75	4.22	4.48	8.32	4.82	2.67	6.3	1.89	5.11	1.39	5.6	0.83	0.42	1.68	1.02	5.82	8.18	8.24	2.95	3.05	3.81	4.92	3.77	2.32	3.23	1.27	2.71	3.68	5.97	6.14	6.29	4.83	2.77	3.66	4.5	4.59	NA	2.77	3.45
1983	6.36	4.1	3.75	4.19	8.56	5.18	2.43	5.89	1.97	4.08	1.41	4.44	0.97	1.15	2.31	1.4	5.99	8.98	7.9	2.15	3.39	4.65	3.57	3.2	1.99	2.89	1.42	2.48	3.13	5.56	4.65	4.67	4.06	2.95	3.13	4.03	3.45	NA	1.79	3.15
1984	5.85	3.07	3.93	4.08	8.25	5.75	2.56	5.6	2.3	3.93	1.79	5.27	1.11	1.21	2.02	1.01	5.34	9.02	7.04	2.5	3.31	4.13	4.61	3.43	2.26	2.72	1.88	3.07	4.06	4.88	5.4	4.08	3.76	2.45	3.03	3.54	4.23	NA	2.71	3.36
1985	4.71	2.57	3.13	3.33	7.24	4.39	1.73	4.87	2.44	2.74	1.25	4.04	0.69	1.17	1.82	0.71	5.07	9.04	5.25	2.15	3.4	3.43	3.42	2.28	1.57	2.17	1.29	2.15	2.26	4.31	8.03	3.75	3.03	2.46	2.95	2.07	2.92	NA	2.28	2.49
