# Hartl - Berchtesgaden, Landtalsteig - FASY - ITRDB DEU352
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37551
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37551.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu352-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu352.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu352.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Landtalsteig - FASY - ITRDB DEU352
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Landtalsteig
#   Location: Germany
#   Northernmost_Latitude: 47.511
#   Southernmost_Latitude: 47.511
#   Easternmost_Longitude: 13.017
#   Westernmost_Longitude: 13.017
#   Elevation_m: 1220
#--------------------
# Data_Collection
#   Collection_Name: DEU352
#   First_Year: 1795
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGLS501A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS501A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS501E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS501E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS502A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS502A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS502E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS502E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS504A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS504A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS504E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS504E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS505A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS505A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS505E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS505E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS507A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS507A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS507E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS507E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS509A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS509A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS509E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS509E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS510A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS510A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS510E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS510E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS511A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS511A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS511E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS511E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS512A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS512A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS512E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS512E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS513A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS513A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGLS513E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGLS513E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGLS501A_raw	NGLS501E_raw	NGLS502A_raw	NGLS502E_raw	NGLS504A_raw	NGLS504E_raw	NGLS505A_raw	NGLS505E_raw	NGLS507A_raw	NGLS507E_raw	NGLS509A_raw	NGLS509E_raw	NGLS510A_raw	NGLS510E_raw	NGLS511A_raw	NGLS511E_raw	NGLS512A_raw	NGLS512E_raw	NGLS513A_raw	NGLS513E_raw
1795	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	3.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	3.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	1.26	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	1.64	NA	NA	NA	1.28	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	1.88	NA	NA	NA	0.89	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	1.43	NA	NA	NA	1.04	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	1.01	NA	NA	NA	1.53	NA	0.77	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	1.4	NA	NA	NA	1.11	NA	0.82	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	1.22	NA	NA	NA	1.14	NA	0.72	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	1.39	NA	NA	NA	2.19	NA	0.98	1.68	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA
1818	1.51	NA	NA	NA	1.64	2.19	0.96	1.25	NA	NA	NA	NA	NA	NA	1.59	NA	NA	NA	NA	NA
1819	1.61	NA	NA	NA	1.74	2.47	1.07	1.49	NA	NA	NA	1.22	NA	NA	1.71	NA	NA	NA	NA	NA
1820	1.82	NA	NA	NA	1.9	2.92	1.28	1.88	NA	NA	NA	1.8	NA	NA	2.88	NA	NA	NA	NA	NA
1821	1.15	NA	NA	NA	1.34	2.5	0.63	1.13	NA	NA	NA	0.93	NA	NA	2.44	NA	NA	NA	NA	NA
1822	1.17	NA	NA	NA	1.27	1.45	0.46	0.91	NA	NA	NA	0.76	NA	NA	2.55	NA	NA	NA	NA	NA
1823	1.23	NA	NA	NA	1.38	1.91	1.19	1.42	NA	NA	NA	0.96	NA	NA	1.41	NA	NA	NA	NA	NA
1824	1.4	1.13	NA	NA	1.06	1.44	0.98	1.36	NA	NA	NA	0.86	NA	NA	1.34	NA	NA	NA	NA	NA
1825	1.03	0.8	NA	NA	0.77	1.34	0.21	0.45	1.95	NA	NA	0.81	NA	NA	1.56	NA	NA	NA	NA	NA
1826	1.49	1.78	NA	2.34	1.06	1.8	1.17	1.19	3	2.94	NA	1.05	NA	NA	3.27	NA	NA	NA	NA	NA
1827	1.55	2.04	NA	1.86	1.7	1.95	1.23	1.56	2.83	2.6	NA	1.38	NA	NA	1.68	NA	NA	NA	NA	NA
1828	1.4	2.02	NA	1.06	1.76	1.85	1.21	2	2.5	2.26	NA	1.33	1.96	NA	2.24	NA	NA	NA	NA	NA
1829	1.37	1.9	NA	0.94	1.75	1.72	1.07	1.8	1.96	2.1	NA	1.4	1.57	NA	2.04	NA	NA	NA	NA	NA
1830	1.48	2.12	NA	1.37	1.68	1.69	0.99	1.57	2.42	2.35	1.95	1.17	1.45	NA	1.67	NA	NA	NA	NA	NA
1831	1.52	1.97	NA	1.04	1.3	1.75	1.06	1.29	1.81	2.05	1.51	1.09	1.57	NA	1.86	NA	NA	NA	NA	NA
1832	0.76	1.03	NA	0.61	0.66	0.9	0.15	0.19	1.19	1.36	1.01	0.71	1.09	1.28	1.8	NA	NA	NA	NA	NA
1833	1.07	1.34	0.72	0.83	0.76	0.99	0.72	0.74	1.27	1.66	1.27	0.81	1.27	1.59	1.4	NA	NA	NA	NA	NA
1834	1.65	2.21	0.51	1.46	1.31	1.55	0.85	1.07	1.86	2.68	1.54	1.04	1.79	3	1.71	NA	NA	NA	NA	NA
1835	1.31	1.63	1.1	0.97	1.17	1.37	0.93	0.98	2.19	2.76	1.21	0.98	1.76	2.38	1.68	2.11	NA	NA	NA	NA
1836	0.87	1.16	0.64	0.85	0.97	1.2	0.59	0.58	1.82	1.99	1.13	0.88	1.52	2	1.23	1.23	NA	NA	NA	NA
1837	2.11	2.29	0.83	1.19	1.37	1.62	1.25	1.18	2.65	2.91	1.66	1.41	1.89	2.41	1.56	1.8	1.4	NA	NA	NA
1838	1.34	1.36	0.45	1.01	1.07	1.16	0.68	0.53	1.53	1.83	1.22	1.11	1.46	1.79	1.48	1.44	2.07	NA	NA	NA
1839	1.04	1.09	0.38	1.22	1.23	1.08	0.43	0.41	1.57	1.83	1.05	0.86	1.49	1.69	1.73	1.88	2.13	NA	NA	NA
1840	1.12	1.15	0.48	1.2	1.22	1.26	0.83	0.75	1.21	1.91	1.02	1.16	2.14	2.59	1.74	1.71	2.68	NA	1.37	NA
1841	1.14	1.16	0.3	1.13	0.63	0.7	0.41	0.5	1.07	1.52	0.89	0.83	1.34	1.86	1.73	1.34	3.44	NA	2	1.78
1842	1.77	2.02	0.95	1.72	1.64	1.32	1.32	1.08	1.98	2.11	1.56	1.35	2.9	2.94	2.92	2.12	2.23	NA	2.38	2.19
1843	1.46	1.36	1.06	1.5	1.13	1.24	1.12	1.12	1.79	2.04	1.39	1.41	3.15	2.82	1.92	1.47	1.52	3.76	1.8	1.64
1844	1.51	1.65	0.77	1.57	0.92	1.12	1.03	1.05	1.58	1.88	1.09	1.24	2.43	2.21	2.08	1.72	1.1	3.41	1.94	1.98
1845	1.62	1.66	1.07	1.73	1.12	1.2	1.02	1.45	2.14	1.87	1.24	1.34	1.86	2.1	2.13	2.03	2.84	2.59	1.46	1.28
1846	2.08	2.46	1.68	1.82	1.33	1.63	1.53	2.34	3.19	3.01	1.6	1.78	2.98	3.14	2.65	2.66	3.6	3.51	1.72	2.73
1847	1.76	1.98	1.24	1.04	1.18	1.54	1.27	2.07	3.01	2.78	1.69	1.69	2.7	2.89	2.49	2.26	2.83	2.57	1.31	1.99
1848	1.64	1.95	0.8	1.16	0.85	1.27	1.33	1.95	2.65	2.34	1.16	1.41	2.11	1.83	2	1.74	2.24	2.96	1.39	1.92
1849	1.93	2.25	1.1	1.35	1.03	1.4	1.3	2.11	2.33	2.21	1.46	1.65	2.42	2.35	2.43	2.21	2.03	2.52	1.42	1.56
1850	1.55	2.02	1.47	1.76	1.09	1.33	1.38	2.09	2.48	2.2	1.24	1.32	2.6	2.77	2.45	2.62	2.08	2.78	1.18	1.44
