# Briongos - Dehesa del Peral - PIPN - ITRDB SPAI057
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2863
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2863.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai057-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai057-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai057.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai057.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Briongos - Dehesa del Peral - PIPN - ITRDB SPAI057
#--------------------
# Investigators
#   Investigators: Briongos, J.M.; Del Cerro Barja, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Dehesa del Peral
#   Location: Spain
#   Northernmost_Latitude: 40.67
#   Southernmost_Latitude: 40.67
#   Easternmost_Longitude: -2.77
#   Westernmost_Longitude: -2.77
#   Elevation_m: 1055
#--------------------
# Data_Collection
#   Collection_Name: SPAI057
#   First_Year: 1874
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus pinea L.
#   Common_Name: Italian stone pine
#   Tree_Species_Code: PIPN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BUD02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD40A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD41B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD41B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD42B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD42B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD43A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD43A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD43B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD43B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD44A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD44A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD44B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD44B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD45A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD45A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD46A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD46A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD46B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD46B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD47A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD47A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD48A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD48A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD48B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD48B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD50A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD50A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BUD53M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BUD53M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BUD02_raw	BUD04_raw	BUD05_raw	BUD06_raw	BUD07_raw	BUD07B_raw	BUD40A_raw	BUD41B_raw	BUD42A_raw	BUD42B_raw	BUD43A_raw	BUD43B_raw	BUD44A_raw	BUD44B_raw	BUD45A_raw	BUD46A_raw	BUD46B_raw	BUD47A_raw	BUD48A_raw	BUD48B_raw	BUD50A_raw	BUD53M_raw
1874	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	2.28	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	2.04	NA	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	3.06	NA	NA	1.68	2.55	NA	NA	NA	NA	NA
1892	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	4.53	NA	1.14	2.03	3.48	NA	NA	NA	NA	NA
1893	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	5.76	NA	3.85	2.51	3.35	NA	NA	NA	NA	NA
1894	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	5.22	NA	4.67	3.1	4.13	NA	NA	NA	NA	NA
1895	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	7.03	NA	4.58	3.62	5.09	NA	NA	NA	NA	NA
1896	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	4.02	NA	5.51	2.56	3.13	NA	NA	NA	NA	NA
1897	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	2.95	NA	4.57	3.7	4.97	NA	NA	NA	NA	NA
1898	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	3.31	NA	6.01	3.33	3.42	NA	NA	NA	NA	NA
1899	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	2.41	7.34	7.3	4	3.77	NA	NA	NA	NA	NA
1900	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	2.96	5.04	1.22	4.82	4.31	NA	NA	NA	6.97	NA
1901	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	3.39	4.28	1.92	4.52	2.59	NA	NA	NA	6.66	NA
1902	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	3.92	4.98	4.17	4.27	3.11	NA	NA	NA	2.52	NA
1903	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	4.86	6.17	6.68	4.31	3.52	NA	NA	NA	7.16	NA
1904	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	3.49	4.08	4.38	3.52	2.61	NA	NA	NA	8.29	NA
1905	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	2.97	5.1	5.97	3.87	2.78	NA	NA	NA	7.69	5.47
1906	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	3.02	4.52	4.94	3	2.63	NA	NA	NA	5.46	4.33
1907	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	2.44	3.62	4.2	2.12	2.04	4.18	NA	NA	2.15	3.77
1908	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	1.97	2.8	2.51	2.28	2.27	5.34	NA	NA	4.25	5.56
1909	NA	NA	NA	0.63	NA	NA	NA	NA	NA	1.62	NA	NA	1.06	2.1	0.32	1.71	1.99	5.08	NA	NA	3.74	3.24
1910	NA	NA	NA	0.41	NA	NA	NA	NA	NA	1.71	NA	NA	1.62	2.89	2.56	1.55	1.63	4.12	NA	NA	6.39	2.91
1911	NA	NA	NA	0.55	NA	NA	NA	NA	2.83	1.57	NA	NA	1.94	2.72	4.03	2.11	2.17	4.15	NA	NA	6.03	3.68
1912	NA	NA	NA	0.63	NA	NA	NA	NA	2.02	3.15	NA	NA	2.48	4.76	4.53	2.13	1.97	4.01	NA	NA	6.54	4.52
1913	NA	NA	NA	0.67	NA	NA	NA	NA	2.02	1.26	NA	NA	1.75	3.46	3.4	1.35	1.1	2.86	NA	NA	4.65	3.62
1914	NA	NA	NA	1.43	NA	NA	NA	NA	2.38	2.55	NA	NA	2.34	5.35	2.82	2.18	2.06	4.04	NA	NA	4.93	4.22
1915	NA	NA	NA	1.51	NA	NA	NA	NA	1.89	2.25	NA	NA	2.09	3.75	1.84	1.94	1.56	3.53	NA	NA	4.04	4.16
1916	NA	NA	NA	1.37	NA	NA	NA	NA	1.36	2.04	NA	NA	2	4.34	2.53	1.68	1.39	3.9	NA	NA	3.44	4.25
1917	NA	NA	NA	1.12	NA	NA	NA	NA	2.17	2.96	NA	NA	2.03	4.63	2.6	1.73	1.92	3.83	NA	1.6	2.39	4.43
1918	NA	NA	NA	0.79	3.11	NA	NA	NA	1.84	1.8	NA	NA	1.33	2.71	1.97	1.4	1.44	3.18	NA	3.19	2.72	3.26
1919	NA	NA	NA	0.8	3.12	NA	NA	NA	2.19	1.66	NA	NA	1.17	2.39	1.85	0.98	1.18	3.49	NA	4.73	3.13	3.15
1920	NA	NA	NA	1.08	3.61	NA	NA	NA	2.56	2.51	NA	NA	1.54	3.47	1.94	0.92	0.91	3.3	NA	6.48	3.34	2.54
1921	NA	NA	NA	1	2.58	NA	NA	NA	2.49	2.53	NA	NA	1.86	3.09	1.85	1.03	0.92	3.58	NA	7.32	2.7	2.17
1922	NA	NA	NA	0.89	1.46	NA	NA	NA	2.63	2.17	NA	NA	0.29	1.04	0.92	0.45	0.39	3.26	NA	4.05	1.47	0.59
1923	NA	NA	NA	1.31	2.75	NA	NA	NA	1.84	1.51	NA	NA	0.23	0.63	0.36	0.6	0.39	3.78	NA	5.5	2.21	1.2
