# Hartl - Simplon RCS10 - LADE - ITRDB CHE423
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che423-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che423.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che423.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-21
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-21
#--------------------
# Title
#   Study_Name: Hartl - Simplon RCS10 - LADE - ITRDB CHE423
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Kuhl, Eileen; Esper, Jan; Riechelmann, Dana
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Edvardsson, Johannes; Kári Rögnvaldsson; Elín Þóra Helgadóttir; Hans Linderson; Birgir Hrafnkelsson
#   Published_Date_or_Year: 2022
#   Published_Title: A statistical model for the prediction of the number of sapwood rings in Scots pine (Pinus sylvestris L.)
#   Journal_Name: Dendrochronologia
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.dendro.2022.125963
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: German Research Foundation 
#   Grant: HA 8048/1-1 
#--------------------
# Site_Information
#   Site_Name: Simplon RCS10
#   Location: Switzerland
#   Northernmost_Latitude: 46.193
#   Southernmost_Latitude: 46.193
#   Easternmost_Longitude: 8.053
#   Westernmost_Longitude: 8.053
#   Elevation_m: 1575
#--------------------
# Data_Collection
#   Collection_Name: CHE423
#   First_Year: 1860
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RCS1001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1001A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1001B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1005A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1005B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1009A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1009B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1012A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1012A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1012B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1012B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1013A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1013A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1013B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1013B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1015A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1015A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1015B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1015B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1016A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1016A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1016B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1016B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1017A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1017A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1017B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1017B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1021A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1021A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1021B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1021B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1023A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1023A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1023B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1023B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1026A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1026A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1026B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1026B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1028A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1028A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS1028B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS1028B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RCS1001A_raw	RCS1001B_raw	RCS1005A_raw	RCS1005B_raw	RCS1009A_raw	RCS1009B_raw	RCS1012A_raw	RCS1012B_raw	RCS1013A_raw	RCS1013B_raw	RCS1015A_raw	RCS1015B_raw	RCS1016A_raw	RCS1016B_raw	RCS1017A_raw	RCS1017B_raw	RCS1021A_raw	RCS1021B_raw	RCS1023A_raw	RCS1023B_raw	RCS1026A_raw	RCS1026B_raw	RCS1028A_raw	RCS1028B_raw
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.36	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.8	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	1.91	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	2.41	NA	NA	NA	NA
1869	NA	NA	2.78	NA	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	0	NA	NA	NA	NA
1870	NA	2.65	2.2	NA	NA	NA	1.66	1.67	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	1.14	1.47	NA	NA	NA	NA
1871	NA	2.62	2.41	NA	NA	NA	1.68	1.93	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	1.27	1.73	NA	NA	NA	NA
1872	NA	2.4	2.79	NA	NA	NA	1.95	2.37	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	1	1.5	NA	NA	NA	NA
1873	NA	1.41	2	NA	NA	NA	0.85	2.06	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	0.87	1.22	NA	NA	NA	NA
1874	NA	1.79	2.28	NA	NA	NA	1.28	2.86	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	0.96	1.33	NA	NA	NA	NA
1875	NA	2.17	2.41	NA	NA	NA	1.46	3.01	2.3	NA	1.86	NA	NA	NA	NA	2.68	NA	NA	0.92	1.29	NA	NA	NA	NA
1876	NA	2.23	3.16	2.36	NA	NA	1.68	2.34	2.32	2.19	2.73	NA	NA	NA	1.68	1.43	NA	NA	0.8	1.08	NA	NA	1.16	NA
1877	NA	2.34	2.44	2.32	NA	NA	1.63	2.29	2.73	2.14	2.72	NA	NA	NA	2.04	1.49	NA	2.75	1.08	1.2	NA	NA	1.63	NA
1878	NA	2.81	2.55	2.34	NA	NA	1.94	2.16	2.23	2.13	2.8	NA	NA	NA	1.88	1.3	2.47	2.94	1.43	1.49	NA	NA	1.68	NA
1879	NA	3.01	2.07	1.82	NA	NA	1.1	1.4	1.67	1.81	3.8	NA	1.77	NA	1.36	1.21	1.59	1.19	1.02	1.03	NA	NA	1.24	NA
1880	2.03	2.95	1.52	1.39	NA	NA	0.78	1.37	1.46	0	2.77	NA	1.83	NA	1.81	1.22	1.39	0.9	1.28	0.92	NA	NA	1.55	NA
1881	2.82	3.32	1.42	1.51	NA	NA	0.98	1.35	1.48	0	2.23	NA	1.83	NA	1.95	1.24	0	1.93	1.1	0.92	NA	NA	1.11	NA
1882	3.45	4.39	1.74	1.75	NA	NA	0.89	1.41	1.83	0	4.2	NA	2.3	NA	1.99	1.76	0	2.81	1.15	1.11	NA	NA	0.78	NA
1883	3.87	4.15	2.38	1.9	NA	3.55	1.44	0	1.84	1.76	3.99	NA	2.89	NA	1.95	2.18	2.92	3.44	1.34	1.13	NA	NA	0	NA
1884	3.14	3.77	2.26	1.84	NA	2.06	0.59	0	1.64	1.56	3.76	NA	2.67	NA	1.82	1.64	2.54	2.87	0.91	0.68	NA	NA	0.72	NA
1885	3.22	3.62	1.86	1.82	NA	1.16	0.45	0	1.24	1.13	2.52	NA	2.51	NA	1.02	1.37	0	2.27	0.55	0.52	NA	NA	0.97	NA
1886	2.66	3.01	1.81	1.5	NA	2.26	0.74	0	1.34	1.23	2.84	NA	1.83	NA	1.49	1.64	0	2.39	0.87	0.79	NA	NA	0.93	1.03
1887	1.2	1.04	0.61	0.37	NA	1.19	0.08	0	0.4	0.57	3.62	3.37	0.66	NA	0.76	0.81	0.92	0.74	0.45	0.29	NA	NA	0.4	0.66
1888	1.12	0.79	0.2	0.14	NA	1.98	0.14	0	0.24	0.28	2.09	2.73	0.4	NA	0.2	0.23	0.04	0	0.24	0.22	NA	NA	0.23	0.96
1889	2.08	1.3	0.35	0.23	NA	2.26	0.3	0	0.46	0.68	2.02	2.31	0.37	NA	0.56	0.6	0.14	0.08	0.31	0.24	0.24	NA	0.35	0.87
1890	0	2.04	0.74	0.43	NA	1.68	0.39	0	0.62	0.72	1.88	1.63	0.52	NA	0.74	0.72	0.18	0.11	0.53	0.42	0.51	NA	0.38	0.88
1891	1.53	1.36	1.28	1.3	NA	1.42	0.57	0.72	0.8	0.89	1.53	1.75	0.87	NA	1.18	1.06	0.32	0.27	0.61	0.46	0.87	NA	0.54	0.95
1892	1.84	1.54	1.97	2.15	NA	1.75	0.8	1.04	1.21	1.23	2.88	2.37	1.28	NA	2.15	1.81	1.07	1.67	1.22	1.03	1.24	NA	1.03	1.45
1893	2.73	2.09	2.37	2.4	NA	1.71	0.81	0.94	1.42	1.43	3.57	0	2.05	1.8	2.07	2.08	2.08	2.84	1.25	1.04	1.41	NA	0.95	1.55
1894	2.64	2.62	2.02	1.28	1.32	1.4	0.79	1.19	1.23	1.25	3.48	3.04	1.91	1.94	2.15	1.99	0	2.92	1.09	1	1.49	NA	0.84	1.41
1895	3.36	2.77	2.05	1.33	1.48	1.46	0.98	1.3	1.06	1.04	3.53	3.03	1.94	1.6	2.04	2.25	0	2.64	1.31	1.15	1.43	NA	1.06	1.6
1896	0	1.97	1.8	1.28	1.32	1.87	1.03	1.19	0.91	0.89	2.49	2.48	1.74	1.56	1.68	1.91	0	2.21	1.25	1.07	0	NA	0.73	1.31
1897	3.6	1.39	2.15	1.7	0	2.8	1.2	1.02	0.73	1.14	2.06	2.26	1.56	1.59	1.24	1.54	1.34	1.7	1.21	0.93	0	NA	0.88	1.53
1898	3.1	1.09	2.65	1.81	1.22	2.52	1.11	1.13	0.93	1.27	2	2.54	1.43	1.19	1.08	1.09	1.45	1.58	1.07	0.77	1.37	NA	0.9	1.3
1899	3.38	2	2.62	2.07	1.62	2.08	1.05	1.25	0.85	1.26	1.82	2.41	1.7	1.47	1.1	1.38	1.84	2.34	1.02	0.81	1.63	NA	0.78	1.14
1900	2.7	2.1	1.97	1.52	1.34	2.71	0.81	1.08	0.81	0.92	1.13	1.52	1.42	0.98	0.79	0.85	2.21	2.41	0.87	0.66	1.27	NA	0.64	1.19
1901	2.42	2	2.21	1.66	1.24	2.61	0.81	1.17	0.72	0.92	1.54	1.9	1.7	1.35	0.84	0.96	0	2.21	0.77	0.68	1.6	NA	0.69	1.16
1902	1.94	1.69	2.09	1.73	1.18	1.68	0.76	0.98	0.66	0.84	1.75	2.5	1.46	1.31	0.56	0.62	0	1.69	0.64	0.56	1.52	NA	0.56	1.1
1903	2.16	1.8	2.14	1.82	1.08	1.91	1.02	1.16	1.11	1.27	1.44	1.38	1.55	1.43	0.85	0.84	0	1.88	0.78	0.63	1.56	NA	0.71	0.97
1904	2.72	1.94	2.24	0	1.68	2.85	0.97	1.03	1.14	1.45	1.83	2.25	1.5	0	1.3	1.41	0	2.48	1.11	0.8	1.57	1.84	1	1.06
1905	1.77	1.66	1.87	0	1.41	1.88	0.92	0.98	0.9	1.15	1.22	1.33	1.32	0	0.71	1.01	0	2.3	0.75	0.74	1.32	1.69	0.83	1.09
1906	1.83	1.63	2.06	0	1.47	1.97	0.98	1.11	1	1.45	1.64	1.65	1.84	0	0.98	1.25	0	2.11	1	0.79	1.58	1.9	0.84	1.13
