# Ballikaya - Huangling National Forest Park - CHPN - ITRDB CHN089
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/????
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-????.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chn089-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chn089.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chn089.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-16
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-16
#--------------------
# Title
#   Study_Name: Ballikaya - Huangling National Forest Park - CHPN - ITRDB CHN089
#--------------------
# Investigators
#   Investigators: Ballikaya, Paula; Cherubini, Paolo; Liu, Yu; Song, Huiming
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores were collected from the Huangling National Forest Park, China, about 180 km away from Xi'an (China). Only good tree cores are included here, 2 tree cores per tree were used. 
#--------------------
# Publication
# Authors:
# Published_Date_or_Year:
# Published_Title:
# Journal_Name:
# Volume:
# Edition:
# Issue:
# Pages:
# DOI:
# Full_Citation:
# Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Huangling National Forest Park
#   Location: China
#   Northernmost_Latitude: 35.554255
#   Southernmost_Latitude: 35.554255
#   Easternmost_Longitude: 108.905503
#   Westernmost_Longitude: 108.905503
#   Elevation_m: nan
#--------------------
# Data_Collection
#   Collection_Name: CHN089
#   First_Year: 1915
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: 
#   Common_Name: 
#   Tree_Species_Code: CHPN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## S2T01n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T01n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T01s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T01s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T02n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T02n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T02s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T02s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T05n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T05n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T05s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T05s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T06n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T06n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T06s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T06s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T07n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T07n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T07s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T07s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T09n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T09n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T09s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T09s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T11n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T11n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T11s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T11s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T12n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T12n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T12s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T12s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T13n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T13n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T13s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T13s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T14n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T14n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T14s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T14s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T15n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T15n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T15s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T15s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T16n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T16n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T16s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T16s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T18n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T18n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T18s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T18s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T20n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T20n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T20s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T20s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T03n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T03n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T03s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T03s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T17n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T17n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T17s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T17s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T19n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T19n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T19s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T19s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T04n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T04n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T04s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T04s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T10n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T10n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T10s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T10s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T08n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T08n_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2T08s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2T08s_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	S2T01n_raw	S2T01s_raw	S2T02n_raw	S2T02s_raw	S2T05n_raw	S2T05s_raw	S2T06n_raw	S2T06s_raw	S2T07n_raw	S2T07s_raw	S2T09n_raw	S2T09s_raw	S2T11n_raw	S2T11s_raw	S2T12n_raw	S2T12s_raw	S2T13n_raw	S2T13s_raw	S2T14n_raw	S2T14s_raw	S2T15n_raw	S2T15s_raw	S2T16n_raw	S2T16s_raw	S2T18n_raw	S2T18s_raw	S2T20n_raw	S2T20s_raw	S2T03n_raw	S2T03s_raw	S2T17n_raw	S2T17s_raw	S2T19n_raw	S2T19s_raw	S2T04n_raw	S2T04s_raw	S2T10n_raw	S2T10s_raw	S2T08n_raw	S2T08s_raw
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.16	NA	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	NA	NA	1.74	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.08	NA	NA	NA	NA	NA	2.69	7.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	2.25	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	1.2	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	1.47	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	3.79	NA	NA	NA	NA	1.25	2.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	2.85	NA	NA	NA	NA	1.24	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	1.37	NA	NA	NA	NA	0.62	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.92	NA	NA	NA	NA	0.14	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	3.39	NA	NA	NA	NA	1.66	3.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.76	NA	NA	NA	NA	0.56	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	2.47	NA	NA	NA	NA	0.6	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	2.86	NA	NA	NA	NA	1.13	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	2.58	NA	NA	NA	NA	1.48	3.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	2.71	NA	NA	NA	NA	1.72	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.62	NA	NA	NA	NA	1.35	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	2.25	NA	NA	NA	NA	1.6	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.96	NA	NA	NA	NA	1.81	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	2.08	NA	NA	NA	NA	1.53	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.3	NA	NA	NA	NA	0.7	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.73	NA	NA	NA	NA	1.08	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	2.14	NA	NA	0.38	NA	1.36	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	3.07	NA	NA	0.69	NA	1.74	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	4.14	NA	NA	0.74	NA	1.69	4.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.37	NA	NA	1.57	NA	0.55	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.29	NA	NA	0.66	NA	0.75	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	1.1	NA	NA	1.16	NA	0.89	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	2.24	NA	NA	0.9	NA	1.46	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	2.41	NA	NA	1.46	NA	1.41	2.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	2.25	NA	NA	1.51	NA	1.55	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.66	NA	NA	1.77	NA	1.21	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.8	NA	NA	0.84	NA	1.39	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	2.02	NA	NA	1.26	NA	1.38	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	2.11	NA	NA	1.87	NA	1.51	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	1.42	NA	NA	0.96	NA	0.65	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	2.68	NA	NA	2.16	NA	1.41	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
