# Krusic - Marsyangdi Khola - ABSB - ITRDB NEPA031
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3788
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3788.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa031-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nepa031-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa031.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nepa031.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Krusic - Marsyangdi Khola - ABSB - ITRDB NEPA031
#--------------------
# Investigators
#   Investigators: Krusic, P.J.; Zuber, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Marsyangdi Khola
#   Location: Nepal
#   Northernmost_Latitude: 28.35
#   Southernmost_Latitude: 28.35
#   Easternmost_Longitude: 84.15
#   Westernmost_Longitude: 84.15
#   Elevation_m: 2900
#--------------------
# Data_Collection
#   Collection_Name: NEPA031
#   First_Year: 1590
#   Last_Year: 1979
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies spectabilis (D. Don) Spach
#   Common_Name: silver fir
#   Tree_Species_Code: ABSB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MAAS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MAAS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MAAS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MAAS11B_raw	MAAS08B_raw	MAAS08A_raw	MAAS01A_raw	MAAS01B_raw	MAAS12A_raw	MAAS12B_raw	MAAS06A_raw	MAAS06B_raw	MAAS09A_raw	MAAS02B_raw	MAAS04B_raw	MAAS04A_raw	MAAS02A_raw	MAAS13A_raw	MAAS05B_raw	MAAS07B_raw	MAAS03B_raw	MAAS15A_raw	MAAS09B_raw	MAAS15B_raw	MAAS13B_raw	MAAS03A_raw	MAAS07A_raw	MAAS07C_raw	MAAS10A_raw
1590	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1601	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1602	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1603	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1604	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1606	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA
1607	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA
1608	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA
1609	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA
1610	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA
1611	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA
1612	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA
1613	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	0.57	NA	NA	NA	NA
1614	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	0.57	NA	NA	NA	NA
1615	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA	0.71	NA	NA	NA	NA
1616	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	0.52	NA	NA	NA	NA
1617	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	1.4	NA	NA	NA	0.5	NA	NA	NA	NA
1618	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	1.38	NA	NA	NA	0.64	NA	NA	NA	NA
1619	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	1.64	NA	NA	NA	0.77	NA	NA	NA	NA
1620	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	1.47	NA	NA	NA	0.57	NA	NA	NA	NA
1621	NA	NA	NA	NA	0.57	NA	NA	0.42	NA	NA	NA	NA	NA	0.52	NA	NA	NA	1.13	NA	NA	NA	0.62	NA	NA	NA	NA
1622	NA	NA	NA	NA	0.54	NA	NA	0.36	NA	NA	NA	NA	NA	0.63	NA	NA	NA	1.35	NA	NA	NA	0.73	NA	NA	NA	NA
1623	NA	NA	NA	NA	0.4	NA	NA	0.39	NA	NA	NA	NA	NA	0.66	NA	NA	NA	1.15	NA	NA	NA	0.84	NA	NA	NA	NA
1624	NA	NA	NA	NA	0.62	NA	NA	0.46	NA	NA	NA	NA	NA	0.69	NA	NA	NA	0.86	NA	NA	NA	0.89	NA	NA	NA	NA
1625	NA	NA	NA	NA	0.47	NA	NA	0.35	NA	NA	NA	NA	NA	0.47	NA	NA	NA	0.81	NA	NA	NA	0.58	NA	NA	NA	NA
1626	NA	NA	NA	NA	0.39	NA	NA	0.26	NA	NA	NA	NA	NA	0.35	NA	NA	NA	0.85	NA	NA	NA	0.55	NA	NA	NA	NA
1627	NA	NA	NA	NA	0.38	NA	NA	0.34	NA	NA	NA	NA	NA	0.34	NA	NA	NA	0.66	NA	NA	NA	0.53	NA	NA	NA	NA
1628	NA	NA	NA	NA	0.54	NA	NA	0.44	NA	NA	NA	NA	NA	0.47	NA	NA	NA	0.95	NA	NA	NA	0.79	NA	NA	NA	NA
1629	NA	NA	NA	NA	0.53	NA	NA	0.4	NA	NA	NA	NA	NA	0.4	NA	NA	NA	0.83	NA	NA	NA	0.73	NA	NA	NA	NA
1630	NA	NA	NA	NA	0.39	NA	NA	0.26	NA	NA	NA	NA	NA	0.48	NA	NA	NA	1.08	NA	NA	NA	0.37	NA	NA	NA	NA
1631	NA	NA	NA	NA	0.29	1.34	NA	0.23	NA	NA	NA	NA	NA	0.45	NA	NA	NA	0.98	NA	NA	NA	0.37	NA	NA	NA	NA
1632	NA	NA	NA	NA	0.32	1.22	NA	0.21	NA	NA	NA	NA	NA	0.56	NA	NA	NA	0.84	NA	NA	NA	0.4	NA	NA	NA	NA
1633	NA	NA	NA	NA	0.33	1.18	NA	0.14	NA	NA	NA	NA	NA	0.43	NA	NA	NA	0.55	NA	NA	NA	0.29	NA	NA	NA	NA
1634	NA	NA	NA	NA	0.44	1.15	NA	0.26	NA	NA	NA	NA	NA	0.48	NA	NA	NA	0.93	NA	NA	NA	0.43	NA	NA	NA	NA
1635	NA	NA	NA	NA	0.44	0.91	NA	0.2	NA	NA	NA	NA	NA	0.33	NA	NA	NA	0.46	NA	NA	NA	0.41	NA	NA	NA	NA
1636	NA	NA	NA	NA	0.38	0.84	NA	0.17	NA	NA	NA	NA	NA	0.37	NA	NA	NA	0.75	NA	NA	NA	0.57	NA	NA	NA	NA
1637	NA	NA	NA	NA	0.45	0.84	NA	0.21	NA	NA	NA	NA	NA	0.52	NA	NA	NA	0.82	NA	NA	NA	0.57	NA	NA	NA	NA
1638	NA	NA	NA	NA	0.54	0.81	NA	0.23	NA	NA	NA	NA	NA	0.67	NA	NA	NA	1.16	NA	NA	NA	0.82	NA	NA	NA	NA
1639	NA	NA	NA	NA	0.54	0.6	NA	0.13	NA	NA	NA	NA	NA	0.36	NA	NA	NA	1.05	NA	NA	NA	0.84	NA	NA	0.37	NA
