# Zhang - Qing Liang Feng Nature Reserve - PITW - ITRDB CHIN084
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32772
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32772.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin084l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; chin084l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin084l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chin084l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-02-23
#--------------------
# File_Last_Modified_Date
#   Date: 2021-02-23
#--------------------
# Title
#   Study_Name: Zhang - Qing Liang Feng Nature Reserve - PITW - ITRDB CHIN084
#--------------------
# Investigators
#   Investigators: Zhang, W.; Shi, J.(https://orcid.org/0000-0001-7007-3983); Zhao, Y.; Shi, S.; Ma, X.; Zhu, Y.
#--------------------
# Description_Notes_and_Keywords
#   Description: Keywords: total ring width, earlywood width, latewood width. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: Weijie Zhang, Jiangfeng Shi, Yesi Zhao, Shiyuan Shi, Xiaoqi Ma, Yuxin Zhu
#   Journal_Name: International Journal of Biometeorology
#   Published_Title: December-March temperature reconstruction from tree-ring earlywood width in southeastern China during the period of 1871-2016
#   Published_Date_or_Year: 2021
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s00484-020-02067-9
#   Full_Citation: None
#   Abstract: Extremely cold temperatures are a significant threat to agriculture and transportation in winter in southeastern China. However, due to the shortness of instrumental records and the scarcity of long-term temperature reconstructions, more high-quality temperature reconstructions are still needed to fully examine their spatial-temporal variability over the past several centuries. In this study, we built an earlywood width (EWW) chronology, a latewood width (LWW) chronology, and a tree-ring width (TRW) chronology using tree-ring samples of Pinus taiwanensis Hayata from the western Tianmu Mountains and the Xianyu Mountains in southeastern China. The tree growth-climate relationships were analyzed, and we found the strongest correlation between December and March mean temperature and the EWW chronology. The December-March mean temperature history was then reconstructed over the period of 1871-2016 using a linear regression model, which is the first EWW-based temperature reconstruction in southeastern China. With a higher explained variance (47.0%) than that (31.7%) of a previous reconstruction using a TRW chronology, the quality of the model has largely improved. This reconstruction was also comparable with other nearby records, further demonstrating the reliability of our new model. Furthermore, our reconstruction exhibits a significantly negative relationship with the East Asian winter monsoon index (EAWMI) since the 1920s, which may be attributed to the obviously enhanced EAWMI thereafter.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Qing Liang Feng Nature Reserve
#   Location: China
#   Northernmost_Latitude: 30.1
#   Southernmost_Latitude: 30.1
#   Easternmost_Longitude: 118.9
#   Westernmost_Longitude: 118.9
#   Elevation_m: 1025
#--------------------
# Data_Collection
#   Collection_Name: CHIN084
#   First_Year: 1843
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus taiwanensis Hayata
#   Common_Name: Taiwan pine
#   Tree_Species_Code: PITW
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## QLF0701A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0701A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0702A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0702A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0703A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0703A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0705A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0705A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0705B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0705B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0709B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0709B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0710A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0710A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0710B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0710B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0711A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0711A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0712A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0712A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0713A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0713A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0713B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0713B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0714A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0714A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0714B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0714B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0717B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0717B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0718B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0718B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0719A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0719A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0719B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0719B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0724A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0724A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0724B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0724B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0726A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0726A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0728A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0728A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0728B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0728B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0729A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0729A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0729B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0729B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0732A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0732A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0734A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0734A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0734B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0734B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0735A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0735A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0735B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0735B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QLF0736B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: QLF0736B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	QLF0701A_raw	QLF0702A_raw	QLF0703A_raw	QLF0705A_raw	QLF0705B_raw	QLF0709B_raw	QLF0710A_raw	QLF0710B_raw	QLF0711A_raw	QLF0712A_raw	QLF0713A_raw	QLF0713B_raw	QLF0714A_raw	QLF0714B_raw	QLF0717B_raw	QLF0718B_raw	QLF0719A_raw	QLF0719B_raw	QLF0724A_raw	QLF0724B_raw	QLF0726A_raw	QLF0728A_raw	QLF0728B_raw	QLF0729A_raw	QLF0729B_raw	QLF0732A_raw	QLF0734A_raw	QLF0734B_raw	QLF0735A_raw	QLF0735B_raw	QLF0736B_raw
1843	NA	NA	NA	NA	NA	NA	1.095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	0.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	NA	0.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	NA	0.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	NA	0.458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	NA	0.367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	0.359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	0.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	NA	0.587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	0.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	0.739	NA	NA	0.562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	0.713	0.179	NA	NA	1.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	NA	NA	NA	0.785	0.865	NA	NA	1.964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	NA	NA	NA	0.704	1.065	NA	NA	2.537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	NA	NA	NA	0.06	0.048	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	0.395	0.368	NA	NA	1.827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	0.865	0.9	NA	NA	2.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	0.863	1.086	NA	NA	1.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	0.743	1.145	NA	NA	1.621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	0.817	0.887	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	0.73	0.848	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	0.564	1.072	NA	NA	1.322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	1.155	1.622	NA	NA	1.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	1.106	1.106	NA	NA	1.099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	0.609	0.676	NA	NA	0.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	1.491	NA	NA	NA	NA	0.738	0.554	NA	NA	0.858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA
1871	1.81	NA	NA	NA	NA	0.998	0.777	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.098	NA
1872	0.922	NA	NA	NA	NA	0.519	1.134	NA	NA	0.539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.878	NA
1873	0.694	NA	NA	NA	NA	0.652	0.49	NA	NA	0.279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715	NA
1874	0.791	NA	NA	NA	NA	0.925	1.275	NA	NA	0.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975	NA
1875	0.786	NA	NA	NA	NA	1.554	0.826	NA	NA	0.686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.196	NA
1876	1.254	NA	NA	NA	NA	1.125	0.617	NA	NA	0.502	NA	0.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.622	1.257	NA
1877	0.826	NA	NA	NA	NA	1.171	0.408	NA	NA	0.61	NA	0.996	NA	NA	1.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.075	0.919	1.504	NA
1878	1.158	NA	NA	NA	NA	1.147	0.577	NA	NA	0.523	NA	1.025	NA	NA	1.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.271	1.102	1.696	NA
1879	1.188	NA	0.449	NA	1.818	0.814	1.461	NA	NA	0.612	NA	1.149	NA	NA	0.785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.255	1.867	1.031	NA
1880	1.815	NA	0.541	NA	1.397	1.571	1.118	NA	NA	1.098	NA	0.67	NA	NA	0.927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.617	0.969	1.406	NA
1881	1.1	NA	0.479	NA	1.709	1.145	0.588	NA	NA	0.839	NA	0.94	NA	NA	1.85	NA	NA	NA	NA	NA	0.718	NA	0.315	NA	NA	NA	NA	1.139	0.84	1.755	NA
1882	1.319	NA	1.59	NA	1.765	1.003	0.441	0.443	NA	0.911	NA	0.794	NA	NA	1.346	NA	0.334	NA	NA	NA	0.612	0.869	0.307	NA	NA	NA	NA	1.159	1.008	1.685	NA
1883	0.65	NA	0.34	NA	2.102	1.061	0.588	0.515	NA	0.466	NA	0.985	NA	NA	0.805	NA	0.291	NA	NA	NA	1.443	0.998	0.447	NA	NA	NA	NA	1.093	0.816	0.978	NA
1884	1.191	NA	0.297	NA	1.814	1.442	0.585	0.459	NA	0.374	NA	0.025	NA	NA	0.968	NA	0.582	NA	NA	NA	0.359	0.612	0.463	NA	NA	NA	NA	1.316	0.662	1.45	NA
1885	0.947	NA	0.706	NA	2.849	0.881	0.629	0.578	NA	0.256	0.532	0.184	NA	NA	0.526	NA	0.635	0.593	NA	NA	1.116	1.003	0.498	NA	NA	NA	0.997	0.856	1.137	1.202	NA
1886	0.441	NA	1.064	1.663	2.752	0.663	0.513	0.512	NA	0.372	0.569	0.333	NA	NA	0.696	NA	0.965	1.005	NA	NA	1.886	0.662	0.502	NA	NA	NA	0.419	0.782	0.812	1.115	NA
1887	0.274	1.011	1.798	2.117	1.666	1.055	0.698	0.537	NA	1.048	0.961	0.641	NA	NA	1.139	NA	0.745	1.743	NA	NA	1.464	1.045	0.675	NA	0.23	1.442	0.539	0.656	1.179	1.25	NA
1888	0.267	0.414	1.161	0.883	1.005	0.848	0.487	0.401	NA	0.905	0.966	0.73	NA	NA	1.818	NA	0.758	1.255	NA	NA	1.503	0.535	0.372	NA	0.11	1.049	0.933	0.873	1.356	1.578	NA
1889	0.414	0.561	0.73	0.912	1.003	0.723	0.343	0.39	NA	0.815	0.884	0.899	NA	NA	1.069	NA	0.546	0.351	NA	NA	1.476	0.591	0.5	NA	0.182	1.406	0.725	0.51	1.083	1.61	NA
1890	0.519	0.741	0.598	0.588	0.68	0.674	0.523	0.414	NA	0.572	0.701	0.67	NA	NA	0.518	NA	0.449	0.439	NA	NA	0.71	0.392	0.579	NA	0.342	0.615	0.537	0.595	1.001	0.993	NA
1891	0.67	0.697	0.757	1.329	0.975	0.775	0.69	0.363	NA	1.006	0.616	0.586	NA	NA	0.827	NA	0.384	0.508	NA	NA	0.655	0.512	0.378	NA	0.164	0.543	0.827	0.335	0.816	1.091	NA
1892	0.42	0.464	0.558	0.687	0.605	0.337	0.515	0.272	NA	0.394	0.355	0.52	NA	0.452	0.354	NA	0.355	0.312	NA	NA	0.511	0.297	0.329	NA	0.118	0.513	0.501	0.739	0.742	0.748	NA
1893	0.323	0.915	0.676	0.937	0.724	0.604	0.905	0.513	NA	0.824	0.412	0.534	NA	0.674	0.578	NA	0.587	0.55	NA	NA	1.105	0.6	0.435	NA	0.365	0.932	1.008	0.638	0.675	0.773	NA
1894	0.377	1.004	0.505	1.01	0.749	0.547	0.553	0.386	NA	0.691	0.354	0.473	NA	0.636	0.576	NA	0.797	0.377	0.254	NA	0.618	0.52	0.384	NA	0.214	0.426	0.327	0.306	0.704	0.763	NA
