# Yang - Jingyuan - PITB - ITRDB CHN092
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed. 
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38024
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38024.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 
#
# Science_Keywords: 
#--------------------     
# Resource_Links
#   
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chn092-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; chn092-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/chn092.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#    Date: 2023-05-03
#--------------------
# File_Last_Modified_Date
#     Date: 2023-05-03
#--------------------
# Title
#   Study_Name: Yang - Jingyuan - PITB - ITRDB CHN092
#--------------------
# Investigators
#   Investigators: Yang, Bao
#--------------------
# Description_Notes_and_Keywords
#   Description:  Contributed as part of Yang et al.(2023) study: https://www.ncei.noaa.gov/access/paleo-search/study/37699
#--------------------
# Publication 
#   Authors: Yang, Bao, Minhui He, Liu Yang, Feng Wang, Fredrik C. Ljungqvist
#   Published_Date_or_Year: 2023
#   Published_Title: Chinese pine maximum latewood density in semi-arid northern China records hydroclimate rather than temperature
#   Journal_Name: Geophysical Research Letters
#   Volume: 
#   Edition: 
#   Issue: 
#   Pages: 
#   Report_Number: 
#   DOI: 
#   Publication_Place: 
#   Online_Resource: 
#   Full_Citation:
#   Abstract: Long records of tree-ring maximum latewood density (MXD) measurements in conifers have been successfully employed to reconstruct summer temperature changes globally. Yet, the potential of MXD as a proxy in semi-arid, low-latitude, regions for reconstructing either temperature or hydroclimate variability remains largely unexplored. Here, we developed a MXD dataset of Chinese pine from semi-arid northern China, and investigated its sensitivity to different climate variables. We found that the April–August PDSI of the growing year displays the strongest influence on the interannual variation of MXD. In contrast, the responses to regional temperature and precipitation are weaker. The entire MXD chronology (covering 1737–2003) is highly consistent with nearby tree-ring-based annual precipitation and PDSI reconstructions at decadal timescales, confirming a temporally stable hydroclimate signal in our MXD record. This novel study has wide implications for future use of tree-ring density data to understand and reconstruct past climate and environmental changes around the globe. 
#------------------
# Funding_Agency 
#   Funding_Agency_Name: National Natural Science Foundation of China
#   Grant: 42130511, 42261134537 and 41602192
#------------------
# Funding_Agency 
#   Funding_Agency_Name: Swedish Research Council
#   Grant: 2018-01272
#------------------
# Site_Information 
#   Site_Name: Jingyuan
#   Location: China
#   Northernmost_Latitude: 37.0
#   Southernmost_Latitude: 37.0
#   Easternmost_Longitude: 104.5
#   Westernmost_Longitude: 104.5
#   Elevation_m:
#--------------------
# Data_Collection  
#   Collection_Name: CHN092
#   Earliest_Year: 1687
#   Most_Recent_Year: 2020
#   Time_Unit: Year CE
#   Core_Length_m: 
#   Parameter_Keywords: maximum density
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus tabulaeformis Carr.
#   Common_Name: Chinese Pine
#   Tree_Species_Code: PITB
#--------------------
# Variables  
#
# PaST_Thesaurus_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/PaST-thesaurus/SKOS/past-thesaurus-v1.0.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Variables format: Short_name <tab> what,material,error,units,seasonality,data_type,detail,method,data_format,additional_information
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JY01A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY01A
## JY02A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY02A
## JY02B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY02B
## JY02C_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY02C
## JY03A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY03A
## JY03B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY03B
## JY04B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY04B
## JY05A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY05A
## JY06A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY06A
## JY06B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY06B
## JY07B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY07B
## JY08B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY08B
## JY09A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY09A
## JY10B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY10B
## JY11B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY11B
## JY12A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY12A
## JY13C_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY13C
## JY14B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY14B
## JY15B_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY15B
## JY16A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY16A
## JY17A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY17A
## JY18A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY18A
## JY19A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY19A
## JY20A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY20A
## JY21A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY21A
## JY22A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY22A
## JY23A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY23A
## JY24A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY24A
## JY25A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY25A
## JY26A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY26A
## JY27A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY27A
## JY28A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY28A
## JY29A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY29A
## JY30A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY30A
## JY31A_raw	maximum density,latewood,,gram per decimeter,,tree ring,,,N,Tree ID: JY31A
#---------------------
# Data:
# Missing_Values: NA
age_CE	JY01A_raw	JY02A_raw	JY02B_raw	JY02C_raw	JY03A_raw	JY03B_raw	JY04B_raw	JY05A_raw	JY06A_raw	JY06B_raw	JY07B_raw	JY08B_raw	JY09A_raw	JY10B_raw	JY11B_raw	JY12A_raw	JY13C_raw	JY14B_raw	JY15B_raw	JY16A_raw	JY17A_raw	JY18A_raw	JY19A_raw	JY20A_raw	JY21A_raw	JY22A_raw	JY23A_raw	JY24A_raw	JY25A_raw	JY26A_raw	JY27A_raw	JY28A_raw	JY29A_raw	JY30A_raw	JY31A_raw
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43
1714	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7
1715	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	0.19	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49
1716	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.37	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	0.53
1717	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.5	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.74	0.55
1718	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	0.31	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.89	NA	NA	NA	0.81	0.77
1719	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	0.16	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	0.84	NA	NA	NA	0.85	0.82
1720	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	0.18	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.61	NA	NA	NA	0.7	0.56
1721	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	0.21	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	0.79	NA	NA	NA	0.79	NA	NA	NA	0.79	0.45
1722	NA	NA	0.36	0.27	NA	NA	NA	NA	NA	NA	0.21	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	0.89	NA	NA	NA	0.86	NA	NA	NA	0.79	0.44
1723	NA	NA	0.6	0.28	NA	NA	NA	NA	NA	NA	0.2	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	0.87	NA	NA	NA	0.82	NA	NA	NA	0.74	0.44
