# Touchan - Djebel El Koucha - PIHA - ITRDB TUN004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39308
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39308.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/tun004-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/tun004.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tun004.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-04-05
#--------------------
# File_Last_Modified_Date
#   Date: 2024-04-05
#--------------------
# Title
#   Study_Name: Touchan - Djebel El Koucha - PIHA - ITRDB TUN004
#--------------------
# Investigators
#   Investigators: Touchan, Ramzi
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Touchan, Ramzi; Kevin J Anchukaitis; David M Meko; Dalila Kerchouche; Said Slimani; Rachid Ilmen; Fouad Hasnaoui; Frederic Guibal; Jesus Julio Camarero; Raúl Sánchez-Salguero; Alma Piermattei; Abdessadek Sesbou; Benjamin I Cook; Mohamed Sabir; Hayat Touchane
#   Published_Date_or_Year: 2017
#   Published_Title: Climate controls on tree growth in the Western Mediterranean
#   Journal_Name: The Holocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1177/0959683617693901
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Djebel El Koucha
#   Location: Tunisia
#   Northernmost_Latitude: 36.19
#   Southernmost_Latitude: 36.19
#   Easternmost_Longitude: 8.35
#   Westernmost_Longitude: 8.35
#   Elevation_m: 793
#--------------------
# Data_Collection
#   Collection_Name: TUN004
#   First_Year: 1860
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus halepensis Mill.
#   Common_Name: Aleppo pine
#   Tree_Species_Code: PIHA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DEK01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEK20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEK20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DEK01A_raw	DEK01B_raw	DEK02A_raw	DEK02B_raw	DEK03A_raw	DEK03B_raw	DEK04A_raw	DEK04B_raw	DEK05A_raw	DEK05B_raw	DEK06A_raw	DEK07A_raw	DEK07B_raw	DEK08A_raw	DEK08B_raw	DEK09A_raw	DEK09B_raw	DEK10A_raw	DEK10B_raw	DEK11A_raw	DEK11B_raw	DEK12A_raw	DEK12B_raw	DEK13A_raw	DEK13B_raw	DEK14A_raw	DEK14B_raw	DEK15A_raw	DEK15B_raw	DEK16A_raw	DEK16B_raw	DEK17A_raw	DEK17B_raw	DEK18A_raw	DEK18B_raw	DEK19A_raw	DEK19B_raw	DEK20A_raw	DEK20B_raw
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.44	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	0.38	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	0.74	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	1.39	NA	1.43	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	0.43	NA	3.23	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.47	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	0.37	NA	0.58	NA	NA	3.31	0.25	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	3.7	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	0.08	NA	0.91	NA	NA	0.34	0.25	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	2.72	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	0.72	NA	2.91	NA	NA	0.45	0.5	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.33	5.1	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	0.88	NA	1.34	NA	NA	0.67	0.92	NA	NA	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	4.06	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	0.52	NA	1.3	NA	NA	0.94	1.5	NA	NA	2.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	3.49	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74	NA	0.28	NA	2.48	NA	NA	0.76	1.05	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.08	4.68	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	0.95	NA	0.91	NA	NA	1.15	1.43	NA	NA	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	2.73	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	NA	0.81	2.4	1.69	NA	NA	1.21	0.94	NA	NA	1.05	3.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99	3.39	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA	0.49	2.59	2.38	NA	NA	0.76	0.54	NA	NA	1.44	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	3.55	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	0.95	NA	0.09	1.42	1.06	NA	NA	0.12	0.03	NA	NA	1.72	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	2.24	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.14	NA	0.5	1.43	1.13	NA	NA	0.6	0.75	NA	NA	1.01	2.93	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA	1.23	1.8	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	2.33	NA	0.52	1.71	1.61	NA	NA	0.8	0.98	NA	NA	1.22	4.13	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA	1.6	2.14	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.37	NA	0.45	1.2	1.01	NA	NA	0.4	0.49	NA	NA	1.18	2.4	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	1.4	1.83	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	1.56	2.55	NA	0.48	0.22	NA	0.47	0.99	0.65	NA	NA	0.47	0.56	1.27	NA	0.93	1.55	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	1.49	2	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	1.44	2.62	NA	0.99	1.28	NA	0.42	2.06	1.61	NA	NA	0.74	0.82	1.81	NA	1.12	2.7	NA	NA	NA	NA	NA	NA	NA	NA	2.19	NA	2.18	2.52	NA	NA
1902	NA	NA	NA	NA	2.39	NA	0.78	0.72	1.21	2.07	NA	1.57	1.07	NA	0.27	1.87	1.43	NA	NA	0.54	0.51	1.39	NA	0.93	1.54	NA	NA	NA	NA	NA	2.79	NA	NA	2.03	NA	1.96	2.49	NA	NA
1903	NA	NA	NA	NA	1.9	NA	0.82	0.91	1.02	1.62	NA	1.14	0.51	NA	0.14	0.26	0.27	NA	NA	0.51	0.43	1.57	NA	0.86	1.21	NA	NA	NA	NA	NA	2.13	NA	NA	2.04	NA	1.26	1.59	NA	NA
