# Touchan - Aksra - PIHA - ITRDB DZA006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39241
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39241.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/dza006-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/africa/dza006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/dza006.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-04-05
#--------------------
# File_Last_Modified_Date
#   Date: 2024-04-05
#--------------------
# Title
#   Study_Name: Touchan - Aksra - PIHA - ITRDB DZA006
#--------------------
# Investigators
#   Investigators: Touchan, Ramzi
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Touchan, Ramzi; Kevin J Anchukaitis; David M Meko; Dalila Kerchouche; Said Slimani; Rachid Ilmen; Fouad Hasnaoui; Frederic Guibal; Jesus Julio Camarero; Raúl Sánchez-Salguero; Alma Piermattei; Abdessadek Sesbou; Benjamin I Cook; Mohamed Sabir; Hayat Touchane
#   Published_Date_or_Year: 2017
#   Published_Title: Climate controls on tree growth in the Western Mediterranean
#   Journal_Name: The Holocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1177/0959683617693901
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Aksra
#   Location: Algeria
#   Northernmost_Latitude: 35.28
#   Southernmost_Latitude: 35.28
#   Easternmost_Longitude: 6.66
#   Westernmost_Longitude: 6.66
#   Elevation_m: 1413
#--------------------
# Data_Collection
#   Collection_Name: DZA006
#   First_Year: 1851
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus halepensis Mill.
#   Common_Name: Aleppo pine
#   Tree_Species_Code: PIHA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AKS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AKS21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AKS21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AKS01A_raw	AKS01B_raw	AKS02A_raw	AKS02B_raw	AKS03A_raw	AKS03B_raw	AKS04A_raw	AKS04B_raw	AKS05A_raw	AKS05B_raw	AKS06A_raw	AKS06B_raw	AKS07A_raw	AKS07B_raw	AKS08A_raw	AKS08B_raw	AKS09A_raw	AKS10A_raw	AKS10B_raw	AKS11A_raw	AKS11B_raw	AKS12A_raw	AKS12B_raw	AKS13A_raw	AKS13B_raw	AKS14A_raw	AKS14B_raw	AKS15A_raw	AKS15B_raw	AKS16A_raw	AKS16B_raw	AKS17A_raw	AKS17B_raw	AKS18A_raw	AKS18B_raw	AKS19A_raw	AKS19B_raw	AKS20A_raw	AKS20B_raw	AKS21A_raw	AKS21B_raw
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	2.95	NA	NA	NA	2.07	2.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	2.51	NA	NA	NA	NA	NA	2.35	2.51	NA	NA	2.13	3.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	2.23	NA	NA	NA	NA	NA	1.87	2.36	NA	NA	1.25	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.01
1859	2.99	NA	NA	NA	NA	NA	1.86	3.11	NA	NA	1.79	3.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	2.5
1860	1.93	NA	NA	NA	NA	NA	0.8	1.46	NA	NA	1.02	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	NA	NA	NA	NA	NA	1.73	1.45
1861	1.16	NA	NA	NA	1.43	NA	0.57	0.98	NA	NA	0.67	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	NA	0.75	1.16
1862	1.89	NA	NA	NA	2.23	NA	1.24	1.51	NA	NA	1.38	2.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.22	NA	NA	NA	NA	NA	0.78	1.41
1863	1.87	NA	NA	NA	3.38	2.82	1.78	2.35	NA	NA	1.13	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	4.15	NA	NA	NA	0.87	2.08
1864	1.59	NA	NA	NA	3.16	2.5	1.94	2.26	NA	NA	1.51	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.32	2.38	4.17	NA	NA	NA	0.9	2.77
1865	1.35	NA	NA	NA	2.21	1.94	1.71	1.89	NA	NA	1.87	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.66	1.83	3.2	NA	NA	NA	1.04	2.38
1866	1.35	NA	NA	NA	2.52	2.04	1.64	1.71	NA	NA	2.25	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.55	2.44	3.47	NA	NA	NA	1.27	2.73
1867	0.17	NA	NA	NA	0	0	0	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.07	0	0.14	0.6	NA	0	0
1868	2.55	NA	NA	NA	2.89	2.7	2.22	2.06	NA	NA	2.06	3.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9	4.2	4.66	3.8	5.31	NA	2.86	3.99
1869	1.25	NA	NA	NA	1.49	1.39	1.63	1.51	NA	NA	0.59	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	2.08	1.39	1.49	1.84	NA	0.97	2.12
1870	2.01	NA	NA	NA	1.66	1.43	2.19	2.16	NA	NA	1.19	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.49	2.73	2.48	2.49	3.19	NA	1.69	3.02
1871	1.01	NA	NA	NA	1.02	0.79	1.63	1.37	NA	NA	0.77	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.03	1.29	1.05	1.93	2.12	0.93	2.01
1872	1.84	NA	NA	NA	1.43	1.24	2.08	1.68	NA	NA	1.14	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	1.92	2.1	1.8	2.3	2.83	1.46	1.66
1873	1.4	NA	NA	NA	1.11	0.94	1.42	1.32	NA	NA	0.87	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	1.64	1.44	1.57	1.96	2.36	1.23	1.73
1874	2.25	NA	NA	NA	2.16	2.18	2.24	1.71	NA	NA	1.6	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.84	2.49	2.69	2.63	3.06	4.74	1.98	3.09
1875	1.88	NA	NA	NA	1.78	2.17	2.38	1.62	NA	NA	1.2	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	2.2	2	2.54	2.66	2.63	1.99	2.21
1876	1.59	NA	NA	NA	1.64	2.26	2.36	1.53	NA	NA	1.57	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	2.74	2.68	3	2.61	4.12	1.68	2.08
1877	0.68	NA	NA	NA	0.59	0.98	1.13	0.64	NA	NA	0.59	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.16	0.88	1.38	1.09	1.98	0.86	0.76
1878	0.67	NA	NA	NA	0.62	1.02	1.44	0.8	NA	NA	0.82	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	1.48	1.22	1.42	1.09	1.97	0.95	1.28
1879	0.27	NA	NA	NA	0.29	0.52	0.58	0.38	NA	NA	0.31	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	1.06	0.55	0.65	0.6	1.35	0.59	0.88
1880	0.45	NA	NA	NA	0.39	0.8	0.74	0.55	NA	NA	0.78	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	1.14	0.62	0.78	0.82	1.44	1.01	1.62
1881	0.59	NA	NA	NA	0.56	0.91	1.06	0.73	NA	NA	0.95	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	1.33	0.62	0.98	1.02	1.32	0.97	1.55
1882	1.37	NA	NA	NA	2.06	1.93	2.51	1.68	NA	NA	1.11	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	2.25	1.62	2.17	1.97	2.63	1.67	2.54
1883	1.55	NA	NA	NA	2.1	2.22	2.26	1.38	NA	NA	1.47	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	2.44	1.36	1.85	1.95	2.56	1.86	2.72
1884	2.3	NA	NA	NA	3.29	3.68	3.53	2.09	NA	NA	2.45	5.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	3.66	2.65	3.8	3.12	5.03	2.47	3.95
1885	2.05	NA	NA	NA	2.11	3.65	2.65	1.6	NA	NA	1.7	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81	2.84	1.7	3.2	3.31	4.32	1.9	3.29
1886	1.57	NA	NA	NA	1.66	3.26	2.67	1.45	NA	NA	1.81	2.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	2.87	1.99	3.52	3.45	4.27	2.07	3.04
1887	1.62	1.95	NA	NA	1.54	2.83	2.49	1.55	NA	1.86	1.72	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	3.04	2.68	3.67	2.66	2.86	2.54	2.72
1888	0.65	0.51	NA	NA	0.37	0.79	0.92	0.52	NA	0.6	0.48	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.95	0.81	1.03	1.5	1.32	0.96	0.96
1889	1.82	1.61	NA	NA	1.25	2.06	2.03	1.15	NA	2.06	1.65	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	3.16	2.43	3.17	2.97	2.42	2.15	3.19
1890	2.39	2.59	NA	NA	2.35	3.4	3.14	1.94	NA	3.51	2.69	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	4.26	2.84	3.38	3.51	3.27	2.81	4.13
1891	2.59	2.36	NA	NA	2.59	3.68	3.53	2.08	NA	4.06	2.29	3.07	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25	2.84	2.8	3.48	4.28	3.92	2.8	3.4
