# Wilson - Zum Peak - PCEN - ITRDB CANA241
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5530
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5530.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana241-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana241-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana241.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana241.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-08-03
#--------------------
# File_Last_Modified_Date
#   Date: 2007-08-03
#--------------------
# Title
#   Study_Name: Wilson - Zum Peak - PCEN - ITRDB CANA241
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904); Luckman, B.H.(https://orcid.org/0000-0003-0365-6059)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Zum Peak
#   Location: British Columbia
#   Northernmost_Latitude: 49.63
#   Southernmost_Latitude: 49.63
#   Easternmost_Longitude: -121.1
#   Westernmost_Longitude: -121.1
#   Elevation_m: 1680
#--------------------
# Data_Collection
#   Collection_Name: CANA241
#   First_Year: 1702
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Z9801N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9801N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9801W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9801W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9802N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9802N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9802S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9802S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9803S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9803S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9803W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9803W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9804E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9804E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9804W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9804W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9805N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9805N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9805E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9805E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9805W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9805W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9806N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9806N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9806S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9806S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9807E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9807E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9807W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9807W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9808S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9808S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9808W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9808W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9809N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9809N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9809S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9809S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9809E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9809E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9810E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9810E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9810W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9810W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9811N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9811N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9811S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9811S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9811X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9811X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9812S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9812S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Z9812E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Z9812E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Z9801N_raw	Z9801W_raw	Z9802N_raw	Z9802S_raw	Z9803S_raw	Z9803W_raw	Z9804E_raw	Z9804W_raw	Z9805N_raw	Z9805E_raw	Z9805W_raw	Z9806N_raw	Z9806S_raw	Z9807E_raw	Z9807W_raw	Z9808S_raw	Z9808W_raw	Z9809N_raw	Z9809S_raw	Z9809E_raw	Z9810E_raw	Z9810W_raw	Z9811N_raw	Z9811S_raw	Z9811X_raw	Z9812S_raw	Z9812E_raw
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.414	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.616	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.239	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.438	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	0.685	NA	NA	NA	NA	NA	NA	NA	NA	2.062	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	0.685	NA	NA	NA	NA	NA	NA	NA	NA	1.727	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	0.534	NA	NA	NA	NA	NA	NA	NA	NA	1.458	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	0.666	NA	NA	NA	NA	NA	NA	NA	NA	1.351	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	0.786	NA	NA	NA	NA	NA	NA	NA	NA	1.831	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	0.481	NA	NA	NA	NA	NA	NA	NA	NA	2.144	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	1.062	NA	NA	NA	NA	NA	NA	NA	NA	1.491	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	0.852	NA	NA	NA	NA	NA	NA	NA	NA	1.498	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	1.065	NA	NA	NA	NA	NA	NA	NA	NA	1.454	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	0.323	NA	NA	NA	NA	NA	NA	NA	NA	1.011	NA	0.903	NA	NA	NA	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	0.641	NA	NA	NA	NA	NA	NA	NA	NA	1.219	NA	1.089	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	0.967	NA	NA	NA	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	0.906	NA	NA	NA	NA	NA	NA	NA	NA	1.222	NA	1.102	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	0.916	NA	NA	NA	NA	NA	NA	NA	NA	1.823	NA	1.579	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	1.005	NA	NA	NA	NA	NA	NA	NA	NA	1.469	NA	1.223	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	1.722	NA	NA	NA	NA	NA	NA	NA	NA	1.961	NA	1.64	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	1.211	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	1.342	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	1.321	NA	NA	NA	NA	NA	NA	NA	NA	1.279	NA	1.305	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	1.364	NA	1.534	NA	NA	NA	NA	NA	NA	1.535	NA	1.401	NA	NA	NA	NA	NA	2.592	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	0.787	NA	1.376	NA	NA	NA	NA	NA	NA	1.456	NA	0.88	NA	NA	NA	NA	NA	2.546	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	1.603	NA	NA	NA	NA	NA	NA	2.459	NA	1.966	NA	NA	NA	NA	NA	3.096	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	1.639	NA	1.823	NA	NA	NA	NA	NA	NA	2.638	NA	2.585	NA	NA	NA	NA	NA	3.151	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	0.918	NA	0.944	NA	NA	NA	NA	NA	NA	2.208	NA	1.979	NA	NA	NA	NA	NA	3.826	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	1.527	NA	0.971	NA	NA	NA	NA	NA	NA	1.638	NA	1.818	NA	NA	NA	NA	NA	3.544	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	1.349	NA	1.228	NA	NA	NA	NA	NA	NA	1.523	NA	1.539	NA	NA	NA	NA	NA	3.003	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	1.304	NA	1.385	NA	NA	NA	NA	NA	NA	1.018	NA	1.124	NA	NA	NA	NA	NA	2.864	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	1.489	NA	1.251	NA	NA	NA	NA	NA	NA	1.341	NA	1.38	NA	NA	NA	NA	NA	3.855	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	1.128	NA	1.126	NA	NA	NA	NA	NA	NA	1.512	NA	1.583	NA	NA	NA	NA	NA	4.046	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	1.447	NA	1.342	NA	NA	NA	NA	NA	NA	1.607	NA	1.647	NA	NA	NA	NA	NA	5.131	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	1.267	NA	1.373	NA	NA	NA	NA	NA	NA	1.644	NA	1.758	NA	NA	NA	NA	NA	4.695	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	1.159	NA	1.434	NA	NA	NA	NA	NA	NA	1.354	NA	1.508	NA	NA	NA	NA	NA	4.97	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	1.434	NA	1.662	NA	NA	NA	NA	NA	NA	1.7	NA	1.633	NA	NA	NA	NA	NA	4.595	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	1.143	NA	1.093	NA	NA	NA	NA	NA	NA	1.701	NA	1.437	NA	NA	NA	NA	NA	2.956	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	1.398	NA	1.459	NA	NA	NA	NA	NA	NA	1.763	NA	2.245	NA	NA	NA	NA	NA	3.437	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	1.029	NA	1.044	NA	NA	NA	NA	NA	NA	0.914	NA	1.208	NA	NA	NA	NA	NA	2.784	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	1.347	NA	1.185	NA	NA	NA	NA	NA	NA	1.886	NA	1.71	NA	NA	NA	NA	NA	2.903	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	1.265	NA	1.25	NA	NA	NA	NA	NA	NA	1.883	NA	1.677	NA	NA	NA	NA	NA	2.262	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	1.396	NA	NA	NA	NA	NA	NA	1.662	NA	1.656	NA	NA	NA	NA	NA	2.111	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	1.344	NA	1.191	NA	NA	NA	NA	NA	NA	1.155	NA	1.093	NA	NA	NA	NA	NA	2.244	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	1.304	NA	1.208	NA	NA	NA	NA	NA	NA	1.716	NA	1.861	NA	NA	NA	NA	NA	3.035	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	1.177	NA	1.621	NA	NA	NA	NA	NA	NA	1.023	NA	1.276	NA	NA	NA	NA	NA	2.305	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	1.555	NA	1.522	NA	NA	NA	NA	NA	NA	1.35	NA	1.54	NA	NA	NA	NA	NA	2.158	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	1.215	NA	1.385	NA	NA	NA	NA	NA	NA	1.325	NA	1.557	NA	NA	NA	NA	NA	1.659	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	1.006	NA	1.091	NA	NA	NA	NA	NA	NA	1.293	NA	1.476	NA	NA	NA	NA	NA	1.748	NA
1750	NA	0.921	NA	NA	NA	NA	NA	NA	1.223	NA	0.881	NA	NA	NA	NA	NA	NA	1.536	1.401	1.383	NA	NA	NA	NA	NA	1.779	NA
