# Bonney - UTM B (Site 04) - TSCA - ITRDB CANA658
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36603
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36603.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana658-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana658-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana658.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana658.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - UTM B (Site 04) - TSCA - ITRDB CANA658
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: UTM B (Site 04)
#   Location: Canada
#   Northernmost_Latitude: 43.555278
#   Southernmost_Latitude: 43.555278
#   Easternmost_Longitude: -79.670278
#   Westernmost_Longitude: -79.670278
#   Elevation_m: 115
#--------------------
# Data_Collection
#   Collection_Name: CANA658
#   First_Year: 1880
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus rubra L.
#   Common_Name: red oak
#   Tree_Species_Code: QURU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 0410a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0410a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0410b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0410b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0413a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0413a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0413b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0413b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0414a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0414a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0414b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0414b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0415a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0415a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0415b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0415b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0417a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0417a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0417b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0417b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0418a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0418a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0418b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0418b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0420a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0420a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0421a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0421a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0421b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0421b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0428a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0428a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0428b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0428b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0429b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0429b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0402a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0402a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0402b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0402b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0403a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0403a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0403b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0403b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0404a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0404a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0404b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0404b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0407a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0407a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0407b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0407b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0408a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0408a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0408b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0408b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0409a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0409a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0409b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0409b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	0410a_raw	0410b_raw	0413a_raw	0413b_raw	0414a_raw	0414b_raw	0415a_raw	0415b_raw	0417a_raw	0417b_raw	0418a_raw	0418b_raw	0420a_raw	0421a_raw	0421b_raw	0428a_raw	0428b_raw	0429b_raw	0402a_raw	0402b_raw	0403a_raw	0403b_raw	0404a_raw	0404b_raw	0407a_raw	0407b_raw	0408a_raw	0408b_raw	0409a_raw	0409b_raw
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.618	NA	NA	NA	4.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.467	NA	NA	NA	3.758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.207	NA	NA	NA	3.531	1.498	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.621	NA	NA	NA	3.435	1.175	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	0.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.706	2.603	2.031	NA	NA	2.477	1.444	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	0.298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.472	2.166	1.493	NA	NA	2.482	1.145	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	0.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.942	1.9	1.595	NA	NA	1.739	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	0.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.953	1.379	1.094	NA	NA	1.071	0.761	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	0.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.069	1.377	1.189	NA	NA	1.417	1.014	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	0.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.113	1.766	1.836	NA	NA	2.057	0.767	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	0.541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.959	1.942	1.898	NA	NA	1.723	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	1.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.908	1.277	1.247	NA	NA	1.936	0.983	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	1.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.131	2.004	1.933	NA	NA	1.577	0.734	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	1.695	NA	2.958	NA	NA	NA	NA	NA	NA	NA	NA	2.044	2.018	2.051	2.008	NA	NA	2.085	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	1.8	NA	3.485	4.174	NA	NA	NA	NA	NA	NA	NA	2.291	1.917	2.43	2.545	2.561	NA	2.645	1.237	NA	NA	NA	NA	NA	NA	2.78	NA	NA
1895	NA	NA	0.862	NA	2.789	2.87	1.993	NA	NA	NA	NA	NA	NA	1.844	1.367	1.281	1.309	1.562	NA	1.863	0.768	NA	NA	NA	NA	NA	NA	1.649	NA	NA
1896	NA	NA	1.237	NA	4.223	3.203	2.42	NA	NA	NA	NA	NA	NA	2.148	1.671	1.885	1.74	3.204	NA	2.106	0.725	NA	NA	NA	NA	NA	NA	1.406	NA	NA
1897	NA	NA	2.058	NA	4.336	4.353	2.823	NA	NA	NA	NA	NA	NA	3.027	2.451	2.638	2.706	4.492	NA	2.604	1.367	NA	NA	NA	NA	NA	NA	2.259	NA	NA
1898	NA	NA	1.386	NA	3.487	3.725	2.555	NA	NA	NA	NA	NA	NA	2.887	1.921	2.207	2.233	3.971	NA	1.683	1.513	NA	NA	NA	NA	NA	NA	1.131	NA	NA
1899	NA	NA	1.027	NA	4.261	3.443	1.881	NA	NA	NA	NA	NA	NA	1.9	1	1.688	0	1.848	NA	1.747	0.929	NA	NA	NA	NA	NA	NA	1.647	NA	NA
1900	NA	NA	1.587	NA	4.089	3.693	2.186	NA	0.87	NA	NA	NA	NA	2.053	1.412	1.656	1.895	1.887	NA	2.561	0.834	NA	NA	2.353	NA	NA	2.879	3.016	NA	NA
1901	NA	NA	2.402	NA	4.232	3.448	2.035	NA	1.621	NA	NA	NA	NA	1.68	1.498	1.443	1.603	1.854	NA	2	0.667	NA	NA	1.867	NA	NA	2.615	2.475	NA	NA
1902	NA	NA	2.413	NA	5.09	3.821	2.024	NA	1.864	NA	NA	NA	NA	2.254	2.023	1.953	2	1.809	NA	1.873	0.83	NA	NA	3.674	NA	NA	2.655	2.814	NA	NA
1903	NA	NA	1.705	NA	4.855	4.077	2.051	NA	2.097	NA	NA	NA	NA	2.168	1.926	1.633	2.528	1.212	NA	1.969	0.851	NA	2.744	2.549	NA	NA	3.355	2.761	NA	NA
1904	NA	NA	1.335	NA	4.811	3.979	1.846	NA	1.828	NA	0.964	NA	2.17	1.842	1.488	1.428	2.087	0.857	NA	1.026	0.491	NA	2.864	1.543	NA	NA	3.082	2.042	NA	NA
1905	NA	NA	1.684	NA	3.774	3.514	2.057	2.381	1.486	1.325	1.036	NA	2.587	2.001	1.371	1.351	2.239	1.117	NA	1.239	0.782	NA	2.176	1.994	NA	NA	2.703	2.01	NA	NA
1906	NA	NA	1.048	NA	2.738	2.857	1.208	1.584	1.376	1.175	1.121	NA	1.866	1.453	1.289	1.707	2.192	0.843	NA	0.793	0.407	NA	2.253	2.45	NA	NA	2.322	1.563	NA	NA
1907	NA	NA	0.741	NA	2.532	2.435	1.388	1.679	1.356	1.256	1.05	NA	1.695	1.473	0.989	1.501	1.875	0.854	NA	0.879	0.449	NA	1.436	1.608	NA	NA	1.806	1.599	NA	NA
1908	NA	NA	0.466	NA	3.173	2.704	0.927	0.829	0.921	0.838	1.008	NA	1.612	1.302	0.731	1.233	1.499	0.494	NA	0.561	0.397	NA	1.446	1.362	NA	NA	1.764	1.543	0.204	NA
1909	NA	NA	0.487	NA	2.775	2.204	0.952	0.914	0.629	0.622	0.903	NA	1.229	1.25	0.633	1.098	1.473	0.601	NA	0.614	0.299	NA	2.315	1.279	NA	NA	1.296	1.466	0.313	NA
1910	NA	NA	0.592	NA	2.316	2.065	0.871	0.856	0.652	0.906	0.985	NA	0.933	1.004	0.858	0.852	1.208	0.399	NA	0.804	0.439	NA	1.68	1.43	NA	NA	1.181	1.132	0.645	NA
1911	NA	NA	0.097	NA	1.442	1.515	0.284	0.459	0.196	0.359	0.626	NA	1.234	0.732	0.461	0.623	0.992	0.29	NA	0.444	0.258	NA	1.446	1.24	NA	NA	0.626	0.554	0.372	NA
1912	NA	NA	0.264	NA	2.092	2.457	0.834	0.893	0.37	0.645	1.072	NA	1.797	1.681	0.881	0.768	1.308	0.44	NA	0.915	0.578	NA	2.773	2.286	NA	NA	0.871	0.717	0.47	NA
1913	NA	NA	0.646	NA	1.846	1.664	0.864	1.184	0.39	0.708	0.967	NA	1.294	1.986	1.615	0.811	1.071	0.485	NA	1.555	1.049	NA	1.835	2.992	NA	NA	1.02	0.923	0.696	NA
1914	NA	0.382	1.048	NA	1.654	1.706	0.71	0.466	0.303	0.817	1.01	NA	1.282	2.656	3.289	0.732	0.854	0.473	NA	1.776	1.486	NA	1.371	2.509	NA	NA	1.009	0.966	0.884	NA
1915	NA	0.577	2.243	NA	1.346	1.429	0.536	1.291	0.413	1.211	1.21	NA	1.558	3.822	3.756	0.68	0.8	0.42	NA	2.839	1.937	NA	3.775	4.946	NA	NA	1.721	1.502	0.973	NA
1916	NA	1.095	3.106	NA	1.315	1.472	0.673	1.437	0.586	1.203	1.37	NA	1.642	3.152	3.107	1.081	0.967	0.666	NA	3.581	2.643	NA	3.453	3.935	NA	NA	2.952	2.277	1.23	NA
1917	NA	1.358	3.011	NA	1.693	1.759	1.001	1.537	0.975	1.479	1.413	NA	1.748	3.951	1.968	1.149	1.058	0.86	NA	3.959	2.558	NA	3.342	3.219	NA	NA	2.436	2.684	1.445	NA
1918	NA	1.002	0.964	NA	0.829	0.753	0.425	0.734	0.855	0.799	1.082	NA	1.039	2.278	1.618	0.409	0.526	0.129	NA	1.947	0.927	NA	1.632	1.069	NA	NA	1.154	1.152	0.943	NA
1919	NA	1.102	1.642	NA	1.317	1.472	0.586	0.846	0.74	0.692	0.882	NA	1.536	2.596	2.371	0.751	0.8	0.56	NA	2.705	1.563	NA	3.036	2.211	NA	NA	1.529	1.39	1.123	NA
1920	NA	1.521	1.262	NA	1.457	1.375	0.73	0.8	1.006	0.841	0.956	NA	0.985	1.801	1.648	0.7	0.65	0.494	NA	3.407	1.277	NA	1.899	1.628	NA	NA	1.429	1.433	1.574	NA
1921	NA	1.495	2.001	2.984	1.71	1.609	0.974	1.071	1.238	1.185	1.158	NA	1.387	2	1.897	0.871	1.068	0.666	NA	3.682	1.342	NA	3.718	2.186	NA	NA	1.978	2.002	1.316	NA
1922	NA	1.104	1.802	2.889	1.313	1.217	0.673	0.562	0.901	1.217	1.082	NA	1.407	2.393	2.034	0.73	0.818	0.42	NA	2.543	1.011	NA	3.748	2.333	NA	NA	2.243	2.268	1.189	NA
1923	NA	1.374	2.287	2.573	1.492	1.376	0.673	0.526	1.215	1.281	1.125	NA	1.26	2.435	1.896	1.022	1.088	0.45	NA	3.605	0.98	NA	3.694	3.021	NA	NA	2.735	2.425	1.69	NA
1924	NA	1.415	2.364	2.604	1.916	1.577	0.988	0.967	1.567	1.461	0.911	NA	1.608	2.741	2.009	1.086	1.246	0.538	NA	2.783	1.023	NA	3.334	2.655	NA	NA	2.08	2.159	1.576	NA
1925	NA	1.439	1.816	2.366	1.63	1.714	0.842	0.716	1.09	1.428	0.995	NA	1.462	2.382	2.107	0.866	1.046	0.429	2.754	2.424	0.575	NA	2.962	2.352	NA	NA	1.691	1.535	1.095	1.133
1926	NA	0.994	1.329	1.908	1.249	1.059	0.231	0.12	0.762	0.72	0.645	NA	1.037	2.518	1.709	0.793	0.653	0.142	2.565	2.19	0.394	NA	1.512	1.392	NA	NA	1.477	1.153	0.788	0.723
1927	NA	1.439	2.084	2.455	1.504	1.386	0.719	0.465	0.846	0.836	0.593	NA	1.387	2.435	2.459	0.599	0.748	0.213	2.284	2.773	0.532	NA	2.237	1.932	NA	NA	1.908	1.334	1.17	1.02
1928	NA	1.375	1.988	2.783	1.48	1.312	0.664	0.478	0.783	0.921	0.603	NA	1.346	3.079	2.663	0.76	0.74	0.602	2.438	3.323	0.848	NA	2.46	1.915	NA	NA	1.691	1.63	1.191	1.242
