# Bonney - Ken Whillans RMA (Site 12) - PPBA - ITRDB CANA667
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36612
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36612.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana667-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana667-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana667.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana667.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - Ken Whillans RMA (Site 12) - PPBA - ITRDB CANA667
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ken Whillans RMA (Site 12)
#   Location: Canada
#   Northernmost_Latitude: 43.805833
#   Southernmost_Latitude: 43.805833
#   Easternmost_Longitude: -79.930278
#   Westernmost_Longitude: -79.930278
#   Elevation_m: 270
#--------------------
# Data_Collection
#   Collection_Name: CANA667
#   First_Year: 1944
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus balsamifera L.
#   Common_Name: balsam poplar
#   Tree_Species_Code: PPBA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1211a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1211a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1211b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1211b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1212a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1212a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1212b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1212b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1213a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1213a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1213b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1213b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1214a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1214a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1214b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1214b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1216b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1216b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1218a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1218a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1218b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1218b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1219a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1219a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1201a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1201a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1201b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1201b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1220b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1220b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1205a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1205a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1205b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1205b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1208a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1208a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1208b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1208b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1209a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1209a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1209b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1209b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1211a_raw	1211b_raw	1212a_raw	1212b_raw	1213a_raw	1213b_raw	1214a_raw	1214b_raw	1216b_raw	1218a_raw	1218b_raw	1219a_raw	1201a_raw	1201b_raw	1220b_raw	1205a_raw	1205b_raw	1208a_raw	1208b_raw	1209a_raw	1209b_raw
1944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.705
1945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.586
1946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.881
1947	NA	1.957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	4.906
1948	3.39	4.302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.858	NA	NA	1.83	NA	NA	NA	2.827
1949	3.23	3.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.755	NA	2.66	0.941	NA	NA	NA	0.529
1950	3.971	4.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.252	NA	2.363	2.993	NA	2.999	NA	3.599
1951	5.223	3.679	NA	NA	NA	NA	2.417	NA	NA	NA	NA	NA	NA	3.694	NA	2.176	3.03	NA	3.883	NA	4.001
1952	5.944	3.186	NA	NA	NA	NA	1.748	NA	4.417	NA	3.384	NA	NA	3.303	NA	1.962	2.392	4.366	2.213	NA	3.017
1953	4.638	2.922	1.931	NA	NA	NA	1.23	NA	3.127	NA	2.299	NA	2.732	1.705	NA	1.659	2.507	1.984	1.295	NA	1.438
1954	4.998	3.6	1.603	NA	NA	NA	1.579	NA	3.194	NA	2.428	NA	2.66	2.402	NA	2.379	3.807	2.717	1.9	1.13	1.767
1955	5.584	4.261	2.344	NA	NA	NA	0.672	NA	2.813	NA	1.811	3.653	2.704	2.427	NA	1.746	1.969	2.93	1.868	0.901	1.453
1956	4.128	2.492	1.893	NA	NA	NA	0.614	NA	2.65	NA	2.23	2.784	2.111	1.856	NA	1.492	1.791	3.991	1.917	0.722	1.153
1957	4.466	3.049	1.22	NA	NA	NA	1.18	NA	2.454	NA	1.484	2.231	2.002	1.715	NA	1.51	1.534	2.33	1.534	0.564	0.453
1958	4.16	1.907	0.863	NA	NA	NA	2.112	NA	2.352	NA	0.89	1.622	2.206	2.246	NA	0.845	1.164	2.959	2.146	0.367	0.426
1959	3.27	1.472	0.617	NA	NA	NA	0.832	NA	1.232	NA	1.255	0.931	0.985	0.926	NA	0.901	1.059	1.675	0.885	0.082	0.087
1960	0.129	0.088	0.603	NA	NA	NA	0.233	NA	1.173	NA	0.446	0.397	0.242	0.561	0.382	0.104	0.891	0.213	0.162	0.068	0.088
1961	1.425	1.099	1.166	NA	NA	NA	0.825	NA	2.198	NA	1.99	2.142	1.747	0.912	2.794	0.616	0.984	0.346	0.87	0.18	0.237
1962	3.176	1.401	2.817	NA	NA	NA	2.207	NA	1.869	NA	4.525	1.888	6.894	2.519	3.357	0.653	1.63	1.972	1.835	0.809	0.675
1963	2.056	1.5	2.314	NA	NA	NA	1.71	NA	2.364	NA	3.258	2.023	5.547	3.462	0.739	0.437	0.594	2.086	1.844	1.264	0.193
1964	3.663	2.517	2.185	NA	NA	NA	1.586	NA	1.781	NA	2.654	2.931	6.223	3.896	2.984	1.05	1.36	3.991	3.903	1.167	0.216
1965	4.138	3.174	2.996	NA	NA	NA	2.43	NA	3.666	NA	3.232	4.29	4.719	4.234	3.124	1.506	2.784	5.34	2.827	2.423	0.719
1966	3.64	2.211	2.626	NA	NA	NA	0.62	NA	2.135	NA	1.394	2.131	3.714	3.431	2.471	0.314	0.701	3.741	2.689	1.227	0.461
1967	3.135	2.269	3.222	NA	NA	NA	0.887	0.243	3.403	NA	1.383	1.595	4.215	3.408	2.48	0.932	0.698	2.818	3.532	0.946	0.957
1968	6.096	3.958	4.769	NA	NA	NA	1.589	0.646	2.417	NA	3.037	2.502	7.971	4.076	5.035	0.632	1.043	2.789	3.272	1.936	1.943
1969	3.694	2.355	4.722	NA	NA	NA	1.086	1.974	2.542	NA	1.846	2.445	7.783	5.176	4.306	1.463	1.76	4.316	2.249	1.922	2.822
1970	3.228	3.292	4.764	NA	NA	NA	1.403	1.404	1.556	NA	1.747	1.127	3.489	3.909	4.578	0.778	0.881	2.886	2.003	1.922	2.161
1971	4.18	2.997	6.236	NA	NA	NA	1.343	0.35	1.058	NA	2.256	0.791	4.04	4.298	3.567	2.169	1.082	3.836	4.859	3.28	2.265
1972	2.657	1.742	5.719	NA	NA	NA	1.634	0.84	1.355	NA	2.885	1.804	4.89	2.787	4.393	2.37	2.19	3.974	4.918	2.779	3.062
1973	1.122	1.187	3.895	NA	NA	NA	0.986	0.545	0.818	NA	1.864	1.606	4.721	4.342	3.391	1.352	1.048	2.289	2.502	1.107	2.805
1974	1.197	1.411	4.973	NA	NA	NA	0.819	0.985	0.867	NA	1.971	1.895	5.199	2.731	1.122	1.559	1.602	1.2	2.463	2.082	2.124
1975	0.869	1.389	3.159	NA	NA	NA	0.932	0.883	1.205	3.066	2.199	1.669	4.208	2.302	1.475	2.014	1.189	2.568	2.719	0.595	2.262
1976	0.529	1.471	2.428	1.782	NA	NA	0.857	0.323	1.705	2.582	2.499	1.64	4.083	2.89	1.961	1.505	1.039	2.407	2.765	0.745	2.068
1977	0.741	1.051	2.253	3.361	2.096	NA	1.008	0.661	2.128	2.289	3.018	1.841	3.781	3.926	2.239	1.966	1.716	1.376	3.275	1.631	2.198
1978	0.291	0.931	1.168	2.119	1.547	NA	0.834	0.514	1.741	2.111	1.673	1.529	4.442	6.292	1.911	1.36	1.694	1.823	2.304	1.428	1.285
1979	0.307	0.773	1.602	1.209	1.176	NA	0.863	0.466	1.594	2.12	2.499	1.119	3.741	3.919	1.265	1.309	1.557	1.595	1.417	0.788	1.155
1980	0.402	0.435	2.611	0.979	0.934	NA	1.24	1.766	1.774	1.995	2.287	1.662	3.248	4.481	1.994	2.161	0.691	2.426	2.92	0.639	1.824
1981	0.374	0.392	0.894	0.329	1.863	1.5	0.841	1.865	1.426	2.217	1.553	1.223	1.984	6.172	2.507	1.659	0.785	1.733	2.867	0.606	1.759
1982	0.859	0.561	1.93	1.179	1.296	1.473	1.489	2.212	3.198	2.715	2.537	2.505	3.693	4.675	2.713	1.551	1.26	2.299	1.885	0.609	2.159
1983	0.477	0.318	0.297	0.097	0.442	0.446	0.533	1.169	1.806	0.657	0.871	0.751	1.641	2.243	0.838	0.866	0.91	0.776	0.925	0.15	0.37
1984	0.667	0.55	1.305	0.571	1.085	0.996	1.241	1.778	1.811	1.684	1.913	1.683	2.422	1.753	1.418	1.222	1.185	1.499	2.088	0.525	1.408
1985	0.985	0.91	2.076	1.462	1.575	1.401	1.928	2.196	1.756	2.615	2.444	2.316	2.847	1.921	2.487	2.086	2.18	1.95	2.343	1.252	2.328
1986	0.995	0.861	2.162	1.576	1.892	1.835	2.023	2.4	2.518	2.906	2.837	4.281	2.192	2.124	2.664	2.086	1.388	2.295	2.247	1.503	1.916
1987	0.783	0.656	1.348	2.31	1.152	1.153	1.588	2.033	2.528	4.927	2.579	4.459	2.954	2.135	3.584	0.995	2.011	1.969	1.702	2.659	2.444
1988	0.763	0.795	1.744	2.033	1.293	1.059	0.997	1.769	1.703	1.683	1.089	2.795	1.567	1.276	1.433	1.05	0.804	0.906	0.873	1.027	0.87
1989	0.891	0.592	1.656	1.951	1.974	2.413	1.878	2.521	2.45	1.228	1.448	3.43	1.652	1.375	1.042	1.419	0.954	1.501	1.458	1.563	1.24
1990	1.408	1.652	1.996	2.394	3.509	3.769	2.6	2.79	3.587	3.357	1.862	4.081	2.952	1.699	1.846	1.503	2.961	1.388	2.818	2.033	2.012
1991	1.451	1.09	2.586	3.895	2.331	3.058	1.908	2.645	3.449	3.177	2.486	5.651	2.626	1.554	2.5	1.196	2.045	1.621	3.548	1.462	2.139
1992	1.63	0.858	2.547	2.719	2.954	4.052	2.271	4.12	2.86	4.088	3.375	3.651	2.224	1.411	1.964	2.318	1.839	2.196	2.909	0.596	0.985
1993	1.877	1.905	3.118	4.789	2.78	4.096	3.371	3.49	3.982	4.582	2.871	3.388	3.154	2.004	2.728	4.319	3.752	2.675	3.029	1.568	2.087
1994	1.674	2.349	2.757	4.731	2.518	2.233	2.575	2.156	2.275	2.288	2.913	2.361	3.175	1.983	2.308	2.127	2.167	1.756	2.389	2.305	1.612
1995	1.63	1.842	2.898	4.127	1.552	1.82	1.612	1.221	1.625	2.225	0.647	1.06	1.545	0.812	2.06	1.588	1.028	1.239	2.065	1.487	1.243
1996	2.523	1.958	3.371	4.615	2.149	2.499	3.155	2.287	2.224	2.806	2.208	1.99	1.568	1.316	1.739	2.18	1.137	2.367	2.277	1.294	2.35
1997	2.437	2.849	3.521	5.303	2.13	3.176	4.806	4.29	2.711	2.681	3.722	3.123	1.356	1.186	1.617	2.243	1.505	2.634	2.219	1.33	1.972
