# Beriault - Bolen Lake - PIBN - ITRDB CANA196
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2721
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2721.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana196-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana196-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana196.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana196.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-01-14
#--------------------
# Title
#   Study_Name: Beriault - Bolen Lake - PIBN - ITRDB CANA196
#--------------------
# Investigators
#   Investigators: Beriault, A.; Sauchyn, D.J.; Stroich, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bolen Lake
#   Location: Saskatchewan
#   Northernmost_Latitude: 57.85
#   Southernmost_Latitude: 57.85
#   Easternmost_Longitude: -103.83
#   Westernmost_Longitude: -103.83
#   Elevation_m: 426
#--------------------
# Data_Collection
#   Collection_Name: CANA196
#   First_Year: 1819
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus banksiana Lamb.
#   Common_Name: jack pine
#   Tree_Species_Code: PIBN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BL01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL02C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL02C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL02D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL02D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL21C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL21C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL21D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL21D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BL28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BL28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BL01A_raw	BL02A_raw	BL02B_raw	BL02C_raw	BL02D_raw	BL03A_raw	BL03B_raw	BL03C_raw	BL04A_raw	BL04B_raw	BL14A_raw	BL14B_raw	BL21A_raw	BL21B_raw	BL21C_raw	BL21D_raw	BL24A_raw	BL24B_raw	BL25A_raw	BL25B_raw	BL26A_raw	BL26B_raw	BL27A_raw	BL27B_raw	BL28A_raw	BL28B_raw
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.988	3.151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.467	2.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.504	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.414	2.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.415	0.572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.376	0.819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.355	1.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.474	1.096	NA	NA	NA	2.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.519	1.034	NA	NA	NA	2.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.791	1.291	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.867	1.208	NA	NA	0.634	1.504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.124	1.094	NA	NA	0.348	0.849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.015	1.07	NA	NA	0.42	0.946	NA	NA	NA	NA	NA	NA	NA	0.715	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.101	1.117	NA	NA	0.414	0.884	NA	NA	NA	NA	NA	NA	NA	0.848	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795	1.323	NA	NA	0.42	0.65	NA	NA	NA	NA	NA	NA	NA	0.634	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.344	1.22	NA	NA	0.647	1.06	NA	NA	NA	NA	NA	NA	NA	0.951	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.718	1.967	NA	NA	0.576	1.042	NA	NA	NA	NA	NA	NA	NA	1.113	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.202	2.14	NA	NA	0.349	0.899	NA	NA	NA	NA	NA	NA	0.681	0.723	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.739	2.273	NA	NA	0.321	0.623	NA	NA	NA	NA	NA	NA	0.566	0.639	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.896	1.624	NA	NA	0.427	0.714	NA	NA	NA	NA	NA	NA	0.753	0.759	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.253	2.381	NA	NA	0.699	0.928	NA	NA	NA	NA	NA	NA	0.997	1.046	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795	2.019	NA	NA	1.324	1.559	NA	NA	NA	NA	NA	NA	1.127	1.157	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.136	1.342	NA	NA	0.866	1.879	NA	NA	1.267	1.097	NA	NA	1.301	0.94	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.405	0.915	NA	NA	0.567	0.923	NA	NA	1.134	0.85	NA	NA	0.797	0.698	NA	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.909	0.779	NA	NA	0.621	0.979	NA	NA	1.22	1.005	NA	NA	0.834	0.618	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.605	0.903	NA	NA	0.673	0.847	NA	NA	1.126	0.586	NA	NA	0.818	0.662	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.694	0.989	NA	NA	0.622	0.77	NA	NA	1.112	0.748	NA	NA	1.149	0.582	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.617	1.258	NA	NA	0.545	0.849	NA	NA	0.98	0.584	NA	NA	1.18	0.786	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.812	1.344	NA	NA	0.481	1.041	NA	NA	1.008	0.663	NA	NA	1.21	0.766	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.525	1.297	NA	NA	0.322	0.757	NA	NA	0.693	0.465	1.698	1.81	0.887	0.755	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.366	1.484	NA	NA	0.297	0.665	NA	NA	0.727	0.553	1.329	0.829	0.752	0.587	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.405	1.547	NA	NA	0.266	0.803	NA	NA	0.574	0.387	1.529	1.041	0.825	0.594	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.779	2.276	NA	NA	0.492	1.021	NA	NA	0.723	0.629	1.397	1.039	0.973	0.904	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.131	2.457	NA	NA	0.587	0.785	NA	NA	0.774	0.587	1.352	1.208	1.279	1.166	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.644	2.034	NA	NA	0.292	0.625	NA	NA	0.619	0.479	1.259	0.798	0.935	0.879	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.366	1.498	NA	NA	0.339	0.86	NA	NA	0.91	0.654	1.298	0.894	0.783	0.851	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.391	1.599	NA	NA	0.433	1.021	NA	NA	0.887	0.766	1.628	0.91	0.894	0.788	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.382	1.723	NA	NA	0.501	1.243	NA	NA	0.811	0.798	1.232	1.407	0.73	0.687	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.461	1.897	NA	NA	0.739	1.247	NA	NA	1.191	1.122	1.451	1.203	1.024	0.943	NA	NA
