# Bonney - Wilcox CA (Site 15) - ACSH - ITRDB CANA670
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36615
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36615.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana670-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana670-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana670.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana670.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - Wilcox CA (Site 15) - ACSH - ITRDB CANA670
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wilcox CA (Site 15)
#   Location: Canada
#   Northernmost_Latitude: 43.876667
#   Southernmost_Latitude: 43.876667
#   Easternmost_Longitude: -80.137778
#   Westernmost_Longitude: -80.137778
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: CANA670
#   First_Year: 1933
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1510a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1510a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1510b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1510b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1511a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1511a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1512a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1512a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1522a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1522a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1522b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1522b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1525a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1525a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1525b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1525b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1502a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1502a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1502b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1502b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1504a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1504a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1504b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1504b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1506a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1506a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1506b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1506b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1507b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1507b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1510a_raw	1510b_raw	1511a_raw	1512a_raw	1522a_raw	1522b_raw	1525a_raw	1525b_raw	1502a_raw	1502b_raw	1504a_raw	1504b_raw	1506a_raw	1506b_raw	1507b_raw
1933	NA	NA	0.656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	1.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	1.557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	NA	2.262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	NA	1.224	1.053	NA	NA	NA	NA	1.409	NA	NA	NA	1.898	1.439	NA
1938	NA	NA	0.83	1.467	NA	NA	NA	NA	0.954	NA	NA	NA	2.934	2.793	NA
1939	NA	NA	0.595	2.294	NA	NA	NA	NA	1.49	NA	NA	NA	2.889	2.728	NA
1940	NA	NA	0.632	1.861	NA	NA	1.517	NA	1.503	NA	NA	NA	2.117	2.05	NA
1941	NA	NA	1.358	2.321	NA	NA	2.447	NA	2.605	NA	NA	NA	2.62	2.675	NA
1942	NA	NA	0.594	2.436	NA	1.151	2.76	2.207	2.924	NA	NA	NA	2.6	3.149	NA
1943	NA	NA	0.077	1.602	NA	1.291	1.415	1.284	2.371	NA	NA	NA	1.925	2.389	NA
1944	NA	NA	0.134	1.471	NA	1.208	1.068	0.99	1.725	NA	NA	NA	1.809	2.004	NA
1945	2.311	NA	0.293	1.858	NA	1.344	1.738	1.379	1.609	1.746	NA	NA	1.785	2.436	NA
1946	1.026	NA	0.312	1.587	NA	0.37	1.579	1.427	1.619	1.568	NA	NA	1.351	1.723	NA
1947	1.042	NA	0.444	2.143	NA	1.04	2.618	2.238	2.929	2.659	NA	NA	1.71	2.313	NA
1948	1.37	NA	0.632	2.158	NA	1.059	2.87	2.379	3.146	2.492	NA	NA	1.86	2.584	2.297
1949	1.6	NA	0.626	2.111	1.281	1.048	2.865	2.169	2.759	2.18	NA	NA	2.297	2.954	1.55
1950	1.769	NA	0.95	2.697	1.189	0.963	5.77	3.461	3.572	2.629	NA	NA	2.631	3.479	3.551
1951	1.608	NA	1.076	2.759	1.523	1.291	3.479	3.332	4.639	3.087	NA	NA	3.26	3.76	4.52
1952	1.484	NA	1.091	2.563	1.453	1.345	2.73	3.139	5.064	2.937	NA	NA	2.802	3.485	4.189
1953	1.448	NA	1.217	2.446	1.452	1.493	1.749	2.64	4.491	2.297	NA	NA	2.246	3.125	3.062
1954	1.49	NA	1.173	2.107	1.219	1.379	1.873	2.296	3.887	2.19	NA	NA	2.469	3.202	2.748
1955	1.24	NA	1.326	2.195	1.175	1.36	2.381	2.925	3.049	2.512	NA	NA	2.751	3.919	3.789
1956	1.359	1.275	1.46	2.204	1.407	1.76	3.355	2.946	3.483	2.44	NA	NA	2.447	3.496	3.057
1957	1.144	1.166	1.219	1.421	0.837	1.175	2.212	2.342	3.429	2.34	NA	NA	1.732	2.469	2.298
1958	1.114	1.227	1.158	1.588	0.889	1.315	2.171	2.379	3.81	1.864	NA	NA	1.711	2.202	2.137
1959	0.88	0.875	1.085	1.549	1.187	1.664	2.235	2.483	2.848	1.831	NA	NA	1.472	2.159	1.545
1960	1.664	1.703	1.437	1.76	0.434	1.017	4.138	3.144	2.683	1.98	NA	NA	1.3	2.18	1.585
1961	1.822	1.775	1.24	2.309	0.784	1.536	4.245	3.01	3.01	2.095	NA	NA	1.526	3.091	1.727
1962	1.799	2.081	1.176	2.374	1.143	2.024	4.191	3.72	4.553	3.101	NA	NA	1.435	3.608	2.208
1963	1.63	1.759	1.187	1.974	1.113	1.43	3.092	3.354	3.94	2.138	1.407	1.403	1.555	3.408	2.218
1964	1.44	1.661	1.231	1.676	1.369	1.494	2.965	3.472	3.97	2.657	1.429	1.345	2.011	3.166	2.026
1965	1.598	2.006	1.198	2.214	1.135	1.494	2.848	3.206	2.977	2.998	1.33	1.203	2.412	3.005	2.403
1966	0.922	1.189	1.219	1.621	0.995	1.155	1.611	1.729	2.64	1.806	1.012	1.048	1.582	2.213	1.217
1967	1.111	1.248	1.441	1.831	1.705	1.716	1.919	2.381	2.823	2.408	1.258	1.394	1.89	2.001	1.377
1968	1.323	1.555	1.715	2.169	1.588	1.666	2.988	2.731	3.185	3.619	1.423	2.214	2.118	2.434	1.631
1969	1.482	1.469	1.926	2.117	2.054	2.212	2.815	3.601	3.384	3.641	1.235	1.798	2.402	2.442	1.842
1970	2.011	1.876	2.498	2.457	2.584	2.625	3.748	3.831	3.564	3.344	1.677	2.543	3.122	3.339	2.233
1971	2.349	2.395	2.48	2.499	2.745	3.111	4.172	3.704	3.352	3.273	2.006	2.772	3.24	3.619	2.342
1972	2.52	2.792	2.8	2.606	3.146	3.843	3.845	3.253	3.63	3.535	2.73	3.205	3.165	3.215	2.995
1973	2.478	2.984	3.179	2.764	3.058	4.032	4.413	2.77	3.241	4.002	2.517	2.954	3.558	3.519	3.187
1974	3.221	3.173	3.102	2.689	3.155	3.494	3.525	2.816	3.313	3.811	2.32	3.244	3.101	3.165	3.212
1975	4.107	3.281	3.659	2.688	4.141	3.98	4.034	3.085	4.138	3.8	2.935	3.625	3.217	3.02	3.985
1976	3.651	3.087	2.909	2.043	2.997	3.07	3.539	2.706	2.723	2.837	1.685	2.527	2.533	2.689	3.57
1977	3.836	3.044	3.328	2.328	3.158	3.434	3.747	2.375	3.99	3.95	2.437	2.896	3.26	2.866	4.599
1978	3.289	2.932	2.85	1.794	2.837	3.154	3.285	2.334	3.469	2.901	2.502	2.913	2.561	2.309	4.026
1979	2.713	2.654	2.531	1.338	2.318	2.754	2.946	2.192	2.74	1.913	2.398	1.967	2.075	2.247	3.791
1980	3.018	2.42	2.776	1.47	2.318	2.969	2.879	2.409	3.567	1.852	2.816	3.04	2.276	2.265	2.767
1981	2.077	1.581	2.338	1.28	2.117	2.658	2.476	2.329	3.235	1.387	2.544	2.665	1.947	2.148	2.1
1982	1.959	1.831	2.416	1.462	2.201	2.776	2.837	1.795	3.029	0	2.534	2.805	1.196	1.747	1.626
1983	1.705	1.499	1.801	1.323	1.789	2.552	3.132	1.846	2.29	0.743	2.54	2.999	1.017	1.333	1.71
1984	2.212	1.992	3.111	1.79	1.906	2.691	3.292	1.715	2.253	0.996	2.41	3.147	0.974	1.76	1.696
1985	2.444	2.371	1.814	1.631	2.17	3.031	3.632	1.63	2.803	1.176	2.557	2.651	0.963	1.439	1.98
1986	2.298	2.899	3.366	1.93	2.011	3.464	3.852	1.966	3.499	1.493	2.8	2.765	1.185	2.118	3.049
1987	2.17	2.557	3.317	1.951	1.906	3.683	3.419	2.199	2.99	1.577	2.755	2.728	1.345	2.203	2.754
1988	2.063	2.798	1.548	2.169	1.546	3.926	2.932	1.553	2.194	1.218	2.583	2.655	1.158	1.959	2.788
1989	2.138	3.504	0.886	1.83	1.538	3.198	2.667	1.345	1.839	0.943	2.796	2.544	1.545	1.842	2.627
1990	2.106	3.21	0.965	1.667	1.296	3.028	2.413	1.057	1.624	0.997	1.966	1.514	1.689	1.768	1.838
1991	2.51	2.406	1.04	1.437	1.795	3.261	2.329	1.186	1.592	0.827	2.117	1.49	1.411	1.461	1.666
1992	2.275	2.449	0.522	1.205	1.43	2.477	1.344	0.783	1.119	0.595	1.656	1.429	1.135	1.153	1.252
1993	2.106	2.439	0.829	1.063	1.372	3.261	1.621	0.885	1.826	0.9	1.983	1.767	1.205	1.196	1.525
1994	1.905	2.2	0.995	0.767	1.147	2.964	1.726	0.808	1.937	1.571	2.246	1.648	1.064	1.164	1.003
1995	1.884	2.29	1.468	0.779	1.412	2.945	1.663	0.81	0	1.877	2.385	1.629	1.179	0.89	1.202
1996	1.577	2.107	1.049	0.663	1.157	2.011	1.185	0.979	0	1.39	2.015	1.559	0.866	0.826	1.402
1997	1.672	2.076	1.245	0	0.977	2.022	1.232	1.085	0	1.028	1.754	1.579	1.072	0.825	1.371
