# Lawrence - Boreas SSA G4I3M Site 1 - PCGL - ITRDB CANA145
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3872
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3872.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana145n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana145n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana145n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana145n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2009-07-13
#--------------------
# File_Last_Modified_Date
#   Date: 2009-07-13
#--------------------
# Title
#   Study_Name: Lawrence - Boreas SSA G4I3M Site 1 - PCGL - ITRDB CANA145
#--------------------
# Investigators
#   Investigators: Lawrence, D.M.; Campbell, I.D.; Varem-Sanders, T.M.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boreas SSA  G4I3M  Site 1
#   Location: Saskatchewan
#   Northernmost_Latitude: 55.12
#   Southernmost_Latitude: 55.12
#   Easternmost_Longitude: -105.15
#   Westernmost_Longitude: -105.15
#   Elevation_m: 590
#--------------------
# Data_Collection
#   Collection_Name: CANA145
#   First_Year: 1871
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## G4I001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I024_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I024; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I025_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I025; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I026_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I026; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I027_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I027; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I028_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I028; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	G4I001_raw	G4I002_raw	G4I003_raw	G4I004_raw	G4I005_raw	G4I006_raw	G4I007_raw	G4I008_raw	G4I009_raw	G4I010_raw	G4I011_raw	G4I012_raw	G4I013_raw	G4I014_raw	G4I015_raw	G4I016_raw	G4I017_raw	G4I018_raw	G4I019_raw	G4I020_raw	G4I021_raw	G4I022_raw	G4I023_raw	G4I024_raw	G4I025_raw	G4I026_raw	G4I027_raw	G4I028_raw	G4I029_raw	G4I030_raw	G4I031_raw	G4I032_raw
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	37.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.09	39.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	37.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.18	30.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1878	NA	NA	31.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.01	31.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1879	NA	NA	29.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.01	29.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1880	NA	NA	29.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.06	29.01	29.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1881	NA	NA	28.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.94	29.01	37.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1882	NA	NA	27.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.47	30.62	29.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1883	NA	NA	30.38	NA	28.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.04	29.92	29.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1884	NA	NA	42.27	NA	25.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.29	33.93	33.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1885	NA	NA	28.92	NA	24.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.38	33	30.55	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1886	NA	NA	29.84	NA	24.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.05	29.01	32.15	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	28.79	NA	NA
1887	NA	NA	28.42	NA	24.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.46	32.38	29.67	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	28.79	27.59	NA
1888	NA	NA	28.48	NA	25.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.84	31.61	29.04	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	28.79	28.74	NA
1889	NA	NA	29.16	NA	24.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.06	33.64	30.33	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	28.79	31.95	NA
1890	NA	NA	26.94	NA	24.75	22.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.33	31.32	29.01	NA	29.01	NA	NA	NA	NA	NA	NA	NA	NA	28.79	26.35	NA
1891	NA	NA	29.37	NA	27.16	23.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.13	35.26	31.63	NA	29.01	NA	NA	29.7	NA	NA	NA	NA	NA	28.79	30.04	NA
1892	NA	NA	24.75	NA	24.75	20.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.46	29.72	29.1	NA	29.01	NA	NA	28.34	NA	NA	NA	NA	NA	28.79	30.69	NA
1893	NA	NA	29.41	NA	27.93	24.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.38	32.29	31.47	NA	29.01	NA	NA	31.09	NA	NA	NA	NA	NA	28.79	29.36	NA
1894	NA	NA	28.69	NA	25.04	21.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.36	29.55	29.4	NA	29.01	NA	NA	27.97	NA	NA	24.23	39.89	NA	28.79	25.7	NA
1895	NA	NA	30.13	NA	24.75	20.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.51	30.18	30.49	NA	29.01	NA	NA	28.42	NA	24.15	25.85	30.89	NA	28.79	25.16	NA
1896	NA	NA	27.66	NA	24.75	19.52	NA	NA	30.42	NA	NA	NA	NA	NA	NA	NA	18.88	29.01	29.01	NA	29.01	NA	NA	21.83	NA	27.94	19.21	32.65	NA	28.79	23.62	NA
1897	NA	NA	27.41	NA	26.09	20.46	NA	NA	34.19	NA	NA	NA	NA	NA	NA	NA	26.18	29.85	29.01	NA	29.01	NA	NA	26.29	NA	27.03	23.26	33.84	NA	28.79	26.48	NA
1898	29.29	NA	28.67	NA	25.02	21.02	24.05	NA	36.52	NA	NA	NA	NA	NA	NA	NA	22.48	29.01	29.08	NA	29.01	NA	NA	24.24	NA	26.46	20.91	28.79	NA	28.79	24.65	NA
1899	26.77	27.93	27.35	NA	24.75	18.69	23.97	NA	27.81	NA	NA	NA	NA	NA	NA	NA	22.61	29.01	29.01	NA	29.01	NA	24.42	24.03	NA	26.63	17.35	28.79	NA	28.79	21.9	NA
1900	25.47	28.34	27.08	NA	24.75	18.05	22.68	NA	26.75	NA	NA	NA	NA	NA	NA	NA	25.78	29.01	29.01	NA	29.01	NA	25.77	22.83	NA	24.12	19.2	28.79	30.17	28.79	22.15	NA
1901	24.75	27.78	29.39	24.89	24.75	20.07	25.71	NA	30.13	NA	NA	NA	NA	NA	NA	NA	24.44	29.01	30.11	NA	29.01	NA	26.39	20.32	NA	22.91	20.76	28.79	28.95	28.79	21.64	NA
1902	25.04	26.44	30.49	24.75	24.75	19.99	23.53	NA	30.67	NA	NA	NA	NA	NA	NA	NA	24.98	29.01	29.29	NA	29.01	NA	24.97	21.33	NA	25.06	19.58	28.79	28.79	28.79	23.13	NA
1903	24.89	25.49	27.7	25.8	24.96	22.4	23.24	NA	30.07	NA	NA	NA	NA	NA	NA	NA	22.22	29.01	30.18	NA	29.01	NA	27.05	25.38	21.9	23.8	20.02	28.79	28.79	28.79	20.08	NA
1904	24.75	24.85	29.93	26.63	24.75	20.45	21.09	NA	27.23	NA	NA	NA	NA	36.57	NA	27.41	30.16	29.01	29.69	NA	29.01	NA	24.24	24.29	25.06	28.04	17.96	28.79	28.79	28.79	21.56	NA
1905	24.75	26.73	32.09	28.38	27.51	27.13	25.81	NA	35.76	NA	NA	NA	NA	41.81	NA	24.36	24.62	31.87	33.43	NA	29.01	NA	26.41	22.16	22.66	24.14	23.79	28.79	28.79	28.79	25.67	NA
1906	24.75	25.03	29.97	27.6	24.75	23.15	24.52	NA	28.61	NA	NA	29.35	NA	37	NA	26.67	25.68	29.01	30.58	NA	29.01	NA	24.49	23.64	23.77	22.19	20.24	28.79	28.79	28.79	22.77	NA
1907	24.75	24.75	30.07	32.7	24.75	25.06	28.36	NA	30.93	NA	NA	28.23	NA	30.64	NA	24.12	23.29	29.01	29.74	NA	29.01	NA	22.25	24.55	23.67	21.74	20.06	28.79	28.79	28.79	24.07	NA
1908	24.75	24.75	29.43	26.46	24.75	23.5	28.13	NA	30.4	33.99	NA	27.1	NA	32.47	NA	27.28	23.62	29.01	30.16	NA	29.01	NA	24.29	26.09	24.25	20.52	20.39	28.79	28.79	28.79	23.83	NA
1909	24.75	24.75	28.46	26.87	24.85	25.02	25.9	35.18	32.63	26.07	NA	29	33.25	30.68	NA	27.06	24.98	29.01	30.31	NA	29.01	NA	24.6	25.1	27.07	28.03	19.18	28.79	28.79	28.79	24.77	NA
1910	24.75	24.93	28.89	26.75	24.75	24.48	27.21	36.73	33.89	28.23	NA	31.93	34.69	34.48	34.46	25.44	23.52	30.62	32.34	NA	29.01	NA	24.54	23.48	25.24	24.44	20.52	28.79	28.79	28.79	23.58	NA
1911	24.75	26.24	27.04	27.02	24.75	23.9	28.34	34.19	30.86	25.52	NA	27.77	31.26	31.28	30.49	23	17.13	30.36	30.25	NA	29.01	NA	25.18	22.72	25.56	25.26	19.13	28.79	28.79	28.79	22.69	NA
1912	24.75	26.53	28.38	27.97	24.78	25.14	27.63	35.03	32.56	25.75	NA	28.91	31.26	31.79	31.89	28.2	22.23	30.62	31.87	NA	29.01	NA	27.73	23.21	24.88	24.51	18.73	28.79	28.79	28.79	23.9	NA
