# Beriault - Stockhouse Bay, Reindeer Lake - PCMA - ITRDB CANA207
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2732
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2732.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana207-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana207-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana207.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana207.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Beriault - Stockhouse Bay, Reindeer Lake - PCMA - ITRDB CANA207
#--------------------
# Investigators
#   Investigators: Beriault, A.; Sauchyn, D.J.; Stroich, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Stockhouse Bay, Reindeer Lake
#   Location: Saskatchewan
#   Northernmost_Latitude: 56.65
#   Southernmost_Latitude: 56.65
#   Easternmost_Longitude: -103.2
#   Westernmost_Longitude: -103.2
#   Elevation_m: 360
#--------------------
# Data_Collection
#   Collection_Name: CANA207
#   First_Year: 1835
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea mariana (Mill.) Britton, Sterns, & Poggenb.
#   Common_Name: black spruce
#   Tree_Species_Code: PCMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SB01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SB20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SB20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SB01A_raw	SB01B_raw	SB02A_raw	SB02B_raw	SB03A_raw	SB03B_raw	SB04A_raw	SB04B_raw	SB05A_raw	SB05B_raw	SB06A_raw	SB06B_raw	SB07B_raw	SB09A_raw	SB09B_raw	SB10A_raw	SB10B_raw	SB11A_raw	SB11B_raw	SB12A_raw	SB12B_raw	SB13B_raw	SB15A_raw	SB16A_raw	SB16B_raw	SB17A_raw	SB17B_raw	SB18A_raw	SB18B_raw	SB19A_raw	SB19B_raw	SB20A_raw	SB20B_raw
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.352	0.353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.495	0.461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.417	0.428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.231	0.268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.411	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.542	0.647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.223	0.351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346	0.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.383	0.459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.415	0.456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.449	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.835	2.384	NA	NA	NA	NA	NA	NA	NA	0.524	0.457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.119	2.257	NA	NA	NA	NA	NA	NA	NA	0.491	0.416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	0.327	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.962	1.936	NA	NA	NA	NA	NA	NA	NA	0.393	0.412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	0.713	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.701	2.395	NA	NA	NA	NA	NA	NA	NA	0.469	0.477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	0.703	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	1.78	NA	NA	NA	NA	NA	NA	NA	0.351	0.427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	1.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.415	2.366	NA	NA	NA	NA	NA	NA	NA	0.506	0.557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	1.389	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.514	2.135	NA	NA	NA	NA	NA	NA	NA	0.779	0.721	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	1.249	2.154	NA	NA	NA	NA	NA	NA	NA	NA	1.993	1.761	NA	NA	NA	NA	NA	NA	NA	0.967	0.651	NA	1.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	1.513	2.22	NA	NA	NA	NA	NA	NA	NA	NA	2.218	2.131	NA	NA	NA	NA	NA	NA	NA	0.864	0.58	NA	1.146	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA
1856	1.566	2.089	NA	NA	NA	NA	NA	NA	NA	NA	2.211	1.87	NA	NA	NA	NA	NA	NA	NA	0.816	0.684	NA	1.5	NA	NA	NA	NA	NA	NA	1.237	1.127	NA	NA
1857	1.274	1.906	NA	NA	NA	NA	NA	NA	NA	NA	1.728	1.22	NA	NA	NA	NA	NA	NA	NA	0.618	0.635	NA	1.476	NA	NA	NA	NA	NA	NA	0.933	0.929	NA	NA
1858	1.859	2.282	NA	NA	NA	NA	NA	NA	NA	NA	2.097	1.777	NA	NA	NA	NA	NA	NA	NA	0.709	0.642	NA	1.761	NA	NA	NA	NA	NA	NA	1.29	1.377	NA	NA
1859	1.608	2.215	NA	NA	NA	NA	1.689	1.703	NA	NA	1.923	1.73	NA	NA	NA	NA	NA	NA	NA	0.888	0.869	NA	1.377	NA	NA	NA	NA	NA	NA	1.598	1.36	NA	NA
1860	1.477	1.741	NA	NA	NA	NA	1.598	1.369	NA	NA	1.458	1.376	NA	NA	NA	NA	0.862	NA	NA	1.031	0.788	NA	1.293	NA	NA	NA	NA	NA	NA	1.327	1.414	NA	NA
1861	1.492	1.702	NA	NA	NA	NA	1.631	1.228	NA	NA	1.485	1.564	NA	NA	NA	NA	0.795	NA	NA	0.829	0.779	NA	1.502	NA	1.482	NA	NA	NA	NA	1.312	1.201	NA	NA
1862	1.261	1.376	NA	NA	NA	2.222	1.395	1.102	NA	NA	1.005	1.095	NA	NA	NA	NA	0.973	NA	NA	0.699	0.554	NA	1.249	NA	1.432	NA	NA	NA	NA	1.085	1.08	NA	NA
1863	1.291	1.372	NA	NA	NA	1.878	1.316	1.002	NA	NA	1.178	1.186	NA	NA	NA	NA	0.94	NA	NA	0.665	0.485	NA	1.323	NA	1.363	NA	NA	NA	NA	0.682	0.789	NA	NA
1864	0.944	1.093	NA	NA	1.351	1.352	0.685	0.48	NA	NA	0.309	0.446	NA	NA	NA	NA	1.105	NA	NA	0.511	0.415	NA	0.926	NA	0.488	NA	NA	NA	NA	0.504	0.572	NA	NA
1865	0.904	1.002	NA	NA	0.895	0.788	0.607	0.167	NA	NA	0.265	0.737	NA	NA	NA	NA	0.921	NA	NA	0.477	0.478	NA	1.048	NA	0.495	NA	NA	NA	NA	0.441	0.461	NA	NA
1866	0.98	1.003	NA	NA	1.367	1.838	1.887	0.501	NA	NA	0.235	1.003	NA	NA	NA	NA	0.714	NA	NA	0.465	0.411	NA	1.554	NA	0.46	NA	NA	NA	NA	0.657	0.762	NA	NA
1867	0.985	0.931	NA	NA	1.611	1.41	1.539	1.044	NA	NA	0.166	1.286	NA	NA	NA	NA	1.553	NA	NA	0.522	0.718	NA	1.944	NA	0.407	NA	NA	NA	NA	0.599	0.965	NA	NA
1868	0.745	0.84	NA	NA	1.354	1.319	1.291	0.863	NA	NA	0.241	0.865	NA	NA	NA	NA	0.44	NA	NA	0.382	0.546	NA	1.431	NA	0.321	NA	NA	NA	NA	0.664	0.765	NA	NA
1869	0.873	1.072	NA	NA	1.936	1.59	1.409	0.876	NA	NA	0.501	1.066	NA	NA	NA	NA	0.781	NA	NA	0.772	0.778	NA	1.716	NA	0.275	NA	NA	NA	NA	0.818	0.886	NA	NA
1870	0.892	1.437	NA	NA	2.173	2.408	1.599	1.085	NA	NA	0.585	0.987	NA	NA	NA	NA	0.871	NA	NA	0.805	0.779	NA	1.829	NA	0.2	1.716	NA	NA	NA	0.641	1.092	NA	NA
1871	0.976	1.196	NA	NA	2.127	1.917	1.667	1.282	NA	NA	0.61	0.798	NA	NA	NA	NA	0.826	NA	NA	0.792	0.667	NA	1.782	NA	0.309	1.207	1.14	NA	NA	0.892	0.988	NA	NA
1872	0.772	1.239	NA	NA	1.898	1.652	1.658	0.922	NA	NA	0.932	0.899	NA	NA	NA	NA	1.27	NA	NA	0.594	0.738	NA	1.749	NA	0.533	1.047	1.092	NA	NA	1.076	1.084	NA	NA
1873	0.859	1.474	NA	NA	1.561	1.491	1.57	0.906	NA	NA	0.845	0.904	NA	NA	NA	NA	1.137	NA	NA	0.543	0.536	NA	2.405	NA	0.81	1.07	1.183	NA	NA	1.244	1.019	NA	NA
1874	0.828	1.288	NA	NA	1.5	1.19	1.662	0.645	NA	NA	1.087	0.743	NA	NA	NA	NA	1.486	NA	NA	0.619	0.692	NA	2.619	NA	1.03	0.826	1.126	NA	NA	1.038	0.811	NA	NA
1875	1.189	1.589	NA	NA	1.516	1.426	1.076	0.985	NA	NA	0.984	0.975	NA	NA	NA	NA	1.256	NA	NA	0.475	0.769	NA	2.169	NA	0.848	0.966	1.045	NA	NA	0.719	0.601	NA	NA
1876	1.164	1.388	NA	NA	1.412	2.102	1.683	0.926	NA	NA	1.321	1.16	NA	NA	NA	NA	1.142	NA	NA	0.476	0.636	NA	1.782	NA	1.435	0.898	1.196	NA	NA	0.864	0.693	NA	NA
1877	1.108	1.539	NA	NA	1.879	2.029	1.974	1.109	NA	NA	1.072	1.94	NA	NA	NA	NA	1.136	NA	NA	0.489	0.711	NA	2.153	NA	1.208	0.907	1.029	NA	NA	1.028	1.057	NA	NA
